irradiancia,temp1,temp2,timestamp
-2019.9404376537634,22.25,22.25,2024-12-27 05:53:40
4933.3160688851485,22.25,22.25,2024-12-27 05:53:54
2136.4754629030176,22.25,22.25,2024-12-27 05:53:59
6720.186456040401,22.25,22.25,2024-12-27 05:54:05
-3806.8108248090125,22.25,22.25,2024-12-27 05:54:11
-2680.305580732877,22.25,22.25,2024-12-27 05:54:16
-3534.8957658940844,22.25,22.25,2024-12-27 05:54:22
6292.891363459796,22.25,22.25,2024-12-27 05:54:28
-4272.9509258060325,22.25,22.25,2024-12-27 05:54:33
-1165.3502524925557,22.25,22.25,2024-12-27 05:54:39
7108.636540204583,22.25,22.25,2024-12-27 05:54:45
466.14010099702233,22.25,22.25,2024-12-27 05:54:50
-7302.8615822866805,22.25,22.25,2024-12-27 05:54:53
-5749.061245629936,22.25,22.25,2024-12-27 05:55:07
1825.7153955716665,22.25,22.25,2024-12-27 05:55:13
7769.001683283696,22.25,22.25,2024-12-27 05:55:29
-4622.5560015538,22.25,22.25,2024-12-27 05:55:32
-4389.485951055289,22.25,22.25,2024-12-27 05:55:41
6875.566489706075,22.25,22.25,2024-12-27 05:55:49
1514.955328240321,22.25,22.25,2024-12-27 05:55:56
7186.326557037423,22.25,22.25,2024-12-27 05:56:02
8817.816910526995,22.25,22.25,2024-12-27 05:56:06
3224.1356985627335,22.25,22.25,2024-12-27 05:56:11
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,,-3340.6707238119875,22.25,22.25,2024-12-27 05:56:15
7535.931632785187,22.25,22.25,2024-12-27 05:56:20
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,6953.256506538912,22.25,22.25,2024-12-27 05:56:24
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-6681.3414476239805,22.25,22.25,2024-12-27 05:56:27
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,,971.1252104104617,22.25,22.25,2024-12-27 05:56:31
-582.6751262462793,22.25,22.25,2024-12-27 05:56:34
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,932.2802019940475,22.25,22.25,2024-12-27 05:56:37
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-2447.235530234363,22.25,22.25,2024-12-27 05:56:40
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,271.91505891493114,22.25,22.25,2024-12-27 05:56:43
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-5282.9211446329155,22.25,22.25,2024-12-27 05:56:46
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-7030.946523371747,22.25,22.25,2024-12-27 05:56:49
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-2175.3204713194345,22.25,22.25,2024-12-27 05:56:53
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-854.5901851612076,22.25,22.25,2024-12-27 05:56:56
3068.755664897062,22.25,22.25,2024-12-27 05:57:01
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,1359.5752945746485,22.25,22.25,2024-12-27 05:57:03
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,3185.290690146316,22.25,22.25,2024-12-27 05:57:06
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,7380.551599119514,22.25,22.25,2024-12-27 05:57:09
8312.831801113558,22.25,22.25,2024-12-27 05:57:17
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,8157.451767447883,22.25,22.187,2024-12-27 05:57:20
7108.636540204586,22.187,22.25,2024-12-27 05:57:27
-971.1252104104617,22.187,22.25,2024-12-27 05:57:34
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-7613.621649618025,22.187,22.25,2024-12-27 05:57:38
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-5127.541110967242,22.25,22.25,2024-12-27 05:57:41
5749.061245629936,22.187,22.187,2024-12-27 05:57:49
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,8040.916742198627,22.187,22.25,2024-12-27 05:57:53
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,7652.466658034444,22.187,22.25,2024-12-27 05:57:56
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,1087.660235659716,22.187,22.187,2024-12-27 05:58:00
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,8079.761750615047,22.187,22.25,2024-12-27 05:58:04
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,7341.706590703096,22.187,22.25,2024-12-27 05:58:08
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,971.1252104104645,22.25,22.25,2024-12-27 05:58:12
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,6409.426388709051,22.25,22.187,2024-12-27 05:58:16
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,7341.706590703096,22.25,22.25,2024-12-27 05:58:19
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,2641.460572316457,22.25,22.25,2024-12-27 05:58:24
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-1864.5604039880864,22.25,22.25,2024-12-27 05:58:28
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,7613.621649618024,22.25,22.25,2024-12-27 05:58:32
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-7147.481548621002,22.25,22.25,2024-12-27 05:58:36
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,4816.781043635894,22.25,22.25,2024-12-27 05:58:41
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,4311.795934222452,22.25,22.25,2024-12-27 05:58:45
6331.736371876215,22.25,22.25,2024-12-27 05:58:50
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-6292.891363459796,22.25,22.25,2024-12-27 05:58:54
0,0,0.0,0.0,,,,0.0,230.0,0,0.0,0.0,0,-6759.031464456818,22.25,22.25,2024-12-27 05:58:59
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,5982.1312961284475,22.25,22.25,2024-12-27 05:59:03
7186.326557037421,22.25,22.25,2024-12-27 05:59:08
6797.876472873238,22.25,22.25,2024-12-27 05:59:13
7963.226725365789,22.25,22.25,2024-12-27 05:59:19
-5477.146186715008,22.25,22.25,2024-12-27 05:59:24
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,7691.31166645086,22.25,22.25,2024-12-27 05:59:26
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,1825.7153955716692,22.25,22.25,2024-12-27 05:59:29
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-1981.0954292373406,22.25,22.25,2024-12-27 05:59:32
,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-349.6050757477682,22.25,22.25,2024-12-27 05:59:35
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-5399.456169882171,22.25,22.25,2024-12-27 05:59:37
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-776.9001683283691,22.25,22.312,2024-12-27 05:59:41
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-6914.41149812249,22.25,22.312,2024-12-27 05:59:44
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,1398.420302991067,22.25,22.25,2024-12-27 05:59:48
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-7225.17156545384,22.25,22.25,2024-12-27 05:59:50
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-5865.596270879193,22.25,22.312,2024-12-27 05:59:54
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-7419.396607535933,22.25,22.312,2024-12-27 05:59:57
0,0,0.0,0.0,,,,0.0,230.0,0,0.0,0.0,0,621.5201346626965,22.25,22.25,2024-12-27 06:00:02
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,7069.791531788164,22.312,22.312,2024-12-27 06:00:04
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-3767.965816392594,22.25,22.25,2024-12-27 06:00:06
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,7225.17156545384,22.312,22.312,2024-12-27 06:00:10
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,7963.226725365789,22.312,22.312,2024-12-27 06:00:13
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,6759.031464456819,22.312,22.312,2024-12-27 06:00:15
75.7,0,0.0,0.0,60,215.4,0,0.0,230.0,0,0.0,0.0,0,-5593.681211964265,22.312,22.312,2024-12-27 06:00:17
,,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,5904.44127929561,22.312,22.312,2024-12-27 06:00:22
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-233.0700504985083,22.312,22.312,2024-12-27 06:00:24
0,0,0.0,0.0,0,0,0,0.0,230.0,0,0.0,0.0,0,-5943.286287712031,22.312,22.312,2024-12-27 06:00:26
37.2,0,0.0,0.0,60.04,78,0,0.0,230.0,0,0.0,0.0,0,77.69001683283706,22.312,22.312,2024-12-27 06:00:28
99.2,0,0.0,0.0,60.04,216.7,0,0.0,230.0,22.5,0.0,0.0,0,-6953.256506538912,22.312,22.312,2024-12-27 06:00:31
117.9,0,0.0,0.0,60.04,216.6,0,0.0,230.0,22.5,0.0,0.0,0,8196.296775864303,22.312,22.312,2024-12-27 06:00:33
134.8,0,0.0,0.0,60.04,216.7,0,0.0,230.0,22.5,0.0,0.0,0,4350.640942638872,22.312,22.312,2024-12-27 06:00:35
144.9,0,0.0,0.0,60.04,216.7,0,0.0,230.0,22.5,0.0,0.0,0,-5438.301178298588,22.312,22.312,2024-12-27 06:00:37
146.4,0,0.0,0.0,60.04,216.8,0,0.0,230.0,22.5,0.0,0.0,0,3146.445681729899,22.312,22.312,2024-12-27 06:00:40
146.7,0,0.0,0.0,60.04,216.8,0,0.0,230.0,22.5,0.0,0.0,0,-7497.086624368769,22.312,22.312,2024-12-27 06:00:42
146.9,0,0.0,0.0,60.03,216.7,0,0.0,230.0,22.5,0.0,0.0,0,2835.685614398551,22.312,22.312,2024-12-27 06:00:44
147,0,0.0,0.0,60.04,216.8,0,0.0,230.0,22.5,0.0,0.0,0,3146.445681729899,22.312,22.312,2024-12-27 06:00:47
147.2,0,0.0,0.0,60.04,216.7,0,0.0,230.0,22.5,0.0,0.0,0,-6409.426388709051,22.312,22.312,2024-12-27 06:00:49
147,0,0.0,0.0,60.04,216.8,0,0.0,230.0,22.5,0.0,0.0,0,8196.296775864303,22.312,22.312,2024-12-27 06:00:51
147.4,0,0.0,0.0,60.03,216.8,0,0.0,230.0,22.5,0.0,0.0,0,-3651.4307911433384,22.312,22.312,2024-12-27 06:00:53
147.3,0,0.0,0.0,60.03,216.8,0,0.0,230.0,22.5,0.0,0.0,0,-1631.4903534895752,22.312,22.312,2024-12-27 06:00:56
147.2,0,0.0,0.0,60.02,216.8,0,0.0,230.0,22.5,0.0,0.0,0,7963.226725365792,22.312,22.312,2024-12-27 06:00:58
147.3,0,0.0,0.0,60.02,216.5,0,0.0,230.0,22.5,0.0,0.0,0,-3107.600673313479,22.312,22.312,2024-12-27 06:01:00
147.6,0,0.0,0.0,60.01,216.4,0,0.0,230.0,22.5,0.0,0.0,0,4389.485951055289,22.312,22.312,2024-12-27 06:01:02
147.6,0,0.0,0.0,60,216.2,0,0.0,230.0,22.5,0.0,0.0,0,7885.5367085329535,22.312,22.312,2024-12-27 06:01:05
147.7,0,0.0,0.0,60,216.1,0,0.0,230.0,22.5,0.0,0.0,0,-6836.721481289655,22.312,22.375,2024-12-27 06:01:07
147.8,0,0.0,0.0,59.99,216.3,0,0.0,230.0,22.5,0.0,0.0,0,-7419.396607535933,22.312,22.312,2024-12-27 06:01:09
147.9,0,0.0,0.0,59.98,216.3,0,0.0,230.0,22.5,0.0,0.0,0,3301.8257153955733,22.312,22.312,2024-12-27 06:01:12
148,0,0.0,0.0,60,216.3,0,0.0,230.0,22.5,0.0,0.0,0,-1631.4903534895752,22.312,22.312,2024-12-27 06:01:14
148,0,0.0,0.0,59.95,216.2,0,0.0,230.0,22.5,0.0,0.0,0,-7458.241615952351,22.312,22.312,2024-12-27 06:01:16
148.1,0,0.0,0.0,59.97,216.3,0,0.0,230.0,22.5,0.0,0.0,0,-6914.411498122492,22.312,22.312,2024-12-27 06:01:18
148.1,0,0.0,0.0,59.95,215,0,0.0,230.0,22.5,0.0,0.0,0,7069.791531788166,22.312,22.312,2024-12-27 06:01:21
148.3,0,0.0,0.0,59.96,215,0,0.0,230.0,22.5,0.0,0.0,0,7574.776641201607,22.312,22.312,2024-12-27 06:01:23
148.3,0,0.0,0.0,59.95,214.8,0,0.0,230.0,22.5,0.0,0.0,0,-1592.645345073158,22.312,22.375,2024-12-27 06:01:25
148.3,0,0.0,0.0,59.97,215,0,0.0,230.0,22.5,0.0,0.0,0,-6875.566489706073,22.312,22.375,2024-12-27 06:01:28
148.4,0,0.0,0.0,59.97,215.1,0,0.0,230.0,22.5,0.0,0.0,0,-5399.456169882171,22.312,22.312,2024-12-27 06:01:30
148.6,0,0.0,0.0,59.98,215.5,0,0.0,230.0,22.5,0.0,0.0,0,7380.551599119514,22.312,22.312,2024-12-27 06:01:32
148.8,0,0.0,0.0,59.98,215.5,0,0.0,230.0,22.5,0.0,0.0,0,4894.471060468729,22.312,22.312,2024-12-27 06:01:34
148.7,0,0.0,0.0,59.97,215.5,0,0.0,230.0,22.5,0.0,0.0,0,-7613.621649618025,22.312,22.312,2024-12-27 06:01:37
148.7,0,0.0,0.0,59.96,215.6,0,0.0,230.0,22.5,0.0,0.0,0,271.91505891492824,22.312,22.375,2024-12-27 06:01:39
148.9,0,0.0,0.0,59.96,215.4,0,0.0,230.0,22.5,0.0,0.0,0,7264.016573870259,22.312,22.312,2024-12-27 06:01:41
149,0,0.0,0.0,59.96,215.3,0,0.0,230.0,22.5,0.0,0.0,0,2719.150589149294,22.312,22.312,2024-12-27 06:01:43
149,0,0.0,0.0,59.96,215.6,0,0.0,230.0,22.5,0.0,0.0,0,-2058.7854460701806,22.312,22.312,2024-12-27 06:01:46
148.8,0,0.0,0.0,59.96,215.5,0,0.0,230.0,22.5,0.0,0.0,0,-7691.3116664508625,22.312,22.312,2024-12-27 06:01:48
149.1,0,0.0,0.0,59.96,215.6,0,0.0,230.0,22.5,0.0,0.0,0,2408.390521817947,22.312,22.312,2024-12-27 06:01:50
149.3,0,0.0,0.0,59.97,215.7,0,0.0,230.0,22.5,0.0,0.0,0,3379.5157322284103,22.312,22.312,2024-12-27 06:01:53
149.5,0,0.0,0.0,59.97,215.4,0,0.0,230.0,22.5,0.0,0.0,0,3496.0507574776643,22.312,22.312,2024-12-27 06:01:55
148.6,0,0.0,0.0,59.96,215.6,0,0.0,230.0,22.5,0.0,0.0,0,-2486.0805386507827,22.312,22.312,2024-12-27 06:01:57
149.6,0,0.0,0.0,59.97,216.3,0,0.0,230.0,22.5,0.0,0.0,0,-4117.570892140359,22.312,22.312,2024-12-27 06:01:59
148.6,0,0.0,0.0,59.96,216.8,0,0.0,230.0,22.5,0.0,0.0,0,116.53502524925702,22.312,22.312,2024-12-27 06:02:02
149.7,0,0.0,0.0,59.96,216.8,0,0.0,230.0,22.5,0.0,0.0,0,7885.536708532953,22.312,22.375,2024-12-27 06:02:04
148.6,0,0.0,0.0,59.98,216.9,0,0.0,230.0,22.5,0.0,0.0,0,-7030.9465233717465,22.312,22.312,2024-12-27 06:02:06
149.8,0,0.0,0.0,59.97,216.8,0,0.0,230.0,22.5,0.0,0.0,0,5049.851094134404,22.312,22.375,2024-12-27 06:02:09
149.2,0,0.0,0.0,59.99,216.7,0,0.0,230.0,22.5,0.0,0.0,0,7924.381716949372,22.312,22.312,2024-12-27 06:02:11
149.5,0,0.0,0.0,59.98,216.7,0,0.0,230.0,22.5,0.0,0.0,0,-1553.8003366567382,22.312,22.375,2024-12-27 06:02:13
149.8,0,0.0,0.0,59.97,216.8,0,0.0,230.0,22.5,0.0,0.0,0,-6720.186456040401,22.312,22.375,2024-12-27 06:02:15
149.1,0,0.0,0.0,59.97,216.8,0,0.0,230.0,22.5,0.0,0.0,0,-1359.575294574647,22.312,22.312,2024-12-27 06:02:18
149.5,0,0.0,0.0,59.98,216.8,0,0.0,230.0,22.5,0.0,0.0,0,5826.751262462773,22.312,22.375,2024-12-27 06:02:20
149.5,0,0.0,0.0,59.98,217,0,0.0,230.0,22.5,0.0,0.0,0,-194.2250420820912,22.312,22.375,2024-12-27 06:02:22
149,0,0.0,0.0,59.99,216,0,0.0,230.0,22.5,0.0,0.0,0,-7535.931632785188,22.312,22.312,2024-12-27 06:02:24
149.3,0,0.0,0.0,59.98,216.3,0,0.0,230.0,22.5,0.0,0.0,0,-5244.076136216495,22.375,22.312,2024-12-27 06:02:27
150.6,0,0.0,0.0,59.98,216.2,0,0.0,230.0,22.5,0.0,0.0,0,8040.916742198627,22.312,22.312,2024-12-27 06:02:29
150.7,0,0.0,0.0,59.98,216.2,0,0.0,230.0,22.5,0.0,0.0,0,5710.216237213516,22.312,22.312,2024-12-27 06:02:31
150.7,0,0.0,0.0,59.97,216.3,0,0.0,230.0,22.5,0.0,0.0,0,-7574.776641201605,22.312,22.312,2024-12-27 06:02:34
150.8,0,0.0,0.0,59.98,216.3,0,0.0,230.0,22.5,0.0,0.0,0,5244.076136216497,22.375,22.312,2024-12-27 06:02:36
150.9,0,0.0,0.0,59.97,216.2,0,0.0,230.0,22.5,0.0,0.0,0,6448.271397125471,22.312,22.375,2024-12-27 06:02:38
150.9,0,0.0,0.0,59.96,216.2,0,0.0,230.0,22.5,0.0,0.0,0,-4777.936035219474,22.312,22.312,2024-12-27 06:02:40
151.1,0,0.0,0.0,59.97,216,0,0.0,230.0,22.5,0.0,0.0,0,-7380.5515991195125,22.312,22.375,2024-12-27 06:02:43
151.1,0,0.0,0.0,59.97,216.2,0,0.0,230.0,22.5,0.0,0.0,0,-3729.1208079761755,22.312,22.375,2024-12-27 06:02:45
151.2,0,0.0,0.0,59.96,216.1,0,0.0,230.0,22.5,0.0,0.0,0,8079.761750615047,22.312,22.375,2024-12-27 06:02:47
151.2,0,0.0,0.0,59.98,216.3,0,0.0,230.0,22.5,0.0,0.0,0,2486.080538650786,22.312,22.312,2024-12-27 06:02:49
151.1,0,0.0,0.0,59.98,216.3,0,0.0,230.0,22.5,0.0,0.0,0,-1087.660235659716,22.312,22.312,2024-12-27 06:02:52
151.4,0,0.0,0.0,59.98,216.2,0,0.0,230.0,22.5,0.0,0.0,0,-5826.751262462773,22.312,22.375,2024-12-27 06:02:54
151.4,0,0.0,0.0,59.98,216.1,0,0.0,230.0,22.5,0.0,0.0,0,543.8301178298593,22.312,22.312,2024-12-27 06:02:56
151.4,0,0.0,0.0,59.99,216.2,0,0.0,230.0,22.5,0.0,0.0,0,-1437.265311407484,22.312,22.312,2024-12-27 06:02:59
151.5,0,0.0,0.0,59.98,216.1,0,0.0,230.0,22.5,0.0,0.0,0,-7535.931632785188,22.375,22.312,2024-12-27 06:03:01
151.6,0,0.0,0.0,59.99,216.2,0,0.0,230.0,22.5,0.0,0.0,0,-116.53502524925702,22.312,22.312,2024-12-27 06:03:03
151.6,0,0.0,0.0,59.99,216.2,0,0.0,230.0,22.5,0.0,0.0,0,7963.226725365791,22.312,22.375,2024-12-27 06:03:05
151.6,0,0.0,0.0,60,216.2,0,0.0,230.0,22.5,0.0,0.0,0,-1009.9702188268789,22.312,22.375,2024-12-27 06:03:08
151.7,0,0.0,0.0,59.98,216.2,0,0.0,230.0,22.5,0.0,0.0,0,-7108.636540204583,22.312,22.312,2024-12-27 06:03:10
151.7,0,0.0,0.0,59.98,216.2,0,0.0,230.0,22.5,0.0,0.0,0,4195.260908973198,22.312,22.312,2024-12-27 06:03:12
151.8,0,0.0,0.0,59.99,216.3,0,0.0,230.0,22.5,0.0,0.0,0,8079.761750615046,22.312,22.312,2024-12-27 06:03:14
151.8,0,0.0,0.0,59.99,216.1,0,0.0,230.0,22.5,0.0,0.0,0,-7574.776641201605,22.312,22.375,2024-12-27 06:03:17
151.8,0,0.0,0.0,59.99,216.2,0,0.0,230.0,22.5,0.0,0.0,0,-1786.8703871552493,22.312,22.312,2024-12-27 06:03:19
151.8,0,0.0,0.0,59.98,216.4,0,0.0,230.0,22.6,0.0,0.0,0,7147.481548621005,22.312,22.312,2024-12-27 06:03:21
152,0,0.0,0.0,59.98,216.4,0,0.0,230.0,22.6,0.0,0.0,0,1165.350252492553,22.312,22.312,2024-12-27 06:03:24
152,0,0.0,0.0,60,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-7419.396607535933,22.312,22.312,2024-12-27 06:03:26
152,0,0.0,0.0,60,216.3,0,0.0,230.0,22.6,0.0,0.0,0,2680.3055807328756,22.312,22.312,2024-12-27 06:03:28
152,0,0.0,0.0,60.02,216.1,0,0.0,230.0,22.6,0.0,0.0,0,4777.936035219474,22.312,22.375,2024-12-27 06:03:30
152.2,0,0.0,0.0,60.02,216.2,0,0.0,230.0,22.6,0.0,0.0,0,-6642.496439207563,22.312,22.312,2024-12-27 06:03:33
152.2,0,0.0,0.0,60.03,216.3,0,0.0,230.0,22.6,0.0,0.0,0,6564.806422374725,22.312,22.375,2024-12-27 06:03:35
152.2,0,0.0,0.0,60.02,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-3573.7407743105014,22.312,22.312,2024-12-27 06:03:37
152.3,0,0.0,0.0,60.02,216.4,0,0.0,230.0,22.6,0.0,0.0,0,-5166.38611938366,22.312,22.312,2024-12-27 06:03:40
152.2,0,0.0,0.0,60.02,216.3,0,0.0,230.0,22.6,0.0,0.0,0,5166.386119383658,22.312,22.312,2024-12-27 06:03:42
152.4,0,0.0,0.0,60.02,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-621.5201346626965,22.312,22.312,2024-12-27 06:03:44
152.4,0,0.0,0.0,60.03,216.4,0,0.0,230.0,22.6,0.0,0.0,0,-4001.0358668911053,22.312,22.312,2024-12-27 06:03:46
152.4,0,0.0,0.0,60.01,216.3,0,0.0,230.0,22.6,0.0,0.0,0,8312.831801113558,22.312,22.312,2024-12-27 06:03:49
152.4,0,0.0,0.0,60.01,216.4,0,0.0,230.0,22.6,0.0,0.0,0,-5865.59627087919,22.312,22.312,2024-12-27 06:03:51
152.5,0,0.0,0.0,60,216.3,0,0.0,230.0,22.6,0.0,0.0,0,7691.311666450861,22.312,22.312,2024-12-27 06:03:53
152.5,0,0.0,0.0,59.98,216.5,0,0.0,230.0,22.6,0.0,0.0,0,-8235.141784280719,22.312,22.312,2024-12-27 06:03:55
152.5,0,0.0,0.0,60,216.4,0,0.0,230.0,22.6,0.0,0.0,0,4117.570892140361,22.312,22.312,2024-12-27 06:03:58
152.5,0,0.0,0.0,59.98,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-3301.8257153955706,22.312,22.312,2024-12-27 06:04:00
152.6,0,0.0,0.0,59.95,216.4,0,0.0,230.0,22.6,0.0,0.0,0,-6137.511329794122,22.312,22.312,2024-12-27 06:04:02
152.6,0,0.0,0.0,59.97,216.2,0,0.0,230.0,22.6,0.0,0.0,0,6409.426388709051,22.312,22.312,2024-12-27 06:04:05
152.7,0,0.0,0.0,59.96,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-1631.4903534895752,22.312,22.312,2024-12-27 06:04:07
152.8,0,0.0,0.0,59.97,216.4,0,0.0,230.0,22.6,0.0,0.0,0,-854.5901851612076,22.312,22.312,2024-12-27 06:04:09
152.7,0,0.0,0.0,59.96,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-7264.016573870257,22.312,22.312,2024-12-27 06:04:11
152.9,0,0.0,0.0,59.96,216.2,0,0.0,230.0,22.6,0.0,0.0,0,-6331.736371876215,22.312,22.312,2024-12-27 06:04:14
152.9,0,0.0,0.0,59.96,216.3,0,0.0,230.0,22.6,0.0,0.0,0,7691.311666450861,22.312,22.312,2024-12-27 06:04:16
152.9,0,0.0,0.0,59.97,216,0,0.0,230.0,22.6,0.0,0.0,0,7264.016573870257,22.312,22.312,2024-12-27 06:04:18
152.9,0,0.0,0.0,59.97,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-3224.1356985627363,22.312,22.312,2024-12-27 06:04:21
153,0,0.0,0.0,59.97,216.1,0,0.0,230.0,22.6,0.0,0.0,0,-6875.566489706075,22.312,22.312,2024-12-27 06:04:23
153,0,0.0,0.0,59.97,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-5671.3712287971,22.312,22.312,2024-12-27 06:04:25
153.1,0,0.0,0.0,59.96,216.4,0,0.0,230.0,22.6,0.0,0.0,0,8312.831801113556,22.312,22.312,2024-12-27 06:04:27
153.1,0,0.0,0.0,59.96,216.2,0,0.0,230.0,22.6,0.0,0.0,0,-4972.1610773015655,22.312,22.312,2024-12-27 06:04:30
153.1,0,0.0,0.0,59.98,216.5,0,0.0,230.0,22.6,0.0,0.0,0,-7574.776641201605,22.312,22.312,2024-12-27 06:04:32
153.2,0,0.0,0.0,59.98,216.3,0,0.0,230.0,22.6,0.0,0.0,0,7574.776641201605,22.312,22.312,2024-12-27 06:04:34
153.2,0,0.0,0.0,59.99,216.2,0,0.0,230.0,22.6,0.0,0.0,0,8273.98679269714,22.312,22.312,2024-12-27 06:04:36
153.3,0,0.0,0.0,59.99,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-6020.976304544864,22.312,22.312,2024-12-27 06:04:39
153.3,0,0.0,0.0,59.98,216.3,0,0.0,230.0,22.6,0.0,0.0,0,-3029.910656480642,22.312,22.312,2024-12-27 06:04:41
153.4,0,0.0,0.0,59.98,216.2,0,0.0,230.0,22.6,0.0,0.0,0,-2563.770555483621,22.312,22.312,2024-12-27 06:04:43
153.4,0,0.0,0.0,59.96,216.3,0,0.0,230.0,22.6,0.0,0.0,0,8235.141784280719,22.312,22.312,2024-12-27 06:04:46
153.5,0,0.0,0.0,59.98,216.5,0,0.0,230.0,22.6,0.0,0.0,0,-2058.7854460701806,22.312,22.312,2024-12-27 06:04:48
153.5,0,0.0,0.0,59.96,216.4,0,0.0,230.0,22.6,0.0,0.0,0,-7574.776641201607,22.312,22.312,2024-12-27 06:04:50
153.5,0,0.0,0.0,59.98,217,0,0.0,230.0,22.6,0.0,0.0,0,4389.485951055289,22.312,22.312,2024-12-27 06:04:52
153.6,0,0.0,0.0,59.98,217,0,0.0,230.0,22.6,0.0,0.0,0,7225.17156545384,22.312,22.312,2024-12-27 06:04:55
153.5,0,0.0,0.0,60.02,217,0,0.0,230.0,22.6,0.0,0.0,0,-77.69001683283706,22.312,22.312,2024-12-27 06:04:57
153.6,0,0.0,0.0,60.03,217,0,0.0,230.0,22.6,0.0,0.0,0,699.2101514955335,22.312,22.312,2024-12-27 06:04:59
153.7,0,0.0,0.0,60.04,216.9,0,0.0,230.0,22.6,0.0,0.0,0,4972.1610773015655,22.312,22.312,2024-12-27 06:05:01
153.8,0,0.0,0.0,60.04,217,0,0.0,230.0,22.6,0.0,0.0,0,-7497.086624368769,22.312,22.312,2024-12-27 06:05:04
153.7,0,0.0,0.0,60.02,216.9,0,0.0,230.0,22.6,0.0,0.0,0,-2408.3905218179457,22.312,22.312,2024-12-27 06:05:06
