vpv1,ipv1,pv1_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
151.6,0.3,61.9,121.9,59.98,213,0.6,0.0,678.1,26.6,0.0,0.0,0,2019.9404376537611,22.937,23.0,2025-05-18 05:44:18
156.9,0.3,64.2,125.6,60.02,213.1,0.6,0.0,678.1,26.7,0.0,0.0,0,3884.5008416418495,23.0,23.0,2025-05-18 05:45:20
148.4,0.3,66.0,124.9,59.98,212.9,0.6,0.0,678.1,26.7,0.0,0.0,0,3418.360740644828,23.0,23.062,2025-05-18 05:46:22
154.5,0.3,69.4,128.8,60.02,213,0.7,0.0,678.1,26.8,0.0,0.0,0,776.9001683283698,23.062,23.062,2025-05-18 05:47:25
155.3,0.3,69.8,131.3,60.02,213,0.7,0.0,678.1,27,0.0,0.0,0,4311.795934222453,23.062,23.062,2025-05-18 05:48:27
151.7,0.3,69.8,133.7,60.04,212.8,0.7,0.0,678.1,27.1,0.0,0.0,0,3457.2057490612465,23.125,23.125,2025-05-18 05:49:29
157.7,0.3,71.7,141.0,60,212.8,0.7,0.0,678.1,27.2,0.0,0.0,0,2913.375631231387,23.062,23.125,2025-05-18 05:50:32
160.7,0.3,74.0,148.4,60.04,213,0.8,0.0,678.1,27.3,0.0,0.0,0,4001.0358668911044,23.062,23.062,2025-05-18 05:51:34
156,0.4,82.4,160.7,60.01,213.1,0.7,0.0,678.1,27.3,0.0,0.0,0,1359.5752945746476,23.062,23.062,2025-05-18 05:52:36
153.4,0.4,86.7,170.4,60.03,213.3,0.8,0.0,678.1,27.4,0.0,0.0,0,155.38003366567412,23.125,23.125,2025-05-18 05:53:39
151.7,0.5,91.1,185.6,60.04,213.2,0.9,0.0,678.1,27.4,0.0,0.0,0,1670.3353619059951,23.187,23.187,2025-05-18 05:54:41
159.1,0.5,102.9,218.2,60.01,213.2,1,0.0,678.1,27.5,0.0,0.0,0,4700.246018386638,23.25,23.25,2025-05-18 05:55:43
141.2,0.8,118.5,311.8,59.98,213.4,1.4,0.0,678.1,27.7,0.0,0.0,0,854.5901851612068,23.25,23.312,2025-05-18 05:56:46
142.4,1,144.6,411.1,60.02,213.4,1.9,0.0,678.1,27.8,0.0,0.0,0,3612.58578272692,23.375,23.375,2025-05-18 05:57:48
144.9,1.4,205.9,632.2,60.03,213.6,3,0.0,678.1,28,0.0,0.0,0,1476.1103198239032,23.5,23.5,2025-05-18 05:58:50
162,1.4,230.2,696.2,60.03,213.9,3.2,0.0,678.1,28.3,0.0,0.0,0,1204.1952609089735,23.5,23.562,2025-05-18 05:59:53
159.2,1.5,240.7,739.4,59.98,213.5,3.4,0.1,678.2,28.5,0.0,0.0,0,3418.3607406448273,23.687,23.687,2025-05-18 06:00:55
165,1.5,242.7,754.1,59.96,213.8,3.5,0.1,678.2,28.8,0.0,0.0,0,116.53502524925558,23.625,23.625,2025-05-18 06:01:57
162,1.5,251.4,750.9,60,213.7,3.5,0.1,678.2,29.1,0.0,0.0,0,-233.07005049851116,23.625,23.687,2025-05-18 06:03:00
158.9,1.5,243.0,739.3,60.04,213.9,3.5,0.1,678.2,29.2,0.0,0.0,0,-815.7451767447876,23.625,23.625,2025-05-18 06:04:02
161.9,1.3,230.8,690.0,59.99,213.5,3.2,0.1,678.2,29.4,0.0,0.0,0,1981.0954292373442,23.687,23.687,2025-05-18 06:05:04
159,1.3,213.4,644.1,60.03,213.3,3,0.1,678.2,29.6,0.0,0.1,0,1631.4903534895766,23.937,23.937,2025-05-18 06:06:07
159.1,1.2,200.8,601.4,59.99,213.4,2.8,0.1,678.2,29.8,0.0,0.1,0,893.4351935776253,23.812,23.812,2025-05-18 06:07:09
162,1.2,212.8,631.9,59.98,213.5,2.9,0.1,678.2,29.9,0.0,0.1,0,2019.9404376537618,23.75,23.75,2025-05-18 06:08:11
162,1.3,213.6,632.9,59.99,213.2,3,0.1,678.2,30.1,0.0,0.1,0,-310.76006733134824,23.937,23.937,2025-05-18 06:09:14
159.1,1.4,226.4,662.3,59.97,213.6,3.1,0.2,678.3,30.3,0.0,0.1,0,-1165.3502524925543,24.062,24.062,2025-05-18 06:10:16
162.4,1.5,254.2,734.1,60.02,213.6,3.3,0.2,678.3,30.5,0.0,0.1,0,1087.660235659718,24.25,24.25,2025-05-18 06:11:18
164.8,1.6,258.8,759.9,60.04,213.8,3.6,0.2,678.3,30.7,0.0,0.1,0,3340.670723811991,24.25,24.25,2025-05-18 06:12:21
165,1.7,262.1,759.9,60.02,213.6,3.7,0.2,678.3,30.9,0.0,0.1,0,-1126.5052440761358,24.375,24.375,2025-05-18 06:13:23
162,1.6,259.4,739.7,60.03,213.5,3.5,0.2,678.3,31,0.0,0.1,0,-310.76006733134824,24.5,24.5,2025-05-18 06:14:25
165,1.5,229.6,668.0,59.99,213.5,3.1,0.2,678.3,31.1,0.1,0.1,0,3573.7407743105023,24.562,24.625,2025-05-18 06:15:28
161.9,1.7,274.7,780.2,60.01,213.4,3.6,0.2,678.3,31.2,0.1,0.1,0,-543.830117829858,24.625,24.625,2025-05-18 06:16:30
162,1.6,284.2,802.0,60.03,213.5,3.7,0.2,678.3,31.4,0.1,0.1,0,-543.8301178298593,24.562,24.562,2025-05-18 06:17:32
162.7,1.8,287.5,817.3,60.03,213.5,3.9,0.3,678.4,31.6,0.1,0.2,0,2835.68561439855,24.562,24.562,2025-05-18 06:18:35
161.9,1.8,302.4,849.2,59.99,213.5,4,0.3,678.4,31.8,0.1,0.2,0,271.91505891492966,24.687,24.687,2025-05-18 06:19:37
162,1.6,260.1,719.8,60.03,213.4,3.3,0.3,678.4,32,0.1,0.2,0,116.53502524925558,24.75,24.812,2025-05-18 06:20:39
163.2,1.6,246.2,689.9,60.02,213.5,3.2,0.3,678.4,32.1,0.1,0.2,0,-504.98510941343943,24.75,24.812,2025-05-18 06:21:42
159.3,1.7,277.9,760.3,60.01,213.5,3.6,0.3,678.4,32.2,0.1,0.2,0,1670.335361905996,24.687,24.75,2025-05-18 06:22:44
160.2,1.8,293.0,785.9,60,213.6,3.7,0.3,678.4,32.5,0.1,0.2,0,2680.305580732877,24.75,24.75,2025-05-18 06:23:46
162,2,330.1,878.7,60.01,213.8,4.1,0.3,678.4,32.7,0.1,0.2,0,-427.29509258060233,24.875,24.812,2025-05-18 06:24:49
160.5,2.1,341.6,903.0,60.04,213.6,4.2,0.4,678.5,33,0.1,0.2,0,1514.955328240321,24.875,24.937,2025-05-18 06:25:51
160.5,2.1,344.6,910.8,60.01,213.5,4.2,0.4,678.5,33.2,0.1,0.2,0,2952.220639647806,25.0,25.062,2025-05-18 06:26:53
162.2,2.2,351.9,922.7,60.04,213.5,4.2,0.4,678.5,33.4,0.1,0.2,0,815.7451767447891,25.125,25.125,2025-05-18 06:27:56
165.6,2.1,350.3,910.9,59.98,213.5,4.2,0.4,678.5,33.7,0.1,0.3,0,2796.840605982132,25.187,25.187,2025-05-18 06:28:58
161.3,2.2,357.2,937.9,60,213.6,4.3,0.4,678.5,33.9,0.1,0.3,0,-971.1252104104617,25.187,25.187,2025-05-18 06:30:00
161.9,2.2,357.5,924.5,59.99,213.4,4.3,0.4,678.5,34,0.1,0.3,0,2136.4754629030176,24.937,24.937,2025-05-18 06:31:03
162.2,1.9,311.1,789.9,59.98,213.3,3.7,0.5,678.6,34.1,0.1,0.3,0,582.6751262462778,24.875,24.875,2025-05-18 06:32:05
159.2,1.6,263.9,658.7,59.97,213.1,3,0.5,678.6,34.2,0.1,0.3,0,310.76006733134824,25.0,25.0,2025-05-18 06:33:07
159.1,1.4,229.6,559.8,59.95,212.6,2.6,0.5,678.6,34.2,0.1,0.3,0,2602.61556390004,24.812,24.812,2025-05-18 06:34:10
155.7,1.7,262.4,633.0,60.02,213.1,2.9,0.5,678.6,34.2,0.2,0.3,0,1514.9553282403217,24.687,24.75,2025-05-18 06:35:12
156.1,2.2,341.6,828.0,60.04,213.1,3.9,0.5,678.6,34.4,0.2,0.3,0,2991.065648064224,24.937,24.937,2025-05-18 06:36:14
160.6,2.1,342.8,848.3,60.03,213.4,4,0.5,678.6,34.6,0.2,0.3,0,1748.0253787388322,25.187,25.187,2025-05-18 06:37:17
160.3,2.2,351.6,864.8,59.98,213.5,4,0.5,678.6,34.6,0.2,0.3,0,2641.460572316458,25.312,25.375,2025-05-18 06:38:19
157.8,2.3,363.4,899.4,60.05,213.4,4.2,0.5,678.6,34.8,0.2,0.3,0,-466.14010099702233,25.437,25.437,2025-05-18 06:39:21
160.6,2.4,392.8,959.4,60.02,213.6,4.4,0.6,678.7,35,0.2,0.4,0,-310.76006733134824,25.625,25.625,2025-05-18 06:40:24
160.6,2.4,401.7,962.0,60.03,213.5,4.4,0.6,678.7,35.2,0.2,0.4,0,-427.2950925806038,25.625,25.625,2025-05-18 06:41:26
163.5,2.6,411.1,1006.0,60.03,213.4,4.7,0.6,678.7,35.4,0.2,0.4,0,699.2101514955335,25.625,25.687,2025-05-18 06:42:28
160.5,2.7,431.6,1031.0,59.99,213.3,4.8,0.6,678.7,35.6,0.2,0.4,0,2097.630454486599,25.75,25.75,2025-05-18 06:43:31
160.6,2.6,422.9,1001.9,60.02,213.3,4.6,0.6,678.7,35.8,0.2,0.4,0,-504.98510941343943,25.687,25.75,2025-05-18 06:44:33
157.7,2.5,406.1,960.4,60,213.5,4.4,0.6,678.7,35.9,0.2,0.4,0,1631.4903534895773,25.687,25.687,2025-05-18 06:45:35
160.6,2.6,412.2,964.2,59.99,213.3,4.4,0.7,678.8,36.1,0.2,0.4,0,2486.080538650784,25.687,25.687,2025-05-18 06:46:38
162,2.5,393.1,936.1,60.04,213.5,4.4,0.7,678.8,36.2,0.2,0.4,0,2757.995597565714,25.937,25.937,2025-05-18 06:47:40
157.6,2.5,400.1,918.2,60.02,213.5,4.3,0.7,678.8,36.3,0.2,0.4,0,2214.1654797358547,26.0,26.062,2025-05-18 06:48:42
160.6,2.7,429.9,982.2,60.03,213.7,4.6,0.7,678.8,36.3,0.2,0.4,0,2757.995597565714,26.062,26.125,2025-05-18 06:49:45
160.6,2.8,442.3,1019.5,59.98,213.6,4.7,0.7,678.8,36.5,0.3,0.5,0,310.76006733134824,26.25,26.25,2025-05-18 06:50:47
159.5,2.8,447.5,1024.8,60.01,213.2,4.6,0.7,678.8,36.6,0.3,0.5,0,466.14010099702233,26.5,26.5,2025-05-18 06:51:49
156.5,2.9,454.9,1025.8,60.02,213.5,4.8,0.8,678.9,36.6,0.3,0.5,0,2719.1505891492952,26.562,26.562,2025-05-18 06:52:52
156.8,3.1,478.1,1083.9,59.98,213.4,5,0.8,678.9,36.7,0.3,0.5,0,-116.53502524925558,26.625,26.625,2025-05-18 06:53:54
158.2,3.1,493.0,1112.4,60,213.3,5.1,0.8,678.9,36.9,0.3,0.5,0,543.8301178298593,26.812,26.875,2025-05-18 06:54:56
160.2,3.2,496.3,1121.2,60.02,213.1,5.3,0.8,678.9,37.1,0.3,0.5,0,776.9001683283706,27.062,27.062,2025-05-18 06:55:59
157.6,3.2,496.0,1104.2,60.02,213.1,5.1,0.8,678.9,37.2,0.3,0.5,0,-699.210151495532,27.187,27.187,2025-05-18 06:57:01
154.4,3.3,509.8,1133.3,60.03,213.6,5.2,0.9,679.0,37.4,0.3,0.5,0,-349.6050757477653,27.312,27.375,2025-05-18 06:58:03
157.8,3.3,519.0,1148.1,60.01,213.3,5.4,0.9,679.0,37.6,0.3,0.5,0,1398.4203029910661,27.562,27.562,2025-05-18 06:59:06
157.6,3.4,528.8,1168.9,60.02,213.3,5.4,0.9,679.0,37.8,0.3,0.6,0,-310.76006733134676,27.625,27.625,2025-05-18 07:00:08
159.8,3.3,542.3,1198.0,59.99,213.1,5.5,0.9,679.0,38.1,0.3,0.6,0,582.6751262462778,27.562,27.562,2025-05-18 07:01:10
158.6,3.5,538.3,1185.9,60.03,213.5,5.6,0.9,679.0,38.2,0.3,0.6,0,893.4351935776261,27.562,27.562,2025-05-18 07:02:13
157.6,3.5,557.6,1221.5,59.99,213,5.7,1.0,679.1,38.3,0.4,0.6,0,-504.98510941343943,27.187,27.187,2025-05-18 07:03:15
155.5,3.6,565.0,1232.1,59.99,213.2,5.8,1.0,679.1,38.2,0.4,0.6,0,-388.4500841641838,27.0,27.0,2025-05-18 07:04:17
156.3,3.8,583.2,1278.9,59.96,213.2,6,1.0,679.1,38.1,0.4,0.6,0,2369.5455134015288,26.875,26.937,2025-05-18 07:05:20
157.7,3.8,598.2,1285.7,59.98,213.3,6,1.0,679.1,38.1,0.4,0.6,0,2019.9404376537627,26.937,26.937,2025-05-18 07:06:22
160.6,3.7,597.2,1300.6,60.02,213.4,6,1.1,679.2,38.3,0.4,0.6,0,-233.07005049850972,27.187,27.187,2025-05-18 07:07:24
157.7,3.9,606.2,1298.8,60,213.7,6.1,1.1,679.2,38.5,0.4,0.7,0,2097.630454486599,27.25,27.312,2025-05-18 07:08:27
157.6,3.9,612.6,1303.0,60.03,213.1,6.1,1.1,679.2,38.9,0.4,0.7,0,776.9001683283706,27.625,27.625,2025-05-18 07:09:29
154.5,3.9,611.0,1292.9,60,213,6.1,1.1,679.2,39.1,0.4,0.7,0,-660.3651430791135,27.937,27.937,2025-05-18 07:10:31
157.6,4,613.4,1292.1,60.03,213,6,1.1,679.2,39.4,0.4,0.7,0,1981.0954292373442,27.812,27.875,2025-05-18 07:11:34
154.5,3.9,611.5,1278.3,60.02,213.3,6,1.2,679.3,39.6,0.4,0.7,0,621.5201346626965,27.937,27.937,2025-05-18 07:12:36
151.7,4,604.3,1271.1,60.01,213,6,1.2,679.3,39.8,0.5,0.7,0,1670.335361905996,28.312,28.312,2025-05-18 07:13:38
154.7,4,614.5,1286.0,60.01,212.7,6,1.2,679.3,40,0.5,0.7,0,543.8301178298593,28.687,28.687,2025-05-18 07:14:41
153,4.1,614.9,1286.8,60.03,213.2,6,1.2,679.3,40.3,0.5,0.8,0,-388.4500841641838,28.75,28.75,2025-05-18 07:15:43
156.9,4.1,630.1,1314.0,60,213.3,6.2,1.3,679.4,40.5,0.5,0.8,0,-77.69001683283561,29.0,29.062,2025-05-18 07:16:45
154.6,4.2,642.8,1328.9,60.02,213.2,6.1,1.3,679.4,40.7,0.5,0.8,0,-738.0551599119506,28.937,28.937,2025-05-18 07:17:48
154.2,4.2,650.2,1326.4,60.06,213.5,6.2,1.3,679.4,40.7,0.5,0.8,0,-699.210151495532,28.687,28.687,2025-05-18 07:18:50
152,4.2,639.3,1321.3,60.04,213.7,6.2,1.3,679.4,40.7,0.5,0.8,0,776.9001683283706,28.937,28.937,2025-05-18 07:19:52
154.6,4.2,645.5,1317.7,60.04,213.4,6.1,1.3,679.4,40.6,0.5,0.8,0,-815.7451767447876,29.25,29.25,2025-05-18 07:20:55
155,4.2,662.7,1338.1,60.05,213.5,6.2,1.4,679.5,40.6,0.5,0.8,0,-1359.575294574647,29.375,29.375,2025-05-18 07:21:57
157.3,4.3,655.7,1343.4,60.06,213.3,6.4,1.4,679.5,40.7,0.6,0.8,0,699.2101514955335,29.5,29.5,2025-05-18 07:22:59
154.6,4.3,663.9,1337.4,60.06,213.2,6.2,1.4,679.5,40.7,0.6,0.9,0,1748.025378738833,29.687,29.687,2025-05-18 07:24:02
154.6,4.4,664.9,1346.7,60.05,213.1,6.3,1.4,679.5,40.7,0.6,0.9,0,1631.4903534895773,29.625,29.625,2025-05-18 07:25:04
154.7,4.5,681.2,1374.1,60.06,212.9,6.5,1.5,679.6,40.7,0.6,0.9,0,-233.07005049850972,29.5,29.5,2025-05-18 07:26:06
154.6,4.5,695.3,1382.5,60.02,213.2,6.4,1.5,679.6,40.7,0.6,0.9,0,427.2950925806038,29.812,29.812,2025-05-18 07:27:08
157.1,4.3,686.8,1357.0,59.99,213.3,6.3,1.5,679.6,40.8,0.6,0.9,0,1126.5052440761372,29.75,29.75,2025-05-18 07:28:11
155.2,4.2,638.7,1261.6,59.99,213.3,6,1.5,679.6,40.8,0.6,0.9,0,-1087.6602356597186,29.687,29.687,2025-05-18 07:29:13
154.6,4.6,709.2,1387.9,59.98,212.8,6.5,1.6,679.7,41,0.6,0.9,0,-388.4500841641853,29.937,29.937,2025-05-18 07:30:15
152.1,4.7,713.8,1393.1,60.04,213.3,6.4,1.6,679.7,41.3,0.7,0.9,0,-1048.8152272432988,30.0,30.062,2025-05-18 07:31:18
154,4.6,702.8,1367.8,59.96,213.2,6.5,1.6,679.7,41.3,0.7,1.0,0,-116.53502524925415,30.375,30.375,2025-05-18 07:32:20
154.6,4.6,705.2,1375.8,60,213.3,6.5,1.6,679.7,41.3,0.7,1.0,0,-660.3651430791135,30.687,30.687,2025-05-18 07:33:22
155.8,4.4,704.7,1375.7,59.95,212.9,6.4,1.6,679.7,41.4,0.7,1.0,0,-1825.7153955716678,30.187,30.187,2025-05-18 07:34:25
156.7,4.6,684.5,1364.8,59.98,213.6,6.4,1.7,679.8,41.4,0.7,1.0,0,-427.29509258060233,30.375,30.437,2025-05-18 07:35:27
154.6,4.4,682.7,1329.2,60,213.1,6.2,1.7,679.8,41.4,0.7,1.0,0,-2136.4754629030176,30.437,30.5,2025-05-18 07:36:29
151.5,4.5,677.1,1312.5,60.01,213.4,6.1,1.7,679.8,41.6,0.7,1.0,0,-3457.205749061246,30.625,30.625,2025-05-18 07:37:32
154.7,4.5,683.4,1321.1,60.05,213.2,6.2,1.7,679.8,41.8,0.7,1.0,0,-2486.080538650784,30.812,30.812,2025-05-18 07:38:34
154.6,4.5,697.3,1348.0,60,213.2,6.2,1.8,679.9,41.9,0.7,1.0,0,-815.7451767447891,30.875,30.875,2025-05-18 07:39:36
157.3,4.3,689.9,1334.7,59.98,213.2,6.3,1.8,679.9,41.9,0.8,1.1,0,-1009.9702188268802,30.375,30.375,2025-05-18 07:40:39
154.6,4.6,705.0,1355.4,60,213.3,6.3,1.8,679.9,42,0.8,1.1,0,-1631.4903534895766,29.937,29.937,2025-05-18 07:41:41
155.1,4.7,706.3,1364.7,60,213.5,6.4,1.8,679.9,42,0.8,1.1,0,-3185.290690146316,29.5,29.5,2025-05-18 07:42:43
151.8,4.8,725.2,1388.5,59.97,213.2,6.4,1.9,680.0,42,0.8,1.1,0,-1281.8852777418115,29.375,29.375,2025-05-18 07:43:46
154.4,4.7,712.2,1356.8,60.04,213,6.4,1.9,680.0,42,0.8,1.1,0,-6487.1164055418885,28.875,28.937,2025-05-18 07:44:48
154.7,4.8,724.8,1394.7,60.02,213.1,6.5,1.9,680.0,42,0.8,1.1,0,-5049.851094134404,29.187,29.187,2025-05-18 07:45:50
151.7,2.9,446.6,823.4,60.02,212.6,3.8,1.9,680.0,42,0.8,1.1,0,-3340.6707238119902,29.687,29.687,2025-05-18 07:46:53
151.6,2.2,343.8,614.7,60.01,212.3,2.8,1.9,680.0,41.5,0.8,1.1,0,-1243.0402693253914,29.812,29.875,2025-05-18 07:47:55
151.8,2.1,328.1,567.1,60.01,212,2.6,2.0,680.1,41,0.8,1.1,0,-2019.9404376537618,29.375,29.375,2025-05-18 07:48:57
154.8,2.2,333.6,563.7,59.98,212.1,2.6,2.0,680.1,40.6,0.9,1.2,0,-3923.345850058267,29.125,29.125,2025-05-18 07:50:00
157.8,2.3,341.6,568.6,60,212,2.7,2.0,680.1,40.4,0.9,1.2,0,-1437.2653114074856,29.125,29.125,2025-05-18 07:51:02
157.7,2.4,361.6,594.9,60.01,211.8,2.8,2.0,680.1,40.3,0.9,1.2,0,-271.91505891492824,28.875,28.875,2025-05-18 07:52:04
154.6,2.6,400.3,647.8,60.04,212.1,3,2.0,680.1,40.2,0.9,1.2,0,-1942.2504208209234,29.312,29.312,2025-05-18 07:53:07
154.6,2.7,433.5,701.6,60.02,212,3.3,2.0,680.1,40,0.9,1.2,0,-1553.8003366567395,29.562,29.562,2025-05-18 07:54:09
157.7,3.1,463.1,769.3,59.99,212.6,3.7,2.0,680.1,39.9,0.9,1.2,0,-1786.8703871552493,29.375,29.375,2025-05-18 07:55:11
156.2,3.7,562.2,943.1,60.03,212.4,4.4,2.0,680.1,39.9,0.9,1.2,0,-1048.8152272432988,29.625,29.625,2025-05-18 07:56:13
156,4.2,669.0,1099.1,60.01,213.1,5,2.0,680.1,40,0.9,1.2,0,-543.830117829858,29.625,29.687,2025-05-18 07:57:16
156.9,5.3,820.3,1444.2,60.02,213.5,6.8,2.1,680.2,40.1,0.9,1.2,0,-1048.8152272432988,29.937,30.0,2025-05-18 07:58:18
152.9,6.8,1044.3,1837.7,60.01,214,8.4,2.1,680.2,40.3,0.9,1.2,0,-1981.095429237342,30.437,30.5,2025-05-18 07:59:21
154.8,6.9,1082.2,1882.2,60.02,214,8.5,2.1,680.2,41,0.9,1.2,0,-194.2250420820912,31.125,31.125,2025-05-18 08:00:23
153.1,3.7,564.8,940.8,60.01,212.6,4.4,2.1,680.2,40.8,1.0,1.2,0,-1126.5052440761358,31.25,31.25,2025-05-18 08:01:25
154.8,3.4,569.2,940.4,60.04,212.3,4.2,2.2,680.3,40.6,1.0,1.2,0,-1981.0954292373433,31.187,31.187,2025-05-18 08:02:28
155.2,3,495.0,822.8,60.04,212.1,3.8,2.2,680.3,40.5,1.0,1.2,0,-2524.925547067203,30.625,30.625,2025-05-18 08:03:30
154.6,3,464.7,765.3,60.04,212.4,3.6,2.2,680.3,40.3,1.0,1.3,0,-1320.73028615823,30.437,30.5,2025-05-18 08:04:32
157,3.3,495.1,818.3,60.04,212.2,3.9,2.2,680.3,40.2,1.0,1.3,0,-2214.1654797358547,30.125,30.187,2025-05-18 08:05:35
151.8,2.8,430.2,694.3,60.05,212,3.3,2.2,680.3,40,1.0,1.3,0,-971.1252104104632,30.312,30.312,2025-05-18 08:06:37
154.6,2.8,425.1,678.3,60.04,212,3.2,2.2,680.3,39.8,1.0,1.3,0,-2796.8406059821323,30.125,30.125,2025-05-18 08:07:39
