voltaje_pv1_v,voltaje_pv2_v,corriente_pv1_a,corriente_pv2_a,potencia_pv1_w,potencia_pv2_w,energia_hoy_wh,voltaje_vac,corriente_aac,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,timestamp,corriente_pv2_a_1,potencia_total_va,energia_pv1_wh,energia_pv2_wh
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,-38.845008416418494,-37.90271636133923,0.0,2025-12-24 05:54:28,,,,
77.3913043478261,77.40434782608693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,-25.378738832060098,-36.38660770688559,0.0,2025-12-24 05:59:44,,,,
152.407874015748,152.2661417322835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,-15.771657552530826,-34.76790523370959,0.0,2025-12-24 06:05:00,,,,
158.39493670886083,157.8962025316455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,-1.6647860749893642,-32.488042595433576,0.0,2025-12-24 06:10:22,,,,
166.75714285714287,164.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,-19.85380380832055,0.0,2025-12-24 06:15:37,,,,
169.0904761904762,166.48571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,-12.059955205880664,0.0,2025-12-24 06:21:07,,,,
171.27,168.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,-7.2195650212074725,0.0,2025-12-24 06:26:22,,,,
173.86666666666665,170.98571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,18.49762305543738,0.0,0.0,2025-12-24 06:31:37,,,,
176.1238095238095,172.58571428571426,0.0,0.0,0.0,0.0,0.0,20.333333333333332,0.0,85.0,85.0,38.845008416418516,0.0,0.0,2025-12-24 06:37:07,,,,
175.56190476190477,172.5952380952381,0.08571428571428572,0.0380952380952381,15.042857142857141,7.885714285714285,0.0,213.50000000000006,0.1,85.0,85.0,49.43910162089629,0.0,0.0,2025-12-24 06:42:37,,,,
156.455,156.86,2.1350000000000002,0.925,336.88500000000005,150.45499999999998,0.0,214.09499999999997,2.1700000000000004,85.0,85.0,112.83550063816804,0.0,0.0,2025-12-24 06:47:52,,,,
163.41000000000003,167.435,3.5249999999999995,1.345,576.575,229.96499999999997,0.01,214.33999999999997,3.5949999999999998,85.0,85.0,136.88241061023658,5.414673765905604,0.03871993101304535,2025-12-24 06:53:07,,,,
161.50476190476192,169.1047619047619,3.419047619047619,1.219047619047619,550.4666666666667,210.2761904761905,0.10000000000000002,214.14761904761903,3.4047619047619047,85.0,85.0,138.7321729157804,5.414673765905604,0.03484793791174081,2025-12-24 06:58:22,,,,
159.89500000000004,167.88000000000002,3.9400000000000004,1.1549999999999998,630.5699999999999,201.56,0.15500000000000003,214.43,3.6999999999999993,85.0,85.0,116.5350252492555,5.414673765905604,0.03871993101304535,2025-12-24 07:03:37,,,,
155.20499999999998,160.38,2.385,0.725,374.69,123.86500000000001,0.20000000000000004,213.66499999999996,2.205,85.0,85.0,116.53502524925548,3.4457014873944756,0.022175960489289607,2025-12-24 07:09:07,,,,
158.30476190476188,164.11904761904762,3.357142857142857,0.9333333333333333,531.1142857142858,159.0285714285714,0.26666666666666655,213.85238095238097,3.076190476190477,85.0,85.0,127.12911845373331,12.059955205880664,0.07761586171251364,2025-12-24 07:14:37,,,,
157.625,146.51,4.049999999999999,1.3200000000000005,634.28,196.47499999999997,0.29999999999999993,214.10000000000005,3.715,85.0,85.0,177.5771813321988,36.09782510603736,0.20444123574887943,2025-12-24 07:19:52,,,,
158.48095238095243,139.79047619047623,4.561904761904761,1.480952380952381,715.342857142857,216.0857142857143,0.4000000000000001,214.3190476190476,4.138095238095239,85.0,85.0,194.22504208209241,37.90271636133923,0.19514845230574854,2025-12-24 07:25:07,,,,
156.9904761904762,150.08571428571426,4.695238095238095,1.304761904761905,735.0904761904761,200.0190476190476,0.4714285714285714,214.5095238095238,4.157142857142858,85.0,85.0,212.72266513752987,37.90271636133923,0.17966047990053044,2025-12-24 07:30:22,,,,
155.85714285714283,150.40476190476187,4.414285714285715,1.2142857142857144,696.4285714285714,191.21428571428572,0.5476190476190474,214.0,3.823809523809522,85.0,85.0,160.9293205823052,14.439130042414945,0.07124467306400345,2025-12-24 07:35:37,,,,
155.45999999999998,151.885,3.78,1.135,590.155,181.59,0.5999999999999999,213.83499999999998,3.4099999999999993,85.0,85.0,158.91139806716657,15.50565669327514,0.07835506039548995,2025-12-24 07:41:07,,,,
156.64500000000004,149.515,3.4299999999999997,1.0699999999999998,537.2,167.415,0.6849999999999998,213.89000000000001,3.155,85.0,85.0,251.56767355394837,34.292933850735494,0.13363907618216794,2025-12-24 07:46:22,,,,
