vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
,,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:32:58
,,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.812,22.812,2025-06-24 05:33:19
,,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:34:02
,,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.812,22.812,2025-06-24 05:34:23
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:35:05
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.812,22.812,2025-06-24 05:35:27
,,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:36:10
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.812,22.812,2025-06-24 05:36:29
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.875,22.625,2025-06-24 05:37:13
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,896.2,0,0.0,0.0,0,-38.845008416418494,22.812,22.875,2025-06-24 05:37:32
146.3,0,0.0,146.1,0,0.0,0.0,60.02,214.7,0,0.0,896.2,22.9,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:38:16
147.5,0,0.0,147.3,0,0.0,0.0,59.99,214.6,0,0.0,896.2,22.9,0.0,0.0,0,-38.845008416418494,22.812,22.875,2025-06-24 05:38:34
147.5,0,0.0,147.3,0,0.0,0.0,60,214.6,0,0.0,896.2,22.9,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:39:18
147.3,0,0.0,147.1,0,0.0,0.0,60.02,214.5,0,0.0,896.2,22.9,0.0,0.0,0,-38.845008416418494,22.812,22.875,2025-06-24 05:39:37
147.6,0,0.0,147.4,0,0.0,0.0,59.99,214.6,0,0.0,896.2,23,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:40:21
147.6,0,0.0,147.5,0,0.0,0.0,59.99,214.7,0,0.0,896.2,23,0.0,0.0,0,-38.845008416418494,22.812,22.812,2025-06-24 05:40:39
148.5,0,0.0,148.4,0,0.0,0.0,59.99,214.6,0,0.0,896.2,23,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:41:23
148.9,0,0.0,148.8,0,0.0,0.0,59.99,214.6,0,0.0,896.2,23,0.0,0.0,0,-38.845008416418494,22.812,22.875,2025-06-24 05:41:42
150.6,0,0.0,150.4,0,0.0,0.0,60.01,214.2,0,0.0,896.2,23,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:42:26
151.3,0,0.0,151,0,0.0,0.0,59.99,214.2,0,0.0,896.2,23,0.0,0.0,0,-38.845008416418494,22.812,22.812,2025-06-24 05:42:44
99.6,0,0.0,80.7,0,0.0,0.0,59.97,214.3,0,0.0,896.2,23,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-24 05:43:28
157.1,0,0.0,153.7,0,0.0,0.0,59.98,214.2,0,0.0,896.2,23,0.0,0.0,0,-38.845008416418494,22.812,22.812,2025-06-24 05:43:47
152.9,0,0.0,152.8,0,0.0,0.0,60.04,214,0,0.0,896.2,23.1,0.0,0.0,0,-38.845008416418494,22.875,22.687,2025-06-24 05:44:31
153.6,0,0.0,153.6,0,0.0,0.0,60.03,214.3,0,0.0,896.2,23.1,0.0,0.0,0,-38.845008416418494,22.875,22.875,2025-06-24 05:44:49
155.5,0,0.0,155.3,0,0.0,0.0,59.98,214.1,0,0.0,896.2,23.1,0.0,0.0,0,0.0,22.875,22.625,2025-06-24 05:45:33
155.9,0,0.0,155.7,0,0.0,0.0,60.04,214.1,0,0.0,896.2,23.1,0.0,0.0,0,-38.845008416418494,22.875,22.875,2025-06-24 05:45:51
156.3,0,0.0,156.1,0,0.0,0.0,60,214.4,0,0.0,896.2,23.1,0.0,0.0,0,-38.845008416418494,22.875,22.687,2025-06-24 05:46:35
156.6,0,0.0,156.4,0,0.0,0.0,59.97,214.3,0,0.0,896.2,23.1,0.0,0.0,0,-38.845008416418494,22.875,22.875,2025-06-24 05:46:54
157.3,0,0.0,157.1,0,0.0,0.0,59.99,214.4,0,0.0,896.2,23.1,0.0,0.0,0,-38.845008416418494,22.875,22.687,2025-06-24 05:47:38
157.3,0,0.0,157.1,0,0.0,0.0,60.01,214.6,0,0.0,896.2,23.1,0.0,0.0,0,-38.845008416418494,22.875,22.875,2025-06-24 05:47:56
99.6,0,0.0,87,0,0.0,0.0,59.98,214.6,0,0.0,896.2,23.2,0.0,0.0,0,-38.845008416418494,22.875,22.687,2025-06-24 05:48:40
160.6,0,0.0,157.4,0,0.0,0.0,60.02,214.5,0,0.0,896.2,23.2,0.0,0.0,0,0.0,22.875,22.937,2025-06-24 05:48:59
157.5,0,0.0,157.3,0,0.0,0.0,59.98,214.5,0,0.0,896.2,23.2,0.0,0.0,0,-38.845008416418494,22.875,22.687,2025-06-24 05:49:43
157.6,0,0.0,157.4,0,0.0,0.0,59.99,214.4,0,0.0,896.2,23.2,0.0,0.0,0,-38.845008416418494,22.937,22.937,2025-06-24 05:50:01
158.1,0,0.0,157.9,0,0.0,0.0,59.98,214.6,0,0.0,896.2,23.2,0.0,0.0,0,0.0,22.937,22.687,2025-06-24 05:50:45
