vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,847.6,0,0.0,0.0,0,-38.845008416418494,22.437,22.375,2025-06-15 05:14:09
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,847.6,0,0.0,0.0,0,-38.845008416418494,22.375,22.375,2025-06-15 05:15:12
,,0.0,0,0,0.0,0.0,0,0,0,0.0,847.6,0,0.0,0.0,0,-38.845008416418494,22.375,22.375,2025-06-15 05:15:18
145.9,0,0.0,145.7,0,0.0,0.0,59.96,213.5,0,0.0,847.6,23.1,0.0,0.0,0,-38.845008416418494,22.437,22.437,2025-06-15 05:16:14
146.5,0,0.0,146.3,0,0.0,0.0,59.97,213.5,0,0.0,847.6,23.1,0.0,0.0,0,-38.845008416418494,22.437,22.437,2025-06-15 05:16:20
148.5,0,0.0,148.5,0,0.0,0.0,60.02,213.6,0,0.0,847.6,23.1,0.0,0.0,0,-38.845008416418494,22.375,22.375,2025-06-15 05:17:16
148.8,0,0.0,148.7,0,0.0,0.0,60.04,213.6,0,0.0,847.6,23.1,0.0,0.0,0,-38.845008416418494,22.375,22.375,2025-06-15 05:17:23
151.9,0,0.0,151.7,0,0.0,0.0,59.99,213.6,0,0.0,847.6,23.1,0.0,0.0,0,-38.845008416418494,22.375,22.375,2025-06-15 05:18:19
152.2,0,0.0,152,0,0.0,0.0,59.98,213.6,0,0.0,847.6,23.1,0.0,0.0,0,-38.845008416418494,22.375,22.375,2025-06-15 05:18:25
154.7,0,0.0,154.8,0,0.0,0.0,60.02,213.6,0,0.0,847.6,23.2,0.0,0.0,0,-38.845008416418494,22.312,22.312,2025-06-15 05:19:21
155.1,0,0.0,155,0,0.0,0.0,60.01,213.6,0,0.0,847.6,23.2,0.0,0.0,0,-38.845008416418494,22.312,22.312,2025-06-15 05:19:28
157,0,0.0,156.9,0,0.0,0.0,60.01,213.6,0,0.0,847.6,23.2,0.0,0.0,0,-38.845008416418494,22.312,22.375,2025-06-15 05:20:24
157.1,0,0.0,157,0,0.0,0.0,60.02,213.6,0,0.0,847.6,23.2,0.0,0.0,0,-38.845008416418494,22.312,22.375,2025-06-15 05:20:30
160.3,0,0.0,159.6,0,0.0,0.0,59.98,213.5,0,0.0,847.6,23.2,0.0,0.0,0,-38.845008416418494,22.437,22.437,2025-06-15 05:21:26
158.7,0,0.0,158.6,0,0.0,0.0,59.99,213.5,0,0.0,847.6,23.2,0.0,0.0,0,-38.845008416418494,22.437,22.5,2025-06-15 05:21:33
159.7,0,0.0,159.6,0,0.0,0.0,60.05,213.5,0,0.0,847.6,23.3,0.0,0.0,0,-38.845008416418494,22.562,22.625,2025-06-15 05:22:29
159.9,0,0.0,159.7,0,0.0,0.0,60.04,213.6,0,0.0,847.6,23.3,0.0,0.0,0,-38.845008416418494,22.625,22.625,2025-06-15 05:22:35
160.6,0,0.0,160.6,0,0.0,0.0,60.03,213.6,0,0.0,847.6,23.3,0.0,0.0,0,0.0,22.625,22.687,2025-06-15 05:23:31
160.7,0,0.0,160.6,0,0.0,0.0,60.03,213.6,0,0.0,847.6,23.3,0.0,0.0,0,-38.845008416418494,22.625,22.687,2025-06-15 05:23:37
161.5,0,0.0,161.3,0,0.0,0.0,60,213.2,0,0.0,847.6,23.3,0.0,0.0,0,0.0,22.625,22.687,2025-06-15 05:24:34
161.5,0,0.0,161.4,0,0.0,0.0,60.02,213.1,0,0.0,847.6,23.3,0.0,0.0,0,0.0,22.687,22.687,2025-06-15 05:24:40
162.3,0,0.0,162.1,0,0.0,0.0,60.01,213.5,0,0.0,847.6,23.4,0.0,0.0,0,0.0,22.625,22.625,2025-06-15 05:25:36
162.3,0,0.0,162.2,0,0.0,0.0,60.01,213.4,0,0.0,847.6,23.4,0.0,0.0,0,0.0,22.625,22.625,2025-06-15 05:25:42
139,0,18.1,135.5,0,13.6,31.3,60.01,213.4,0.4,0.0,847.6,23.4,0.0,0.0,0,0.0,22.625,22.625,2025-06-15 05:26:39
135.9,0,17.5,133,0,13.3,30.5,59.98,213.3,0.5,0.0,847.6,23.4,0.0,0.0,0,-38.845008416418494,22.625,22.625,2025-06-15 05:26:45
142.2,0,20.6,141.4,0,14.9,35.5,60.04,213.6,0.5,0.0,847.6,23.6,0.0,0.0,0,0.0,22.562,22.562,2025-06-15 05:27:41
141.7,0,20.4,141.6,0,14.7,34.7,60.03,213.6,0.4,0.0,847.6,23.7,0.0,0.0,0,0.0,22.562,22.625,2025-06-15 05:27:47
141.9,0.1,22.6,144.5,0,16.3,39.0,60,213.6,0.5,0.0,847.6,23.8,0.0,0.0,0,0.0,22.562,22.562,2025-06-15 05:28:43
138.3,0.1,22.4,138.4,0,16.7,38.6,60.01,213.7,0.4,0.0,847.6,23.8,0.0,0.0,0,0.0,22.562,22.562,2025-06-15 05:28:50
145.4,0.1,24.9,141.5,0,18.6,42.9,60.01,213.7,0.4,0.0,847.6,24,0.0,0.0,0,0.0,22.562,22.562,2025-06-15 05:29:46
138.8,0.1,24.8,144.6,0,18.6,42.7,59.99,213.7,0.3,0.0,847.6,24,0.0,0.0,0,0.0,22.562,22.562,2025-06-15 05:29:52
