vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
0,0,0.0,0,0,0.0,0.0,,,,0.0,730.0,0,0.0,0.0,0,1670.3353619059951,23.812,23.812,2025-05-25 05:25:59
0,0,0.0,0,0,0.0,0.0,59.99,0,0,0.0,730.0,0,0.0,0.0,0,5749.061245629938,23.812,23.812,2025-05-25 05:27:01
147.4,0,0.0,147.1,0,0.0,0.0,60.01,212,0,0.0,730.0,24,0.0,0.0,0,6914.411498122492,23.812,23.812,2025-05-25 05:28:04
148.5,0,0.0,148.4,0,0.0,0.0,59.99,212,0,0.0,730.0,24,0.0,0.0,0,7225.17156545384,23.875,23.875,2025-05-25 05:29:06
150.6,0,0.0,150.3,0,0.0,0.0,60.02,212,0,0.0,730.0,24.1,0.0,0.0,0,1553.8003366567395,23.875,23.875,2025-05-25 05:30:09
150.8,0,0.0,150.7,0,0.0,0.0,60.01,212.1,0,0.0,730.0,24.1,0.0,0.0,0,7341.706590703096,23.812,23.875,2025-05-25 05:31:11
99.4,0,0.0,86.1,0,0.0,0.0,60.02,212,0,0.0,730.0,24.1,0.0,0.0,0,1670.3353619059951,23.812,23.875,2025-05-25 05:32:14
153.1,0,0.0,153.1,0,0.0,0.0,60.03,211.9,0,0.0,730.0,24.2,0.0,0.0,0,2563.7705554836207,23.875,23.875,2025-05-25 05:33:16
153.8,0,0.0,153.7,0,0.0,0.0,59.99,212.1,0,0.0,730.0,24.2,0.0,0.0,0,6875.566489706073,23.875,23.875,2025-05-25 05:34:19
154.2,0,0.0,154.1,0,0.0,0.0,59.98,211.8,0,0.0,730.0,24.2,0.0,0.0,0,6292.891363459797,23.875,23.875,2025-05-25 05:35:21
154.5,0,0.0,154.5,0,0.0,0.0,59.99,211.8,0,0.0,730.0,24.3,0.0,0.0,0,5049.851094134404,23.875,23.937,2025-05-25 05:36:23
155.6,0,0.0,155.5,0,0.0,0.0,59.99,211.9,0,0.0,730.0,24.3,0.0,0.0,0,6797.876472873237,23.875,23.875,2025-05-25 05:37:26
156.5,0,0.0,156.3,0,0.0,0.0,60.03,211.7,0,0.0,730.0,24.3,0.0,0.0,0,1942.250420820924,23.937,23.937,2025-05-25 05:38:28
156.9,0,0.0,156.8,0,0.0,0.0,60.02,211.6,0,0.0,730.0,24.3,0.0,0.0,0,2175.3204713194355,23.937,23.937,2025-05-25 05:39:31
157.4,0,0.0,157.2,0,0.0,0.0,60.01,211.7,0,0.0,730.0,24.3,0.0,0.0,0,4001.0358668911044,23.937,23.937,2025-05-25 05:40:33
158,0,0.0,157.8,0,0.0,0.0,60.01,211.9,0,0.0,730.0,24.4,0.0,0.0,0,6759.031464456818,23.937,24.0,2025-05-25 05:41:36
158.5,0,0.0,158.1,0,0.0,0.0,60.05,212,0,0.0,730.0,24.4,0.0,0.0,0,6292.891363459797,23.937,24.0,2025-05-25 05:42:38
138.4,0,17.7,136.9,0,5.5,23.0,59.97,211.8,0.4,0.0,730.0,24.6,0.0,0.0,0,3884.5008416418495,24.0,24.0,2025-05-25 05:43:41
144,0,19.5,119,0,5.6,24.7,59.98,211.9,0.4,0.0,730.0,24.7,0.0,0.0,0,-815.7451767447883,24.0,24.0,2025-05-25 05:44:43
143.6,0,20.2,110.4,0,7.5,27.2,60.01,212.2,0.4,0.0,730.0,24.9,0.0,0.0,0,1359.575294574647,24.0,24.0,2025-05-25 05:45:45
126.4,0,19.7,110.2,0,7.9,27.3,60.05,212.1,0.5,0.0,730.0,25,0.0,0.0,0,4156.41590055678,24.0,24.0,2025-05-25 05:46:48
145.3,0,23.3,138.8,0,9.5,32.5,59.99,211.7,0.5,0.0,730.0,25.2,0.0,0.0,0,271.915058914929,24.0,24.0,2025-05-25 05:47:50
136.2,0.1,26.4,130.3,0,12.2,38.0,59.99,211.7,0.4,0.0,730.0,25.3,0.0,0.0,0,3651.4307911433384,23.937,23.937,2025-05-25 05:48:53
145.2,0.1,32.1,130.3,0,15.3,46.9,60.05,212,0.4,0.0,730.0,25.4,0.0,0.0,0,4583.710993137383,23.937,23.937,2025-05-25 05:49:55
153.9,0.1,38.7,141.8,0,20.1,58.0,59.99,212,0.5,0.0,730.0,25.5,0.0,0.0,0,-1126.5052440761358,24.0,24.0,2025-05-25 05:50:58
137.9,0.2,45.7,132,0.1,27.0,71.4,60.04,211.8,0.4,0.0,730.0,25.6,0.0,0.0,0,4389.48595105529,24.062,24.062,2025-05-25 05:52:00
137.6,0.3,56.2,143.3,0.2,36.8,90.8,60.02,212,0.5,0.0,730.0,25.8,0.0,0.0,0,4350.640942638871,24.062,24.062,2025-05-25 05:53:03
150.1,0.3,67.1,152,0.2,43.9,108.9,60.03,212,0.6,0.0,730.0,25.9,0.0,0.0,0,4816.781043635894,24.062,24.062,2025-05-25 05:54:05
155.2,0.4,71.0,149.4,0.2,46.2,116.7,60,211.9,0.7,0.0,730.0,26,0.0,0.0,0,5438.30117829859,24.062,24.062,2025-05-25 05:55:08
158.7,0.3,73.3,152.5,0.2,49.8,120.7,60.03,211.9,0.6,0.0,730.0,26.1,0.0,0.0,0,1670.3353619059951,24.187,24.125,2025-05-25 05:56:10
154,0.4,77.7,155.4,0.2,51.5,126.7,60.05,212,0.6,0.0,730.0,26.2,0.0,0.0,0,-932.2802019940439,24.187,24.187,2025-05-25 05:57:13
155.6,0.4,81.7,156.9,0.2,52.4,131.7,60.03,212,0.7,0.0,730.0,26.4,0.0,0.0,0,2291.855496568691,24.25,24.25,2025-05-25 05:58:15
156.7,0.4,82.6,157.4,0.2,51.6,128.6,60.03,211.9,0.7,0.0,730.0,26.5,0.0,0.0,0,3573.7407743105014,24.25,24.25,2025-05-25 05:59:18
152.5,0.4,79.5,152.5,0.2,49.8,126.9,60,212,0.7,0.0,730.0,26.6,0.0,0.0,0,2874.530622814969,24.25,24.25,2025-05-25 06:00:20
155.5,0.4,76.5,149.4,0.2,45.8,120.0,59.99,211.8,0.6,0.0,730.0,26.7,0.0,0.0,0,-1009.9702188268809,24.187,24.25,2025-05-25 06:01:22
158.7,0.3,68.1,145.1,0.2,42.3,108.6,60.04,211.6,0.6,0.0,730.0,26.8,0.0,0.0,0,5244.076136216497,24.312,24.312,2025-05-25 06:02:25
152.3,0.3,63.4,148.1,0.2,39.8,101.4,60,211.9,0.6,0.0,730.0,26.9,0.0,0.0,0,932.2802019940439,24.312,24.375,2025-05-25 06:03:27
149.1,0.3,60.6,150.9,0.2,38.8,97.6,59.99,211.7,0.6,0.0,730.0,27.1,0.0,0.0,0,-1592.6453450731588,24.312,24.312,2025-05-25 06:04:30
147.1,0.3,65.1,144.9,0.2,40.3,103.9,60.04,211.9,0.7,0.0,730.0,27.2,0.0,0.0,0,5399.456169882171,24.375,24.437,2025-05-25 06:05:32
156.8,0.4,73.9,155.4,0.2,47.0,118.5,59.99,211.8,0.8,0.0,730.0,27.3,0.0,0.0,0,4311.795934222453,24.437,24.437,2025-05-25 06:06:35
