Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2[A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [°C],Energìa PV1 [Wh],Energìa PV2 [Wh],codigo_error,irradiancia_incidente,irradiancia_reflejada,albedo,temp_vertical,temp_inclinado,timestamp
152.4,0,0.0,152.2,0,0.0,0.0,59.99,211.2,0,0.0,1386.9,22.4,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.437,21.437,2025-10-29 05:31:18
152.6,0,0.0,152.6,0,0.0,0.0,59.99,211.1,0,0.0,1386.9,22.4,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:31:33
152.9,0,0.0,152.9,0,0.0,0.0,60,211.1,0,0.0,1386.9,22.4,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:31:48
153.2,0,0.0,153.1,0,0.0,0.0,60,211.1,0,0.0,1386.9,22.4,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.437,21.437,2025-10-29 05:32:03
153.4,0,0.0,153.3,0,0.0,0.0,60.02,211.2,0,0.0,1386.9,22.4,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.437,21.437,2025-10-29 05:32:18
153.7,0,0.0,153.7,0,0.0,0.0,60.02,211.2,0,0.0,1386.9,22.5,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.375,21.437,2025-10-29 05:32:33
154.1,0,0.0,154.1,0,0.0,0.0,60.01,211.1,0,0.0,1386.9,22.5,0.0,0.0,0,-38.845008416418494,0.0,0,21.375,21.437,2025-10-29 05:32:48
154.4,0,0.0,154.4,0,0.0,0.0,60,211.2,0,0.0,1386.9,22.5,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.437,21.437,2025-10-29 05:33:03
154.8,0,0.0,154.7,0,0.0,0.0,60.04,211.3,0,0.0,1386.9,22.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.375,2025-10-29 05:33:18
97.5,0,0.0,99.5,0,0.0,0.0,60.03,211.4,0,0.0,1386.9,22.5,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.437,21.375,2025-10-29 05:33:33
99.4,0,0.0,97.5,0,0.0,0.0,60.01,211.3,0,0.0,1386.9,22.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:33:48
99.7,0,0.0,98.1,0,0.0,0.0,59.98,210.9,0,0.0,1386.9,22.5,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.437,21.437,2025-10-29 05:34:03
159,0,0.0,157.7,0,0.0,0.0,59.98,211.2,0,0.0,1386.9,22.5,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.437,21.437,2025-10-29 05:34:18
156.1,0,0.0,155.9,0,0.0,0.0,60.03,211,0,0.0,1386.9,22.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:34:33
156.3,0,0.0,156.1,0,0.0,0.0,60.02,210.8,0,0.0,1386.9,22.5,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.437,21.437,2025-10-29 05:34:48
156.5,0,0.0,156.2,0,0.0,0.0,60.01,210.8,0,0.0,1386.9,22.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:35:03
156.6,0,0.0,156.4,0,0.0,0.0,60,210.9,0,0.0,1386.9,22.5,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.5,21.437,2025-10-29 05:35:18
156.7,0,0.0,156.6,0,0.0,0.0,59.99,210.9,0,0.0,1386.9,22.5,0.0,0.0,0,-38.845008416418494,0.0,0,21.437,21.437,2025-10-29 05:35:33
156.8,0,0.0,156.7,0,0.0,0.0,59.99,211,0,0.0,1386.9,22.5,0.0,0.0,0,0.0,0.0,0,21.437,21.437,2025-10-29 05:35:48
157,0,0.0,156.9,0,0.0,0.0,60.03,210.8,0,0.0,1386.9,22.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:36:03
157.2,0,0.0,157,0,0.0,0.0,60.01,210.9,0,0.0,1386.9,22.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:36:18
157.4,0,0.0,157.2,0,0.0,0.0,60.03,211,0,0.0,1386.9,22.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:36:33
157.6,0,0.0,157.4,0,0.0,0.0,60.01,211,0,0.0,1386.9,22.5,0.0,0.0,0,0.0,0.0,0,21.437,21.375,2025-10-29 05:36:48
157.8,0,0.0,157.6,0,0.0,0.0,60.01,211.1,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.375,2025-10-29 05:37:03
158,0,0.0,157.8,0,0.0,0.0,60.02,211.4,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.375,2025-10-29 05:37:18
158.1,0,0.0,158,0,0.0,0.0,60.01,211.3,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:37:33
158.2,0,0.0,158.1,0,0.0,0.0,59.98,211.4,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.375,2025-10-29 05:37:48
158.4,0,0.0,158.3,0,0.0,0.0,60,211.2,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:38:03
158.5,0,0.0,158.5,0,0.0,0.0,59.98,211.4,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.437,2025-10-29 05:38:18
158.8,0,0.0,158.5,0,0.0,0.0,60,211.4,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.5,21.375,2025-10-29 05:38:33
158.9,0,0.0,158.7,0,0.0,0.0,59.99,211.3,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.5,21.375,2025-10-29 05:38:48
97,0,0.0,99.4,0,0.0,0.0,60.03,211.4,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.5,21.437,2025-10-29 05:39:03
161.5,0,0.0,160,0,0.0,0.0,60,211.2,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.5,21.437,2025-10-29 05:39:18
159.3,0,0.0,159.2,0,0.0,0.0,59.97,211.2,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.5,21.437,2025-10-29 05:39:33
159.4,0,0.0,159.2,0,0.0,0.0,60.01,211.3,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.5,21.437,2025-10-29 05:39:48
159.5,0,0.0,159.4,0,0.0,0.0,59.98,211.5,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.5,21.437,2025-10-29 05:40:03
159.6,0,0.0,159.5,0,0.0,0.0,60.01,211.4,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.75,21.437,2025-10-29 05:40:18
159.7,0,0.0,159.6,0,0.0,0.0,60,211.5,0,0.0,1386.9,22.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.5,2025-10-29 05:40:33
159.9,0,0.0,159.8,0,0.0,0.0,59.98,211.3,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.5,21.437,2025-10-29 05:40:48
160.1,0,0.0,160,0,0.0,0.0,60.01,211.4,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.5,21.437,2025-10-29 05:41:03
160.3,0,0.0,160.1,0,0.0,0.0,60,211.5,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.562,21.437,2025-10-29 05:41:18
160.4,0,0.0,160.2,0,0.0,0.0,59.96,211.5,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,0.0,0,21.562,21.437,2025-10-29 05:41:33
160.6,0,0.0,160.4,0,0.0,0.0,59.98,211.3,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,0.0,0,21.562,21.5,2025-10-29 05:41:48
160.6,0,0.0,160.5,0,0.0,0.0,59.98,211.4,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.562,21.5,2025-10-29 05:42:03
160.7,0,0.0,160.7,0,0.0,0.0,59.98,211.4,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.375,21.5,2025-10-29 05:42:18
160.9,0,0.0,160.8,0,0.0,0.0,60.03,211.1,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,0.0,0,21.562,21.437,2025-10-29 05:42:33
161.1,0,0.0,160.9,0,0.0,0.0,60.02,211.4,0,0.0,1386.9,22.7,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,21.562,21.437,2025-10-29 05:42:48
161.2,0,0.0,161,0,0.0,0.0,60.02,211.3,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.562,21.5,2025-10-29 05:43:03
161.3,0,0.0,161.2,0,0.0,0.0,59.99,211.2,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.562,21.5,2025-10-29 05:43:18
161.4,0,0.0,161.3,0,0.0,0.0,60.01,211.3,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.562,21.5,2025-10-29 05:43:33
161.6,0,0.0,161.4,0,0.0,0.0,60.02,211.3,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.562,21.5,2025-10-29 05:43:48
99.7,0,0.0,99.1,0,0.0,0.0,59.99,211.2,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.562,21.5,2025-10-29 05:44:03
146.2,0,0.0,140.5,0,0.0,0.0,59.98,211,0,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.562,21.5,2025-10-29 05:44:18
153,0,11.1,151.9,0,9.0,20.0,60,211.1,0.4,0.0,1386.9,22.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.625,21.5,2025-10-29 05:44:33
125.9,0,12.0,134.9,0,8.9,20.6,60.03,211.2,0.4,0.0,1386.9,22.8,0.0,0.0,0,0.0,-37.90271636133923,0,21.625,21.5,2025-10-29 05:44:48
123.2,0,11.5,134.1,0,9.2,20.7,60,211.1,0.3,0.0,1386.9,22.8,0.0,0.0,0,0.0,-37.90271636133923,0,21.312,21.562,2025-10-29 05:45:03
114.7,0,11.2,125.6,0,8.8,19.7,60.01,211.1,0.5,0.0,1386.9,22.9,0.0,0.0,0,0.0,-37.90271636133923,0,21.437,21.562,2025-10-29 05:45:18
105.6,0,11.3,131.1,0,8.9,20.4,60.02,211.1,0.4,0.0,1386.9,23,0.0,0.0,0,0.0,0.0,0,21.625,21.562,2025-10-29 05:45:33
112.6,0,11.7,126.1,0,9.4,20.2,59.99,211,0.4,0.0,1386.9,23,0.0,0.0,0,0.0,-37.90271636133923,0,21.625,21.562,2025-10-29 05:45:48
108.6,0,11.6,130.2,0,9.7,21.0,60,210.9,0.5,0.0,1386.9,23,0.0,0.0,0,0.0,-37.90271636133923,0,21.625,21.562,2025-10-29 05:46:03
111.5,0,11.8,123.7,0,9.9,21.5,60,210.9,0.5,0.0,1386.9,23.1,0.0,0.0,0,0.0,-37.90271636133923,0,21.625,21.5,2025-10-29 05:46:18
108.5,0,11.5,127.7,0,10.6,21.5,60.03,211,0.4,0.0,1386.9,23.1,0.0,0.0,0,0.0,-37.90271636133923,0,21.625,21.5,2025-10-29 05:46:33
108.5,0,12.0,128.3,0,10.2,21.9,60.02,211,0.5,0.0,1386.9,23.1,0.0,0.0,0,0.0,0.0,0,21.625,21.562,2025-10-29 05:46:48
102.9,0,11.7,125.8,0,10.5,22.0,60.02,211.1,0.4,0.0,1386.9,23.2,0.0,0.0,0,0.0,-37.90271636133923,0,21.625,21.562,2025-10-29 05:47:03
113.1,0,12.5,122.3,0,10.3,22.6,60.01,211.2,0.4,0.0,1386.9,23.2,0.0,0.0,0,0.0,0.0,0,21.625,21.562,2025-10-29 05:47:18
114.6,0,13.2,122.2,0,10.8,23.3,60.01,211.3,0.3,0.0,1386.9,23.2,0.0,0.0,0,0.0,-37.90271636133923,0,21.625,21.562,2025-10-29 05:47:33
105.5,0,13.2,131.2,0,11.6,24.5,60.02,211.3,0.4,0.0,1386.9,23.3,0.0,0.0,0,0.0,-37.90271636133923,0,21.625,21.562,2025-10-29 05:47:48
108.9,0,13.5,137.4,0,11.5,24.8,60.04,211.5,0.4,0.0,1386.9,23.3,0.0,0.0,0,0.0,0.0,0,21.625,21.562,2025-10-29 05:48:03
104.6,0,13.6,134.4,0,12.1,25.4,60.02,211.4,0.4,0.0,1386.9,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,21.687,21.562,2025-10-29 05:48:18
96,0,13.4,139.4,0,12.6,25.6,60,211.1,0.5,0.0,1386.9,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,21.687,21.562,2025-10-29 05:48:33
140.4,0,15.1,139,0,14.0,28.7,59.98,211.2,0.5,0.0,1386.9,23.4,0.0,0.0,0,0.0,0.0,0,21.687,21.562,2025-10-29 05:48:48
134.9,0,15.6,136.7,0,14.2,29.4,59.98,211.2,0.4,0.0,1386.9,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,21.687,21.562,2025-10-29 05:49:03
134.4,0,14.7,130.1,0,15.5,30.1,60,211.2,0.5,0.0,1386.9,23.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.687,21.562,2025-10-29 05:49:18
122.9,0,15.1,133.4,0,15.1,29.8,60.02,211.2,0.5,0.0,1386.9,23.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.687,21.562,2025-10-29 05:49:33
126.1,0,15.7,136.5,0,16.0,31.3,60.03,211.2,0.4,0.0,1386.9,23.5,0.0,0.0,0,0.0,-37.90271636133923,0,21.75,21.562,2025-10-29 05:49:48
120.1,0,15.9,124.6,0,15.3,31.3,59.99,211.1,0.5,0.0,1386.9,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.687,21.562,2025-10-29 05:50:03
126,0,16.3,125.5,0,17.3,33.0,60,211.3,0.6,0.0,1386.9,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,21.75,21.562,2025-10-29 05:50:18
138,0,17.2,133.6,0,18.7,35.4,60,211.2,0.5,0.0,1386.9,23.7,0.0,0.0,0,0.0,0.0,0,21.75,21.562,2025-10-29 05:50:33
128.9,0,17.7,131,0,18.8,36.0,60.03,211,0.5,0.0,1386.9,23.7,0.0,0.0,0,0.0,0.0,0,21.75,21.562,2025-10-29 05:50:48
131.9,0,17.4,136.6,0,19.8,36.4,60.01,211,0.4,0.0,1386.9,23.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.75,21.562,2025-10-29 05:51:03
128.2,0,18.5,133.6,0.1,20.2,38.1,60.02,210.9,0.4,0.0,1386.9,23.7,0.0,0.0,0,0.0,0.0,0,21.812,21.562,2025-10-29 05:51:18
143.7,0,19.7,144.3,0.1,20.9,40.0,60,211.2,0.6,0.0,1386.9,23.7,0.0,0.0,0,0.0,-37.90271636133923,0,21.812,21.562,2025-10-29 05:51:33
128.8,0.1,18.8,139.5,0.1,22.6,41.3,60.03,211.2,0.4,0.0,1386.9,23.8,0.0,0.0,0,0.0,0.0,0,21.812,21.562,2025-10-29 05:51:48
131.8,0.1,19.0,130.7,0.1,23.3,41.9,59.99,211.1,0.5,0.0,1386.9,23.8,0.0,0.0,0,0.0,-37.90271636133923,0,21.812,21.562,2025-10-29 05:52:03
126,0.1,19.1,127.6,0.1,23.2,41.7,59.98,211,0.3,0.0,1386.9,23.8,0.0,0.0,0,0.0,0.0,0,21.812,21.562,2025-10-29 05:52:18
121,0.1,19.7,124.9,0.1,23.3,41.8,59.98,211,0.4,0.0,1386.9,23.9,0.0,0.0,0,0.0,-37.90271636133923,0,21.875,21.562,2025-10-29 05:52:33
125.4,0.1,20.4,136.6,0.1,25.6,45.2,60.02,211.1,0.5,0.0,1386.9,23.9,0.0,0.0,0,0.0,-37.90271636133923,0,21.875,21.625,2025-10-29 05:52:48
146.4,0.1,23.1,157.9,0,22.5,44.8,60.02,211,0.5,0.0,1386.9,23.9,0.0,0.0,0,0.0,-37.90271636133923,0,21.875,21.562,2025-10-29 05:53:03
138.4,0.1,23.5,158.7,0,23.1,45.8,60.01,211.2,0.4,0.0,1386.9,24,0.0,0.0,0,0.0,-37.90271636133923,0,22.125,21.625,2025-10-29 05:53:18
134.7,0.1,23.6,149.1,0.1,23.4,46.6,60,211.2,0.6,0.0,1386.9,24,0.0,0.0,0,0.0,-37.90271636133923,0,21.75,21.625,2025-10-29 05:53:33
146.5,0.1,23.3,143.2,0.1,27.7,50.2,60.02,211.3,0.5,0.0,1386.9,24,0.0,0.0,0,0.0,0.0,0,21.812,21.625,2025-10-29 05:53:48
140.5,0.1,23.0,134.1,0.1,28.2,50.2,60.01,211.2,0.4,0.0,1386.9,24,0.0,0.0,0,0.0,-37.90271636133923,0,21.812,21.687,2025-10-29 05:54:03
145.1,0.1,24.2,136.3,0.1,28.6,51.7,60.02,211.3,0.5,0.0,1386.9,24,0.0,0.0,0,0.0,0.0,0,21.875,21.687,2025-10-29 05:54:18
140.6,0.1,24.8,140.2,0.1,29.0,52.9,60,211.3,0.4,0.0,1386.9,24.1,0.0,0.0,0,0.0,0.0,0,21.875,21.687,2025-10-29 05:54:33
144,0.1,25.4,134.3,0.1,28.8,53.6,60.03,211.3,0.5,0.0,1386.9,24.1,0.0,0.0,0,0.0,0.0,0,21.937,21.687,2025-10-29 05:54:48
149.4,0.1,26.6,134.5,0.1,27.8,53.6,60,211.3,0.5,0.0,1386.9,24.1,0.0,0.0,0,0.0,-37.90271636133923,0,21.937,21.75,2025-10-29 05:55:03
146.4,0.1,26.4,131.4,0.1,27.7,53.1,60.03,211.3,0.4,0.0,1386.9,24.1,0.0,0.0,0,0.0,0.0,0,21.937,21.812,2025-10-29 05:55:18
142.8,0.1,26.7,134.2,0.1,26.9,52.7,60.02,211.3,0.4,0.0,1386.9,24.2,0.0,0.0,0,0.0,-37.90271636133923,0,22.0,21.812,2025-10-29 05:55:33
142.2,0.1,26.5,134.5,0.1,26.1,51.8,60.02,211.3,0.4,0.0,1386.9,24.2,0.0,0.0,0,0.0,-37.90271636133923,0,22.0,21.812,2025-10-29 05:55:48
146.8,0.1,26.0,134.3,0.1,25.8,51.0,60.03,211.3,0.3,0.0,1386.9,24.2,0.0,0.0,0,0.0,0.0,0,22.0,21.812,2025-10-29 05:56:03
131.6,0.1,26.1,131.5,0.1,25.7,50.7,60.03,211.4,0.4,0.0,1386.9,24.3,0.0,0.0,0,0.0,-37.90271636133923,0,22.0,21.812,2025-10-29 05:56:18
140.5,0.1,26.7,140.2,0.1,25.0,50.9,60.04,211.4,0.4,0.0,1386.9,24.3,0.0,0.0,0,0.0,0.0,0,22.0,21.875,2025-10-29 05:56:33
146.4,0.1,27.6,140,0.1,25.7,52.6,60.04,211.5,0.6,0.0,1386.9,24.3,0.0,0.0,0,0.0,-37.90271636133923,0,22.0,21.875,2025-10-29 05:56:48
141.1,0.1,27.7,137.4,0.1,25.5,52.3,60.02,211.5,0.5,0.0,1386.9,24.3,0.0,0.0,0,0.0,-37.90271636133923,0,22.062,21.875,2025-10-29 05:57:03
147.5,0.1,29.1,152.2,0.1,23.8,52.0,60.05,211.6,0.4,0.0,1386.9,24.3,0.0,0.0,0,0.0,-37.90271636133923,0,22.062,21.875,2025-10-29 05:57:18
144.3,0.1,27.5,128.2,0.1,25.7,52.4,60.06,211.3,0.5,0.0,1386.9,24.3,0.0,0.0,0,0.0,-37.90271636133923,0,22.062,21.875,2025-10-29 05:57:33
142,0.1,28.2,137.5,0.1,26.1,53.7,60.04,211.3,0.4,0.0,1386.9,24.4,0.0,0.0,0,0.0,0.0,0,22.062,21.875,2025-10-29 05:57:48
142,0.1,29.0,140.5,0.1,26.8,55.0,60.05,211.3,0.5,0.0,1386.9,24.4,0.0,0.0,0,0.0,0.0,0,22.062,21.875,2025-10-29 05:58:03
144.8,0.1,29.0,131.4,0.1,26.2,54.4,60.06,211.3,0.4,0.0,1386.9,24.4,0.0,0.0,0,0.0,0.0,0,22.062,21.875,2025-10-29 05:58:18
146.4,0.1,30.0,143.3,0.1,27.9,56.9,60.05,211.3,0.5,0.0,1386.9,24.4,0.0,0.0,0,0.0,0.0,0,22.125,21.875,2025-10-29 05:58:33
129.9,0.1,29.8,138,0.1,28.0,56.8,60.06,211.3,0.5,0.0,1386.9,24.5,0.0,0.0,0,0.0,0.0,0,22.125,21.875,2025-10-29 05:58:48
130.2,0.1,30.4,139.8,0.1,27.9,57.4,60.04,211.3,0.6,0.0,1386.9,24.5,0.0,0.0,0,0.0,-37.90271636133923,0,22.125,21.875,2025-10-29 05:59:03
129.8,0.1,31.4,140.4,0.1,28.7,59.0,60.04,211.3,0.6,0.0,1386.9,24.5,0.0,0.0,0,0.0,-37.90271636133923,0,22.187,21.875,2025-10-29 05:59:18
129.5,0.2,32.5,139.9,0.1,29.2,61.1,60.06,211.4,0.4,0.0,1386.9,24.5,0.0,0.0,0,0.0,-37.90271636133923,0,22.125,21.875,2025-10-29 05:59:33
129.8,0.2,33.8,140.1,0.1,31.0,63.7,60.05,211.4,0.6,0.0,1386.9,24.6,0.0,0.0,0,0.0,0.0,0,22.125,21.875,2025-10-29 05:59:48
128.2,0.2,35.0,128.6,0.2,32.5,66.2,60.05,211.3,0.6,0.0,1386.9,24.6,0.0,0.0,0,0.0,0.0,0,22.187,21.875,2025-10-29 06:00:03
130,0.2,36.8,134.3,0.2,34.4,69.3,60.03,211.3,0.5,0.0,1386.9,24.6,0.0,0.0,0,0.0,0.0,0,22.187,21.937,2025-10-29 06:00:18
129.7,0.2,37.0,134.3,0.2,34.2,69.9,60.04,211.3,0.5,0.0,1386.9,24.6,0.0,0.0,0,0.0,0.0,0,22.25,21.875,2025-10-29 06:00:33
126.9,0.2,34.8,134.4,0.1,33.0,66.6,60.04,211.4,0.6,0.0,1386.9,24.6,0.0,0.0,0,0.0,0.0,0,22.25,21.875,2025-10-29 06:00:48
127,0.2,34.2,140.6,0.1,32.6,66.3,60.05,211.4,0.4,0.0,1386.9,24.7,0.0,0.0,0,0.0,0.0,0,22.25,21.875,2025-10-29 06:01:03
