timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,Irradiancia_incidente_SP722 [W/m2],Irradiancia_reflejada_SP722 [W/m2],Detector_incidente_SP722 [mV],Detector_reflejado_SP722 [mV],Albedo_SP722
2026-05-30 05:05:09,,,,,,,,,,,,,,,,0,,,-38.84501,-37.90272,0.0,,,,,
2026-05-30 05:10:30,,,,,,,,,,,,,,,,0,,,-36.07037,-35.19538,0.0,,,,,
2026-05-30 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.6,0.0,0.0,0.0,0,20.125,19.958,-27.19151,-34.11245,0.0,,,,,
2026-05-30 05:20:24,145.19,0.0,0.0,146.23,0.0,0.0,0.0,60.02,214.09,0.0,0.0,2690.6,21.03,0.0,0.0,0,20.17543,19.90752,-11.09857,-32.48805,0.0,,,,,
2026-05-30 05:25:07,159.91,0.0,0.0,159.81,0.0,0.0,0.0,60.01,214.26,0.0,0.0,2690.6,21.17,0.0,0.0,0,20.25477,19.937,0.0,-32.07153,0.0,,,,,
2026-05-30 05:30:06,107.26,0.0,7.39,136.44,0.0,13.53,20.68,60.0,214.24,0.38,0.0,2690.6,21.6,0.0,0.0,0,20.365,20.01892,0.0,-32.07153,0.0,,,,,
2026-05-30 05:35:11,137.19,0.0,11.91,147.49,0.03,24.38,35.76,60.0,214.21,0.46,0.0,2690.6,22.3,0.0,0.0,0,20.56965,19.99994,0.0,-22.29572,0.0,,,,,
2026-05-30 05:40:30,142.36,0.0,14.24,150.3,0.1,31.82,45.36,60.02,214.24,0.47,0.0,2690.6,22.85,0.0,0.0,0,20.77044,20.06222,0.0,-18.95136,0.0,,,,,
2026-05-30 05:45:11,148.67,0.0,17.68,152.96,0.12,39.59,56.27,60.02,214.68,0.48,0.0,2690.6,23.39,0.0,0.0,0,20.89911,20.2185,0.0,-10.52853,0.0,,,,,
2026-05-30 05:50:06,144.93,0.16,30.68,157.01,0.28,64.81,94.01,60.02,214.56,0.53,0.0,2690.6,23.87,0.0,0.0,0,21.0935,20.45111,0.0,0.0,0.0,,,,,
