timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,Irradiancia_incidente_SP722 [W/m2],Irradiancia_reflejada_SP722 [W/m2],Detector_incidente_SP722 [mV],Detector_reflejado_SP722 [mV],Albedo_SP722
2026-05-31 05:05:18,,,,,,,,,,,,,,,,0,,,-36.99525,-36.09783,0.0,,,,,
2026-05-31 05:10:18,,,,,,,,,,,,,,,,0,,,-34.96051,-32.21731,0.0,,,,,
2026-05-31 05:15:18,,,,,,,,,,,,,,,,0,,,-34.96051,-37.90272,0.0,,,,,
2026-05-31 05:20:18,35.62,0.0,0.0,23.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,4.96,0.0,0.0,302,22.01367,21.75689,-17.48025,-36.00758,0.0,,,,,
2026-05-31 05:25:18,150.56,0.0,0.0,150.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,22.37,0.0,0.0,302,22.09665,21.8591,-7.769,-37.90272,0.0,,,,,
2026-05-31 05:30:18,158.54,0.0,0.0,158.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,22.52,0.0,0.0,302,22.2028,21.9841,-1.94225,-28.42704,0.0,,,,,
2026-05-31 05:35:18,164.63,0.0,0.0,164.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,22.69,0.0,0.0,302,22.2686,22.0527,0.0,-17.05622,0.0,,,,,
2026-05-31 05:40:18,167.44,0.0,0.0,166.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,22.85,0.0,0.0,302,22.36845,22.13105,0.0,-7.58054,0.0,,,,,
2026-05-31 05:45:18,167.52,0.0,0.0,166.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,22.98,0.0,0.0,302,22.484,22.1996,0.0,-5.68541,0.0,,,,,
2026-05-31 05:50:18,167.85,0.0,0.0,166.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,23.08,0.0,0.0,302,22.6779,22.42785,0.0,-7.58054,0.0,,,,,
2026-05-31 05:55:18,168.43,0.0,0.0,166.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,23.22,0.0,0.0,302,22.7967,22.6716,0.0,-3.79027,0.0,,,,,
2026-05-31 06:00:18,172.39,0.0,0.0,171.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,23.37,0.0,0.0,302,23.09975,22.9247,29.13376,0.0,0.0,,,,,
2026-05-31 06:05:18,173.33,0.0,0.0,172.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,23.46,0.0,0.0,302,23.456,23.2341,38.84501,0.0,0.0,,,,,
2026-05-31 06:10:18,174.47,0.0,0.0,173.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,23.57,0.0,0.0,302,23.76215,23.34975,44.67176,0.0,0.0,,,,,
2026-05-31 06:15:18,174.39,0.0,0.0,171.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,23.68,0.0,0.0,302,23.95285,23.58095,56.32526,0.0,0.0,,,,,
2026-05-31 06:20:18,174.07,0.0,0.0,171.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,23.82,0.0,0.0,302,24.08405,23.856,44.67176,0.0,0.0,,,,,
2026-05-31 06:25:18,174.12,0.0,0.0,171.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,23.97,0.0,0.0,302,24.20275,24.14665,44.67176,0.0,0.0,,,,,
2026-05-31 06:30:18,176.76,0.0,0.0,174.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,24.12,0.0,0.0,302,24.4591,24.35295,87.40127,0.0,0.0,,,,,
2026-05-31 06:35:18,178.91,0.0,0.0,178.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,24.3,0.0,0.0,302,25.1904,25.0654,120.41953,7.58054,0.05692,,,,,
2026-05-31 06:40:18,179.96,0.0,0.0,178.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,24.48,0.0,0.0,302,26.91845,26.50595,170.91804,37.90272,0.19027,,,,,
2026-05-31 06:45:18,175.39,0.0,0.0,171.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,24.68,0.0,0.0,302,27.34035,27.0341,89.34352,0.0,0.0,,,,,
2026-05-31 06:50:18,175.77,0.0,0.0,172.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,24.89,0.0,0.0,302,27.031,26.8216,99.05478,0.0,0.0,,,,,
2026-05-31 06:55:18,176.88,0.0,0.0,173.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.8,25.09,0.0,0.0,302,26.91235,27.17155,141.78428,1.89514,0.0122,,,,,
