vpv1,ipv1,pv1_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
146.3,5.1,726.1,1099.3,60.02,215,5.1,4.7,581.8,44.3,3.0,1.8,0,-8312.83180111356,,,2025-05-04 11:48:42
147.3,8,1172.9,1587.3,60,215.6,7.3,4.7,581.8,44.7,3.1,1.8,0,-8895.506927359835,,,2025-05-04 11:49:43
139.4,8.1,1110.8,1516.0,60.02,215.6,7,4.7,581.8,44.9,3.1,1.8,0,-10798.91233976434,,,2025-05-04 11:50:44
145.1,7.8,1122.7,1506.8,59.97,215.4,7,4.7,581.8,45.1,3.1,1.8,0,-12896.54279425094,,,2025-05-04 11:51:44
147,6.5,1002.6,1381.9,59.98,215.2,6.1,4.8,581.9,45.2,3.1,1.8,0,-12275.022659588245,,,2025-05-04 11:52:45
147.9,4.5,697.3,1025.2,60.03,215,4.5,4.8,581.9,45,3.1,1.8,0,-14450.34313090768,,,2025-05-04 11:53:46
150.2,3.5,530.1,820.8,60.04,214.7,3.8,4.8,581.9,44.9,3.1,1.8,0,-9283.95701152402,,,2025-05-04 11:54:47
150.3,8,1143.9,1526.0,60.04,215.6,7.2,4.8,581.9,44.9,3.2,1.8,0,-9245.1120031076,,,2025-05-04 11:55:47
148.8,8.3,1213.2,1609.9,60,215.6,7.5,4.8,581.9,45.1,3.2,1.8,0,-13129.61284474945,,,2025-05-04 11:56:48
148.9,3.3,501.0,786.3,60.02,214.7,3.6,4.9,582.0,45.1,3.2,1.8,0,-9478.182053606113,,,2025-05-04 11:57:49
148.9,3.4,529.8,821.7,60.02,214.6,3.8,4.9,582.0,44.9,3.2,1.9,0,-14178.428071992748,,,2025-05-04 11:58:49
145.7,8.3,1202.7,1599.2,59.96,215.7,7.5,4.9,582.0,44.9,3.2,1.9,0,-13984.203029910657,,,2025-05-04 11:59:50
145.9,8,1171.8,1560.8,60,215.9,7.3,4.9,582.0,45.3,3.2,1.9,0,-8468.211834779231,,,2025-05-04 12:00:51
145.7,7.5,1104.7,1479.9,60.02,215.7,6.9,4.9,582.0,45.6,3.3,1.9,0,-11070.827398679272,,,2025-05-04 12:01:52
146.3,7.2,1054.2,1422.1,60,215.7,6.6,5.0,582.1,45.8,3.3,1.9,0,-10022.012171435972,,,2025-05-04 12:02:52
145.8,7.2,1060.6,1430.6,60.02,215.7,6.6,5.0,582.1,45.9,3.3,1.9,0,-11925.417583840475,,,2025-05-04 12:03:53
146.5,7.3,1061.0,1437.1,60.02,215.4,6.7,5.0,582.1,46.1,3.3,1.9,0,-8740.126893694161,,,2025-05-04 12:04:54
148.8,6.8,1036.5,1409.8,59.98,215.6,6.5,5.0,582.1,46.1,3.3,1.9,0,-9827.78712935388,,,2025-05-04 12:05:54
148.8,7.4,1084.2,1472.3,60,215.5,6.8,5.1,582.2,46.1,3.3,1.9,0,-9555.87207043895,,,2025-05-04 12:06:55
