timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,Irradiancia_incidente_SP722 [W/m2],Irradiancia_reflejada_SP722 [W/m2],Detector_incidente_SP722 [mV],Detector_reflejado_SP722 [mV],Albedo_SP722
2026-05-06 15:00:50,159.4,1.9,303.07,149.43,1.53,233.73,523.47,60.02,211.87,2.4,8.6,2544.0,42.33,5.5,3.4,0,38.60367,36.229,220.12171,12.63424,0.05421,,,,,
2026-05-06 15:02:46,160.12,2.15,341.77,150.28,1.74,265.02,588.63,59.99,211.58,2.78,8.6,2544.0,42.22,5.57,3.4,0,38.66134,36.12262,261.1992,37.90272,0.1458,,,,,
2026-05-06 15:07:45,158.79,2.02,317.23,148.65,1.78,267.98,567.21,59.99,211.61,2.66,8.6,2544.0,42.1,5.6,3.41,0,38.58807,36.27341,257.18075,28.75379,0.09935,,,,,
2026-05-06 15:12:45,157.08,0.96,161.28,145.56,1.01,158.88,313.24,60.01,211.55,1.42,8.7,2544.1,41.14,5.6,3.5,0,36.906,34.19045,126.24628,1.89514,0.00697,,,,,
2026-05-06 15:17:45,161.18,1.01,174.45,152.02,0.77,128.85,297.82,60.0,211.65,1.38,8.7,2544.1,39.84,5.6,3.5,0,34.22155,30.1154,116.53503,0.0,0.0,,,,,
2026-05-06 15:22:45,166.06,1.43,244.81,154.81,1.24,198.5,433.04,60.0,211.56,1.99,8.7,2544.1,38.2,5.6,3.5,0,31.3967,27.5247,192.28279,0.0,0.0,,,,,
2026-05-06 15:27:45,165.99,1.48,251.22,156.71,1.69,269.71,509.18,60.01,212.02,2.34,8.78,2544.18,37.14,5.61,3.5,0,29.56535,26.5154,211.70529,5.68541,0.01882,,,,,
2026-05-06 15:32:45,165.28,2.14,356.54,158.1,3.31,528.54,848.61,60.01,212.13,3.96,8.81,2544.2,37.29,5.7,3.52,0,31.4591,27.82785,382.62333,45.48326,0.10853,,,,,
2026-05-06 15:37:45,161.82,1.05,182.53,154.44,1.14,187.1,361.95,60.0,212.3,1.64,8.9,2544.3,37.22,5.7,3.6,0,31.5623,28.681,141.78428,0.0,0.0,,,,,
2026-05-06 15:42:45,163.48,1.03,176.68,153.97,1.06,172.2,341.98,59.99,212.07,1.56,8.9,2544.3,36.84,5.7,3.6,0,30.69355,28.6278,139.84203,0.0,0.0,,,,,
2026-05-06 15:47:45,173.54,0.14,25.44,170.01,0.14,22.71,47.08,57.01,201.11,0.21,8.9,2544.3,36.16,5.7,3.6,0,30.381,28.54355,116.53503,0.0,0.0,,,,,
2026-05-06 15:52:45,165.27,0.69,120.29,157.17,0.83,131.25,245.85,60.0,212.01,1.11,8.9,2544.3,35.22,5.7,3.6,0,30.03105,28.39035,120.41953,0.0,0.0,,,,,
2026-05-06 15:57:45,162.23,1.19,197.03,133.38,2.19,295.35,474.56,60.02,212.29,2.18,8.96,2544.37,34.81,5.7,3.6,0,30.9685,28.4998,229.18555,7.58054,0.02701,,,,,
2026-05-06 16:02:45,161.93,1.0,167.25,150.53,1.53,237.65,395.47,60.0,212.9,1.82,9.0,2544.4,34.83,5.74,3.6,0,31.7091,28.9091,176.74479,0.0,0.0,,,,,
2026-05-06 16:07:45,160.57,0.79,137.05,151.93,0.93,153.28,284.81,60.01,212.58,1.31,9.0,2544.4,34.8,5.8,3.66,0,30.92175,28.75605,118.47728,0.0,0.0,,,,,
2026-05-06 16:12:45,160.83,0.97,163.72,160.21,1.25,210.24,366.54,60.0,212.4,1.68,9.04,2544.45,34.92,5.8,3.7,0,31.47795,28.85915,176.74479,0.0,0.0,,,,,
2026-05-06 16:17:45,162.11,0.81,144.12,152.94,0.84,141.37,280.0,60.0,212.39,1.26,9.1,2544.5,34.8,5.8,3.7,0,31.0247,28.8216,108.76603,0.0,0.0,,,,,
2026-05-06 16:22:45,162.06,0.95,163.96,153.11,0.93,154.46,312.88,60.0,212.07,1.44,9.1,2544.5,34.74,5.8,3.7,0,30.64345,28.806,122.36178,0.0,0.0,,,,,
2026-05-06 16:27:45,162.13,1.02,173.43,155.61,0.96,160.03,328.38,60.0,211.75,1.48,9.1,2544.5,34.74,5.8,3.7,0,30.8465,29.1623,145.66878,0.0,0.0,,,,,
2026-05-06 16:32:45,161.02,0.88,152.93,154.36,0.76,128.52,275.95,59.99,211.84,1.27,9.15,2544.55,34.6,5.8,3.7,0,30.57785,29.15595,112.65053,0.0,0.0,,,,,
2026-05-06 16:37:45,159.13,0.67,122.97,152.18,0.52,93.59,212.33,60.0,212.22,0.97,9.2,2544.6,34.53,5.8,3.7,0,30.2841,29.128,75.74777,0.0,0.0,,,,,
2026-05-06 16:42:45,157.04,0.44,88.64,151.72,0.34,66.84,152.51,59.99,211.92,0.7,9.2,2544.6,34.41,5.8,3.7,0,29.8372,28.7154,38.84501,0.0,0.0,,,,,
2026-05-06 16:47:45,156.41,0.36,74.88,151.41,0.27,56.52,128.94,60.0,211.51,0.62,9.2,2544.6,34.14,5.9,3.7,0,29.2154,28.22155,38.84501,0.0,0.0,,,,,
2026-05-06 16:52:45,156.66,0.29,66.28,150.13,0.2,49.19,113.45,60.03,211.8,0.57,9.2,2544.6,33.64,5.9,3.7,0,28.7061,27.76225,38.84501,0.0,0.0,,,,,
2026-05-06 16:57:45,155.62,0.26,59.31,145.65,0.2,42.5,99.69,60.04,212.3,0.52,9.2,2544.6,33.4,5.9,3.7,0,28.3122,27.49035,33.01826,0.0,0.0,,,,,
2026-05-06 17:02:45,155.16,0.2,50.38,143.86,0.17,39.24,88.05,60.01,213.02,0.51,9.2,2544.6,33.15,5.9,3.77,0,28.34355,27.28715,3.8845,-1.89514,0.0,,,,,
2026-05-06 17:07:45,153.98,0.13,42.31,144.71,0.1,29.36,70.42,60.02,214.72,0.45,9.2,2544.6,33.1,5.9,3.8,0,28.14675,27.0309,0.0,-11.37082,0.0,,,,,
2026-05-06 17:12:45,151.07,0.1,36.08,143.39,0.03,20.82,55.86,60.0,215.18,0.4,9.2,2544.6,33.04,5.9,3.8,0,27.9404,26.79975,0.0,-15.16109,0.0,,,,,
2026-05-06 17:17:45,149.27,0.1,30.27,137.54,0.0,17.31,46.77,59.99,215.1,0.38,9.2,2544.6,32.97,5.9,3.8,0,27.7092,26.6154,0.0,-24.63677,0.0,,,,,
2026-05-06 17:22:45,147.44,0.03,27.06,132.76,0.0,12.67,39.07,60.01,214.47,0.4,9.2,2544.6,32.81,5.9,3.8,0,27.5654,26.4591,0.0,-24.63677,0.0,,,,,
2026-05-06 17:27:45,146.75,0.0,24.57,127.45,0.0,7.41,31.57,60.0,214.93,0.4,9.2,2544.6,32.73,5.9,3.8,0,27.38725,26.31855,0.0,-30.32218,0.0,,,,,
2026-05-06 17:32:45,138.07,0.0,19.59,128.52,0.0,4.49,23.75,59.99,214.62,0.38,9.24,2544.64,32.61,5.9,3.8,0,27.17485,26.13095,0.0,-30.32218,0.0,,,,,
2026-05-06 17:37:45,137.49,0.0,16.21,138.68,0.0,4.28,20.3,60.01,214.57,0.37,9.3,2544.7,32.38,5.9,3.8,0,26.91535,25.9528,0.0,-32.21731,0.0,,,,,
2026-05-06 17:42:45,130.75,0.0,7.95,144.17,0.0,4.05,11.88,60.02,214.71,0.36,9.3,2544.7,32.05,5.9,3.8,0,26.64665,25.8466,-1.94225,-37.90272,0.0,,,,,
2026-05-06 17:47:45,141.5,0.0,1.42,138.48,0.0,1.33,2.74,60.01,214.83,0.4,9.3,2544.7,31.95,5.9,3.8,0,26.41225,25.68105,-25.24926,-36.00758,0.0,,,,,
2026-05-06 17:52:45,131.79,0.0,0.66,127.47,0.0,0.61,1.24,60.02,214.35,0.35,9.3,2544.7,31.66,5.9,3.8,0,26.28105,25.69655,-36.90276,-37.90272,0.0,,,,,
2026-05-06 17:57:45,121.49,0.0,0.56,116.38,0.0,0.53,1.0,60.01,214.28,0.36,9.3,2544.7,31.21,5.9,3.8,0,26.3089,25.91525,-38.84501,-34.11245,0.0,,,,,
