vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
145,7.3,1041.8,150.1,4.4,673.7,1613.1,60.01,214.5,7.6,0.2,777.8,36.2,0.1,0.1,0,738.0551599119514,33.312,33.312,2025-06-03 09:23:40
144.8,7.2,1040.7,150.1,4.5,671.3,1610.4,60.03,214.3,7.5,0.2,777.8,36.5,0.1,0.1,0,738.0551599119514,33.5,33.562,2025-06-03 09:24:16
144.8,7.3,1041.2,153.2,4.3,662.9,1604.1,59.99,214.3,7.5,0.2,777.8,36.8,0.1,0.1,0,738.0551599119514,33.75,33.75,2025-06-03 09:24:42
144.9,7.3,1045.8,150.2,4.5,670.6,1607.4,60.01,214.4,7.5,0.3,777.9,37,0.1,0.1,0,738.0551599119514,33.937,33.937,2025-06-03 09:25:18
147.6,7.3,1047.1,147,4.4,658.6,1601.0,60.02,214.7,7.5,0.3,777.9,37.1,0.2,0.1,0,738.0551599119514,34.125,34.125,2025-06-03 09:25:45
144.3,7.3,1032.2,150.1,4.4,661.9,1592.3,60,214.3,7.5,0.3,777.9,37.3,0.2,0.1,0,738.0551599119514,33.812,33.875,2025-06-03 09:26:21
144.9,7.3,1043.2,153.2,4.3,659.9,1603.8,60,214.4,7.5,0.3,777.9,37.5,0.2,0.1,0,738.0551599119514,34.062,34.062,2025-06-03 09:26:47
144.9,7.3,1042.1,150.1,4.4,661.2,1603.7,60.03,214.7,7.5,0.3,777.9,37.7,0.2,0.1,0,738.0551599119514,34.062,35.0,2025-06-03 09:27:23
143.9,7.3,1044.6,152.3,4.4,658.7,1604.7,60.02,214.8,7.4,0.3,777.9,37.8,0.2,0.1,0,738.0551599119514,35.687,35.687,2025-06-03 09:27:50
146.9,7.1,1044.0,152.3,4.3,656.8,1601.7,60.04,214.6,7.5,0.3,777.9,38.1,0.2,0.1,0,738.0551599119514,35.687,36.437,2025-06-03 09:28:26
142.9,7.3,1028.6,152.5,4.4,655.6,1584.3,60.02,214.9,7.5,0.4,778.0,38.2,0.2,0.1,0,738.0551599119514,36.875,36.937,2025-06-03 09:28:52
146.8,7.1,1046.8,150.3,4.4,656.0,1605.1,59.99,215.1,7.4,0.4,778.0,38.5,0.2,0.1,0,738.0551599119514,37.312,37.375,2025-06-03 09:29:28
144.9,7.3,1043.7,153.6,3.9,650.0,1578.9,60.02,215,7.3,0.4,778.0,38.6,0.2,0.1,0,738.0551599119514,37.562,37.562,2025-06-03 09:29:55
147.9,7.1,1042.5,153.2,4.1,646.3,1593.2,60.04,215.2,7.3,0.4,778.0,38.7,0.2,0.1,0,738.0551599119514,37.937,37.937,2025-06-03 09:30:30
147.4,7.3,1044.5,153.2,4.2,647.3,1593.3,60.03,215.3,7.4,0.4,778.0,38.8,0.2,0.1,0,738.0551599119514,38.187,38.25,2025-06-03 09:30:57
147.9,7,1049.4,155.9,4.1,619.9,1576.7,59.99,215,7.3,0.4,778.0,38.9,0.3,0.1,0,738.0551599119514,38.437,38.437,2025-06-03 09:31:33
145,7.3,1048.5,153.2,4.2,647.9,1599.8,60.03,215.1,7.5,0.4,778.0,39,0.3,0.2,0,738.0551599119514,38.687,38.687,2025-06-03 09:31:59
150.6,7,1032.1,150.2,4.2,643.9,1582.8,59.98,215,7.5,0.5,778.1,39.2,0.3,0.2,0,738.0551599119514,38.812,38.875,2025-06-03 09:32:35
147.9,7.2,1057.4,147.1,4.3,642.2,1601.1,59.99,214.8,7.5,0.5,778.1,39.4,0.3,0.2,0,738.0551599119514,38.937,38.937,2025-06-03 09:33:02
148.2,7.3,1054.5,155.9,4.2,625.3,1587.0,59.99,214.8,7.5,0.5,778.1,39.6,0.3,0.2,0,738.0551599119514,39.062,39.062,2025-06-03 09:33:38
147.9,7.3,1067.5,150.3,4.2,643.4,1613.5,59.98,214.8,7.5,0.5,778.1,39.7,0.3,0.2,0,738.0551599119514,38.875,38.875,2025-06-03 09:34:04
147.9,7.4,1069.7,153.2,4.3,652.3,1623.8,60.01,214.6,7.5,0.5,778.1,39.7,0.3,0.2,0,738.0551599119514,38.75,38.75,2025-06-03 09:34:40
150,7.2,1064.3,153.1,4.3,651.6,1607.3,60.04,215,7.6,0.5,778.1,39.7,0.3,0.2,0,738.0551599119514,38.75,38.812,2025-06-03 09:35:07
146.8,7.3,1064.3,154.7,4.2,623.5,1598.1,60,214.8,7.6,0.5,778.1,39.8,0.3,0.2,0,738.0551599119514,39.125,39.125,2025-06-03 09:35:43
147.9,7.4,1076.1,150.8,4.2,635.9,1615.2,60.01,214.7,7.6,0.5,778.1,40.1,0.3,0.2,0,738.0551599119514,39.25,39.312,2025-06-03 09:36:09
147.9,7.4,1079.4,155,4.2,623.6,1606.9,59.99,214.7,7.6,0.6,778.2,40.3,0.3,0.2,0,738.0551599119514,38.875,38.875,2025-06-03 09:36:45
147.5,7.4,1078.2,153.1,4.2,646.5,1627.1,60.03,214.8,7.5,0.6,778.2,40.4,0.4,0.2,0,738.0551599119514,38.812,38.812,2025-06-03 09:37:12
148.8,7,1076.4,153.2,4.2,641.3,1620.9,59.98,214.7,7.4,0.6,778.2,40.5,0.4,0.2,0,738.0551599119514,39.125,39.187,2025-06-03 09:37:48
