vpv1,ipv1,pv1_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
147.2,7,1019.9,1394.4,60.03,215.8,6.4,4.5,581.6,45,2.9,1.7,0,-11226.207432344943,,,2025-05-04 11:39:35
144.3,7.1,1031.8,1405.9,60.04,215.8,6.6,4.5,581.6,45,2.9,1.7,0,-12158.487634338988,,,2025-05-04 11:40:35
