vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia_incidente,temp1,temp2,timestamp
161.7,0,0.0,159.9,0,0.0,0.0,59.99,214.6,0,0.0,1259.2,23.3,0.0,0.0,0,0.0,22.0,85.0,2025-10-05 05:46:51
162.1,0,0.0,160.1,0,0.0,0.0,60.04,214.6,0,0.0,1259.2,23.3,0.0,0.0,0,0.0,22.0,85.0,2025-10-05 05:47:22
154.9,0,16.7,148.5,0,7.1,21.1,60.01,214.6,0.4,0.0,1259.2,23.3,0.0,0.0,0,0.0,22.0,85.0,2025-10-05 05:47:53
138.9,0,16.5,136.1,0,8.1,24.4,60,214.5,0.5,0.0,1259.2,23.4,0.0,0.0,0,0.0,22.0,85.0,2025-10-05 05:48:24
127.4,0,16.9,133.4,0,7.1,23.8,60.04,214.7,0.5,0.0,1259.2,23.5,0.0,0.0,0,0.0,22.0,85.0,2025-10-05 05:48:56
121.7,0,17.3,124.4,0,7.8,24.6,60,214.6,0.4,0.0,1259.2,23.6,0.0,0.0,0,0.0,22.0,85.0,2025-10-05 05:49:27
124.4,0,18.9,139.6,0,8.6,27.1,59.98,214.7,0.4,0.0,1259.2,23.7,0.0,0.0,0,0.0,22.0,85.0,2025-10-05 05:49:58
124.3,0,18.6,128.3,0,8.2,26.4,60.04,214.7,0.4,0.0,1259.2,23.7,0.0,0.0,0,0.0,22.062,85.0,2025-10-05 05:50:29
127.3,0,20.1,133.7,0,8.9,28.7,60.01,214.8,0.5,0.0,1259.2,23.8,0.0,0.0,0,0.0,22.062,85.0,2025-10-05 05:51:01
121.3,0,20.3,136.7,0,8.9,29.0,60,214.8,0.4,0.0,1259.2,23.9,0.0,0.0,0,0.0,22.062,85.0,2025-10-05 05:51:32
127.3,0,20.6,133.7,0,9.7,29.9,59.98,214.5,0.3,0.0,1259.2,23.9,0.0,0.0,0,0.0,22.062,85.0,2025-10-05 05:52:03
138.6,0,21.6,138.2,0,10.3,30.8,59.97,214.8,0.4,0.0,1259.2,24,0.0,0.0,0,0.0,22.062,85.0,2025-10-05 05:52:34
134.5,0,21.6,138.4,0,10.7,31.7,60,214.5,0.4,0.0,1259.2,24,0.0,0.0,0,0.0,22.125,85.0,2025-10-05 05:53:06
132.8,0,22.3,143.2,0,10.7,32.5,60,214.6,0.5,0.0,1259.2,24.1,0.0,0.0,0,0.0,22.125,85.0,2025-10-05 05:53:36
132.6,0,20.8,128.4,0,10.1,30.5,60.02,214.5,0.4,0.0,1259.2,24.2,0.0,0.0,0,0.0,22.125,85.0,2025-10-05 05:54:08
135.8,0,22.3,145.8,0,9.6,31.5,60.03,214.4,0.4,0.0,1259.2,24.2,0.0,0.0,0,0.0,22.125,85.0,2025-10-05 05:54:39
121,0,21.4,140.2,0,10.0,30.4,60.03,214.5,0.5,0.0,1259.2,24.3,0.0,0.0,0,0.0,22.125,85.0,2025-10-05 05:55:10
126.9,0,20.6,137.1,0,10.7,30.8,60,214.5,0.4,0.0,1259.2,24.3,0.0,0.0,0,0.0,22.125,85.0,2025-10-05 05:55:41
120.8,0,20.4,136.6,0,10.2,30.2,59.99,214.8,0.5,0.0,1259.2,24.4,0.0,0.0,0,0.0,22.187,85.0,2025-10-05 05:56:13
135.9,0,20.1,138,0,11.5,31.1,60.03,214.7,0.4,0.0,1259.2,24.5,0.0,0.0,0,0.0,22.187,85.0,2025-10-05 05:56:44
123.6,0,18.9,133,0,10.3,28.6,60.01,214.7,0.3,0.0,1259.2,24.5,0.0,0.0,0,0.0,22.187,85.0,2025-10-05 05:57:15
127.4,0,19.6,139.4,0,10.1,29.5,60.03,214.8,0.4,0.0,1259.2,24.6,0.0,0.0,0,0.0,22.187,85.0,2025-10-05 05:57:46
123.7,0,19.5,140.6,0,10.3,29.1,60.01,214.7,0.4,0.0,1259.2,24.6,0.0,0.0,0,0.0,22.187,85.0,2025-10-05 05:58:18
126.8,0,19.4,137.5,0,10.5,29.6,60,214.5,0.4,0.0,1259.2,24.7,0.0,0.0,0,0.0,22.187,85.0,2025-10-05 05:58:48
132.5,0,20.6,134.3,0,10.7,30.7,60,214.6,0.4,0.0,1259.2,24.7,0.0,0.0,0,0.0,22.25,85.0,2025-10-05 05:59:20
117.8,0,19.8,131.7,0,10.5,29.8,60,214.6,0.4,0.0,1259.2,24.8,0.0,0.0,0,0.0,22.25,85.0,2025-10-05 05:59:51
120.8,0,22.3,143.4,0,10.4,32.1,59.97,214.5,0.5,0.0,1259.2,24.8,0.0,0.0,0,0.0,22.25,85.0,2025-10-05 06:00:22
134,0,21.4,129.6,0,12.4,33.3,60.04,214.4,0.4,0.0,1259.2,24.9,0.0,0.0,0,0.0,22.25,85.0,2025-10-05 06:00:53
126.6,0.1,23.9,138.3,0,12.3,35.7,60.02,214.6,0.4,0.0,1259.2,24.9,0.0,0.0,0,0.0,22.25,85.0,2025-10-05 06:01:25
130.1,0.1,24.5,124,0,12.0,35.7,59.98,214.5,0.3,0.0,1259.2,24.9,0.0,0.0,0,0.0,22.312,85.0,2025-10-05 06:01:56
133.2,0.1,24.7,129.5,0,13.2,37.3,59.96,214.6,0.3,0.0,1259.2,25,0.0,0.0,0,0.0,22.312,85.0,2025-10-05 06:02:27
124.2,0.1,26.1,131.4,0,12.7,37.9,60.01,214.4,0.4,0.0,1259.2,25.1,0.0,0.0,0,0.0,22.312,85.0,2025-10-05 06:02:58
136.1,0.1,27.0,147.1,0,13.7,40.8,59.97,214.3,0.4,0.0,1259.2,25.1,0.0,0.0,0,0.0,22.312,85.0,2025-10-05 06:03:30
130.3,0.1,26.0,141.2,0,15.3,40.7,60.01,214.4,0.4,0.0,1259.2,25.2,0.0,0.0,0,0.0,22.375,85.0,2025-10-05 06:04:01
133.1,0.1,26.5,143.7,0,15.7,41.6,59.97,214.3,0.5,0.0,1259.2,25.2,0.0,0.0,0,0.0,22.375,85.0,2025-10-05 06:04:32
142,0.1,26.5,132.3,0,16.5,42.3,60.01,214.4,0.4,0.0,1259.2,25.2,0.0,0.0,0,0.0,22.375,85.0,2025-10-05 06:05:03
143.4,0.1,28.0,145.1,0,16.0,43.8,60.02,214.3,0.4,0.0,1259.2,25.3,0.0,0.0,0,0.0,22.437,85.0,2025-10-05 06:05:35
127.4,0.1,27.9,136.2,0,15.7,42.9,60.01,214.3,0.3,0.0,1259.2,25.4,0.0,0.0,0,0.0,22.437,85.0,2025-10-05 06:06:06
128.5,0.1,27.3,127.5,0,15.4,42.0,60.03,214.4,0.4,0.0,1259.2,25.4,0.0,0.0,0,0.0,22.437,85.0,2025-10-05 06:06:37
130.3,0.1,29.2,133.6,0,16.1,44.9,60.01,214.5,0.4,0.0,1259.2,25.5,0.0,0.0,0,0.0,22.5,85.0,2025-10-05 06:07:08
128.4,0.1,29.7,142.3,0,17.4,45.7,59.98,214.4,0.4,0.0,1259.2,25.5,0.0,0.0,0,0.0,22.5,85.0,2025-10-05 06:07:40
134.4,0.1,30.5,139.5,0,17.7,47.5,59.97,214.4,0.5,0.0,1259.2,25.5,0.0,0.0,0,0.0,22.562,85.0,2025-10-05 06:08:11
128.3,0.1,29.8,133.6,0,17.4,46.7,59.97,214.4,0.5,0.0,1259.2,25.6,0.0,0.0,0,0.0,22.562,85.0,2025-10-05 06:08:42
148.2,0.1,31.7,141.9,0,18.7,49.6,59.97,214.5,0.6,0.0,1259.2,25.6,0.0,0.0,0,0.0,22.562,85.0,2025-10-05 06:09:13
134.8,0.1,31.4,142.9,0,18.7,49.3,59.97,214.5,0.4,0.0,1259.2,25.6,0.0,0.0,0,0.0,22.562,85.0,2025-10-05 06:09:44
133.4,0.1,31.9,146,0,18.6,49.6,59.99,214.5,0.6,0.0,1259.2,25.7,0.0,0.0,0,0.0,22.625,85.0,2025-10-05 06:10:16
129.3,0.1,31.8,143.2,0,18.2,49.1,60.01,214.5,0.3,0.0,1259.2,25.8,0.0,0.0,0,0.0,22.625,85.0,2025-10-05 06:10:47
129.4,0.1,31.6,137.3,0,18.4,49.4,60,214.3,0.4,0.0,1259.2,25.8,0.0,0.0,0,0.0,22.625,85.0,2025-10-05 06:11:18
132.4,0.1,31.0,143.3,0,20.3,50.3,60.04,214.4,0.4,0.0,1259.2,25.8,0.0,0.0,0,0.0,22.687,85.0,2025-10-05 06:11:49
126.7,0.1,30.5,139.9,0,19.6,49.1,60.01,214.3,0.5,0.0,1259.2,25.8,0.0,0.0,0,0.0,22.687,85.0,2025-10-05 06:12:20
129.2,0.1,30.3,137.1,0.1,20.6,49.3,59.96,214.5,0.4,0.0,1259.2,25.9,0.0,0.0,0,0.0,22.687,85.0,2025-10-05 06:12:52
155.1,0.1,35.0,154.5,0,14.6,48.8,60.01,214.5,0.5,0.0,1259.2,26,0.0,0.0,0,0.0,22.687,85.0,2025-10-05 06:13:23
135.3,0.1,29.8,126.2,0.1,20.1,49.6,59.97,214.2,0.5,0.0,1259.2,26,0.0,0.0,0,0.0,22.687,85.0,2025-10-05 06:13:54
132.2,0.1,30.8,143.6,0.1,23.1,53.0,59.99,214.2,0.4,0.0,1259.2,26,0.0,0.0,0,0.0,22.687,85.0,2025-10-05 06:14:25
129.4,0.1,30.5,138.1,0.1,22.7,52.3,60.02,214.2,0.4,0.0,1259.2,26.1,0.0,0.0,0,0.0,22.75,85.0,2025-10-05 06:14:57
135.1,0.1,31.4,149.5,0.1,23.5,54.1,60.04,214.2,0.4,0.0,1259.2,26.1,0.0,0.0,0,0.0,22.75,85.0,2025-10-05 06:15:28
123.3,0.1,29.9,143.9,0.1,24.3,53.4,60.03,214.2,0.4,0.0,1259.2,26.1,0.0,0.0,0,0.0,22.75,85.0,2025-10-05 06:15:59
129.5,0.1,31.6,143.2,0.1,25.0,56.0,59.98,214.2,0.5,0.0,1259.2,26.1,0.0,0.0,0,0.0,22.75,85.0,2025-10-05 06:16:30
132.2,0.1,31.4,137.9,0.1,26.0,56.5,59.97,214.4,0.5,0.0,1259.2,26.2,0.0,0.0,0,0.0,22.812,85.0,2025-10-05 06:17:01
132.3,0.1,32.5,143.8,0.1,26.9,58.5,59.98,214.4,0.4,0.0,1259.2,26.2,0.0,0.0,0,0.0,22.812,85.0,2025-10-05 06:17:32
127,0.1,32.9,143.2,0.1,27.4,58.7,59.99,214.4,0.5,0.0,1259.2,26.3,0.0,0.0,0,0.0,22.812,85.0,2025-10-05 06:18:04
129.7,0.1,34.8,141.8,0.1,28.1,61.9,60.03,214.3,0.5,0.0,1259.2,26.3,0.0,0.0,0,0.0,22.875,85.0,2025-10-05 06:18:35
129.9,0.2,36.2,142,0.1,28.3,63.5,60,214.1,0.4,0.0,1259.2,26.4,0.0,0.0,0,0.0,22.875,85.0,2025-10-05 06:19:06
124,0.2,37.1,144.9,0.1,29.6,65.7,59.99,214.1,0.4,0.0,1259.2,26.4,0.0,0.0,0,0.0,22.875,85.0,2025-10-05 06:19:37
138.9,0.2,39.8,141.7,0.1,31.2,69.8,60,214.2,0.5,0.0,1259.2,26.4,0.0,0.0,0,0.0,22.937,85.0,2025-10-05 06:20:09
132.9,0.2,41.9,147.8,0.1,32.5,73.1,59.99,214.2,0.5,0.0,1259.2,26.4,0.0,0.0,0,38.845008416418494,22.937,85.0,2025-10-05 06:20:40
130,0.2,43.6,138.9,0.1,33.0,75.0,60.02,214.2,0.5,0.0,1259.2,26.5,0.0,0.0,0,38.845008416418494,22.937,85.0,2025-10-05 06:21:11
150.6,0.2,47.6,147.6,0.1,35.5,81.5,60,214.4,0.6,0.0,1259.2,26.5,0.0,0.0,0,38.845008416418494,22.937,85.0,2025-10-05 06:21:42
138.9,0.2,47.4,142,0.2,36.6,82.5,60.03,214.5,0.5,0.0,1259.2,26.5,0.0,0.0,0,38.845008416418494,23.0,85.0,2025-10-05 06:22:14
150.1,0.2,51.7,145.1,0.2,38.6,88.6,60.03,214.4,0.5,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.0,85.0,2025-10-05 06:22:45
144.7,0.2,54.0,147.5,0.2,39.6,92.3,60.01,214.4,0.5,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.062,85.0,2025-10-05 06:23:16
144.6,0.3,54.7,144.5,0.2,40.4,93.4,60.01,214.2,0.5,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.062,85.0,2025-10-05 06:23:47
144.9,0.3,56.6,149.6,0.2,42.2,97.3,60,214,0.5,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.062,85.0,2025-10-05 06:24:18
146.4,0.3,59.0,146.6,0.2,43.7,101.0,60.04,214.1,0.5,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.062,85.0,2025-10-05 06:24:50
148.1,0.3,60.9,144.3,0.2,43.7,102.7,60.04,214.1,0.7,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.062,85.0,2025-10-05 06:25:21
143.8,0.3,61.1,143.8,0.2,46.3,105.5,59.99,213.9,0.5,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.062,85.0,2025-10-05 06:25:52
144.2,0.3,61.4,146.2,0.2,46.6,106.0,59.99,214,0.6,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.125,85.0,2025-10-05 06:26:23
149.3,0.3,63.7,149.2,0.2,47.8,109.4,60.03,213.6,0.6,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.062,85.0,2025-10-05 06:26:54
146.2,0.3,64.5,149.2,0.2,49.1,111.6,59.99,214.2,0.6,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.125,85.0,2025-10-05 06:27:26
146.2,0.3,65.6,149.3,0.2,49.9,113.3,60.03,214.3,0.6,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.125,85.0,2025-10-05 06:27:57
150.1,0.3,67.4,148,0.2,50.5,115.7,60.03,214.2,0.6,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.187,85.0,2025-10-05 06:28:28
146.4,0.4,68.5,147.8,0.2,52.0,118.2,60.02,214.3,0.6,0.0,1259.2,26.6,0.0,0.0,0,38.845008416418494,23.187,85.0,2025-10-05 06:28:59
147.2,0.4,70.0,144.8,0.3,52.2,119.9,60.01,214.2,0.6,0.0,1259.2,26.7,0.0,0.0,0,38.845008416418494,23.25,85.0,2025-10-05 06:29:31
149.1,0.4,71.6,150.7,0.3,54.0,123.3,60.03,214.2,0.7,0.0,1259.2,26.7,0.0,0.0,0,38.845008416418494,23.25,85.0,2025-10-05 06:30:02
143.2,0.4,71.9,150.7,0.3,55.4,124.3,60.01,214.2,0.6,0.0,1259.2,26.7,0.0,0.0,0,38.845008416418494,23.312,85.0,2025-10-05 06:30:33
143.4,0.4,72.1,147.8,0.3,56.6,126.3,60.02,214.1,0.7,0.0,1259.2,26.8,0.0,0.0,0,38.845008416418494,23.312,85.0,2025-10-05 06:31:04
149.2,0.4,74.7,146.3,0.3,56.6,128.9,60.04,214.2,0.6,0.0,1259.2,26.8,0.0,0.0,0,38.845008416418494,23.375,85.0,2025-10-05 06:31:35
152.2,0.4,74.5,151.8,0.3,58.3,130.5,60.04,213.8,0.7,0.0,1259.2,26.9,0.0,0.0,0,38.845008416418494,23.375,85.0,2025-10-05 06:32:07
152.6,0.4,76.3,149.5,0.3,58.3,132.3,60.01,213.9,0.7,0.0,1259.2,26.9,0.0,0.0,0,38.845008416418494,23.375,85.0,2025-10-05 06:32:38
152.3,0.4,75.8,149.4,0.3,59.4,132.6,59.98,213.8,0.7,0.0,1259.2,26.9,0.0,0.0,0,38.845008416418494,23.375,85.0,2025-10-05 06:33:09
152.6,0.4,77.2,149.2,0.3,59.7,133.3,59.96,213.9,0.6,0.0,1259.2,26.9,0.0,0.0,0,38.845008416418494,23.437,85.0,2025-10-05 06:33:40
148.3,0.4,78.5,152.2,0.3,59.8,135.8,59.97,213.8,0.7,0.0,1259.2,26.9,0.0,0.0,0,38.845008416418494,23.437,85.0,2025-10-05 06:34:11
150.8,0.4,80.1,151.4,0.3,60.8,138.3,59.98,213.6,0.6,0.0,1259.2,26.8,0.0,0.0,0,38.845008416418494,23.437,85.0,2025-10-05 06:34:43
149.2,0.4,81.6,150.7,0.3,60.7,139.6,59.99,213.6,0.7,0.0,1259.2,26.9,0.0,0.0,0,38.845008416418494,23.5,85.0,2025-10-05 06:35:14
151.9,0.4,81.3,146.3,0.3,61.8,140.6,59.99,213.8,0.7,0.0,1259.2,26.9,0.0,0.0,0,38.845008416418494,23.5,85.0,2025-10-05 06:35:45
147.6,0.5,82.6,147.8,0.3,62.2,142.2,60,213.8,0.7,0.0,1259.2,27,0.0,0.0,0,38.845008416418494,23.562,85.0,2025-10-05 06:36:16
149.3,0.5,83.5,144.7,0.3,62.8,143.6,59.99,213.6,0.7,0.0,1259.2,27,0.0,0.0,0,38.845008416418494,23.562,85.0,2025-10-05 06:36:48
152.1,0.4,83.7,147.9,0.3,65.0,146.0,59.99,213.6,0.6,0.0,1259.2,27.1,0.0,0.0,0,38.845008416418494,23.625,85.0,2025-10-05 06:37:19
162.5,0.4,86.3,150.6,0.3,66.4,150.0,60,213.9,0.7,0.0,1259.2,27.1,0.0,0.0,0,38.845008416418494,23.625,85.0,2025-10-05 06:37:50
164,0.4,85.9,150.8,0.3,67.4,150.2,59.99,214.1,0.7,0.0,1259.2,27.2,0.0,0.0,0,38.845008416418494,23.625,85.0,2025-10-05 06:38:21
163.8,0.4,87.9,150.7,0.3,68.0,152.4,59.99,214.1,0.8,0.0,1259.2,27.2,0.0,0.0,0,38.845008416418494,23.687,85.0,2025-10-05 06:38:52
161.2,0.4,87.5,148,0.4,67.8,152.4,60,214.1,0.6,0.0,1259.2,27.2,0.0,0.0,0,38.845008416418494,23.687,85.0,2025-10-05 06:39:24
167,0.4,85.5,149.3,0.4,69.3,151.7,60.03,214.1,0.7,0.0,1259.2,27.2,0.0,0.0,0,77.69001683283699,23.687,85.0,2025-10-05 06:39:55
163.9,0.4,89.2,149.3,0.4,69.2,155.4,59.99,214,0.7,0.0,1259.2,27.3,0.0,0.0,0,38.845008416418494,23.75,85.0,2025-10-05 06:40:26
161.5,0.4,90.3,152.2,0.4,69.8,157.2,59.99,213.9,0.7,0.0,1259.2,27.3,0.0,0.0,0,77.69001683283699,23.75,85.0,2025-10-05 06:40:57
167.1,0.5,86.3,149.4,0.4,70.9,153.8,60.03,214.1,0.7,0.0,1259.2,27.4,0.0,0.0,0,77.69001683283699,23.812,85.0,2025-10-05 06:41:29
163.5,0.5,91.7,149.3,0.4,70.4,159.1,60,214.1,0.7,0.0,1259.2,27.4,0.0,0.0,0,77.69001683283699,23.812,85.0,2025-10-05 06:42:00
162.4,0.5,94.0,152.4,0.4,70.4,161.3,60.02,214.1,0.7,0.0,1259.2,27.4,0.0,0.0,0,77.69001683283699,23.812,85.0,2025-10-05 06:42:31
166.5,0.4,94.6,152.9,0.4,69.9,160.8,59.99,214.1,0.7,0.0,1259.2,27.5,0.0,0.0,0,77.69001683283699,23.875,85.0,2025-10-05 06:43:02
162.4,0.5,95.1,152.3,0.4,71.0,163.1,60.02,214.2,0.7,0.0,1259.2,27.5,0.0,0.0,0,77.69001683283699,23.875,85.0,2025-10-05 06:43:33
164,0.5,97.6,154.4,0.4,69.8,164.6,60,214.1,0.7,0.0,1259.2,27.5,0.0,0.0,0,77.69001683283699,23.937,85.0,2025-10-05 06:44:05
164.7,0.4,98.6,150.6,0.4,72.1,167.0,59.99,214.2,0.7,0.0,1259.2,27.6,0.0,0.0,0,77.69001683283699,23.875,85.0,2025-10-05 06:44:36
161.1,0.5,97.3,150.8,0.4,73.1,167.1,60.03,213.9,0.8,0.0,1259.2,27.5,0.0,0.0,0,77.69001683283699,23.937,85.0,2025-10-05 06:45:07
164,0.5,98.7,150.7,0.4,73.5,169.0,60.03,213.9,0.7,0.0,1259.2,27.5,0.0,0.0,0,77.69001683283699,23.937,85.0,2025-10-05 06:45:38
164,0.5,99.6,149.2,0.4,73.2,169.6,60.02,213.9,0.7,0.0,1259.2,27.5,0.0,0.0,0,77.69001683283699,23.937,85.0,2025-10-05 06:46:09
161,0.5,97.7,150.7,0.4,74.3,168.7,60.01,213.9,0.8,0.0,1259.2,27.6,0.0,0.0,0,77.69001683283699,23.937,85.0,2025-10-05 06:46:41
164.1,0.5,98.0,150.8,0.4,75.2,169.8,59.97,213.9,0.8,0.0,1259.2,27.6,0.0,0.0,0,77.69001683283699,24.0,85.0,2025-10-05 06:47:12
164,0.5,98.2,148,0.4,74.6,169.5,59.96,213.8,0.8,0.0,1259.2,27.6,0.0,0.0,0,77.69001683283699,24.062,85.0,2025-10-05 06:47:43
161,0.5,96.2,150.6,0.4,75.8,168.5,60.02,214,0.8,0.0,1259.2,27.6,0.0,0.0,0,77.69001683283699,24.062,85.0,2025-10-05 06:48:14
163.3,0.5,94.3,150.8,0.4,75.9,166.6,60,213.8,0.8,0.0,1259.2,27.7,0.0,0.0,0,77.69001683283699,24.125,85.0,2025-10-05 06:48:46
164,0.5,97.4,147.7,0.4,75.8,170.2,60.01,213.9,0.7,0.0,1259.2,27.7,0.0,0.0,0,77.69001683283699,24.062,85.0,2025-10-05 06:49:17
161,0.5,96.9,147.8,0.4,76.2,169.4,60.02,213.8,0.9,0.0,1259.2,27.7,0.0,0.0,0,77.69001683283699,24.062,85.0,2025-10-05 06:49:48
165.1,0.5,90.8,152.8,0.4,78.0,165.3,59.99,213.7,0.8,0.0,1259.2,27.7,0.0,0.0,0,77.69001683283699,24.125,85.0,2025-10-05 06:50:19
164,0.5,98.2,151,0.4,77.0,171.8,59.99,214,0.8,0.0,1259.2,27.7,0.0,0.0,0,77.69001683283699,24.187,85.0,2025-10-05 06:50:50
162,0.5,99.1,150.2,0.4,77.5,173.1,60,214,0.8,0.0,1259.2,27.7,0.0,0.0,0,77.69001683283699,24.25,85.0,2025-10-05 06:51:22
166.9,0.5,98.3,153.6,0.4,78.4,167.1,60.01,214,0.8,0.0,1259.2,27.7,0.0,0.0,0,77.69001683283699,24.187,85.0,2025-10-05 06:51:53
162.8,0.5,101.7,150.8,0.4,78.9,177.1,59.95,214,0.9,0.0,1259.2,27.7,0.0,0.0,0,77.69001683283699,24.25,85.0,2025-10-05 06:52:24
163.2,0.5,104.5,147.9,0.4,78.5,179.5,59.97,213.9,0.9,0.0,1259.2,27.8,0.0,0.0,0,77.69001683283699,24.187,85.0,2025-10-05 06:52:55
164.9,0.5,105.6,147.7,0.4,79.6,182.0,59.97,214,0.8,0.0,1259.2,27.8,0.0,0.0,0,77.69001683283699,24.25,85.0,2025-10-05 06:53:26
161.6,0.6,105.5,151.2,0.4,81.2,183.2,60.01,214.1,0.9,0.1,1259.3,27.8,0.0,0.0,0,77.69001683283699,24.25,85.0,2025-10-05 06:53:58
163.9,0.6,107.9,153.7,0.4,81.8,186.6,60.03,214.2,0.9,0.1,1259.3,27.8,0.0,0.0,0,77.69001683283699,24.312,85.0,2025-10-05 06:54:29
164.1,0.5,109.9,150.8,0.5,83.5,189.8,59.98,214,0.8,0.1,1259.3,27.8,0.0,0.0,0,77.69001683283699,24.312,85.0,2025-10-05 06:55:00
161,0.6,108.9,147.8,0.5,83.9,189.1,59.99,214,0.9,0.1,1259.3,27.9,0.0,0.0,0,77.69001683283699,24.375,85.0,2025-10-05 06:55:31
164.2,0.6,111.1,150.8,0.5,86.6,194.6,59.96,214,0.8,0.1,1259.3,27.9,0.0,0.0,0,77.69001683283699,24.375,85.0,2025-10-05 06:56:03
164.1,0.6,113.4,150.6,0.5,87.6,197.0,60,214,0.8,0.1,1259.3,28,0.0,0.0,0,77.69001683283699,24.375,85.0,2025-10-05 06:56:34
160.8,0.6,112.6,150.8,0.5,89.1,197.9,60.02,214.1,0.9,0.1,1259.3,28,0.0,0.0,0,77.69001683283699,24.375,85.0,2025-10-05 06:57:05
163.7,0.6,114.1,147.7,0.5,89.5,199.5,59.99,214.1,0.9,0.1,1259.3,28,0.0,0.0,0,77.69001683283699,24.437,85.0,2025-10-05 06:57:36
