voltaje_pv1_v,voltaje_pv2_v,corriente_pv1_a,corriente_pv2_a,potencia_pv1_w,potencia_pv2_w,energia_hoy_wh,voltaje_vac,corriente_aac,temp_vertical,temp_inclinado,timestamp,corriente_pv2_a_1,potencia_total_va,energia_pv1_wh,energia_pv2_wh,irradiancia_incidente,irradiancia_reflejada,albedo
19.98095238095238,19.961904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 05:55:29,,,,,-26.48523301119444,-34.45701487394476,0.0
154.03999999999996,153.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:00:44,,,,,-5.549286916631213,-36.09782510603736,0.0
159.965,159.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:06:14,,,,,0.0,-34.45701487394476,0.0
163.00952380952378,162.05714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:11:44,,,,,0.0,-34.45701487394476,0.0
163.365,162.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:16:59,,,,,0.0,-36.09782510603736,0.0
164.1190476190476,163.67142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:22:14,,,,,0.0,-30.683151340131758,0.0
167.79500000000002,166.35999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:27:29,,,,,0.0,-28.87826008482989,0.0
169.69047619047618,167.9047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:32:44,,,,,0.0,-23.463586318924285,0.0
170.53499999999997,168.63999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:38:14,,,,,0.0,-22.39705966806409,0.0
169.51428571428576,167.79523809523812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:43:29,,,,,0.0,-27.07336882952802,0.0
168.57,167.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:48:59,,,,,0.0,-27.565611899155805,0.0
168.65714285714282,167.10952380952378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:54:29,,,,,0.0,-20.67420892436685,0.0
168.16666666666666,166.82380952380947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 06:59:59,,,,,0.0,-22.39705966806409,0.0
168.62857142857143,166.67142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 07:05:14,,,,,0.0,-12.634238787113077,0.0
171.26666666666668,168.52380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 07:10:44,,,,,30.01659741268703,0.0,0.0
174.23499999999999,171.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 07:16:14,,,,,40.610690617164806,0.0,0.0
175.81428571428572,172.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,2025-12-23 07:21:29,,,,,57.342631471855896,0.0,0.0
