vpv1,ipv1,pv1_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
155.8,0,0.0,0.0,60.03,211.9,0,0.0,614.5,23.1,0.0,0.0,0,2486.0805386507836,,,2025-05-09 05:22:07
156.1,0,0.0,0.0,60.03,211.8,0,0.0,614.5,23.1,0.0,0.0,0,3379.515732228409,,,2025-05-09 05:22:35
156.4,0,0.0,0.0,60,211.8,0,0.0,614.5,23.2,0.0,0.0,0,1942.250420820924,,,2025-05-09 05:23:07
156.6,0,0.0,0.0,60.04,211.9,0,0.0,614.5,23.2,0.0,0.0,0,6720.186456040399,,,2025-05-09 05:23:35
156.9,0,0.0,0.0,60.02,211.8,0,0.0,614.5,23.2,0.0,0.0,0,5360.611161465752,,,2025-05-09 05:24:08
107.4,0,0.0,0.0,60.02,211.9,0,0.0,614.5,23.2,0.0,0.0,0,-38.84500841641853,,,2025-05-09 05:24:36
157.5,0,0.0,0.0,60.01,211.8,0,0.0,614.5,23.2,0.0,0.0,0,5593.681211964264,,,2025-05-09 05:25:09
157.7,0,0.0,0.0,59.98,211.7,0,0.0,614.5,23.2,0.0,0.0,0,6487.116405541889,,,2025-05-09 05:25:37
158,0,0.0,0.0,59.99,211.9,0,0.0,614.5,23.2,0.0,0.0,0,-1514.9553282403217,,,2025-05-09 05:26:09
158.3,0,0.0,0.0,59.97,211.9,0,0.0,614.5,23.3,0.0,0.0,0,-388.4500841641853,,,2025-05-09 05:26:37
158.5,0,0.0,0.0,59.97,211.8,0,0.0,614.5,23.3,0.0,0.0,0,5904.441279295612,,,2025-05-09 05:27:10
158.8,0,0.0,0.0,60.01,212,0,0.0,614.5,23.3,0.0,0.0,0,5982.131296128448,,,2025-05-09 05:27:38
159,0,0.0,0.0,59.97,212,0,0.0,614.5,23.3,0.0,0.0,0,-1398.4203029910655,,,2025-05-09 05:28:11
159.2,0,0.0,0.0,59.98,212,0,0.0,614.5,23.3,0.0,0.0,0,38.84500841641853,,,2025-05-09 05:28:39
159.3,0,0.0,0.0,60.01,211.9,0,0.0,614.5,23.3,0.0,0.0,0,6836.721481289655,,,2025-05-09 05:29:11
125.9,0,0.0,0.0,60,212,0,0.0,614.5,23.3,0.0,0.0,0,6836.721481289655,,,2025-05-09 05:29:39
133.8,0,11.5,21.2,59.99,212.1,0.4,0.0,614.5,23.4,0.0,0.0,0,-2719.150589149295,,,2025-05-09 05:30:12
145.7,0,11.0,21.1,60.02,212.1,0.5,0.0,614.5,23.5,0.0,0.0,0,-349.60507574776676,,,2025-05-09 05:30:40
134.1,0,11.6,21.7,60.02,212.1,0.4,0.0,614.5,23.6,0.0,0.0,0,1942.2504208209248,,,2025-05-09 05:31:13
130.9,0,12.1,22.5,59.98,212,0.4,0.0,614.5,23.7,0.0,0.0,0,-427.2950925806038,,,2025-05-09 05:31:41
133.8,0,12.5,23.7,60,211.8,0.4,0.0,614.5,23.8,0.0,0.0,0,3729.1208079761755,,,2025-05-09 05:32:13
140.1,0,13.1,25.0,60.02,211.8,0.5,0.0,614.5,23.9,0.0,0.0,0,-427.2950925806038,,,2025-05-09 05:32:42
146.1,0,13.5,25.4,59.98,211.8,0.4,0.0,614.5,23.9,0.0,0.0,0,3301.825715395572,,,2025-05-09 05:33:14
143,0,14.2,26.6,59.99,211.7,0.4,0.0,614.5,24,0.0,0.0,0,2214.1654797358547,,,2025-05-09 05:33:42
142.1,0,13.9,26.9,60.02,211.7,0.5,0.0,614.5,24,0.0,0.0,0,3496.0507574776652,,,2025-05-09 05:34:15
132.9,0.1,14.4,27.3,59.99,211.7,0.4,0.0,614.5,24.1,0.0,0.0,0,3496.0507574776643,,,2025-05-09 05:34:43
129.2,0.1,14.5,27.3,59.99,211.5,0.5,0.0,614.5,24.2,0.0,0.0,0,-543.8301178298586,,,2025-05-09 05:35:15
138,0.1,15.0,28.9,59.98,211.5,0.4,0.0,614.5,24.2,0.0,0.0,0,-310.76006733134824,,,2025-05-09 05:35:44
146.9,0,16.2,30.1,59.99,211.8,0.4,0.0,614.5,24.3,0.0,0.0,0,4506.020976304546,,,2025-05-09 05:36:16
149.9,0,16.2,30.3,60.01,211.9,0.4,0.0,614.5,24.3,0.0,0.0,0,-427.2950925806038,,,2025-05-09 05:36:44
147,0.1,16.9,31.5,59.98,211.8,0.3,0.0,614.5,24.4,0.0,0.0,0,5282.9211446329155,,,2025-05-09 05:37:17
141,0.1,17.6,32.2,60,211.9,0.4,0.0,614.5,24.5,0.0,0.0,0,-2253.010488152273,,,2025-05-09 05:37:45
147.2,0.1,17.4,32.8,60,212,0,0.0,614.5,24.5,0.0,0.0,0,-2680.305580732876,,,2025-05-09 05:38:17
139.5,0.1,17.8,33.9,60,212,0.4,0.0,614.5,24.6,0.0,0.0,0,3806.8108248090125,,,2025-05-09 05:38:46
150.9,0.1,18.8,35.9,60.02,212,0.4,0.0,614.5,24.6,0.0,0.0,0,2291.855496568691,,,2025-05-09 05:39:18
139.9,0.1,19.2,37.1,59.97,212.1,0.5,0.0,614.5,24.7,0.0,0.0,0,-2097.630454486599,,,2025-05-09 05:39:47
139.7,0.1,20.6,38.8,59.98,212.3,0.5,0.0,614.5,24.8,0.0,0.0,0,-1942.2504208209248,,,2025-05-09 05:40:19
137,0.1,20.5,40.3,60,212.2,0.4,0.0,614.5,24.8,0.0,0.0,0,5205.231127800078,,,2025-05-09 05:40:47
142.4,0.1,22.2,42.5,59.99,212.2,0.4,0.0,614.5,24.9,0.0,0.0,0,854.5901851612068,,,2025-05-09 05:41:19
145.9,0.1,23.0,43.8,60.03,212.1,0.4,0.0,614.5,24.9,0.0,0.0,0,-2719.150589149295,,,2025-05-09 05:41:48
139.9,0.1,23.6,45.9,60.01,212.1,0.6,0.0,614.5,25,0.0,0.0,0,4234.1059173896165,,,2025-05-09 05:42:20
141.2,0.1,24.7,48.2,60.02,212.2,0.5,0.0,614.5,25,0.0,0.0,0,3107.600673313479,,,2025-05-09 05:42:49
149.1,0.1,26.9,52.7,60.04,212.2,0.5,0.0,614.5,25.1,0.0,0.0,0,-2952.220639647806,,,2025-05-09 05:43:21
142.7,0.1,29.1,58.9,60.01,212.3,0.4,0.0,614.5,25.2,0.0,0.0,0,543.8301178298593,,,2025-05-09 05:43:49
151.6,0.2,32.8,67.1,60.05,212.3,0.5,0.0,614.5,25.2,0.0,0.0,0,2058.7854460701806,,,2025-05-09 05:44:21
149.3,0.2,35.1,72.6,60.04,212.4,0.5,0.0,614.5,25.2,0.0,0.0,0,-582.6751262462778,,,2025-05-09 05:44:50
145.1,0.2,36.9,80.2,60,212.2,0.5,0.0,614.5,25.3,0.0,0.0,0,3496.0507574776643,,,2025-05-09 05:45:22
148.9,0.2,39.0,82.9,60,212.4,0.5,0.0,614.5,25.4,0.0,0.0,0,-3107.60067331348,,,2025-05-09 05:45:51
150.8,0.2,41.3,90.7,60.04,212.5,0.6,0.0,614.5,25.4,0.0,0.0,0,3146.4456817298983,,,2025-05-09 05:46:23
150.5,0.2,42.3,97.0,60.01,212.4,0.6,0.0,614.5,25.5,0.0,0.0,0,-3068.7556648970613,,,2025-05-09 05:46:51
151.6,0.2,43.6,105.7,60.01,212.4,0.7,0.0,614.5,25.5,0.0,0.0,0,-2952.220639647806,,,2025-05-09 05:47:23
150.2,0.2,44.6,110.7,60,212.5,0.5,0.0,614.5,25.6,0.0,0.0,0,3224.1356985627353,,,2025-05-09 05:47:52
155.7,0.2,45.7,117.9,60.04,212.5,0.7,0.0,614.5,25.7,0.0,0.0,0,3651.4307911433393,,,2025-05-09 05:48:24
156.1,0.3,48.5,127.4,60.04,212.5,0.7,0.0,614.5,25.7,0.0,0.0,0,2602.615563900039,,,2025-05-09 05:48:53
156.2,0.3,50.3,134.1,60.03,212.3,0.7,0.0,614.5,25.8,0.0,0.0,0,1553.8003366567402,,,2025-05-09 05:49:24
157.7,0.3,56.8,147.4,60.02,212.2,0.7,0.0,614.5,25.8,0.0,0.0,0,3301.825715395572,,,2025-05-09 05:49:54
160.6,0.4,69.8,167.2,60,212.6,0.8,0.0,614.5,25.9,0.0,0.0,0,3340.6707238119902,,,2025-05-09 05:50:25
152,0.5,82.0,204.1,60.02,212.6,0.9,0.0,614.5,25.9,0.0,0.0,0,-1748.0253787388315,,,2025-05-09 05:50:54
157.5,0.6,95.0,265.0,59.97,212.4,1.2,0.0,614.5,26,0.0,0.0,0,1748.0253787388322,,,2025-05-09 05:51:26
163.5,0.6,105.9,342.7,60.03,212.4,1.6,0.0,614.5,26.1,0.0,0.0,0,-194.22504208209264,,,2025-05-09 05:51:55
162.1,0.7,111.1,407.7,59.98,212.8,1.9,0.0,614.5,26.1,0.0,0.0,0,-466.1401009970216,,,2025-05-09 05:52:26
159.4,0.6,102.7,361.9,60.02,212.8,1.6,0.0,614.5,26.2,0.0,0.0,0,4894.471060468731,,,2025-05-09 05:52:56
159.2,0.5,91.3,301.1,59.99,213,1.3,0.0,614.5,26.3,0.0,0.0,0,-2874.530622814968,,,2025-05-09 05:53:27
156.2,0.5,84.1,270.3,60.02,212.9,1.2,0.0,614.5,26.4,0.0,0.0,0,2447.235530234365,,,2025-05-09 05:53:56
155.9,0.4,69.9,206.4,59.98,212.7,0.9,0.0,614.5,26.4,0.0,0.0,0,699.2101514955327,,,2025-05-09 05:54:28
153.1,0.4,63.3,177.9,59.98,212.7,0.8,0.0,614.5,26.5,0.0,0.0,0,-2602.615563900039,,,2025-05-09 05:54:57
159.3,0.3,56.3,149.3,60,212.7,0.7,0.0,614.5,26.5,0.0,0.0,0,-2874.530622814968,,,2025-05-09 05:55:28
156.2,0.3,60.8,149.6,60.02,212.6,0.7,0.0,614.5,26.5,0.0,0.0,0,2447.235530234365,,,2025-05-09 05:55:58
157.6,0.4,61.7,149.4,60.01,212.7,0.7,0.0,614.5,26.6,0.0,0.0,0,-2952.220639647805,,,2025-05-09 05:56:29
148.8,0.4,65.5,172.9,60.01,212.7,0.7,0.0,614.5,26.6,0.0,0.0,0,2486.080538650784,,,2025-05-09 05:56:59
153.4,0.4,62.5,154.8,60.02,212.5,0.7,0.0,614.5,26.7,0.0,0.0,0,3068.755664897061,,,2025-05-09 05:57:30
155.3,0.4,63.5,162.0,60.02,212.4,0.8,0.0,614.5,26.7,0.0,0.0,0,-2602.6155639000385,,,2025-05-09 05:57:59
152,0.4,68.0,177.4,59.99,212.3,0.8,0.0,614.5,26.8,0.0,0.0,0,-2019.9404376537611,,,2025-05-09 05:58:30
150.4,0.4,69.6,193.1,60.02,212.2,0.9,0.0,614.5,26.8,0.0,0.0,0,2486.0805386507836,,,2025-05-09 05:59:00
150.3,0.4,62.0,155.2,60.02,212.2,0.7,0.0,614.5,26.9,0.0,0.0,0,1437.2653114074847,,,2025-05-09 05:59:31
154.7,0.4,66.1,169.1,60.03,212.1,0.8,0.0,614.5,27,0.0,0.0,0,4583.710993137383,,,2025-05-09 06:00:01
154.8,0.4,66.0,166.7,60.03,212.1,0.7,0.0,614.5,27,0.0,0.0,0,-2563.7705554836207,,,2025-05-09 06:00:32
148.8,0.5,76.6,200.5,60.02,212.3,0.9,0.0,614.5,27.1,0.0,0.0,0,4700.246018386639,,,2025-05-09 06:01:01
146.2,0.5,86.5,234.8,59.99,212.5,1.1,0.0,614.5,27.1,0.0,0.0,0,-1359.5752945746476,,,2025-05-09 06:01:32
150.1,0.7,113.7,322.6,60.03,212.5,1.5,0.0,614.5,27.2,0.0,0.0,0,-38.84500841641853,,,2025-05-09 06:02:02
157.8,0.7,120.9,361.5,60.03,212.6,1.6,0.0,614.5,27.3,0.0,0.0,0,2563.7705554836207,,,2025-05-09 06:02:33
159.4,1,161.3,469.5,60.03,212.6,2.1,0.0,614.5,27.3,0.0,0.0,0,3340.670723811991,,,2025-05-09 06:03:03
156.2,1.1,176.3,548.5,59.98,212.6,2.6,0.0,614.5,27.4,0.0,0.0,0,776.9001683283698,,,2025-05-09 06:03:34
162.2,1.4,221.8,680.3,60.01,212.8,3.2,0.0,614.5,27.6,0.0,0.0,0,1670.335361905996,,,2025-05-09 06:04:04
160.6,1.5,238.3,739.9,60.03,212.8,3.5,0.0,614.5,27.7,0.0,0.0,0,1437.2653114074847,,,2025-05-09 06:04:34
160.6,1.5,241.1,723.8,60.01,212.6,3.4,0.0,614.5,27.9,0.0,0.0,0,4156.415900556779,,,2025-05-09 06:05:04
163.6,1.4,230.0,699.4,60.02,212,3.2,0.0,614.5,28,0.0,0.0,0,1204.1952609089735,,,2025-05-09 06:05:35
160.6,1.3,227.7,706.9,60.02,211.6,3.3,0.1,614.6,28.2,0.0,0.0,0,815.7451767447891,,,2025-05-09 06:06:05
160.6,1.5,242.8,718.8,60.02,211.7,3.4,0.1,614.6,28.3,0.0,0.0,0,-3457.205749061245,,,2025-05-09 06:06:36
154.7,1.6,245.4,735.1,60.03,211.7,3.4,0.1,614.6,28.4,0.0,0.0,0,-1709.1803703224136,,,2025-05-09 06:07:06
159.3,1.6,253.6,763.3,60.02,211.6,3.6,0.1,614.6,28.5,0.0,0.0,0,-1359.5752945746476,,,2025-05-09 06:07:36
162.1,1.6,258.9,771.6,60,211.5,3.6,0.1,614.6,28.7,0.0,0.0,0,-3068.755664897061,,,2025-05-09 06:08:06
164.2,1.5,242.7,737.0,60.01,211.4,3.5,0.1,614.6,28.8,0.0,0.0,0,5127.541110967241,,,2025-05-09 06:08:37
161.1,1.6,257.0,760.1,60.04,211.4,3.6,0.1,614.6,28.9,0.0,0.0,0,4739.0910268030575,,,2025-05-09 06:09:07
162.1,1.7,273.0,791.2,60.02,211.4,3.8,0.1,614.6,29,0.0,0.1,0,4350.640942638872,,,2025-05-09 06:09:38
164.6,1.7,267.0,796.8,60,211.1,3.8,0.1,614.6,29.2,0.0,0.1,0,1281.8852777418106,,,2025-05-09 06:10:08
163.4,1.6,281.9,803.9,60.02,211.2,3.8,0.1,614.6,29.3,0.0,0.1,0,3185.290690146317,,,2025-05-09 06:10:38
164.6,1.6,285.6,821.1,60.05,211.1,3.9,0.1,614.6,29.4,0.0,0.1,0,-3301.825715395572,,,2025-05-09 06:11:08
162.3,1.7,285.0,812.5,59.99,211.3,3.8,0.1,614.6,29.5,0.0,0.1,0,1165.350252492555,,,2025-05-09 06:11:39
160.8,1.8,295.9,800.5,60.03,211.1,3.9,0.1,614.6,29.6,0.0,0.1,0,-2641.460572316457,,,2025-05-09 06:12:09
161.4,1.9,309.2,863.9,59.98,211.3,4.1,0.1,614.6,29.7,0.0,0.1,0,932.2802019940447,,,2025-05-09 06:12:39
162.2,1.9,315.0,869.3,59.97,211.2,4.1,0.1,614.6,29.8,0.0,0.1,0,4739.091026803057,,,2025-05-09 06:13:10
161.1,2,325.8,878.1,59.98,211.4,4.2,0.2,614.7,29.9,0.0,0.1,0,1359.5752945746476,,,2025-05-09 06:13:40
160.1,2,329.7,881.9,60,211.5,4.2,0.2,614.7,30,0.0,0.1,0,-2719.150589149294,,,2025-05-09 06:14:11
159.3,2,330.4,884.5,59.98,211.5,4.2,0.2,614.7,30.1,0.0,0.1,0,0.0,,,2025-05-09 06:14:41
158.9,2,328.8,870.2,59.99,211.3,4.1,0.2,614.7,30.2,0.0,0.1,0,-388.4500841641853,,,2025-05-09 06:15:11
160.5,2,326.9,865.0,59.98,211.4,4.1,0.2,614.7,30.3,0.0,0.1,0,4039.8808753075236,,,2025-05-09 06:15:41
163.1,2.1,332.0,884.7,60,211.5,4.2,0.2,614.7,30.4,0.0,0.1,0,4700.246018386639,,,2025-05-09 06:16:12
162.2,2.1,338.9,897.4,60.03,211.4,4.2,0.2,614.7,30.5,0.0,0.1,0,-2835.68561439855,,,2025-05-09 06:16:42
162.2,2,330.0,880.6,60,211.4,4.2,0.2,614.7,30.6,0.0,0.1,0,4622.556001553802,,,2025-05-09 06:17:13
163.7,1.9,325.0,868.0,59.99,211.3,4,0.2,614.7,30.7,0.0,0.1,0,-2330.70050498511,,,2025-05-09 06:17:43
162.1,1.9,328.8,878.0,60.01,211.3,4.1,0.2,614.7,30.8,0.0,0.1,0,2058.7854460701806,,,2025-05-09 06:18:13
159.2,2.1,329.1,838.9,60.02,211.3,4,0.2,614.7,31,0.0,0.1,0,1359.575294574647,,,2025-05-09 06:18:43
159.2,2,329.3,869.8,59.97,211.2,4.1,0.2,614.7,31.1,0.1,0.1,0,-349.60507574776676,,,2025-05-09 06:19:14
162.8,1.9,306.6,815.3,59.98,211.1,3.9,0.2,614.7,31.2,0.1,0.2,0,-1281.8852777418106,,,2025-05-09 06:19:44
162.1,1.9,311.3,807.8,60.01,211.1,3.9,0.2,614.7,31.3,0.1,0.2,0,4311.795934222454,,,2025-05-09 06:20:15
153.1,2.3,347.1,931.4,59.98,211.1,4.3,0.3,614.8,31.4,0.1,0.2,0,932.2802019940439,,,2025-05-09 06:20:45
162,2.2,358.6,944.6,60,211.2,4.4,0.3,614.8,31.6,0.1,0.2,0,77.69001683283706,,,2025-05-09 06:21:15
162.1,2.2,361.8,946.1,59.97,211.3,4.3,0.3,614.8,31.7,0.1,0.2,0,2913.375631231387,,,2025-05-09 06:21:45
162.2,2.3,369.8,956.6,60.03,211.5,4.4,0.3,614.8,31.8,0.1,0.2,0,3340.6707238119902,,,2025-05-09 06:22:16
162.2,2.3,377.9,972.2,60.03,211.6,4.5,0.3,614.8,32,0.1,0.2,0,427.2950925806038,,,2025-05-09 06:22:46
161.8,2.4,383.3,980.3,60.03,211.3,4.6,0.3,614.8,32.2,0.1,0.2,0,-1126.5052440761358,,,2025-05-09 06:23:17
162,2.3,365.0,930.4,60.01,211.3,4.3,0.3,614.8,32.3,0.1,0.2,0,2330.7005049851095,,,2025-05-09 06:23:47
162,2.1,345.8,885.2,59.99,211.3,4.1,0.3,614.8,32.4,0.1,0.2,0,-1709.1803703224136,,,2025-05-09 06:24:18
161.4,1.8,297.1,724.2,60,211,3.4,0.3,614.8,32.5,0.1,0.2,0,-854.5901851612076,,,2025-05-09 06:24:47
154.4,1.6,258.6,658.5,59.99,211.2,2.9,0.3,614.8,32.5,0.1,0.2,0,-1592.645345073158,,,2025-05-09 06:25:18
159.2,1,173.4,383.2,59.99,210.7,1.7,0.3,614.8,32.5,0.1,0.2,0,77.69001683283706,,,2025-05-09 06:25:48
156.1,0.8,137.1,291.3,60.04,210.7,1.3,0.3,614.8,32.5,0.1,0.2,0,-271.91505891492966,,,2025-05-09 06:26:19
153.2,0.9,139.9,313.5,60.03,210.8,1.4,0.3,614.8,32.4,0.1,0.2,0,466.14010099702233,,,2025-05-09 06:26:49
158.7,1.2,184.1,437.3,60.04,211,2.1,0.3,614.8,32.4,0.1,0.2,0,1942.2504208209248,,,2025-05-09 06:27:20
159.2,1.4,227.4,563.7,60,211.1,2.6,0.3,614.8,32.5,0.1,0.2,0,3690.275799559757,,,2025-05-09 06:27:49
159.7,2.2,353.5,920.3,60.05,211.7,4.3,0.3,614.8,32.6,0.1,0.2,0,504.98510941344085,,,2025-05-09 06:28:20
160.8,2.4,376.2,977.8,60.02,211.8,4.5,0.4,614.9,32.7,0.1,0.2,0,3185.290690146317,,,2025-05-09 06:28:50
158.1,2.5,392.3,1010.8,59.98,211.7,4.7,0.4,614.9,32.9,0.1,0.2,0,2291.855496568691,,,2025-05-09 06:29:21
160.4,2.5,396.3,1015.7,59.97,211.7,4.7,0.4,614.9,33.1,0.1,0.2,0,1553.8003366567395,,,2025-05-09 06:29:51
160.9,2.3,365.1,948.5,59.97,211.5,4.4,0.4,614.9,33.2,0.1,0.2,0,2524.925547067202,,,2025-05-09 06:30:22
157.7,2.5,385.6,985.7,60.01,211.7,4.7,0.4,614.9,33.3,0.1,0.3,0,3806.8108248090125,,,2025-05-09 06:30:51
162,2.5,400.0,1011.7,60,211.5,4.7,0.4,614.9,33.4,0.1,0.3,0,-815.7451767447891,,,2025-05-09 06:31:23
162.1,2.5,403.6,1021.7,60.02,211.7,4.8,0.4,614.9,33.5,0.1,0.3,0,-233.07005049851116,,,2025-05-09 06:31:52
162.1,2.5,409.1,1033.1,60.01,211.7,4.8,0.4,614.9,33.6,0.1,0.3,0,3301.825715395572,,,2025-05-09 06:32:23
162.1,2.5,406.7,1036.3,60.01,211.6,4.8,0.4,614.9,33.6,0.1,0.3,0,699.2101514955327,,,2025-05-09 06:32:53
162.1,2.5,414.8,1036.2,60.03,211.8,4.8,0.4,614.9,33.7,0.1,0.3,0,0.0,,,2025-05-09 06:33:24
162.1,2.5,413.2,1036.7,59.98,211.6,4.8,0.4,614.9,33.8,0.1,0.3,0,1320.730286158229,,,2025-05-09 06:33:53
163.2,2.5,411.5,1030.2,60.02,211.5,4.8,0.4,614.9,34,0.1,0.3,0,-504.98510941344085,,,2025-05-09 06:34:25
162.1,2.5,410.8,1027.4,59.98,211.5,4.8,0.5,615.0,34.1,0.1,0.3,0,-427.2950925806038,,,2025-05-09 06:34:54
159,2.6,412.2,1029.9,59.97,211.6,4.8,0.5,615.0,34.1,0.1,0.3,0,116.53502524925486,,,2025-05-09 06:35:25
163.5,2.4,413.2,1029.9,59.99,211.7,4.7,0.5,615.0,34.2,0.1,0.3,0,3923.3458500582683,,,2025-05-09 06:35:54
159.2,2.6,416.6,1033.1,60.02,211.7,4.8,0.5,615.0,34.4,0.1,0.3,0,3962.1908584746866,,,2025-05-09 06:36:26
164.7,2.6,401.0,1015.2,59.98,211.7,4.8,0.5,615.0,34.5,0.2,0.3,0,1204.1952609089735,,,2025-05-09 06:36:55
159.2,2.6,421.9,1038.3,60.02,211.7,4.9,0.5,615.0,34.7,0.2,0.3,0,582.6751262462778,,,2025-05-09 06:37:27
162.2,2.6,424.8,1042.9,60.01,211.9,4.9,0.5,615.0,34.8,0.2,0.3,0,3612.5857827269206,,,2025-05-09 06:37:56
164.9,2.6,412.2,1042.6,60.03,212.8,4.9,0.5,615.0,34.9,0.2,0.3,0,2991.065648064224,,,2025-05-09 06:38:27
157.4,2.8,428.9,1055.3,60.03,213.1,4.8,0.5,615.0,35,0.2,0.3,0,582.6751262462778,,,2025-05-09 06:38:56
160.6,2.8,444.0,1076.0,59.98,213.1,5,0.5,615.0,35.1,0.2,0.3,0,1009.9702188268809,,,2025-05-09 06:39:28
163.5,2.7,428.2,1056.6,60,213,5,0.5,615.0,35.2,0.2,0.4,0,-1048.8152272432988,,,2025-05-09 06:39:57
157.7,2.8,437.5,1061.3,60.01,212.9,4.9,0.6,615.1,35.2,0.2,0.4,0,2796.8406059821323,,,2025-05-09 06:40:29
159.2,2.8,445.6,1065.1,60.03,212.9,5,0.6,615.1,35.3,0.2,0.4,0,1942.250420820924,,,2025-05-09 06:40:58
159.7,2.7,446.0,1067.8,60.01,213.2,4.9,0.6,615.1,35.4,0.2,0.4,0,1709.180370322413,,,2025-05-09 06:41:30
159.2,2.9,453.2,1056.0,60,213.2,5,0.6,615.1,35.5,0.2,0.4,0,2796.8406059821323,,,2025-05-09 06:41:58
159.2,2.8,455.1,1081.5,59.98,213.2,5,0.6,615.1,35.6,0.2,0.4,0,1592.6453450731588,,,2025-05-09 06:42:30
159.2,2.8,442.2,1040.0,60.02,212.9,4.8,0.6,615.1,35.7,0.2,0.4,0,2214.1654797358533,,,2025-05-09 06:42:59
160.2,2.6,428.8,988.0,60.03,212.9,4.6,0.6,615.1,35.7,0.2,0.4,0,-971.1252104104617,,,2025-05-09 06:43:31
159.1,2.8,439.9,1020.2,59.99,213,4.7,0.6,615.1,35.7,0.2,0.4,0,1631.4903534895773,,,2025-05-09 06:44:00
161.9,2.8,454.4,1054.2,59.98,213,4.8,0.6,615.1,35.9,0.2,0.4,0,2408.390521817947,,,2025-05-09 06:44:32
159.2,2.9,463.8,1067.2,60.01,212.9,5,0.6,615.1,35.9,0.2,0.4,0,-1281.88527774181,,,2025-05-09 06:45:00
160.7,2.9,475.0,1085.4,60.01,212.9,5.1,0.6,615.1,36.1,0.2,0.4,0,-1359.575294574647,,,2025-05-09 06:45:32
159.2,3.1,483.6,1105.4,60.01,212.8,5.1,0.7,615.2,36.1,0.2,0.4,0,2253.010488152273,,,2025-05-09 06:46:01
162.2,2.9,480.6,1106.4,59.97,212.7,5.1,0.7,615.2,36.2,0.2,0.4,0,2563.770555483621,,,2025-05-09 06:46:33
159.2,3.1,490.0,1110.3,60.02,212.8,5.2,0.7,615.2,36.3,0.2,0.4,0,1553.8003366567402,,,2025-05-09 06:47:02
161.1,3,496.3,1120.1,60.02,212.9,5.2,0.7,615.2,36.4,0.2,0.4,0,1048.8152272432988,,,2025-05-09 06:47:34
159.2,3.2,507.4,1146.0,60.02,212.9,5.3,0.7,615.2,36.5,0.2,0.4,0,-427.29509258060233,,,2025-05-09 06:48:02
162.1,3.1,502.2,1145.0,60.04,213,5.3,0.7,615.2,36.5,0.2,0.5,0,2757.995597565714,,,2025-05-09 06:48:34
159.1,3.2,511.3,1149.3,60.01,212.9,5.3,0.7,615.2,36.6,0.2,0.5,0,2408.390521817947,,,2025-05-09 06:49:03
