timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,Irradiancia_incidente_SP722 [W/m2],Irradiancia_reflejada_SP722 [W/m2],Detector_incidente_SP722 [mV],Detector_reflejado_SP722 [mV],Albedo_SP722
2026-05-29 05:05:12,,,,,,,,,,,,,,,,0,,,-16.64786,-19.85381,0.0,,,,,
2026-05-29 05:10:12,,,,,,,,,,,,,,,,0,,,-15.538,-9.47568,0.0,,,,,
2026-05-29 05:15:12,,,,,,,,,,,,,,,,0,,,-7.769,-3.79027,0.0,,,,,
2026-05-29 05:20:12,,,,,,,,,,,,,,,,0,,,-5.82675,-9.47568,0.0,,,,,
2026-05-29 05:25:12,117.63,0.0,0.0,83.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,13.14,0.0,0.0,302,22.69607,22.531,0.0,-5.68541,0.0,,,,,
2026-05-29 05:30:12,154.09,0.0,0.0,153.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,23.11,0.0,0.0,302,22.77795,22.60295,0.0,-7.58054,0.0,,,,,
2026-05-29 05:35:12,159.96,0.0,0.0,159.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,23.25,0.0,0.0,302,22.90285,22.67465,0.0,0.0,0.0,,,,,
2026-05-29 05:40:12,164.91,0.0,0.0,164.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,23.44,0.0,0.0,302,22.99045,22.73425,7.769,0.0,0.0,,,,,
2026-05-29 05:45:12,167.95,0.0,0.0,166.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,23.61,0.0,0.0,302,23.1029,22.7996,27.19151,0.0,0.0,,,,,
2026-05-29 05:50:12,169.59,0.0,0.0,168.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,23.72,0.0,0.0,302,23.2153,22.89665,38.84501,0.0,0.0,,,,,
2026-05-29 05:55:12,171.57,0.0,0.0,170.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,23.86,0.0,0.0,302,23.3747,23.0059,40.78726,0.0,0.0,,,,,
2026-05-29 06:00:12,172.55,0.0,0.0,171.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,23.99,0.0,0.0,302,23.56855,23.1654,62.15202,0.0,0.0,,,,,
2026-05-29 06:05:12,173.71,0.0,0.0,171.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,24.08,0.0,0.0,302,26.82785,23.3058,77.69002,0.0,0.0,,,,,
2026-05-29 06:10:12,175.56,0.0,0.0,173.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,24.16,0.0,0.0,302,23.94665,23.4841,85.45902,0.0,0.0,,,,,
2026-05-29 06:15:12,176.23,0.0,0.0,173.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,24.24,0.0,0.0,302,24.29665,23.8185,116.53503,0.0,0.0,,,,,
2026-05-29 06:20:12,176.64,0.0,0.0,172.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,24.36,0.0,0.0,302,24.58725,24.1904,116.53503,13.26595,0.11384,,,,,
2026-05-29 06:25:12,176.35,0.0,0.0,172.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,24.54,0.0,0.0,302,24.9528,24.631,116.53503,17.05622,0.14636,,,,,
2026-05-29 06:30:12,174.49,0.0,0.0,171.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,24.67,0.0,0.0,302,25.13105,24.756,106.82378,3.79027,0.03252,,,,,
2026-05-29 06:35:12,174.35,0.0,0.0,170.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,24.84,0.0,0.0,302,25.13105,24.72165,95.17027,0.0,0.0,,,,,
2026-05-29 06:40:12,174.38,0.0,0.0,170.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,24.97,0.0,0.0,302,25.30915,24.9904,116.53503,0.0,0.0,,,,,
2026-05-29 06:45:12,174.54,0.0,0.0,171.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.1,0.0,0.0,302,25.4184,25.04655,116.53503,3.79027,0.03252,,,,,
2026-05-29 06:50:12,173.9,0.0,0.0,171.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.16,0.0,0.0,302,25.4029,25.22165,116.53503,3.79027,0.03252,,,,,
2026-05-29 06:55:12,174.1,0.0,0.0,171.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.2,0.0,0.0,302,25.55915,25.4716,116.53503,7.58054,0.06505,,,,,
2026-05-29 07:00:12,175.04,0.0,0.0,172.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.32,0.0,0.0,302,25.90295,25.73105,135.95753,22.74163,0.16669,,,,,
2026-05-29 07:05:12,175.81,0.0,0.0,173.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.42,0.0,0.0,302,26.29985,26.2154,170.91803,36.00758,0.21223,,,,,
2026-05-29 07:10:12,173.66,0.0,0.0,171.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.53,0.0,0.0,302,26.5904,26.48725,130.13078,17.05622,0.12604,,,,,
2026-05-29 07:15:12,173.53,0.0,0.0,171.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.6,0.0,0.0,302,26.509,26.4403,116.53503,9.47568,0.08131,,,,,
2026-05-29 07:20:12,175.17,0.0,0.0,172.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.67,0.0,0.0,302,26.45615,26.6592,163.14903,24.63677,0.14636,,,,,
2026-05-29 07:25:12,175.83,0.0,0.0,173.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.76,0.0,0.0,302,26.86535,27.32165,186.45604,37.90272,0.20491,,,,,
2026-05-29 07:30:12,174.44,0.0,0.0,172.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.84,0.0,0.0,302,27.0279,27.66535,149.55328,34.11245,0.22768,,,,,
2026-05-29 07:35:12,173.28,0.0,0.0,171.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,25.91,0.0,0.0,302,26.856,27.55605,116.53503,13.26595,0.11384,,,,,
2026-05-29 07:40:12,174.38,0.0,0.0,172.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,26.0,0.0,0.0,302,26.86855,27.4654,155.38003,30.32218,0.19515,,,,,
2026-05-29 07:45:12,175.48,0.0,0.0,173.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,26.07,0.0,0.0,302,27.0091,27.9342,170.91803,37.90272,0.22442,,,,,
2026-05-29 07:50:12,176.67,0.0,0.0,174.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,26.1,0.0,0.0,302,27.27165,28.36845,217.53205,37.90272,0.17644,,,,,
2026-05-29 07:55:12,176.79,0.0,0.0,174.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,26.15,0.0,0.0,302,27.79355,29.1435,240.83905,39.79786,0.16611,,,,,
2026-05-29 08:00:12,175.89,0.0,0.0,174.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,26.28,0.0,0.0,302,28.1747,29.7029,231.1278,37.90272,0.16425,,,,,
2026-05-29 08:05:12,176.62,0.0,0.0,175.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.6,26.37,0.0,0.0,302,28.3842,30.1216,258.31931,51.16867,0.19544,,,,,
