timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,Irradiancia_incidente_SP722 [W/m2],Irradiancia_reflejada_SP722 [W/m2],Detector_incidente_SP722 [mV],Detector_reflejado_SP722 [mV],Albedo_SP722
2026-05-27 05:05:01,,,,,,,,,,,,,,,,0,,,-36.99525,-37.90272,0.0,,,,,
2026-05-27 05:10:01,,,,,,,,,,,,,,,,0,,,-38.84501,-36.00758,0.0,,,,,
2026-05-27 05:15:01,,,,,,,,,,,,,,,,0,,,-34.96051,-37.90272,0.0,,,,,
2026-05-27 05:20:01,,,,,,,,,,,,,,,,0,,,-36.90276,-36.00758,0.0,,,,,
2026-05-27 05:25:01,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.4,0.0,0.0,0.0,0,22.937,22.75,-31.07601,-34.11245,0.0,,,,,
2026-05-27 05:30:01,98.79,0.0,0.0,49.34,0.0,0.0,0.0,23.33,70.59,0.0,0.0,2679.4,7.79,0.0,0.0,0,22.9405,22.78789,-17.48025,-32.21731,0.0,,,,,
2026-05-27 05:35:01,143.89,0.0,0.0,142.45,0.0,0.0,0.0,60.0,212.08,0.0,0.0,2679.4,23.44,0.0,0.0,0,23.0434,22.7593,-3.8845,-36.00758,0.0,,,,,
2026-05-27 05:40:01,152.57,0.0,0.0,152.16,0.0,0.0,0.0,60.01,212.49,0.0,0.0,2679.4,23.61,0.0,0.0,0,23.09665,22.81525,-1.94225,-34.11245,0.0,,,,,
2026-05-27 05:45:01,152.96,0.0,1.31,150.85,0.0,0.76,2.04,59.99,212.66,0.04,0.0,2679.4,23.71,0.0,0.0,0,23.1529,22.9153,0.0,-28.42704,0.0,,,,,
2026-05-27 05:50:01,148.65,0.0,13.92,137.99,0.0,8.37,22.04,60.0,212.6,0.41,0.0,2679.4,24.25,0.0,0.0,0,23.24035,22.9905,0.0,-22.74163,0.0,,,,,
2026-05-27 05:55:01,149.5,0.08,15.79,137.66,0.0,10.07,25.5,59.99,212.84,0.43,0.0,2679.4,24.87,0.0,0.0,0,23.3747,23.07475,0.0,-9.47568,0.0,,,,,
2026-05-27 05:59:55,162.8,0.0,0.0,161.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.4,25.11,0.0,0.0,302,23.53248,23.24371,0.0,-9.02446,0.0,,,,,
