voltaje_pv1_v,voltaje_pv2_v,corriente_pv1_a,corriente_pv2_a,potencia_pv1_w,potencia_pv2_w,energia_hoy_wh,voltaje_vac,corriente_aac,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,timestamp,corriente_pv2_a_1,potencia_total_va,energia_pv1_wh,energia_pv2_wh
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.437,22.375,-38.845008416418494,-37.90271636133923,0.0,2025-11-20 05:40:36,,,,
102.73953488372094,102.5093023255814,0.0,0.0,0.0,0.0,0.0,153.40465116279063,0.0,22.453151162790657,22.355953488372077,-21.533645969971136,-35.84278612430985,0.0,2025-11-20 05:45:51,,,,
138.2912280701754,135.8385964912281,0.0,0.0,0.0,0.0,0.0,206.93070175438578,0.0,22.435912280701697,22.296245614035055,-15.538003366567407,-35.14615517142357,0.0,2025-11-20 05:51:10,,,,
135.42,134.605,0.0,0.0,0.0,0.0,0.0,202.26000000000005,0.0,22.43700000000001,22.324650000000005,-22.953868609701843,-36.179865617641994,0.0,2025-11-20 05:56:40,,,,
142.2809523809524,139.82380952380953,0.0,0.0,0.0,0.0,0.0,212.89047619047622,0.0,22.44000000000001,22.32700000000001,-16.647860749893642,-36.09782510603736,0.0,2025-11-20 06:01:55,,,,
145.205,142.51499999999996,0.0,0.0,0.0,0.0,0.0,212.875,0.0,22.51225,22.30890000000001,-1.8497623055437378,-34.292933850735494,0.0,2025-11-20 06:07:10,,,,
152.92380952380952,151.59999999999997,0.0,0.0,0.0,0.0,0.0,212.80952380952385,0.0,22.5472380952381,22.383571428571436,0.0,-27.07336882952802,0.0,2025-11-20 06:12:25,,,,
154.84499999999997,153.45,0.005,0.0,0.76,0.445,0.0,212.31000000000003,0.04,22.59985,22.437050000000006,0.0,-22.39705966806409,0.0,2025-11-20 06:17:55,,,,
146.86999999999998,144.96999999999997,0.265,0.14,45.099999999999994,27.23,0.0,212.76000000000005,0.4999999999999999,22.727850000000007,22.490400000000005,17.656822007462953,0.0,0.0,2025-11-20 06:23:25,,,,
151.49523809523808,150.7952380952381,0.4238095238095239,0.21904761904761907,69.30952380952381,42.14285714285713,0.0,212.75714285714284,0.5999999999999999,22.955047619047626,22.72880952380953,38.84500841641851,0.0,0.0,2025-11-20 06:28:40,,,,
154.3238095238095,153.62380952380954,0.6333333333333332,0.361904761904762,101.96666666666667,63.409523809523805,0.0,212.74761904761903,0.7523809523809525,23.166380952380955,22.833000000000006,57.342631471855896,0.0,0.0,2025-11-20 06:33:55,,,,
155.34285714285716,155.29047619047617,0.8095238095238096,0.5333333333333332,132.36666666666667,88.42380952380952,0.0,212.87619047619052,0.9523809523809523,23.42538095238096,23.011619047619053,77.69001683283702,0.0,0.0,2025-11-20 06:39:10,,,,
156.36190476190475,155.2904761904762,0.9047619047619048,0.5857142857142856,148.23333333333335,97.16666666666666,0.0,212.75238095238092,1.061904761904762,23.824142857142864,23.17238095238096,77.69001683283702,0.0,0.0,2025-11-20 06:44:25,,,,
157.53500000000003,154.98499999999999,0.975,0.5799999999999998,156.445,97.435,0.0,212.48500000000004,1.095,23.921650000000003,23.215300000000006,72.39297023059814,0.0,0.0,2025-11-20 06:49:55,,,,
154.2904761904762,152.77619047619046,0.6666666666666666,0.46190476190476204,109.36190476190478,74.28571428571428,0.04285714285714285,212.5857142857143,0.8333333333333334,24.035523809523813,23.28533333333334,38.84500841641851,0.0,0.0,2025-11-20 06:55:10,,,,
151.76999999999998,150.22499999999997,0.5,0.30499999999999994,83.14,53.760000000000005,0.10000000000000002,212.41,0.6449999999999998,23.943500000000004,23.109150000000007,45.9077372194037,0.0,0.0,2025-11-20 07:00:40,,,,
155.55714285714285,153.7,0.7761904761904764,0.4666666666666667,125.57619047619049,79.49999999999999,0.10000000000000002,212.65714285714282,0.9047619047619049,23.877761904761908,23.154523809523816,77.69001683283702,0.0,0.0,2025-11-20 07:05:55,,,,
155.125,154.10499999999996,0.8100000000000002,0.4350000000000002,131.99500000000003,73.88000000000001,0.10000000000000002,212.49499999999998,0.925,24.040450000000003,23.346600000000002,33.29572149978729,0.0,0.0,2025-11-20 07:11:10,,,,
151.47499999999997,149.7,0.38499999999999995,0.22000000000000006,66.98999999999998,38.925,0.10000000000000002,212.305,0.51,23.946600000000004,23.152850000000004,16.647860749893642,0.0,0.0,2025-11-20 07:16:25,,,,
151.02380952380952,150.10952380952378,0.40476190476190477,0.20000000000000004,68.77619047619048,38.35238095238095,0.10000000000000002,212.0,0.5333333333333332,23.69619047619048,22.985000000000003,14.125457605970361,-1.7228507436972378,0.0,2025-11-20 07:21:55,,,,
148.565,147.035,0.31999999999999995,0.16500000000000006,54.54499999999998,32.61999999999999,0.10000000000000002,212.08999999999997,0.48,23.684100000000004,22.95915,33.29572149978729,0.0,0.0,2025-11-20 07:27:10,,,,
152.34761904761905,151.94761904761904,0.557142857142857,0.28571428571428564,90.38095238095238,53.17619047619048,0.10000000000000002,212.04761904761904,0.6714285714285712,23.440238095238097,22.916428571428575,58.26751262462778,0.0,0.0,2025-11-20 07:32:40,,,,
154.90000000000003,151.7142857142857,0.914285714285714,0.5238095238095238,147.78095238095236,86.06190476190477,0.13333333333333336,212.3857142857143,1.019047619047619,23.666476190476192,23.07719047619048,118.38478755479925,0.0,0.0,2025-11-20 07:37:55,,,,
158.40500000000003,158.175,1.335,0.865,216.69000000000005,142.215,0.20000000000000004,213.1,1.55,24.346650000000004,23.390350000000005,155.38003366567403,7.2195650212074725,0.04646391721565442,2025-11-20 07:43:10,,,,
159.44761904761907,160.4761904761905,1.8761904761904762,1.1047619047619048,301.4428571428572,184.03809523809525,0.20000000000000004,213.23809523809524,2.1,24.633761904761904,23.73190476190477,122.0843121658867,0.0,0.0,2025-11-20 07:48:25,,,,
157.16499999999996,156.81500000000003,1.3800000000000003,0.9100000000000004,219.8,148.48499999999996,0.225,212.92,1.585,24.8529,23.771550000000005,150.86190476190473,149.9333333333333,0.3952380952380953,2025-11-20 07:59:06,,,,
26.48523301119444,0.0,0.0,,,,,,,,,151.755,148.73000000000002,0.6199999999999998,2025-11-20 08:04:06,,,,
38.84500841641851,0.0,0.0,,,,,,,,,153.96666666666667,154.50000000000003,0.6666666666666665,2025-11-20 08:09:21,,,,
42.54453302750599,0.0,0.0,,,,,,,,,155.485,152.94000000000003,0.9699999999999998,2025-11-20 08:14:21,,,,
77.69001683283703,0.0,0.0,,,,,,,,,155.35500000000002,154.54000000000002,0.7799999999999999,2025-11-20 08:19:21,,,,
64.74168069403085,0.0,0.0,,,,,,,,,155.9095238095238,152.4952380952381,0.7666666666666667,2025-11-20 08:24:36,,,,
64.74168069403085,0.0,0.0,,,,,,,,,154.64,153.54,0.8100000000000002,2025-11-20 08:29:36,,,,
82.98706343507591,0.0,0.0,,,,,,,,,157.55,154.715,1.3199999999999998,2025-11-20 08:34:36,,,,
110.98573833262431,0.0,0.0,,,,,,,,,154.47619047619048,152.40952380952382,0.8190476190476194,2025-11-20 08:39:51,,,,
51.79334455522468,0.0,0.0,,,,,,,,,150.48499999999996,148.88,0.4200000000000001,2025-11-20 08:44:51,,,,
38.845008416418516,0.0,0.0,,,,,,,,,152.45714285714286,149.3047619047619,0.5142857142857141,2025-11-20 08:50:06,,,,
57.342631471855896,0.0,0.0,,,,,,,,,154.01500000000004,152.13500000000002,0.8350000000000003,2025-11-20 08:55:06,,,,
77.69001683283703,0.0,0.0,,,,,,,,,155.185,153.57,0.8800000000000002,2025-11-20 09:00:06,,,,
95.3468388403,0.0,0.0,,,,,,,,,157.56190476190474,157.0857142857143,1.3476190476190482,2025-11-20 09:05:21,,,,
125.7838367769742,0.0,0.0,,,,,,,,,156.87999999999997,155.64500000000004,1.15,2025-11-20 09:10:21,,,,
53.64310686076841,0.0,0.0,,,,,,,,,154.34285714285713,152.60952380952384,0.6380952380952379,2025-11-20 09:15:36,,,,
