vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
148.2,0,0.0,148.1,0,0.0,0.0,59.99,214.1,0,0.0,1327.1,22.8,0.0,0.0,0,0.0,22.812,22.75,2025-10-21 05:39:21
151.1,0,0.0,150.9,0,0.0,0.0,59.98,214,0,0.0,1327.1,22.8,0.0,0.0,0,0.0,22.812,22.687,2025-10-21 05:40:23
152.4,0,0.0,152.1,0,0.0,0.0,60.02,214.2,0,0.0,1327.1,22.8,0.0,0.0,0,0.0,22.812,22.75,2025-10-21 05:41:26
154.1,0,0.0,154,0,0.0,0.0,60.01,213.7,0,0.0,1327.1,22.9,0.0,0.0,0,0.0,22.812,22.687,2025-10-21 05:42:28
155.1,0,0.0,155,0,0.0,0.0,60.04,214,0,0.0,1327.1,22.9,0.0,0.0,0,0.0,22.812,22.75,2025-10-21 05:43:31
159,0,0.0,155.9,0,0.0,0.0,59.97,213.8,0,0.0,1327.1,23,0.0,0.0,0,0.0,22.812,22.75,2025-10-21 05:44:33
155.3,0,0.0,155.1,0,0.0,0.0,60.03,213.7,0,0.0,1327.1,23,0.0,0.0,0,0.0,22.812,22.75,2025-10-21 05:45:36
157.6,0,0.0,157.3,0,0.0,0.0,60.01,213.4,0,0.0,1327.1,23,0.0,0.0,0,0.0,22.875,22.75,2025-10-21 05:46:38
162.2,0,0.0,160.9,0,0.0,0.0,60,213.5,0,0.0,1327.1,23.1,0.0,0.0,0,0.0,22.875,22.75,2025-10-21 05:47:41
165.2,0,0.0,163.6,0,0.0,0.0,60.01,213.4,0,0.0,1327.1,23.1,0.0,0.0,0,0.0,22.875,22.812,2025-10-21 05:48:43
128.1,0.1,25.7,134.2,0.1,19.1,44.1,59.99,213.8,0.4,0.0,1327.1,23.1,0.0,0.0,0,0.0,22.937,22.812,2025-10-21 05:49:45
134,0.1,27.3,140.2,0.1,22.1,48.6,59.99,213.8,0.6,0.0,1327.1,23.4,0.0,0.0,0,0.0,22.937,22.875,2025-10-21 05:50:48
128,0.1,28.7,142.9,0.1,21.9,48.9,60.05,213.9,0.5,0.0,1327.1,23.5,0.0,0.0,0,0.0,23.0,22.937,2025-10-21 05:51:50
134.1,0.1,30.3,142.7,0.1,23.7,53.2,59.96,213.9,0.5,0.0,1327.1,23.7,0.0,0.0,0,0.0,23.0,22.937,2025-10-21 05:52:53
138.8,0.1,31.3,139.1,0.1,24.6,55.3,60,213.9,0.4,0.0,1327.1,23.8,0.0,0.0,0,0.0,23.062,23.0,2025-10-21 05:53:55
144.3,0.1,32.7,141.4,0.1,24.5,56.3,60.01,213.8,0.5,0.0,1327.1,24,0.0,0.0,0,0.0,23.125,23.0,2025-10-21 05:54:58
133.4,0.1,34.2,146.7,0.1,23.0,56.3,60.04,213.7,0.4,0.0,1327.1,24.1,0.0,0.0,0,0.0,23.125,23.062,2025-10-21 05:56:00
128.7,0.1,33.6,144.5,0.1,23.2,55.5,59.98,213.6,0.5,0.0,1327.1,24.2,0.0,0.0,0,0.0,23.187,23.0,2025-10-21 05:57:03
147.8,0.1,32.1,144.7,0.1,23.2,54.4,59.98,213.8,0.5,0.0,1327.1,24.4,0.0,0.0,0,0.0,23.187,23.0,2025-10-21 05:58:05
127.6,0.1,28.3,145.9,0,22.5,50.0,60.03,213.7,0.4,0.0,1327.1,24.5,0.0,0.0,0,0.0,23.187,23.0,2025-10-21 05:59:07
122.1,0.1,26.9,142.6,0,20.9,47.1,59.99,213.5,0.4,0.0,1327.1,24.6,0.0,0.0,0,0.0,23.187,22.937,2025-10-21 06:00:10
123.4,0.1,25.9,130.5,0,19.2,42.7,60.02,213.5,0.5,0.0,1327.1,24.7,0.0,0.0,0,0.0,23.187,22.875,2025-10-21 06:01:12
151.7,0,28.7,155,0,14.6,42.9,59.97,213.5,0.5,0.0,1327.1,24.8,0.0,0.0,0,0.0,23.25,22.875,2025-10-21 06:02:15
137,0.1,24.8,137.3,0,19.8,43.9,59.99,213.3,0.3,0.0,1327.1,24.9,0.0,0.0,0,0.0,23.25,22.875,2025-10-21 06:03:17
122.5,0.1,23.0,143.1,0,18.3,40.9,60.03,213.5,0.4,0.0,1327.1,25.1,0.0,0.0,0,0.0,23.25,22.875,2025-10-21 06:04:20
124.9,0,21.8,137.3,0,16.6,37.9,60.02,213.5,0.4,0.0,1327.1,25.2,0.0,0.0,0,0.0,23.25,22.875,2025-10-21 06:05:22
119,0,21.9,143.1,0,15.9,37.0,59.98,213.5,0.3,0.0,1327.1,25.3,0.0,0.0,0,0.0,23.25,22.875,2025-10-21 06:06:25
128.8,0,23.0,139.3,0,16.3,38.0,59.96,213.3,0.3,0.0,1327.1,25.4,0.0,0.0,0,0.0,23.25,22.937,2025-10-21 06:07:27
121.5,0.1,23.5,133.8,0,16.7,39.6,59.98,213.4,0.4,0.0,1327.1,25.5,0.0,0.0,0,0.0,23.312,22.937,2025-10-21 06:08:29
135.6,0.1,26.0,142.6,0,20.6,46.3,59.97,213.5,0.4,0.0,1327.1,25.6,0.0,0.0,0,0.0,23.312,22.937,2025-10-21 06:09:32
133.2,0.1,30.3,151.1,0,22.1,51.5,60,213.4,0.4,0.0,1327.1,25.8,0.0,0.0,0,0.0,23.312,22.937,2025-10-21 06:10:34
120.1,0.1,34.2,146.1,0.1,26.4,60.1,59.98,213,0.5,0.0,1327.1,25.9,0.0,0.0,0,0.0,23.375,22.937,2025-10-21 06:11:37
123.1,0.2,40.3,138.5,0.1,28.9,68.1,60.02,213.3,0.5,0.0,1327.1,26,0.0,0.0,0,0.0,23.375,23.062,2025-10-21 06:12:39
134.8,0.2,46.1,150,0.1,32.1,76.8,59.99,213,0.7,0.0,1327.1,26.1,0.0,0.0,0,0.0,23.437,23.062,2025-10-21 06:13:42
