vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
,,0.0,0,0,0.0,0.0,0,0,0,0.0,1291.9,0,0.0,0.0,0,0.0,22.375,22.375,2025-10-14 05:30:37
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1291.9,0,0.0,0.0,0,-38.845008416418494,22.375,22.375,2025-10-14 05:31:01
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1291.9,0,0.0,0.0,0,-38.845008416418494,22.437,22.375,2025-10-14 05:31:41
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1291.9,0,0.0,0.0,0,-38.845008416418494,22.375,22.375,2025-10-14 05:32:04
,,0.0,0,0,0.0,0.0,0,0,0,0.0,1291.9,0,0.0,0.0,0,-38.845008416418494,22.437,22.437,2025-10-14 05:32:45
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1291.9,0,0.0,0.0,0,0.0,22.437,22.375,2025-10-14 05:33:06
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1291.9,0,0.0,0.0,0,0.0,22.437,22.375,2025-10-14 05:33:47
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1291.9,0,0.0,0.0,0,-38.845008416418494,22.437,22.375,2025-10-14 05:34:09
147.7,0,0.0,147.5,0,0.0,0.0,59.99,213.3,0,0.0,1291.9,22.4,0.0,0.0,0,0.0,22.437,22.437,2025-10-14 05:34:50
148.3,0,0.0,148.2,0,0.0,0.0,59.98,213.1,0,0.0,1291.9,22.4,0.0,0.0,0,-38.845008416418494,22.437,22.437,2025-10-14 05:35:11
149.6,0,0.0,149.3,0,0.0,0.0,60.04,212.8,0,0.0,1291.9,22.5,0.0,0.0,0,-38.845008416418494,22.437,22.437,2025-10-14 05:35:52
