vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,810.5,0,0.0,0.0,0,-38.845008416418494,22.937,23.0,2025-06-08 05:22:08
,,0.0,0,0,0.0,0.0,0,0,0,0.0,810.5,0,0.0,0.0,,-38.845008416418494,22.937,23.0,2025-06-08 05:22:35
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,810.5,0,0.0,0.0,0,-38.845008416418494,22.937,23.0,2025-06-08 05:23:10
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,810.5,0,0.0,0.0,0,-38.845008416418494,23.0,23.0,2025-06-08 05:24:13
,,0.0,0,0,0.0,0.0,0,0,0,0.0,810.5,0,0.0,0.0,0,-38.845008416418494,23.0,23.0,2025-06-08 05:24:43
95.9,0,0.0,95.8,0,0.0,0.0,60.03,212.2,0,0.0,810.5,22.9,0.0,0.0,0,-38.845008416418494,22.937,23.0,2025-06-08 05:25:15
146.2,0,0.0,146,0,0.0,0.0,60.02,212.3,0,0.0,810.5,22.9,0.0,0.0,0,-38.845008416418494,22.937,23.0,2025-06-08 05:25:45
147.5,0,0.0,147.3,0,0.0,0.0,60.01,212.1,0,0.0,810.5,22.9,0.0,0.0,0,-38.845008416418494,22.937,22.937,2025-06-08 05:26:18
148.4,0,0.0,148.2,0,0.0,0.0,60.05,212.2,0,0.0,810.5,22.9,0.0,0.0,0,-38.845008416418494,23.0,22.937,2025-06-08 05:26:48
149.2,0,0.0,149.1,0,0.0,0.0,60.02,212.1,0,0.0,810.5,23,0.0,0.0,0,-38.845008416418494,22.937,22.937,2025-06-08 05:27:20
149.1,0,0.0,149,0,0.0,0.0,60.02,212.2,0,0.0,810.5,23,0.0,0.0,0,-38.845008416418494,22.937,22.937,2025-06-08 05:27:50
151,0,0.0,150.9,0,0.0,0.0,59.98,212.1,0,0.0,810.5,23,0.0,0.0,0,-38.845008416418494,22.937,22.937,2025-06-08 05:28:22
152,0,0.0,151.8,0,0.0,0.0,59.98,212.2,0,0.0,810.5,23,0.0,0.0,0,-38.845008416418494,23.0,23.0,2025-06-08 05:28:53
152.9,0,0.0,152.8,0,0.0,0.0,59.98,211.8,0,0.0,810.5,23,0.0,0.0,0,-38.845008416418494,22.937,23.0,2025-06-08 05:29:25
