vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,829.7,0,0.0,0.0,0,-38.845008416418494,21.312,21.312,2025-06-13 05:20:42
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,829.7,0,0.0,0.0,0,-38.845008416418494,21.25,21.25,2025-06-13 05:21:46
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,829.7,0,0.0,0.0,0,-38.845008416418494,21.25,21.25,2025-06-13 05:21:58
148.1,0,0.0,148,0,0.0,0.0,60.01,211.8,0,0.0,829.7,22.2,0.0,0.0,0,-38.845008416418494,21.187,21.187,2025-06-13 05:22:48
148.4,0,0.0,148.3,0,0.0,0.0,60,211.8,0,0.0,829.7,22.2,0.0,0.0,0,-38.845008416418494,21.187,21.187,2025-06-13 05:23:00
150.6,0,0.0,150.5,0,0.0,0.0,59.98,211.9,0,0.0,829.7,22.2,0.0,0.0,0,-38.845008416418494,21.125,21.187,2025-06-13 05:23:50
151.2,0,0.0,151,0,0.0,0.0,59.98,211.9,0,0.0,829.7,22.2,0.0,0.0,0,-38.845008416418494,21.125,21.125,2025-06-13 05:24:03
152.8,0,0.0,152.7,0,0.0,0.0,60,211.8,0,0.0,829.7,22.2,0.0,0.0,0,-38.845008416418494,21.125,21.125,2025-06-13 05:24:53
153,0,0.0,153,0,0.0,0.0,59.99,211.8,0,0.0,829.7,22.2,0.0,0.0,0,-38.845008416418494,21.125,21.125,2025-06-13 05:25:05
154.4,0,0.0,154.3,0,0.0,0.0,60.04,211.9,0,0.0,829.7,22.3,0.0,0.0,0,-38.845008416418494,21.187,21.187,2025-06-13 05:25:55
154.6,0,0.0,154.6,0,0.0,0.0,60.03,212.2,0,0.0,829.7,22.3,0.0,0.0,0,-38.845008416418494,21.187,21.187,2025-06-13 05:26:08
155.9,0,0.0,155.7,0,0.0,0.0,60.01,212.2,0,0.0,829.7,22.3,0.0,0.0,0,-38.845008416418494,21.187,21.25,2025-06-13 05:26:58
156.1,0,0.0,155.9,0,0.0,0.0,60.02,212.1,0,0.0,829.7,22.3,0.0,0.0,0,-38.845008416418494,21.25,21.25,2025-06-13 05:27:10
157.8,0,0.0,157.5,0,0.0,0.0,59.99,212.2,0,0.0,829.7,22.3,0.0,0.0,0,-38.845008416418494,21.25,21.25,2025-06-13 05:28:00
157.4,0,0.0,157.2,0,0.0,0.0,60,212.1,0,0.0,829.7,22.3,0.0,0.0,0,-38.845008416418494,21.25,21.25,2025-06-13 05:28:13
158.2,0,0.0,158,0,0.0,0.0,59.97,211.8,0,0.0,829.7,22.4,0.0,0.0,0,-38.845008416418494,21.25,21.25,2025-06-13 05:29:03
158.4,0,0.0,158.2,0,0.0,0.0,59.98,211.8,0,0.0,829.7,22.4,0.0,0.0,0,-38.845008416418494,21.25,21.25,2025-06-13 05:29:15
159.1,0,0.0,159,0,0.0,0.0,60.03,211.8,0,0.0,829.7,22.4,0.0,0.0,0,-38.845008416418494,21.25,21.25,2025-06-13 05:30:05
159.3,0,0.0,159.1,0,0.0,0.0,60.05,212,0,0.0,829.7,22.4,0.0,0.0,0,-38.845008416418494,21.25,21.25,2025-06-13 05:30:18
160,0,0.0,159.9,0,0.0,0.0,59.99,211.9,0,0.0,829.7,22.4,0.0,0.0,0,-38.845008416418494,21.312,21.312,2025-06-13 05:31:08
160.2,0,0.0,160.1,0,0.0,0.0,60.03,212.2,0,0.0,829.7,22.4,0.0,0.0,0,-38.845008416418494,21.312,21.312,2025-06-13 05:31:20
160.7,0,0.0,160.6,0,0.0,0.0,59.97,211.8,0,0.0,829.7,22.4,0.0,0.0,0,-38.845008416418494,21.437,21.437,2025-06-13 05:32:10
160.8,0,0.0,160.8,0,0.0,0.0,59.98,211.9,0,0.0,829.7,22.4,0.0,0.0,0,-38.845008416418494,21.5,21.5,2025-06-13 05:32:23
130.3,0,15.7,146.3,0,6.2,21.6,59.99,211.9,0.4,0.0,829.7,22.5,0.0,0.0,0,-38.845008416418494,21.562,21.562,2025-06-13 05:33:13
124.5,0,16.4,144,0,6.5,22.6,60.05,212,0.4,0.0,829.7,22.5,0.0,0.0,0,0.0,21.562,21.625,2025-06-13 05:33:25
145,0,16.1,123.6,0,7.5,24.6,59.99,211.7,0.5,0.0,829.7,22.7,0.0,0.0,0,0.0,21.562,21.562,2025-06-13 05:34:15
145,0,17.2,121.4,0,7.4,23.1,60.02,211.6,0.4,0.0,829.7,22.8,0.0,0.0,0,-38.845008416418494,21.562,21.562,2025-06-13 05:34:28
