vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
,,0.0,0,0,0.0,0.0,0,0,0,0.0,793.3,0,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:18:42
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,793.3,0,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:19:21
0,0,0.0,0,0,0.0,0.0,0,,,0.0,793.3,,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:19:45
,,0.0,0,0,0.0,0.0,0,0,0,0.0,793.3,0,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:20:23
91.3,0,0.0,91.2,0,0.0,0.0,60,213.2,0,0.0,793.3,22.2,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:20:46
148.8,0,0.0,148.7,0,0.0,0.0,59.97,213.2,0,0.0,793.3,22.2,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:21:24
149.1,0,0.0,148.9,0,0.0,0.0,60.03,213.3,0,0.0,793.3,22.2,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:21:47
151.8,0,0.0,151.5,0,0.0,0.0,60,213.7,0,0.0,793.3,22.2,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:22:25
152.5,0,0.0,152.3,0,0.0,0.0,60.03,213.8,0,0.0,793.3,22.2,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:22:48
153.5,0,0.0,153.5,0,0.0,0.0,59.99,213.7,0,0.0,793.3,22.2,0.0,0.0,0,0.0,,,2025-06-05 05:23:26
154.3,0,0.0,154.1,0,0.0,0.0,60.02,213.7,0,0.0,793.3,22.3,0.0,0.0,0,0.0,,,2025-06-05 05:23:49
155.3,0,0.0,155.1,0,0.0,0.0,60,213.7,0,0.0,793.3,22.3,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:24:27
155.8,0,0.0,155.6,0,0.0,0.0,60.03,213.6,0,0.0,793.3,22.3,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:24:50
156.7,0,0.0,156.5,0,0.0,0.0,60.03,213.6,0,0.0,793.3,22.3,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:25:28
99.1,0,0.0,86.3,0,0.0,0.0,60.02,213.7,0,0.0,793.3,22.3,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:25:50
158.1,0,0.0,157.8,0,0.0,0.0,60,213.7,0,0.0,793.3,22.4,0.0,0.0,0,-38.845008416418494,,,2025-06-05 05:26:29
158.4,0,0.0,158.2,0,0.0,0.0,60.01,213.6,0,0.0,793.3,22.4,0.0,0.0,0,0.0,,,2025-06-05 05:26:51
159.1,0,0.0,158.9,0,0.0,0.0,60.02,213.5,0,0.0,793.3,22.4,0.0,0.0,0,0.0,,,2025-06-05 05:27:29
159.5,0,0.0,159.3,0,0.0,0.0,59.99,213.5,0,0.0,793.3,22.4,0.0,0.0,0,0.0,,,2025-06-05 05:27:52
160.3,0,0.0,159.9,0,0.0,0.0,59.99,213.7,0,0.0,793.3,22.4,0.0,0.0,0,0.0,,,2025-06-05 05:28:30
160.7,0,0.0,160.2,0,0.0,0.0,60.03,213.8,0,0.0,793.3,22.4,0.0,0.0,0,0.0,,,2025-06-05 05:28:53
161.2,0,0.0,160.6,0,0.0,0.0,60,213.8,0,0.0,793.3,22.4,0.0,0.0,0,0.0,,,2025-06-05 05:29:31
161.7,0,0.0,160.9,0,0.0,0.0,60.03,213.8,0,0.0,793.3,22.4,0.0,0.0,0,0.0,,,2025-06-05 05:29:54
162.3,0,0.0,161.2,0,0.0,0.0,60,213.8,0,0.0,793.3,22.5,0.0,0.0,0,0.0,,,2025-06-05 05:30:32
163,0,0.0,159.3,0,0.0,0.0,60.01,213.8,0,0.0,793.3,22.5,0.0,0.0,0,0.0,,,2025-06-05 05:30:55
124.6,0,18.0,116,0,7.5,24.6,59.98,213.7,0.5,0.0,793.3,22.5,0.0,0.0,0,0.0,,,2025-06-05 05:31:33
124.3,0,18.3,107.4,0,8.2,26.0,60,213.8,0.3,0.0,793.3,22.6,0.0,0.0,0,0.0,,,2025-06-05 05:31:55
145.1,0,20.1,108.8,0,9.0,29.2,60.01,213.9,0.4,0.0,793.3,22.8,0.0,0.0,0,0.0,,,2025-06-05 05:32:34
142,0,21.0,110.7,0,9.9,30.5,59.99,213.5,0.4,0.0,793.3,22.8,0.0,0.0,0,0.0,,,2025-06-05 05:32:56
145.1,0,21.7,110.6,0,10.6,31.8,60.03,213.6,0.3,0.0,793.3,22.9,0.0,0.0,0,0.0,,,2025-06-05 05:33:34
133.3,0.1,22.2,113.1,0,11.0,32.8,60.02,213.8,0.4,0.0,793.3,23,0.0,0.0,0,0.0,,,2025-06-05 05:33:57
142.1,0.1,24.1,107.5,0,11.6,35.4,60.02,213.7,0.4,0.0,793.3,23.1,0.0,0.0,0,0.0,,,2025-06-05 05:34:35
143,0.1,25.1,113,0,12.1,36.6,59.98,213.6,0.4,0.0,793.3,23.1,0.0,0.0,0,0.0,,,2025-06-05 05:34:58
141.2,0.1,27.7,134.3,0,13.3,40.2,59.99,213.6,0.5,0.0,793.3,23.2,0.0,0.0,0,0.0,,,2025-06-05 05:35:36
