vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,890.2,0,0.0,0.0,,-38.845008416418494,21.812,21.812,2025-06-23 05:27:49
,,0.0,0,0,0.0,0.0,0,0,0,0.0,890.2,0,0.0,0.0,0,-38.845008416418494,21.812,21.812,2025-06-23 05:29:58
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,890.2,0,0.0,0.0,0,-38.845008416418494,21.875,21.812,2025-06-23 05:30:42
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,890.2,0,0.0,0.0,0,-38.845008416418494,21.875,21.875,2025-06-23 05:31:00
107.6,0,0.0,107.5,0,0.0,0.0,60.05,215.4,0,0.0,890.2,22.2,0.0,0.0,0,-38.845008416418494,21.937,21.875,2025-06-23 05:31:44
147.2,0,0.0,146.9,0,0.0,0.0,59.99,215.4,0,0.0,890.2,22.2,0.0,0.0,0,-38.845008416418494,21.937,21.937,2025-06-23 05:32:03
148.6,0,0.0,148.5,0,0.0,0.0,59.99,215.2,0,0.0,890.2,22.3,0.0,0.0,0,-38.845008416418494,21.937,21.875,2025-06-23 05:32:47
149.2,0,0.0,149,0,0.0,0.0,60,215.3,0,0.0,890.2,22.3,0.0,0.0,0,-38.845008416418494,21.937,21.937,2025-06-23 05:33:05
149,0,0.0,148.8,0,0.0,0.0,59.97,215,0,0.0,890.2,22.3,0.0,0.0,0,-38.845008416418494,21.937,21.875,2025-06-23 05:33:49
150.7,0,0.0,150.5,0,0.0,0.0,60.02,215.4,0,0.0,890.2,22.4,0.0,0.0,0,-38.845008416418494,21.937,21.937,2025-06-23 05:34:08
151.8,0,0.0,151.4,0,0.0,0.0,59.96,215.2,0,0.0,890.2,22.4,0.0,0.0,0,-38.845008416418494,21.937,21.875,2025-06-23 05:34:51
