timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo
2026-04-27 05:05:34,,,,,,,,,,,,,,,,,21.91163636363637,21.593409090909095,-38.845008416418516,-37.90271636133923,0.0
2026-04-27 05:10:34,,,,,,,,,,,,,,,,,21.8687,21.580900000000007,-36.90275799559758,-37.90271636133923,0.0
2026-04-27 05:15:34,,,,,,,,,,,,,,,,,21.909100000000006,21.55890000000001,-36.90275799559758,-36.00758054327227,0.0
2026-04-27 05:20:34,,,,,,,,,,,,,,,,,21.8781,21.55580000000001,-36.90275799559758,-34.11244472520531,0.0
2026-04-27 05:25:34,121.23999999999998,0.0,0.0,113.53750000000001,0.0,0.0,0.0,45.0025,158.10625000000002,0.0,0.0,2466.0999999999995,16.706250000000004,0.0,0.0,0.0,21.93390000000001,21.5155,-13.595752945746472,-34.11244472520531,0.0
2026-04-27 05:30:34,154.79000000000002,0.0,0.0,154.73499999999999,0.0,0.0,0.0,59.99250000000001,210.815,0.0,0.0,2466.0999999999995,22.435000000000002,0.0,0.0,0.0,21.921500000000005,21.490500000000004,0.0,-32.217308907138346,0.0
2026-04-27 05:35:34,147.42500000000004,0.0,8.470000000000002,144.04,0.0,8.705,16.919999999999998,59.995000000000005,211.075,0.225,0.0,2466.0999999999995,22.66,0.0,0.0,0.0,21.965250000000005,21.5031,0.0,-32.217308907138346,0.0
2026-04-27 05:40:34,148.20500000000004,0.025,20.765,143.46,0.034999999999999996,22.06,42.084999999999994,60.0145,211.01,0.4450000000000001,0.0,2466.0999999999995,23.370000000000005,0.0,0.0,0.0,22.152800000000006,21.490550000000002,0.0,-28.427037271004423,0.0
2026-04-27 05:45:34,152.73,0.10000000000000002,28.834999999999997,146.27,0.10000000000000002,32.14,60.00500000000001,59.99549999999999,211.30500000000006,0.4600000000000001,0.0,2466.0999999999995,23.990000000000002,0.0,0.0,0.0,22.274750000000004,21.537350000000004,0.0,-17.056222362602654,0.0
2026-04-27 05:50:34,157.08,0.14,39.120000000000005,152.21999999999997,0.17500000000000007,42.495000000000005,80.13500000000002,59.994499999999995,211.03499999999994,0.5,0.0,2466.0999999999995,24.500000000000004,0.0,0.0,0.0,22.4248,21.706000000000003,0.0,-11.37081490840177,0.0
2026-04-27 05:55:34,159.005,0.21999999999999997,50.91,153.96999999999997,0.24499999999999994,57.279999999999994,106.10499999999999,60.015499999999996,210.87000000000003,0.5749999999999998,0.0,2466.0999999999995,25.000000000000007,0.0,0.0,0.0,22.649800000000003,21.884100000000004,5.826751262462774,-5.685407454200885,0.0
2026-04-27 06:00:34,160.46,0.41500000000000004,80.93,157.35500000000002,0.62,112.325,189.685,59.998000000000005,210.98499999999999,0.875,0.0,2466.0999999999995,25.520000000000003,0.0,0.0,0.0,22.921550000000003,22.19975,38.84500841641851,0.0,0.0
2026-04-27 06:05:34,162.75000000000006,0.5849999999999997,102.22000000000003,154.41999999999996,1.1699999999999997,194.40000000000003,290.82000000000005,59.989999999999995,211.02500000000003,1.3200000000000003,0.0,2466.0999999999995,26.135,0.0,0.0,0.0,23.512150000000005,22.637300000000003,38.84500841641851,0.0,0.0
2026-04-27 06:10:34,163.39499999999998,0.7850000000000003,135.59500000000003,159.17,1.6599999999999997,270.62999999999994,398.63,60.015,211.14999999999995,1.8299999999999996,0.0,2466.0999999999995,26.9,0.0,0.0,0.0,24.256000000000007,23.109000000000005,38.84500841641851,0.0,0.0
2026-04-27 06:15:34,163.305,0.5850000000000001,106.16000000000001,156.02500000000003,0.9199999999999999,160.49999999999997,261.485,59.9985,210.6,1.1949999999999996,0.09500000000000003,2466.1949999999993,27.404999999999994,0.0,0.0,0.0,25.181000000000004,23.118600000000004,38.84500841641851,0.0,0.0
2026-04-27 06:20:34,163.48999999999995,0.4000000000000001,86.21,155.885,0.495,94.30999999999999,176.88499999999996,60.00150000000001,210.49999999999994,0.8100000000000003,0.10000000000000002,2466.1999999999994,27.779999999999994,0.0,0.0,0.0,25.43080000000001,23.137150000000005,38.84500841641851,0.0,0.0
2026-04-27 06:25:34,163.38,0.3900000000000001,76.31500000000001,153.265,0.4000000000000001,76.29999999999998,149.78000000000003,59.997,210.83500000000004,0.7049999999999998,0.10000000000000002,2466.1999999999994,28.085000000000008,0.0,0.0,0.0,25.355950000000004,22.955850000000005,38.84500841641851,0.0,0.0
2026-04-27 06:30:34,163.39000000000004,0.38500000000000006,78.60000000000001,154.785,0.39000000000000007,77.60499999999999,152.92,59.999,210.80499999999998,0.7049999999999997,0.10000000000000002,2466.1999999999994,28.4,0.0,0.0,0.0,25.262100000000007,22.990500000000004,38.84500841641851,0.0,0.0
