timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo
2026-04-25 05:05:42,,,,,,,,,,,,,,,,,19.66163636363637,19.116227272727276,-37.07932621567222,-37.90271636133923,0.0
2026-04-25 05:10:42,,,,,,,,,,,,,,,,,19.577850000000005,19.034100000000002,-34.960507574776656,-34.11244472520531,0.0
2026-04-25 05:15:42,,,,,,,,,,,,,,,,,19.474800000000005,18.949650000000005,-31.076006733134808,-36.00758054327227,0.0
2026-04-25 05:20:42,,,,,,,,,,,,,,,,,19.4748,18.999650000000003,-31.076006733134808,-34.11244472520531,0.0
2026-04-25 05:25:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.7999999999997,0.0,0.0,0.0,0.0,19.581000000000003,19.015500000000003,-31.076006733134808,-37.90271636133923,0.0
2026-04-25 05:30:42,146.51,0.0,0.0,146.365,0.0,0.0,0.0,57.016999999999996,201.45999999999992,0.0,0.0,2444.8000000000006,19.365,0.0,0.0,0.0,19.6281,18.9874,-11.653502524925548,-34.11244472520531,0.0
2026-04-25 05:35:42,154.665,0.0,0.0,154.96499999999997,0.0,0.0,0.0,60.01249999999999,211.935,0.0,0.0,2444.8000000000006,20.54500000000001,0.0,0.0,0.0,19.621850000000002,19.143500000000007,-9.711252104104624,-32.217308907138346,0.0
2026-04-25 05:40:42,160.24000000000004,0.0,0.0,160.37,0.0,0.0,0.0,59.99749999999999,211.615,0.0,0.0,2444.8000000000006,20.669999999999995,0.0,0.0,0.0,19.625,19.162200000000006,0.0,-36.00758054327227,0.0
2026-04-25 05:45:42,143.575,0.0,11.280000000000001,139.36999999999998,0.0,13.02,23.994999999999997,60.00899999999999,211.67999999999998,0.41000000000000003,0.0,2444.8000000000006,21.074999999999996,0.0,0.0,0.0,19.718550000000004,19.165300000000006,0.0,-30.322173089071384,0.0
2026-04-25 05:50:42,147.07500000000002,0.0,17.185000000000002,138.945,0.02,21.945,38.474999999999994,60.0125,211.71000000000004,0.44000000000000006,0.0,2444.8000000000006,21.734999999999992,0.0,0.0,0.0,20.002850000000002,19.209000000000003,0.0,-28.427037271004423,0.0
2026-04-25 05:55:42,152.755,0.11500000000000002,32.09499999999999,148.195,0.16499999999999998,43.755,74.47999999999999,60.00749999999999,211.84500000000003,0.49499999999999994,0.0,2444.8000000000006,22.289999999999996,0.0,0.0,0.0,20.381050000000002,19.390350000000005,0.0,-20.846493998736577,0.0
2026-04-25 06:00:42,140.075,0.49000000000000005,78.55,152.79999999999998,1.1400000000000001,182.35500000000002,255.09500000000003,60.01399999999999,211.91,1.2,0.0,2444.8000000000006,22.81,0.0,0.0,0.0,20.952900000000003,19.921650000000003,29.13375631231388,-1.8951358180669615,0.0
2026-04-25 06:05:42,158.52,0.46500000000000014,85.51,158.45499999999998,1.1399999999999997,196.08999999999995,275.06499999999994,59.981500000000004,211.85,1.275,0.0,2444.8000000000006,23.639999999999997,0.0,0.0,0.0,22.424750000000003,20.774700000000006,21.364754629030177,-1.8951358180669615,0.0
2026-04-25 06:10:42,162.74500000000003,0.4050000000000001,79.275,159.325,0.5799999999999997,111.125,186.67499999999998,59.9985,211.33,0.8650000000000002,0.0,2444.8000000000006,24.13,0.0,0.0,0.0,22.699800000000003,20.780950000000004,38.84500841641851,0.0,0.0
2026-04-25 06:15:42,164.29000000000002,0.7949999999999998,138.79500000000002,158.375,1.5150000000000001,252.52000000000004,382.01500000000004,60.01149999999999,211.45,1.765,0.005,2444.8050000000007,24.709999999999997,0.0,0.0,0.0,23.356050000000003,21.146600000000003,56.32526220380684,0.0,0.0
2026-04-25 06:20:42,167.22,1.6500000000000004,276.225,157.71500000000003,3.595,568.9399999999998,810.65,60.0025,211.76500000000001,3.79,0.10000000000000002,2444.9000000000005,25.919999999999998,0.0,0.025,0.0,25.002800000000004,22.081100000000003,112.65052440761363,0.0,0.0
2026-04-25 06:25:42,170.615,2.02,343.5249999999999,158.26999999999998,4.545,717.7,1011.8299999999999,59.993500000000004,212.19,4.755,0.16000000000000003,2444.96,27.695,0.0,0.10000000000000002,0.0,27.01845,23.265350000000005,141.78428071992755,13.26595072646873,0.085377447883765
2026-04-25 06:30:42,169.06,1.9650000000000003,341.12500000000006,155.32999999999998,4.220000000000001,657.595,951.5649999999996,59.99250000000001,211.70000000000005,4.404999999999999,0.2549999999999999,2445.0549999999994,29.479999999999997,0.065,0.16500000000000004,0.0,28.5185,24.765400000000003,132.07302861582292,20.846493998736577,0.13416456096020213
2026-04-25 06:35:42,164.65,1.8049999999999997,301.00000000000006,153.14999999999998,3.6049999999999995,557.03,819.7049999999999,60.00449999999999,211.32500000000005,3.8049999999999997,0.30499999999999994,2445.104999999999,30.380000000000003,0.10000000000000002,0.20000000000000004,0.0,28.5841,25.118450000000003,135.95752945746477,18.951358180669615,0.12196778269109285
2026-04-25 06:40:42,164.95499999999998,1.59,268.37,152.26000000000005,2.9449999999999994,455.1450000000001,694.7850000000002,60.00899999999999,211.39500000000004,3.22,0.4000000000000001,2445.1999999999994,31.560000000000002,0.10000000000000002,0.2549999999999999,0.0,28.67165,26.024700000000003,112.65052440761364,3.790271636133923,0.02439355653821857
2026-04-25 06:45:42,162.705,1.0250000000000001,172.22499999999997,152.17999999999998,1.605,251.79000000000002,413.9,60.01299999999999,210.59,1.9300000000000002,0.4000000000000001,2445.1999999999994,31.774999999999995,0.10000000000000002,0.29999999999999993,0.0,28.3247,25.703000000000003,85.45901851612072,0.0,0.0
