voltaje_pv1_v,voltaje_pv2_v,corriente_pv1_a,corriente_pv2_a,potencia_pv1_w,potencia_pv2_w,energia_hoy_wh,voltaje_vac,corriente_aac,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,timestamp,corriente_pv2_a_1,potencia_total_va,energia_pv1_wh,energia_pv2_wh
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,-38.845008416418494,-37.90271636133923,0.0,2025-12-27 05:45:42,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,-20.916542993456112,-34.987122795082364,0.0,2025-12-27 05:51:02,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,-29.966149349808568,-34.653912101795854,0.0,2025-12-27 05:56:36,,,,
146.89685039370073,146.57165354330706,0.0,0.0,0.0,0.0,0.0,209.04409448818893,0.0,85.0,85.0,-12.850980227988082,-35.052888063494095,0.0,2025-12-27 06:01:52,,,,
145.8934782608696,142.90434782608693,0.0,0.0,0.0,0.0,0.0,212.6065217391306,0.0,85.0,85.0,-4.414205501865738,-34.887727559869,0.0,2025-12-27 06:07:20,,,,
153.27500000000003,151.64499999999998,0.0,0.0,0.0,0.0,0.0,212.22000000000008,0.0,85.0,85.0,0.0,-36.179865617641994,0.0,2025-12-27 06:12:50,,,,
158.4,157.325,0.0,0.0,0.0,0.0,0.0,212.01500000000001,0.0,85.0,85.0,0.0,-34.292933850735494,0.0,2025-12-27 06:18:05,,,,
146.78000000000003,134.73499999999999,0.025,0.0,18.08,9.4,0.0,211.63999999999996,0.375,85.0,85.0,0.0,-23.463586318924285,0.0,2025-12-27 06:23:20,,,,
151.94,147.96,0.10000000000000002,0.08000000000000002,35.985,20.83,0.0,211.83000000000007,0.49000000000000005,85.0,85.0,0.0,-20.67420892436685,0.0,2025-12-27 06:28:50,,,,
151.8047619047619,143.90952380952382,0.10000000000000002,0.023809523809523808,31.82857142857143,19.090476190476192,0.0,211.45714285714283,0.4571428571428572,85.0,85.0,0.0,-27.07336882952802,0.0,2025-12-27 06:34:05,,,,
