voltaje_pv1_v,voltaje_pv2_v,corriente_pv1_a,corriente_pv2_a,potencia_pv1_w,potencia_pv2_w,energia_hoy_wh,voltaje_vac,corriente_aac,temp_vertical,temp_inclinado,timestamp,corriente_pv2_a_1,potencia_total_va,energia_pv1_wh,energia_pv2_wh,irradiancia_incidente,irradiancia_reflejada,albedo
120.3857142857143,120.24761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.234809523809528,85.0,2025-12-05 05:45:28,,,,,-22.953868609701843,-34.45701487394476,0.0
151.9904761904762,151.75238095238097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.481904761904765,85.0,2025-12-05 05:50:43,,,,,-9.24881152771869,-36.09782510603736,0.0
153.77142857142857,153.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.70214285714286,85.0,2025-12-05 05:55:58,,,,,-1.8497623055437378,-32.488042595433626,0.0
155.055,154.94499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.981,85.0,2025-12-05 06:01:28,,,,,0.0,-37.90271636133923,0.0
157.465,157.28000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.199650000000005,85.0,2025-12-05 06:06:43,,,,,0.0,-32.488042595433626,0.0
161.22857142857143,160.53809523809528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.481809523809527,85.0,2025-12-05 06:11:58,,,,,0.0,-19.85380380832055,0.0
166.905,165.04500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.721550000000004,85.0,2025-12-05 06:17:28,,,,,0.0,-8.61425371848619,0.0
166.44285714285715,164.98095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.904523809523813,85.0,2025-12-05 06:22:43,,,,,0.0,-10.829347531811209,0.0
170.555,168.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.112300000000005,85.0,2025-12-05 06:27:58,,,,,27.746434583156077,-1.8048912553018681,0.0
173.08499999999998,170.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.399700000000003,85.0,2025-12-05 06:33:28,,,,,24.71955081044814,0.0,0.0
171.63809523809522,169.17142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52938095238096,85.0,2025-12-05 06:38:43,,,,,22.19714766652486,0.0,0.0
173.85499999999996,171.48499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.646750000000004,85.0,2025-12-05 06:43:58,,,,,55.49286916631216,0.0,0.0
181.50500000000002,178.12000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.959100000000007,85.0,2025-12-05 06:49:28,,,,,157.14571586642026,29.28846264285304,0.17371169049943525
184.7,181.18571428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.71114285714286,85.0,2025-12-05 06:54:43,,,,,110.98573833262431,12.634238787113077,0.08905584133000431
178.82857142857148,175.91904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.794333333333338,85.0,2025-12-05 06:59:58,,,,,88.78859066609944,3.6097825106037362,0.027103951709131744
176.52500000000003,172.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.871600000000004,85.0,2025-12-05 07:05:28,,,,,77.69001683283703,0.0,0.0
176.175,173.24000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.843500000000006,85.0,2025-12-05 07:10:43,,,,,105.43645141599308,0.0,0.0
178.43809523809523,175.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.023523809523812,85.0,2025-12-05 07:15:58,,,,,140.5819352213241,12.634238787113077,0.06892147720322073
