vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
,,0.0,0,0,0.0,0.0,0,0,0,0.0,813.4,0,0.0,0.0,0,-38.845008416418494,21.937,21.937,2025-06-09 05:21:09
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,813.4,0,0.0,0.0,0,-38.845008416418494,22.0,22.0,2025-06-09 05:22:11
146.4,0,0.0,146.2,0,0.0,0.0,0,0,0,0.0,813.4,22.4,0.0,0.0,302,-38.845008416418494,22.062,22.125,2025-06-09 05:23:14
148.8,0,0.0,148.7,0,0.0,0.0,0,0,0,0.0,813.4,22.4,0.0,0.0,302,-38.845008416418494,22.062,22.062,2025-06-09 05:24:16
150,0,0.0,149.8,0,0.0,0.0,0,0,0,0.0,813.4,22.5,0.0,0.0,302,-38.845008416418494,22.0,22.0,2025-06-09 05:25:19
150.9,0,0.0,150.8,0,0.0,0.0,0,0,0,0.0,813.4,22.5,0.0,0.0,302,-38.845008416418494,22.0,22.0,2025-06-09 05:26:21
152,0,0.0,151.8,0,0.0,0.0,0,0,0,0.0,813.4,22.5,0.0,0.0,302,-38.845008416418494,22.0,22.0,2025-06-09 05:27:24
153.2,0,0.0,153.2,0,0.0,0.0,0,0,0,0.0,813.4,22.5,0.0,0.0,302,-38.845008416418494,22.062,22.062,2025-06-09 05:28:26
154.7,0,0.0,154.6,0,0.0,0.0,0,0,0,0.0,813.4,22.5,0.0,0.0,302,-38.845008416418494,22.187,22.187,2025-06-09 05:29:29
155.7,0,0.0,155.6,0,0.0,0.0,0,0,0,0.0,813.4,22.6,0.0,0.0,302,-38.845008416418494,22.125,22.187,2025-06-09 05:30:31
156.6,0,0.0,156.5,0,0.0,0.0,0,0,0,0.0,813.4,22.6,0.0,0.0,302,-38.845008416418494,22.125,22.125,2025-06-09 05:31:34
157.5,0,0.0,157.3,0,0.0,0.0,0,0,0,0.0,813.4,22.6,0.0,0.0,302,-38.845008416418494,22.125,22.187,2025-06-09 05:32:36
158,0,0.0,157.8,0,0.0,0.0,0,0,0,0.0,813.4,22.7,0.0,0.0,302,-38.845008416418494,22.25,22.25,2025-06-09 05:33:39
158.8,0,0.0,158.6,0,0.0,0.0,0,0,0,0.0,813.4,22.7,0.0,0.0,302,-38.845008416418494,22.187,22.187,2025-06-09 05:34:41
160,0,0.0,159.8,0,0.0,0.0,0,0,0,0.0,813.4,22.7,0.0,0.0,302,-38.845008416418494,22.125,22.187,2025-06-09 05:35:44
160.5,0,0.0,160.4,0,0.0,0.0,0,0,0,0.0,813.4,22.8,0.0,0.0,302,-38.845008416418494,22.125,22.125,2025-06-09 05:36:46
160.5,0,0.0,160.4,0,0.0,0.0,0,0,0,0.0,813.4,22.8,0.0,0.0,302,0.0,22.125,22.125,2025-06-09 05:37:49
160.6,0,0.0,160.4,0,0.0,0.0,0,0,0,0.0,813.4,22.9,0.0,0.0,302,0.0,22.125,22.187,2025-06-09 05:38:51
160.6,0,0.0,160.5,0,0.0,0.0,0,0,0,0.0,813.4,22.9,0.0,0.0,302,-38.845008416418494,22.125,22.187,2025-06-09 05:39:53
160.5,0,0.0,160.3,0,0.0,0.0,0,0,0,0.0,813.4,22.9,0.0,0.0,302,0.0,22.187,22.187,2025-06-09 05:40:56
160.6,0,0.0,160.4,0,0.0,0.0,0,0,0,0.0,813.4,23,0.0,0.0,302,0.0,22.187,22.187,2025-06-09 05:41:58
160.9,0,0.0,160.8,0,0.0,0.0,0,0,0,0.0,813.4,23,0.0,0.0,302,0.0,22.25,22.25,2025-06-09 05:43:01
161.6,0,0.0,161.4,0,0.0,0.0,0,0,0,0.0,813.4,23,0.0,0.0,302,0.0,22.25,22.312,2025-06-09 05:44:03
162.5,0,0.0,162.3,0,0.0,0.0,0,0,0,0.0,813.4,23,0.0,0.0,302,0.0,22.312,22.312,2025-06-09 05:45:06
163,0,0.0,162.9,0,0.0,0.0,0,0,0,0.0,813.4,23,0.0,0.0,302,0.0,22.312,22.375,2025-06-09 05:46:08
163.6,0,0.0,163.4,0,0.0,0.0,0,0,0,0.0,813.4,23.1,0.0,0.0,302,0.0,22.375,22.437,2025-06-09 05:47:11
164.6,0,0.0,164.4,0,0.0,0.0,0,0,0,0.0,813.4,23.1,0.0,0.0,302,0.0,22.437,22.437,2025-06-09 05:48:13
166.2,0,0.0,166,0,0.0,0.0,0,0,0,0.0,813.4,23.1,0.0,0.0,302,0.0,22.437,22.5,2025-06-09 05:49:16
167.2,0,0.0,166.9,0,0.0,0.0,0,0,0,0.0,813.4,23.2,0.0,0.0,302,0.0,22.5,22.5,2025-06-09 05:50:18
167.3,0,0.0,167,0,0.0,0.0,0,0,0,0.0,813.4,23.2,0.0,0.0,302,0.0,22.562,22.562,2025-06-09 05:51:21
166.5,0,0.0,166.3,0,0.0,0.0,0,0,0,0.0,813.4,23.2,0.0,0.0,302,0.0,22.562,22.562,2025-06-09 05:52:23
166.5,0,0.0,165.9,0,0.0,0.0,0,0,0,0.0,813.4,23.2,0.0,0.0,302,0.0,22.562,22.562,2025-06-09 05:53:25
166.8,0,0.0,166.2,0,0.0,0.0,0,0,0,0.0,813.4,23.3,0.0,0.0,302,0.0,22.562,22.562,2025-06-09 05:54:28
167.2,0,0.0,166.8,0,0.0,0.0,0,0,0,0.0,813.4,23.3,0.0,0.0,302,0.0,22.5,22.562,2025-06-09 05:55:30
167.7,0,0.0,167.3,0,0.0,0.0,0,0,0,0.0,813.4,23.4,0.0,0.0,302,0.0,22.5,22.5,2025-06-09 05:56:33
168.2,0,0.0,167.8,0,0.0,0.0,0,0,0,0.0,813.4,23.3,0.0,0.0,302,0.0,22.5,22.562,2025-06-09 05:57:35
168.7,0,0.0,168.4,0,0.0,0.0,0,0,0,0.0,813.4,23.4,0.0,0.0,302,0.0,22.562,22.562,2025-06-09 05:58:38
169,0,0.0,168.6,0,0.0,0.0,0,0,0,0.0,813.4,23.4,0.0,0.0,302,0.0,22.625,22.562,2025-06-09 05:59:40
169.2,0,0.0,168.8,0,0.0,0.0,0,0,0,0.0,813.4,23.4,0.0,0.0,302,0.0,22.625,22.625,2025-06-09 06:00:43
169.2,0,0.0,168.5,0,0.0,0.0,0,0,0,0.0,813.4,23.4,0.0,0.0,302,0.0,22.625,22.625,2025-06-09 06:01:45
169.3,0,0.0,168.6,0,0.0,0.0,0,0,0,0.0,813.4,23.5,0.0,0.0,302,0.0,22.562,22.562,2025-06-09 06:02:48
169.3,0,0.0,168.5,0,0.0,0.0,0,0,0,0.0,813.4,23.4,0.0,0.0,302,0.0,22.562,22.562,2025-06-09 06:03:50
169.1,0,0.0,168.3,0,0.0,0.0,0,0,0,0.0,813.4,23.5,0.0,0.0,302,0.0,22.625,22.625,2025-06-09 06:04:53
