timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo
2026-03-22 05:05:34,,,,,,,,,,,,,,,,,18.096363636363638,17.508409090909094,-14.125457605970361,-10.337104462183426,0.0
2026-03-22 05:10:34,,,,,,,,,,,,,,,,,18.184000000000005,17.562050000000006,-7.769001683283699,-5.685407454200885,0.0
2026-03-22 05:15:34,,,,,,,,,,,,,,,,,18.246850000000002,17.671500000000005,-25.24925547067203,-13.26595072646873,0.0
2026-03-22 05:20:34,,,,,,,,,,,,,,,,,18.271700000000003,17.662200000000002,-21.364754629030177,-3.790271636133923,0.0
2026-03-22 05:25:34,,,,,,,,,,,,,,,,,18.355950000000004,17.659150000000004,-23.307005049851103,-3.790271636133923,0.0
2026-03-22 05:30:34,,,,,,,,,,,,,,,,,18.4937,17.762400000000003,-29.13375631231388,-13.26595072646873,0.0
2026-03-22 05:35:34,,,,,,,,,,,,,,,,,18.5062,17.765500000000003,-23.307005049851103,-15.161086544535692,0.0
2026-03-22 05:40:34,,,,,,,,,,,,,,,,,18.59665,17.868500000000004,-23.307005049851103,-7.580543272267846,0.0
2026-03-22 05:45:34,,,,,,,,,,,,,,,,,18.662250000000007,17.95905,-9.711252104104624,-13.26595072646873,0.0
2026-03-22 05:50:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.1,0.0,0.0,0.0,0.0,18.809150000000006,18.040350000000007,-5.826751262462774,-7.580543272267846,0.0
2026-03-22 05:55:34,110.65,0.0,0.0,99.36500000000001,0.0,0.0,0.0,39.0035,138.72499999999997,0.0,0.0,2251.0999999999995,12.004999999999999,0.0,0.0,0.0,18.949800000000003,18.156000000000006,-3.8845008416418496,-9.475679090334808,0.0
