vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia_incidente,temp1,temp2,timestamp
160.9,1.8,284.8,152.6,1.8,278.0,545.8,60,210.2,2.6,8.3,1204.8,39.2,5.6,3.1,0,233.07005049851097,36.75,85.0,2025-09-24 14:30:28
160.9,1.7,285.6,149.6,1.8,278.9,547.4,59.98,210.2,2.5,8.3,1204.8,39.1,5.6,3.1,0,233.07005049851097,36.562,85.0,2025-09-24 14:31:30
161.3,1.7,284.3,146.8,1.8,270.3,540.0,59.98,209.5,2.6,8.3,1204.8,39,5.6,3.1,0,233.07005049851097,36.562,85.0,2025-09-24 14:32:08
161,1.7,282.9,152.2,1.8,274.2,541.0,60,209.6,2.5,8.3,1204.8,38.8,5.6,3.1,0,233.07005049851097,36.375,85.0,2025-09-24 14:32:33
161,1.7,280.6,152.6,1.8,273.0,538.5,60,209.5,2.5,8.3,1204.8,38.7,5.6,3.1,0,233.07005049851097,36.375,85.0,2025-09-24 14:33:10
158.6,1.7,275.7,149.5,1.8,271.4,531.4,59.99,209.4,2.5,8.3,1204.8,38.6,5.6,3.1,0,233.07005049851097,36.25,85.0,2025-09-24 14:33:35
158.1,1.7,275.5,152.6,1.8,272.1,532.4,59.97,209.4,2.5,8.3,1204.8,38.5,5.6,3.1,0,233.07005049851097,36.25,85.0,2025-09-24 14:34:13
161.3,1.7,277.9,152.7,1.8,273.4,535.0,60.01,209.4,2.5,8.3,1204.8,38.5,5.6,3.1,0,233.07005049851097,36.125,85.0,2025-09-24 14:34:38
160.6,1.7,274.9,153.1,1.8,269.2,528.4,60.01,209.4,2.5,8.3,1204.8,38.5,5.6,3.1,0,233.07005049851097,35.937,85.0,2025-09-24 14:35:15
160.6,1.7,278.8,152.8,1.7,276.2,538.1,60.01,209.6,2.5,8.3,1204.8,38.5,5.6,3.1,0,233.07005049851097,36.125,85.0,2025-09-24 14:35:40
163.9,1.7,280.1,152,1.8,276.2,540.4,60.01,209.5,2.6,8.3,1204.8,38.5,5.6,3.1,0,233.07005049851097,36.125,85.0,2025-09-24 14:36:18
164.1,1.7,278.9,155.5,1.8,269.0,534.5,60.02,209.4,2.6,8.3,1204.8,38.6,5.6,3.1,0,233.07005049851097,36.062,85.0,2025-09-24 14:36:42
165.1,1.4,282.9,149.6,1.8,276.8,508.2,59.98,209.4,2.5,8.3,1204.8,38.5,5.6,3.1,0,233.07005049851097,36.125,85.0,2025-09-24 14:37:20
167.1,1.7,254.9,149.7,1.8,277.0,519.2,59.98,209.4,2.6,8.3,1204.8,38.6,5.6,3.1,0,233.07005049851097,36.125,85.0,2025-09-24 14:37:45
163.9,1.8,290.0,146.6,1.8,275.1,548.6,59.98,209.4,2.6,8.3,1204.8,38.6,5.6,3.1,0,233.07005049851097,36.125,85.0,2025-09-24 14:38:23
161.1,1.8,293.3,149.6,1.9,280.2,555.1,59.97,209.5,2.6,8.3,1204.8,38.6,5.6,3.1,0,233.07005049851097,36.125,85.0,2025-09-24 14:38:47
160.8,1.7,292.9,149.7,1.8,287.7,562.4,60.02,209.6,2.7,8.3,1204.8,38.6,5.6,3.1,0,271.91505891492943,36.125,85.0,2025-09-24 14:39:25
163.6,1.8,294.3,152.2,1.9,289.8,566.0,60.02,210.3,2.7,8.4,1204.9,38.6,5.6,3.1,0,271.91505891492943,36.187,85.0,2025-09-24 14:39:50
163.9,1.5,295.6,152.6,1.9,290.4,569.5,59.98,210.3,2.5,8.4,1204.9,38.6,5.6,3.1,0,271.91505891492943,36.25,85.0,2025-09-24 14:40:28
165,1.5,295.8,150.4,1.9,294.2,571.9,60,210.3,2.5,8.4,1204.9,38.6,5.6,3.1,0,271.91505891492943,36.062,85.0,2025-09-24 14:40:52
163.9,1.8,299.3,152.6,2,301.6,581.5,60.03,210.3,2.7,8.4,1204.9,38.5,5.6,3.1,0,271.91505891492943,35.875,85.0,2025-09-24 14:41:30
163.9,1.8,302.0,150.5,2,307.4,589.5,60.03,210.3,2.8,8.4,1204.9,38.5,5.6,3.1,0,271.91505891492943,35.625,85.0,2025-09-24 14:41:54
163,1.8,300.8,152.3,2.1,318.8,600.5,60.01,210.2,2.9,8.4,1204.9,38.4,5.6,3.1,0,271.91505891492943,35.562,85.0,2025-09-24 14:42:33
165.1,1.6,303.3,148.9,2.1,319.6,584.0,60.03,210.1,2.8,8.4,1204.9,38.4,5.6,3.1,0,271.91505891492943,35.625,85.0,2025-09-24 14:42:57
164,1.8,306.3,149.8,2.1,322.2,607.4,60.01,210.2,2.9,8.4,1204.9,38.5,5.6,3.1,0,271.91505891492943,35.75,85.0,2025-09-24 14:43:35
163.7,1.9,294.7,149.8,2.1,325.2,597.8,59.99,209.7,2.9,8.4,1204.9,38.3,5.6,3.1,0,271.91505891492943,35.687,85.0,2025-09-24 14:43:59
165.1,1.6,304.1,148.9,2.1,318.0,600.6,59.99,209.6,2.7,8.4,1204.9,38.3,5.6,3.1,0,271.91505891492943,35.75,85.0,2025-09-24 14:44:37
163.9,1.9,310.4,152.6,2.2,329.8,618.7,59.99,209.4,2.9,8.4,1204.9,38.3,5.6,3.1,0,271.91505891492943,35.312,85.0,2025-09-24 14:45:02
166.1,1.9,284.4,151.2,2.1,328.8,593.0,59.99,209.9,2.9,8.4,1204.9,38.2,5.6,3.1,0,271.91505891492943,35.312,85.0,2025-09-24 14:45:40
161.2,1.9,308.0,152.9,2.1,326.1,613.0,60,209.8,2.9,8.4,1204.9,38.2,5.6,3.1,0,271.91505891492943,35.5,85.0,2025-09-24 14:46:04
163.9,1.9,316.6,152.7,2.2,334.7,628.8,60,209.7,2.9,8.4,1204.9,38.2,5.6,3.1,0,271.91505891492943,35.437,85.0,2025-09-24 14:46:42
164,1.9,311.7,149.6,2.1,325.7,614.0,60,209.8,2.9,8.4,1204.9,38.1,5.7,3.1,0,271.91505891492943,35.25,85.0,2025-09-24 14:47:07
160.9,1.9,308.0,152.3,2.1,323.1,609.6,59.97,209.5,2.9,8.4,1204.9,38.1,5.7,3.2,0,271.91505891492943,35.437,85.0,2025-09-24 14:47:45
163.9,1.7,313.8,153.6,2,327.5,618.4,60,209.9,2.8,8.4,1204.9,38.1,5.7,3.2,0,271.91505891492943,35.437,85.0,2025-09-24 14:48:09
163.9,1.9,315.5,152.6,2.1,338.8,631.1,60.04,209.6,3,8.4,1204.9,38.1,5.7,3.2,0,271.91505891492943,35.562,85.0,2025-09-24 14:48:47
165.7,1.9,299.1,150.1,2.3,350.8,627.2,59.99,209.5,3,8.4,1204.9,38,5.7,3.2,0,271.91505891492943,35.0,85.0,2025-09-24 14:49:11
163.8,1.8,318.6,152.7,2.3,346.8,641.1,60.02,209.8,3,8.5,1205.0,37.9,5.7,3.2,0,271.91505891492943,35.25,85.0,2025-09-24 14:49:50
163.8,1.9,310.3,150.8,2.2,329.6,617.7,59.99,209.6,2.9,8.5,1205.0,37.9,5.7,3.2,0,271.91505891492943,35.312,85.0,2025-09-24 14:50:14
166.5,1.7,293.6,152.3,2.1,324.6,599.3,60,209.6,2.9,8.5,1205.0,37.8,5.7,3.2,0,271.91505891492943,35.312,85.0,2025-09-24 14:50:52
162.4,1.8,305.3,149.7,2.1,324.2,607.0,59.97,209.7,2.9,8.5,1205.0,37.9,5.7,3.2,0,271.91505891492943,35.312,85.0,2025-09-24 14:51:16
164.3,1.9,305.0,154.3,2.2,328.4,611.6,60.04,209.8,2.9,8.5,1205.0,38,5.7,3.2,0,271.91505891492943,35.625,85.0,2025-09-24 14:51:55
162.3,1.8,296.4,150.3,2.1,321.8,596.5,60,209.4,2.9,8.5,1205.0,38.1,5.7,3.2,0,271.91505891492943,35.5,85.0,2025-09-24 14:52:19
162.2,1.8,296.8,148.8,2.1,314.7,588.3,60.02,209.6,2.8,8.5,1205.0,38,5.7,3.2,0,271.91505891492943,35.375,85.0,2025-09-24 14:52:57
163.9,1.8,295.6,151.1,2.1,317.6,592.9,59.99,209.4,2.8,8.5,1205.0,38,5.7,3.2,0,271.91505891492943,35.437,85.0,2025-09-24 14:53:21
162.1,1.8,287.3,149.2,2,305.8,572.5,59.98,209.5,2.7,8.5,1205.0,38,5.7,3.2,0,233.07005049851097,35.375,85.0,2025-09-24 14:53:59
166.7,1.5,270.8,154.2,1.9,295.8,547.4,60.02,209.7,2.6,8.5,1205.0,37.9,5.7,3.2,0,233.07005049851097,35.0,85.0,2025-09-24 14:54:24
163.9,1.7,285.8,148.2,2,294.1,560.5,60.04,209.5,2.6,8.5,1205.0,37.9,5.7,3.2,0,233.07005049851097,35.187,85.0,2025-09-24 14:55:02
163.6,1.7,273.0,151.1,1.9,301.9,555.5,60.03,209.4,2.7,8.5,1205.0,37.9,5.7,3.2,0,233.07005049851097,35.187,85.0,2025-09-24 14:55:26
164.2,1.5,296.1,151.3,2.1,319.1,577.7,60.05,209.7,2.6,8.5,1205.0,37.9,5.7,3.2,0,271.91505891492943,35.437,85.0,2025-09-24 14:56:04
163.9,1.8,301.9,148.1,2.2,330.4,609.6,60.04,209.5,2.8,8.5,1205.0,38,5.7,3.2,0,271.91505891492943,35.437,85.0,2025-09-24 14:56:28
166.8,1.9,293.3,151.2,2.3,350.0,617.2,60.02,209.5,3,8.5,1205.0,38,5.7,3.2,0,271.91505891492943,35.5,85.0,2025-09-24 14:57:07
160.7,1.8,299.1,151.1,2.2,335.1,610.7,60.01,209.6,2.9,8.5,1205.0,38.1,5.7,3.2,0,271.91505891492943,35.437,85.0,2025-09-24 14:57:31
164,1.8,294.0,151.1,2,310.6,584.5,60.02,209.5,2.7,8.5,1205.0,38,5.7,3.2,0,271.91505891492943,35.187,85.0,2025-09-24 14:58:09
164.1,1.8,292.0,154.3,2.1,309.6,585.8,60.01,209.5,2.8,8.5,1205.0,37.8,5.7,3.2,0,271.91505891492943,35.062,85.0,2025-09-24 14:58:33
160.8,1.8,293.6,148.4,2.1,312.7,584.7,59.99,209,2.8,8.5,1205.0,37.8,5.7,3.2,0,271.91505891492943,35.312,85.0,2025-09-24 14:59:12
164.5,1.5,291.5,152.2,1.9,303.9,576.6,60.03,208.9,2.5,8.5,1205.0,37.9,5.7,3.2,0,271.91505891492943,35.062,85.0,2025-09-24 14:59:36
163.9,1.8,296.6,148.2,2.2,318.5,594.9,59.99,209.8,2.8,8.6,1205.1,37.9,5.7,3.2,0,271.91505891492943,35.187,85.0,2025-09-24 15:00:14
166.5,1.9,283.9,150.6,2.3,350.5,612.4,60.03,209.6,3,8.6,1205.1,38,5.7,3.2,0,271.91505891492943,35.312,85.0,2025-09-24 15:00:38
163.9,1.8,305.6,152.5,2.2,339.1,621.2,60,209.3,2.8,8.6,1205.1,38.1,5.7,3.2,0,271.91505891492943,35.25,85.0,2025-09-24 15:01:16
164.1,1.8,297.9,149.6,2.2,327.7,603.1,60.01,209.4,2.9,8.6,1205.1,38.1,5.7,3.2,0,271.91505891492943,35.062,85.0,2025-09-24 15:01:41
166.1,1.7,272.2,149.8,2.2,336.3,589.1,60.01,209.4,2.9,8.6,1205.1,38.1,5.7,3.2,0,271.91505891492943,35.437,85.0,2025-09-24 15:02:19
163,1.8,302.3,150.5,2.2,337.2,616.0,59.98,209.4,2.9,8.6,1205.1,38.1,5.7,3.2,0,271.91505891492943,35.5,85.0,2025-09-24 15:02:43
163.9,1.9,316.9,150.6,2.5,376.9,666.8,59.96,209.8,3.2,8.6,1205.1,38,5.7,3.2,0,271.91505891492943,35.5,85.0,2025-09-24 15:03:21
161.3,2,321.6,148.5,2.7,403.5,699.1,59.99,209.8,3.3,8.6,1205.1,38.1,5.7,3.2,0,310.76006733134795,35.687,85.0,2025-09-24 15:03:45
163,1.9,312.5,150.4,2.5,373.3,659.8,60.01,210,3.1,8.6,1205.1,38.1,5.7,3.2,0,271.91505891492943,35.625,85.0,2025-09-24 15:04:24
163.9,1.9,306.0,154.1,2.3,355.1,635.9,59.98,209.9,3.1,8.6,1205.1,38.1,5.7,3.2,0,271.91505891492943,35.75,85.0,2025-09-24 15:04:48
163.3,1.9,318.1,149.9,2.5,392.1,681.3,59.97,210,3.1,8.6,1205.1,38.2,5.7,3.3,0,310.76006733134795,35.937,85.0,2025-09-24 15:05:26
163.9,1.8,306.1,152.5,2.3,361.2,642.0,59.99,210.1,3,8.6,1205.1,38.2,5.7,3.3,0,271.91505891492943,35.562,85.0,2025-09-24 15:05:50
161.1,1.8,289.3,149.7,2.1,332.2,600.7,59.97,210.4,2.8,8.6,1205.1,38.2,5.7,3.3,0,271.91505891492943,35.75,85.0,2025-09-24 15:06:29
166.2,1.4,270.3,149.8,1.9,302.4,555.7,59.98,209.6,2.5,8.6,1205.1,38.1,5.7,3.3,0,233.07005049851097,35.562,85.0,2025-09-24 15:06:53
164.1,1.5,254.6,149.4,1.6,247.2,489.0,59.99,209.1,2.3,8.6,1205.1,38,5.8,3.3,0,233.07005049851097,35.437,85.0,2025-09-24 15:07:31
160.9,1.5,250.4,149.4,1.5,234.3,474.5,59.99,209.3,2.2,8.6,1205.1,37.9,5.8,3.3,0,233.07005049851097,35.125,85.0,2025-09-24 15:07:55
161,1.5,244.9,152.5,1.5,227.8,461.6,59.97,209.2,2.2,8.6,1205.1,37.8,5.8,3.3,0,194.22504208209244,34.875,85.0,2025-09-24 15:08:33
160.5,1.5,245.2,152.6,1.4,223.3,456.5,59.97,209,2.1,8.6,1205.1,37.8,5.8,3.3,0,194.22504208209244,35.0,85.0,2025-09-24 15:08:58
163.6,1.5,241.5,150,1.4,220.2,451.1,60.02,209,2.1,8.6,1205.1,37.7,5.8,3.3,0,194.22504208209244,34.875,85.0,2025-09-24 15:09:36
161,1.5,241.5,149.6,1.4,219.1,450.6,60.01,209.2,2.1,8.7,1205.2,37.6,5.8,3.3,0,194.22504208209244,34.687,85.0,2025-09-24 15:10:00
163.4,1.5,240.8,147.2,1.4,218.3,446.9,60,209.1,2.1,8.7,1205.2,37.6,5.8,3.3,0,194.22504208209244,34.562,85.0,2025-09-24 15:10:38
164,1.5,241.4,146.8,1.4,216.1,446.3,60.02,209.1,2.1,8.7,1205.2,37.5,5.8,3.3,0,194.22504208209244,34.562,85.0,2025-09-24 15:11:03
165.3,1.2,237.9,149.5,1.4,222.2,427.3,59.99,209,2,8.7,1205.2,37.5,5.8,3.3,0,194.22504208209244,34.687,85.0,2025-09-24 15:11:41
166.9,1.5,213.5,149.6,1.4,221.9,428.3,59.99,208.5,2.1,8.7,1205.2,37.5,5.8,3.3,0,194.22504208209244,34.687,85.0,2025-09-24 15:12:05
163.9,1.4,239.2,152.5,1.4,219.9,449.9,60.03,209.3,2.1,8.7,1205.2,37.5,5.8,3.3,0,194.22504208209244,34.687,85.0,2025-09-24 15:12:43
163.9,1.4,238.1,152.6,1.4,220.0,447.3,59.98,209.3,2.1,8.7,1205.2,37.5,5.8,3.3,0,194.22504208209244,34.562,85.0,2025-09-24 15:13:07
161,1.4,235.5,149.6,1.5,222.7,447.8,60.04,209.4,2.1,8.7,1205.2,37.4,5.8,3.3,0,194.22504208209244,34.5,85.0,2025-09-24 15:13:46
160.8,1.4,234.3,147.1,1.5,224.0,446.0,60.04,209.6,2.1,8.7,1205.2,37.4,5.8,3.3,0,194.22504208209244,34.562,85.0,2025-09-24 15:14:10
163.9,1.2,232.7,149.5,1.5,221.5,445.0,60.01,209.9,2,8.7,1205.2,37.5,5.8,3.3,0,194.22504208209244,34.625,85.0,2025-09-24 15:14:48
165.2,1.1,226.9,149.5,1.4,218.8,437.4,60,210,1.9,8.7,1205.2,37.5,5.8,3.3,0,194.22504208209244,34.562,85.0,2025-09-24 15:15:12
163.8,1.4,214.3,146.9,1.4,210.4,415.4,60.02,209.5,2,8.7,1205.2,37.5,5.8,3.3,0,194.22504208209244,34.562,85.0,2025-09-24 15:15:50
163.9,1.4,225.3,149.6,1.4,212.9,429.8,59.98,209.8,2,8.7,1205.2,37.4,5.8,3.3,0,194.22504208209244,34.562,85.0,2025-09-24 15:16:15
164,1.4,222.9,149.6,1.4,212.4,429.3,59.98,209.6,2,8.7,1205.2,37.4,5.8,3.3,0,194.22504208209244,34.375,85.0,2025-09-24 15:16:53
163.9,1.4,225.9,150.5,1.4,212.7,430.1,60.02,209.5,2,8.7,1205.2,37.4,5.8,3.3,0,194.22504208209244,34.187,85.0,2025-09-24 15:17:17
165.5,1.4,191.4,149.6,1.4,219.5,403.9,60.01,209.5,2,8.7,1205.2,37.3,5.8,3.3,0,194.22504208209244,34.25,85.0,2025-09-24 15:17:55
166,1.3,192.7,149.6,1.4,220.9,431.2,60,209.5,2.1,8.7,1205.2,37.2,5.8,3.3,0,194.22504208209244,34.25,85.0,2025-09-24 15:18:19
161.8,1.4,228.7,148.9,1.4,213.0,432.5,60.03,209.6,2,8.7,1205.2,37.2,5.8,3.3,0,194.22504208209244,34.25,85.0,2025-09-24 15:18:58
162.1,1.4,228.1,149.5,1.4,220.9,439.2,60.02,209.8,2.1,8.7,1205.2,37.2,5.8,3.3,0,194.22504208209244,34.25,85.0,2025-09-24 15:19:22
163,1.4,232.7,151.5,1.5,234.9,456.7,59.99,209.9,2.1,8.7,1205.2,37.1,5.8,3.3,0,194.22504208209244,34.187,85.0,2025-09-24 15:20:00
163.9,1.4,235.1,149.5,1.6,238.3,463.0,60,209.6,2.1,8.7,1205.2,37.1,5.8,3.3,0,194.22504208209244,34.187,85.0,2025-09-24 15:20:24
166.4,1.4,207.0,147.8,1.6,239.2,453.0,59.98,210.1,2.1,8.7,1205.2,37,5.8,3.3,0,194.22504208209244,34.187,85.0,2025-09-24 15:21:03
164,1.4,236.9,152.6,1.5,239.1,465.5,59.99,210,2.2,8.7,1205.2,37,5.8,3.3,0,194.22504208209244,34.25,85.0,2025-09-24 15:21:27
164.8,1.2,217.2,149.6,1.6,238.3,447.3,59.99,209.8,2,8.7,1205.2,37,5.8,3.3,0,194.22504208209244,34.187,85.0,2025-09-24 15:22:05
166.6,1.3,220.2,149.8,1.5,235.6,447.7,59.99,209.9,2.2,8.7,1205.2,37,5.8,3.3,0,194.22504208209244,34.25,85.0,2025-09-24 15:22:29
163.9,1.4,234.2,152.7,1.5,232.2,456.2,60.03,209.9,2.1,8.7,1205.2,37,5.8,3.3,0,194.22504208209244,34.312,85.0,2025-09-24 15:23:07
163.8,1.4,215.8,149.7,1.5,232.4,454.3,60.01,209,2.2,8.8,1205.3,37,5.8,3.3,0,194.22504208209244,34.312,85.0,2025-09-24 15:23:32
164,1.4,234.8,152.7,1.5,235.0,458.8,59.99,208.8,2.1,8.8,1205.3,37,5.8,3.3,0,194.22504208209244,34.375,85.0,2025-09-24 15:24:10
163.9,1.4,234.1,147.5,1.6,238.7,462.1,60.01,209.2,2.2,8.8,1205.3,37,5.8,3.3,0,194.22504208209244,34.437,85.0,2025-09-24 15:24:34
163.9,1.5,242.5,140.9,1.8,256.7,483.4,59.98,209,2.3,8.8,1205.3,37,5.8,3.3,0,194.22504208209244,34.437,85.0,2025-09-24 15:25:12
165.8,1.5,226.9,148.5,1.9,283.8,494.3,59.99,209.1,2.4,8.8,1205.3,37,5.8,3.3,0,233.07005049851097,34.312,85.0,2025-09-24 15:25:37
163.9,1.4,247.8,154.2,1.9,290.6,520.6,59.99,209.4,2.4,8.8,1205.3,37,5.8,3.3,0,233.07005049851097,34.312,85.0,2025-09-24 15:26:15
163.8,1.5,247.3,152.5,1.9,297.8,528.0,60,209.4,2.5,8.8,1205.3,37.1,5.8,3.3,0,233.07005049851097,34.562,85.0,2025-09-24 15:26:39
166.7,1.5,226.6,152.5,2,309.4,520.0,60.02,209.9,2.5,8.8,1205.3,37.1,5.8,3.3,0,233.07005049851097,34.75,85.0,2025-09-24 15:27:17
162.4,1.5,250.3,148.1,2.1,315.2,546.7,60,210,2.6,8.8,1205.3,37.1,5.8,3.3,0,233.07005049851097,34.875,85.0,2025-09-24 15:27:41
163.8,1.5,248.2,148.8,2.1,317.2,547.7,60.02,209.9,2.6,8.8,1205.3,37.2,5.8,3.3,0,233.07005049851097,34.937,85.0,2025-09-24 15:28:20
162.2,1.5,242.9,148.4,2.1,318.1,544.9,59.99,209.9,2.6,8.8,1205.3,37.2,5.8,3.3,0,233.07005049851097,34.937,85.0,2025-09-24 15:28:44
162.7,1.5,247.2,151.3,2.2,328.6,557.8,60,209.8,2.6,8.8,1205.3,37.2,5.8,3.3,0,233.07005049851097,35.0,85.0,2025-09-24 15:29:22
164,1.5,246.8,151.2,2.2,332.1,559.8,59.99,209.9,2.6,8.8,1205.3,37.2,5.8,3.4,0,233.07005049851097,35.187,85.0,2025-09-24 15:29:46
161.6,1.5,239.8,151.2,2.1,325.7,547.8,60.03,209.7,2.6,8.8,1205.3,37.2,5.8,3.4,0,233.07005049851097,35.187,85.0,2025-09-24 15:30:25
166.6,1.3,228.5,149.6,2.2,330.4,541.9,60.02,209.6,2.6,8.8,1205.3,37.2,5.8,3.4,0,233.07005049851097,35.312,85.0,2025-09-24 15:30:49
163.9,1.5,243.6,154,2.2,330.9,556.5,60.01,209.5,2.7,8.8,1205.3,37.3,5.8,3.4,0,233.07005049851097,35.437,85.0,2025-09-24 15:31:27
164.1,1.5,226.0,150.9,2.2,330.3,542.6,60.02,209.3,2.6,8.8,1205.3,37.3,5.8,3.4,0,233.07005049851097,35.5,85.0,2025-09-24 15:31:51
166.7,1.2,225.8,150.9,2.2,332.5,543.3,59.99,209.6,2.6,8.8,1205.3,37.3,5.8,3.4,0,233.07005049851097,35.375,85.0,2025-09-24 15:32:29
163.9,1.5,242.0,151.1,2.3,338.2,562.1,59.98,209.7,2.6,8.8,1205.3,37.2,5.9,3.4,0,233.07005049851097,35.375,85.0,2025-09-24 15:32:54
164,1.5,226.1,151.1,2.2,338.4,552.3,60.02,210,2.6,8.8,1205.3,37.2,5.9,3.4,0,233.07005049851097,35.25,85.0,2025-09-24 15:33:32
160.6,1.4,241.0,151.6,2.3,340.1,559.7,60.01,210.1,2.7,8.8,1205.3,37.2,5.9,3.4,0,233.07005049851097,35.375,85.0,2025-09-24 15:33:56
163.9,1.5,242.2,152.6,2.2,341.0,564.7,60.02,210.1,2.6,8.8,1205.3,37.2,5.9,3.4,0,233.07005049851097,35.437,85.0,2025-09-24 15:34:34
163.9,1.4,239.9,151.8,2.2,337.7,559.7,60.03,210.4,2.6,8.9,1205.4,37.2,5.9,3.4,0,233.07005049851097,35.375,85.0,2025-09-24 15:34:58
161,1.4,234.1,149.6,2.2,331.6,547.2,60.03,210.4,2.6,8.9,1205.4,37.2,5.9,3.4,0,233.07005049851097,35.312,85.0,2025-09-24 15:35:37
164.4,1.2,232.2,152.3,2.1,319.3,536.0,60.03,210.5,2.4,8.9,1205.4,37.2,5.9,3.4,0,233.07005049851097,35.375,85.0,2025-09-24 15:36:01
164.1,1.3,220.8,149.7,1.9,293.7,502.5,60.03,209.6,2.3,8.9,1205.4,37.2,5.9,3.4,0,194.22504208209244,34.937,85.0,2025-09-24 15:36:39
161.6,1.2,209.5,149.5,1.6,252.2,451.7,60.04,209.6,2.1,8.9,1205.4,37.1,5.9,3.4,0,194.22504208209244,35.062,85.0,2025-09-24 15:37:03
161.7,1.1,202.1,147.8,1.5,225.7,419.4,60.03,209.7,2,8.9,1205.4,37.1,5.9,3.4,0,155.38003366567398,34.875,85.0,2025-09-24 15:37:42
164.2,1,200.5,148.7,1.5,225.9,417.9,60.03,210.2,1.8,8.9,1205.4,37.1,5.9,3.4,0,155.38003366567398,34.687,85.0,2025-09-24 15:38:06
160.9,1.2,198.2,148.6,1.5,222.5,412.5,59.99,210,1.9,8.9,1205.4,37.1,5.9,3.4,0,155.38003366567398,34.812,85.0,2025-09-24 15:38:44
160.9,1.2,197.9,149.5,1.4,219.9,409.5,60,210.3,1.9,8.9,1205.4,37.1,5.9,3.4,0,155.38003366567398,34.75,85.0,2025-09-24 15:39:08
