vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,711.6,0,0.0,0.0,0,7147.481548621003,24.0,24.0,2025-05-22 05:20:52
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,711.6,0,0.0,0.0,0,4700.246018386637,24.062,24.062,2025-05-22 05:21:55
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,711.6,0,0.0,0.0,0,5477.146186715008,24.0,24.062,2025-05-22 05:22:58
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,711.6,0,0.0,0.0,0,1981.0954292373426,24.0,24.0,2025-05-22 05:24:01
135.7,0,0.0,135.6,0,0.0,0.0,60.03,211.2,0,0.0,711.6,23.9,0.0,0.0,0,6914.411498122492,24.0,24.062,2025-05-22 05:25:03
145,0,0.0,144.9,0,0.0,0.0,59.98,211.6,0,0.0,711.6,23.9,0.0,0.0,0,7225.17156545384,24.0,24.062,2025-05-22 05:26:06
144.8,0,0.0,144.7,0,0.0,0.0,60.01,211.3,0,0.0,711.6,24,0.0,0.0,0,1165.3502524925543,24.062,24.062,2025-05-22 05:27:08
144.7,0,0.0,144.6,0,0.0,0.0,60.01,211.5,0,0.0,711.6,24,0.0,0.0,0,7225.17156545384,24.062,24.062,2025-05-22 05:28:11
144.5,0,0.0,144.5,0,0.0,0.0,59.98,211.4,0,0.0,711.6,24,0.0,0.0,0,1437.265311407484,24.062,24.062,2025-05-22 05:29:13
99,0,0.0,87.9,0,0.0,0.0,60.01,211.5,0,0.0,711.6,24.1,0.0,0.0,0,7147.481548621003,24.062,24.062,2025-05-22 05:30:15
143.2,0,0.0,143.1,0,0.0,0.0,59.98,211.6,0,0.0,711.6,24.1,0.0,0.0,0,1281.88527774181,24.062,24.062,2025-05-22 05:31:18
145.1,0,0.0,145,0,0.0,0.0,60.02,211.3,0,0.0,711.6,24.1,0.0,0.0,0,2524.925547067202,24.062,24.125,2025-05-22 05:32:20
146,0,0.0,145.8,0,0.0,0.0,60.02,211.6,0,0.0,711.6,24.2,0.0,0.0,0,7225.17156545384,24.125,24.125,2025-05-22 05:33:23
147.9,0,0.0,147.8,0,0.0,0.0,60.01,211.2,0,0.0,711.6,24.2,0.0,0.0,0,7264.016573870259,24.125,24.125,2025-05-22 05:34:25
99.4,0,0.0,86.6,0,0.0,0.0,60,211.1,0,0.0,711.6,24.2,0.0,0.0,0,3923.3458500582674,24.125,24.125,2025-05-22 05:35:28
150.8,0,0.0,150.7,0,0.0,0.0,59.97,211.4,0,0.0,711.6,24.3,0.0,0.0,0,3729.1208079761755,24.125,24.125,2025-05-22 05:36:30
151.6,0,0.0,151.4,0,0.0,0.0,59.97,211.4,0,0.0,711.6,24.3,0.0,0.0,0,3262.980706979153,24.187,24.125,2025-05-22 05:37:33
151.4,0,0.0,151.3,0,0.0,0.0,59.97,211.3,0,0.0,711.6,24.3,0.0,0.0,0,1320.7302861582284,24.125,24.125,2025-05-22 05:38:35
151.9,0,0.0,151.7,0,0.0,0.0,59.99,211.5,0,0.0,711.6,24.3,0.0,0.0,0,2253.010488152273,24.125,24.125,2025-05-22 05:39:38
