vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia_incidente,temp1,temp2,timestamp
147.8,4.5,635.6,148,3.1,472.8,1048.3,59.98,212.4,5.1,6.7,1219.3,47.8,4.8,2.2,0,738.0551599119514,47.375,85.0,2025-09-26 12:40:42
151.4,2.3,357.5,141.8,2.1,314.8,640.5,59.99,212,3,6.7,1219.3,47.3,4.8,2.3,0,349.6050757477664,46.5,43.625,2025-09-26 12:41:44
147.5,2,292.0,146.6,1.7,252.4,527.1,59.99,211.6,2.5,6.7,1219.3,46.7,4.8,2.3,0,271.91505891492943,46.5,43.0,2025-09-26 12:42:45
149.9,2.2,298.9,145.2,1.9,252.2,533.7,60,211.9,2.6,6.7,1219.3,46.2,4.8,2.3,0,271.91505891492943,46.5,42.187,2025-09-26 12:43:47
154.5,4.4,565.7,147.5,3.3,418.4,930.1,59.99,212.4,5.2,6.8,1219.4,46.3,4.8,2.3,0,738.0551599119514,46.5,40.812,2025-09-26 12:44:49
147.1,6,925.1,151.7,4.8,724.3,1516.6,59.99,213,7.1,6.8,1219.4,46.2,4.8,2.3,0,971.1252104104623,44.5,41.437,2025-09-26 12:45:51
153.1,6.3,956.2,146.6,4.8,700.6,1558.3,59.98,213.1,7.4,6.8,1219.4,46.6,4.8,2.3,0,893.4351935776253,44.5,41.062,2025-09-26 12:46:53
152.9,6.3,949.4,145,5,713.3,1563.4,60.02,213,7.3,6.8,1219.4,46.9,4.8,2.3,0,893.4351935776253,45.937,42.125,2025-09-26 12:47:55
152.9,6.1,947.8,143.6,4.9,716.6,1563.5,60.03,212.9,7.4,6.9,1219.5,47.2,4.8,2.3,0,893.4351935776253,46.25,42.687,2025-09-26 12:48:57
155.3,6.1,930.6,146.5,4.8,715.3,1549.2,60,212.9,7.3,6.9,1219.5,47.4,4.9,2.3,0,893.4351935776253,46.812,42.875,2025-09-26 12:49:59
153.1,6.1,922.0,143.7,5,717.1,1541.4,60.01,212.9,7.2,6.9,1219.5,47.4,4.9,2.3,0,893.4351935776253,47.062,43.125,2025-09-26 12:51:01
152.9,6.1,923.7,146.5,4.9,715.5,1540.8,59.98,213.1,7.2,6.9,1219.5,47.4,4.9,2.4,0,893.4351935776253,46.062,42.562,2025-09-26 12:52:02
152.8,6,912.5,146.5,4.9,710.1,1523.9,60.03,213.3,7.1,7.0,1219.6,47.3,4.9,2.4,0,893.4351935776253,46.562,43.5,2025-09-26 12:53:04
150,6,892.9,140.7,5,702.1,1497.0,59.99,213,7.2,7.0,1219.6,47.3,4.9,2.4,0,893.4351935776253,46.625,43.875,2025-09-26 12:54:06
151.4,6,898.6,143.6,5,716.1,1524.9,60.03,213.5,7.1,7.0,1219.6,47.4,4.9,2.4,0,893.4351935776253,46.812,44.687,2025-09-26 12:55:08
152.8,6.1,920.0,142.1,5,715.4,1534.0,60.02,213.3,7.2,7.0,1219.6,47.4,5.0,2.4,0,893.4351935776253,46.687,44.937,2025-09-26 12:56:10
153.4,5.7,905.5,141.7,5,706.0,1512.1,60.02,213.4,6.9,7.1,1219.7,47.7,5.0,2.4,0,854.5901851612068,46.937,43.687,2025-09-26 12:57:12
154.7,5.4,852.4,143.5,4.7,682.5,1415.4,60,213.3,6.8,7.1,1219.7,47.9,5.0,2.4,0,815.7451767447883,47.437,44.187,2025-09-26 12:58:14
154.1,5.5,798.6,146.5,4.6,663.6,1375.8,60.01,212.9,6.6,7.1,1219.7,48,5.0,2.4,0,815.7451767447883,48.0,45.0,2025-09-26 12:59:16
152.8,5.6,845.5,143.8,4.8,679.9,1433.7,60.01,212.5,6.7,7.1,1219.7,48,5.0,2.5,0,815.7451767447883,47.625,45.437,2025-09-26 13:00:18
152.7,5.7,853.4,143.6,4.8,693.8,1455.0,59.97,212.7,6.8,7.2,1219.8,48.1,5.0,2.5,0,815.7451767447883,47.5,45.0,2025-09-26 13:01:20
149.8,5.7,853.5,146.5,4.8,700.9,1459.5,59.98,212.8,6.9,7.2,1219.8,48,5.0,2.5,0,815.7451767447883,47.187,43.875,2025-09-26 13:02:21
152.9,5.9,889.4,143.6,5.1,722.7,1514.0,60,212.8,7.2,7.2,1219.8,48,5.1,2.5,0,854.5901851612068,47.562,44.062,2025-09-26 13:03:23
152.9,6.1,930.3,146.6,5.1,747.1,1573.3,60.01,212.7,7.4,7.2,1219.8,48.2,5.1,2.5,0,893.4351935776253,47.25,43.625,2025-09-26 13:04:25
153,5.8,925.5,140.5,5.4,760.6,1581.5,59.98,212.7,7.3,7.3,1219.9,48.3,5.1,2.5,0,893.4351935776253,48.312,44.125,2025-09-26 13:05:27
150.2,6,888.1,143.6,5.3,763.4,1547.3,60,212.9,7.3,7.3,1219.9,48.3,5.1,2.5,0,893.4351935776253,48.25,45.25,2025-09-26 13:06:29
151.4,6.4,956.7,142.1,5.6,798.1,1642.6,60.02,212.9,7.7,7.3,1219.9,48.6,5.1,2.5,0,932.2802019940439,48.187,45.312,2025-09-26 13:07:31
154,6.3,947.5,144.9,5.6,808.8,1645.7,60.02,213,7.8,7.4,1220.0,48.5,5.1,2.6,0,932.2802019940439,48.687,45.75,2025-09-26 13:08:33
152.6,6.2,967.6,139.6,5.8,810.0,1647.6,60,213.1,7.8,7.4,1220.0,48.2,5.2,2.6,0,971.1252104104623,48.625,46.0,2025-09-26 13:09:35
153.4,6.5,945.4,145,5.6,813.8,1648.6,60.01,213,7.8,7.4,1220.0,48.3,5.2,2.6,0,971.1252104104623,49.312,45.562,2025-09-26 13:10:37
151.4,6.6,981.3,140.5,5.8,820.1,1682.8,60.02,213.6,8,7.4,1220.0,48.4,5.2,2.6,0,971.1252104104623,49.562,45.625,2025-09-26 13:11:39
151.6,6.6,984.3,144.6,5.8,822.6,1691.3,60.01,213.7,7.9,7.5,1220.1,48.4,5.2,2.6,0,971.1252104104623,49.312,46.0,2025-09-26 13:12:41
151.4,3.1,459.5,144,2.9,399.7,812.0,60,212.5,4.1,7.5,1220.1,48.3,5.2,2.6,0,504.9851094134404,49.062,45.75,2025-09-26 13:13:43
153.5,2.3,386.6,146.2,2.1,321.4,677.5,60.01,212,3,7.5,1220.1,48.3,5.2,2.6,0,349.6050757477664,47.812,44.875,2025-09-26 13:14:45
154.4,6.3,962.0,145,5.8,836.7,1684.8,59.99,213.2,8,7.5,1220.1,47.8,5.2,2.6,0,971.1252104104623,47.562,44.625,2025-09-26 13:15:47
151.4,6.3,946.6,142.1,5.9,829.1,1649.6,60.03,212.7,7.7,7.6,1220.2,48.1,5.3,2.7,0,932.2802019940439,48.875,44.25,2025-09-26 13:16:49
148.2,6.1,941.8,142.9,5.3,829.0,1657.4,59.98,212.9,7.3,7.6,1220.2,48.3,5.3,2.7,0,815.7451767447883,49.687,45.187,2025-09-26 13:17:51
151.4,5.9,774.8,147.4,5.5,745.7,1422.3,60.01,212.6,7.5,7.6,1220.2,48.4,5.3,2.7,0,932.2802019940439,49.875,46.125,2025-09-26 13:18:53
152.5,4.3,600.1,142.6,4.1,559.3,1088.0,60.02,212.1,5.4,7.6,1220.2,48,5.3,2.7,0,621.5201346626959,48.937,46.312,2025-09-26 13:19:54
151.3,2.3,354.4,144.2,2.2,334.5,652.7,60,211.4,3,7.6,1220.2,47.8,5.3,2.7,0,310.76006733134795,47.625,44.062,2025-09-26 13:20:56
152.9,1.8,259.9,145,1.7,243.6,485.9,60.01,211.2,2.3,7.7,1220.3,47.5,5.3,2.7,0,233.07005049851097,46.562,43.062,2025-09-26 13:21:58
150.1,1.8,285.0,145.2,1.7,259.7,523.2,60,211.3,2.4,7.7,1220.3,47.1,5.3,2.7,0,233.07005049851097,45.5,42.25,2025-09-26 13:23:00
151.3,1.8,280.7,143.5,1.8,255.6,515.4,60.02,211.1,2.4,7.7,1220.3,46.7,5.3,2.7,0,233.07005049851097,44.375,41.187,2025-09-26 13:24:02
143.9,3,433.5,142.1,3.1,467.8,853.9,60,211.6,3.9,7.7,1220.3,46.3,5.3,2.7,0,427.2950925806034,44.187,40.187,2025-09-26 13:25:04
149,4.4,555.3,145.5,5,560.8,1076.1,59.99,212,6.2,7.7,1220.3,46.1,5.3,2.7,0,776.9001683283698,44.125,39.437,2025-09-26 13:26:06
154.5,1.7,256.9,148,1.7,251.2,492.1,60,211.2,2.4,7.7,1220.3,46.2,5.3,2.7,0,233.07005049851097,43.5,39.687,2025-09-26 13:27:08
155.8,1.6,240.0,150.9,1.5,227.1,451.5,60.02,211.2,2.2,7.7,1220.3,45.8,5.3,2.7,0,194.22504208209244,42.375,40.25,2025-09-26 13:28:10
152.8,1.5,231.5,151,1.4,220.3,441.6,60,211.3,2.1,7.7,1220.3,45.3,5.4,2.7,0,194.22504208209244,42.0,39.25,2025-09-26 13:29:12
155.9,1.6,246.7,150.9,1.6,248.2,482.1,60.01,211.9,2.2,7.7,1220.3,44.9,5.4,2.7,0,194.22504208209244,41.437,38.0,2025-09-26 13:30:14
153.1,3,497.2,148.6,3,480.7,929.3,59.98,212.4,3.9,7.7,1220.3,44.6,5.4,2.8,0,388.4500841641849,41.375,37.125,2025-09-26 13:31:16
158.7,5.2,820.9,148,5.8,850.8,1573.6,59.98,213.4,7.4,7.8,1220.4,44.8,5.4,2.8,0,815.7451767447883,42.562,37.312,2025-09-26 13:32:18
158.9,5.1,797.1,148,5.7,831.1,1532.9,59.98,213.1,7.2,7.8,1220.4,45.1,5.4,2.8,0,776.9001683283698,43.562,38.875,2025-09-26 13:33:20
155.7,5.1,783.7,145,5.7,828.2,1517.6,60,213.1,7.1,7.8,1220.4,45.3,5.4,2.8,0,776.9001683283698,44.562,40.625,2025-09-26 13:34:22
156.6,5,776.7,145,5.7,823.9,1510.3,59.97,212.9,7.1,7.8,1220.4,45.5,5.4,2.8,0,776.9001683283698,45.062,42.125,2025-09-26 13:35:23
156.5,4.9,769.8,142.7,5.7,815.5,1489.2,60,212.8,7,7.9,1220.5,45.6,5.4,2.8,0,776.9001683283698,45.312,42.937,2025-09-26 13:36:25
155.8,5,777.1,148,5.6,826.5,1508.5,60.03,212.7,7.1,7.9,1220.5,45.7,5.4,2.8,0,776.9001683283698,46.125,42.875,2025-09-26 13:37:27
155.8,5,774.2,144.8,5.8,823.4,1502.7,60.01,212.5,7,7.9,1220.5,45.9,5.5,2.8,0,776.9001683283698,46.562,43.5,2025-09-26 13:38:29
153.3,5.1,777.6,142,5.8,822.5,1502.9,60,212.5,7.1,8.0,1220.6,46.1,5.5,2.9,0,776.9001683283698,46.875,42.062,2025-09-26 13:39:31
155.1,5.1,786.5,142.1,5.9,828.0,1513.4,59.99,212.9,7.2,8.0,1220.6,46.1,5.5,2.9,0,815.7451767447883,47.687,44.375,2025-09-26 13:40:33
155.8,5.2,796.2,143.4,5.8,827.5,1526.1,60.02,213,7.2,8.0,1220.6,46.2,5.5,2.9,0,815.7451767447883,48.437,45.062,2025-09-26 13:41:35
155.8,4.9,791.7,143.4,5.7,822.7,1513.8,60.01,212.1,7,8.0,1220.6,46.3,5.5,2.9,0,815.7451767447883,48.562,46.0,2025-09-26 13:42:37
158,4.8,758.9,144.9,5.6,815.8,1483.6,60.03,212.6,7,8.1,1220.7,46.4,5.5,2.9,0,776.9001683283698,48.875,46.875,2025-09-26 13:43:39
153.4,4.8,702.6,144.5,5.3,696.0,1314.5,60.02,212.4,6.7,8.1,1220.7,46.5,5.5,2.9,0,738.0551599119514,49.0,46.562,2025-09-26 13:44:41
154.6,4.7,718.1,146.3,5.4,788.6,1416.7,59.98,212.3,6.7,8.1,1220.7,46.6,5.5,2.9,0,738.0551599119514,49.125,45.875,2025-09-26 13:45:43
154.2,4.5,695.1,143.6,5.4,768.0,1375.8,59.98,212.7,6.4,8.1,1220.7,46.6,5.6,3.0,0,699.2101514955328,48.937,45.062,2025-09-26 13:46:45
154.3,4.3,678.5,146.6,5.3,754.5,1349.7,60.01,212.8,6.3,8.2,1220.8,46.6,5.6,3.0,0,699.2101514955328,49.0,45.187,2025-09-26 13:47:47
157.2,4.4,669.7,143.5,5.4,759.6,1346.5,60,213.1,6.3,8.2,1220.8,46.7,5.6,3.0,0,699.2101514955328,48.437,45.312,2025-09-26 13:48:49
156.5,4.4,673.5,140.6,5.4,759.5,1348.3,60.02,212.9,6.3,8.2,1220.8,46.7,5.6,3.0,0,699.2101514955328,48.812,45.5,2025-09-26 13:49:51
154.2,4.4,672.5,143.6,5.3,754.0,1343.2,59.99,212.9,6.3,8.2,1220.8,46.6,5.6,3.0,0,699.2101514955328,48.75,46.0,2025-09-26 13:50:53
153.3,4.4,670.9,145.9,5.2,742.3,1333.3,60,213,6.2,8.2,1220.8,46.4,5.6,3.0,0,699.2101514955328,48.437,85.0,2025-09-26 13:51:54
152,2.4,367.4,145,2.3,341.8,677.6,60.01,211.3,3.1,8.3,1220.9,46.2,5.6,3.0,0,310.76006733134795,47.125,85.0,2025-09-26 13:52:56
156.8,4.3,676.6,144.3,5.4,765.6,1360.1,60.01,212.4,6.4,8.3,1220.9,45.9,5.6,3.0,0,699.2101514955328,46.625,44.0,2025-09-26 13:53:58
151.9,1.7,269.1,141.1,1.8,263.5,515.0,60.01,211.3,2.4,8.3,1220.9,45.8,5.6,3.1,0,233.07005049851097,46.75,43.437,2025-09-26 13:55:00
152.2,1.6,244.5,142.8,1.6,235.6,466.6,60.01,211.3,2.2,8.3,1220.9,45.4,5.6,3.1,0,194.22504208209244,45.375,42.75,2025-09-26 13:56:02
157.2,1.5,226.5,145.5,1.6,242.9,450.7,60,211.4,2.2,8.3,1220.9,45.1,5.6,3.1,0,194.22504208209244,44.687,41.187,2025-09-26 13:57:04
157.2,1.4,216.4,146.3,1.6,237.4,444.1,59.97,211.4,2.1,8.3,1220.9,44.8,5.7,3.1,0,194.22504208209244,43.25,39.937,2025-09-26 13:58:06
153.6,1.3,198.7,149.4,1.4,216.7,408.5,60.02,211.4,1.9,8.3,1220.9,44.5,5.7,3.1,0,155.38003366567398,43.0,38.937,2025-09-26 13:59:08
151.5,1.4,222.1,143.5,1.7,242.4,452.3,59.99,211.1,2.1,8.3,1220.9,44.2,5.7,3.1,0,194.22504208209244,42.0,38.312,2025-09-26 14:00:10
158.8,4,658.5,145.1,5.6,816.0,1388.8,59.97,212.6,6.4,8.4,1221.0,44.3,5.7,3.1,0,660.3651430791144,43.375,37.625,2025-09-26 14:01:12
161.5,4.2,646.6,148,5.5,818.2,1384.7,60,212.6,6.6,8.4,1221.0,44.7,5.7,3.1,0,660.3651430791144,44.25,38.937,2025-09-26 14:02:14
158.8,4.3,679.0,146.5,5.8,837.3,1431.2,59.96,212.9,6.8,8.4,1221.0,44.9,5.7,3.1,0,699.2101514955328,45.062,40.5,2025-09-26 14:03:16
158.8,4.4,698.6,146.5,5.9,855.4,1467.0,60.01,213,6.9,8.4,1221.0,45.2,5.7,3.1,0,699.2101514955328,46.187,42.125,2025-09-26 14:04:18
157.1,4.3,682.9,145,5.1,756.3,1361.3,60.04,212.7,6.2,8.5,1221.1,45.4,5.7,3.1,0,621.5201346626959,46.062,43.5,2025-09-26 14:05:20
152.9,1.9,294.4,141.7,2.1,294.9,565.1,60.03,211.5,2.7,8.5,1221.1,45.1,5.7,3.1,0,271.91505891492943,45.187,44.125,2025-09-26 14:06:21
150.9,4.2,615.2,144.9,5.4,755.0,1289.3,60.01,212.8,6.3,8.5,1221.1,45.2,5.7,3.2,0,660.3651430791144,45.812,42.375,2025-09-26 14:07:23
154.3,4.3,690.2,145.8,5.7,862.8,1429.2,60.02,212.4,6.5,8.5,1221.1,45.5,5.7,3.2,0,621.5201346626959,45.812,42.0,2025-09-26 14:08:25
148.9,2.6,362.2,145.5,3.1,409.8,734.1,60.04,211.8,3.8,8.5,1221.1,45.3,5.8,3.2,0,388.4500841641849,45.187,42.5,2025-09-26 14:09:27
136.9,1.7,230.6,143,1.8,260.7,474.0,60.04,211.4,2.2,8.5,1221.1,45,5.8,3.2,0,194.22504208209244,44.937,41.875,2025-09-26 14:10:29
136.5,1.4,201.0,146.4,1.5,221.7,411.6,60.02,211.2,1.9,8.5,1221.1,44.6,5.8,3.2,0,155.38003366567398,43.75,41.062,2025-09-26 14:11:31
137.4,3,373.5,144.7,3.5,465.1,792.2,59.97,211.8,3.9,8.6,1221.2,44.3,5.8,3.2,0,349.6050757477664,42.75,40.0,2025-09-26 14:12:33
139.7,1.4,197.7,143.3,1.6,230.8,418.4,59.97,211.3,2,8.6,1221.2,44.1,5.8,3.2,0,155.38003366567398,41.5,39.125,2025-09-26 14:13:35
152.7,1.4,219.2,146.4,1.7,247.2,455.0,60.01,210.7,2.1,8.6,1221.2,43.7,5.8,3.2,0,194.22504208209244,41.25,38.25,2025-09-26 14:14:37
153.1,1.6,242.8,146.7,1.8,274.7,504.5,60.03,211.3,2.3,8.6,1221.2,43.5,5.8,3.2,0,194.22504208209244,40.687,37.312,2025-09-26 14:15:39
160.3,4.6,734.1,147.8,6.9,997.0,1631.2,60.01,212.8,7.7,8.6,1221.2,43.7,5.8,3.2,0,776.9001683283698,42.125,36.625,2025-09-26 14:16:41
160.5,4.5,737.2,145.2,6.7,992.0,1627.7,60.04,212.6,7.6,8.6,1221.2,44.2,5.8,3.2,0,776.9001683283698,44.437,38.062,2025-09-26 14:17:43
161.6,4.4,701.1,142.3,6.9,990.4,1593.3,60.1,213,7.6,8.7,1221.3,44.7,5.8,3.3,0,776.9001683283698,45.562,40.937,2025-09-26 14:18:45
157,1.9,318.6,144,2.3,337.5,631.2,60.09,211.9,2.8,8.7,1221.3,44.8,5.8,3.3,0,271.91505891492943,44.937,43.25,2025-09-26 14:19:47
156.9,4.4,688.2,141.4,7,982.2,1568.5,60.08,213.3,7.4,8.7,1221.3,44.2,5.8,3.3,0,738.0551599119514,43.937,43.437,2025-09-26 14:20:48
156.4,4.2,662.0,145.5,6.6,958.6,1526.8,60.04,213.3,7.1,8.7,1221.3,44.7,5.8,3.3,0,738.0551599119514,45.562,41.687,2025-09-26 14:21:50
156,4.1,644.8,142.2,6.6,945.6,1498.6,60.03,213.4,7.1,8.7,1221.3,44.9,5.8,3.3,0,699.2101514955328,46.812,43.062,2025-09-26 14:22:52
158.8,4.1,644.2,144.9,6.7,943.9,1494.6,60.03,213.3,7,8.8,1221.4,45.1,5.9,3.3,0,699.2101514955328,47.687,44.375,2025-09-26 14:23:54
158.8,4.1,641.6,143.5,6.6,937.7,1488.0,60.01,212.2,7,8.8,1221.4,45.3,5.9,3.3,0,699.2101514955328,48.375,45.437,2025-09-26 14:24:56
158,4.1,654.0,142.1,6.7,954.8,1511.9,59.97,212.4,7.1,8.8,1221.4,45.5,5.9,3.4,0,738.0551599119514,49.0,45.625,2025-09-26 14:25:58
160.2,4.2,648.2,142.3,6.5,936.4,1492.2,59.93,212.5,7.1,8.8,1221.4,45.8,5.9,3.4,0,738.0551599119514,49.5,46.25,2025-09-26 14:27:00
154.2,3.2,513.4,143.4,4.2,627.8,1080.8,59.95,212.2,4.8,8.9,1221.5,45.9,5.9,3.4,0,466.14010099702193,49.812,46.812,2025-09-26 14:28:02
154.3,2,316.4,140.6,2.5,344.2,632.3,59.96,211.5,3,8.9,1221.5,45.5,5.9,3.4,0,310.76006733134795,47.437,47.312,2025-09-26 14:29:04
154.7,4.1,609.9,138.7,6.9,913.4,1468.7,59.98,212.6,7.1,8.9,1221.5,45.1,5.9,3.4,0,738.0551599119514,46.625,45.0,2025-09-26 14:30:06
155.8,4.1,632.1,147.3,6.6,945.3,1489.0,60.03,212.5,7,8.9,1221.5,45.5,5.9,3.4,0,699.2101514955328,48.375,43.687,2025-09-26 14:31:08
152.4,3.1,452.7,140.3,4.3,574.4,970.2,60.03,211.8,4.8,8.9,1221.5,45.7,5.9,3.4,0,504.9851094134404,48.75,44.937,2025-09-26 14:32:10
152.8,1.5,225.0,139.8,2.1,304.3,509.3,60.01,211,2.4,9.0,1221.6,45.6,5.9,3.4,0,233.07005049851097,47.687,45.125,2025-09-26 14:33:12
151.5,1.5,231.1,142.2,2.6,370.1,576.9,60,211.8,2.8,9.0,1221.6,45.3,5.9,3.5,0,271.91505891492943,46.875,44.0,2025-09-26 14:34:14
152.9,1.3,201.6,143.7,2.1,308.7,495.6,60,212.1,2.3,9.0,1221.6,45.1,6.0,3.5,0,194.22504208209244,46.125,42.5,2025-09-26 14:35:15
146.1,3.3,468.0,133.7,6.1,810.1,1203.9,59.97,213,5.7,9.0,1221.6,45.2,6.0,3.5,0,582.6751262462774,46.625,40.937,2025-09-26 14:36:17
154.4,1.1,181.8,143.6,1.8,259.8,431.2,59.96,212,2,9.0,1221.6,45.2,6.0,3.5,0,194.22504208209244,46.062,41.25,2025-09-26 14:37:19
152.7,1.1,180.1,146.5,1.8,255.4,426.9,59.98,211.7,2,9.0,1221.6,45.3,6.0,3.5,0,155.38003366567398,46.0,41.437,2025-09-26 14:38:21
152.7,1.4,222.6,143.8,2.5,346.1,548.5,59.95,211.4,2.6,9.0,1221.6,45.2,6.0,3.5,0,271.91505891492943,45.75,41.312,2025-09-26 14:39:23
163.7,3.1,506.4,146.5,6.4,935.0,1362.2,59.93,212.3,6.4,9.1,1221.7,45.3,6.0,3.5,0,621.5201346626959,46.0,40.75,2025-09-26 14:40:25
157.4,2.7,425.1,148.2,5.4,775.2,1139.7,59.93,212.5,5.5,9.1,1221.7,45.5,6.0,3.5,0,543.8301178298589,47.312,41.312,2025-09-26 14:41:27
161.8,3.2,512.7,146.5,6.3,918.9,1352.8,59.93,212.8,6.3,9.1,1221.7,45.8,6.0,3.5,0,621.5201346626959,47.437,43.187,2025-09-26 14:42:29
155.7,3.3,512.6,140.3,6.5,922.5,1350.3,59.94,212,6.2,9.1,1221.7,45.9,6.0,3.6,0,621.5201346626959,47.625,43.937,2025-09-26 14:43:31
154.2,0.9,143.3,140.5,1.1,166.4,305.6,59.94,211.4,1.4,9.1,1221.7,45.5,6.0,3.6,0,116.53502524925548,46.562,44.812,2025-09-26 14:44:33
151.6,0.9,140.2,143.4,1,157.1,291.4,59.94,211.1,1.4,9.1,1221.7,45,6.0,3.6,0,116.53502524925548,44.625,43.437,2025-09-26 14:45:35
153.7,2.5,347.3,135.8,5,608.9,915.0,59.96,211.8,4.8,9.1,1221.7,44.7,6.0,3.6,0,504.9851094134404,43.812,40.5,2025-09-26 14:46:37
155,1,160.3,143.6,1.2,183.1,336.8,59.97,211,1.5,9.2,1221.8,44.9,6.0,3.6,0,116.53502524925548,44.687,38.937,2025-09-26 14:47:39
160.1,1,129.4,142.4,1.2,183.5,309.3,59.99,211.5,1.5,9.2,1221.8,44.4,6.0,3.6,0,116.53502524925548,43.5,40.0,2025-09-26 14:48:41
153.2,2.9,403.0,145.1,6.2,838.8,1169.5,60.04,212.9,6,9.2,1221.8,44.1,6.0,3.6,0,582.6751262462774,43.5,38.75,2025-09-26 14:49:42
158.3,1.2,187.7,145.3,1.7,270.4,446.4,60.02,212.2,2,9.2,1221.8,44.3,6.0,3.6,0,155.38003366567398,43.75,37.875,2025-09-26 14:50:44
161.3,3.1,502.0,145,6.6,958.1,1378.2,60.05,212.6,6.4,9.2,1221.8,44.3,6.0,3.6,0,582.6751262462774,44.312,39.187,2025-09-26 14:51:46
161.7,3.1,502.6,144.2,6.6,945.0,1365.5,60.05,212.5,6.4,9.2,1221.8,44.7,6.1,3.6,0,582.6751262462774,45.187,40.0,2025-09-26 14:52:48
163.6,2.9,511.6,147,6.6,969.9,1398.4,60.03,212.8,6.4,9.3,1221.9,44.9,6.1,3.6,0,621.5201346626959,46.375,41.312,2025-09-26 14:53:50
164.3,3.3,513.7,145,6.8,988.6,1406.4,60.01,212.3,6.8,9.3,1221.9,45.2,6.1,3.7,0,621.5201346626959,46.875,42.5,2025-09-26 14:54:52
162,3.4,523.6,145,7.1,997.8,1437.8,60.03,212.5,6.8,9.3,1221.9,45.5,6.1,3.7,0,660.3651430791144,47.937,43.625,2025-09-26 14:55:54
161.7,3.3,530.2,142.1,7,987.8,1428.9,59.97,212.9,6.7,9.3,1221.9,45.6,6.1,3.7,0,621.5201346626959,48.437,43.625,2025-09-26 14:56:56
164.3,3.2,487.6,145,6.8,981.2,1383.6,60,213,6.6,9.4,1222.0,45.9,6.1,3.7,0,621.5201346626959,48.125,45.25,2025-09-26 14:57:58
161.7,3.2,511.8,144.8,7,984.7,1411.3,60.04,213.1,6.6,9.4,1222.0,46,6.1,3.7,0,621.5201346626959,47.875,45.937,2025-09-26 14:59:00
156.1,3.2,492.0,142.3,6.8,990.9,1394.7,60.01,212.8,6.5,9.4,1222.0,46,6.1,3.7,0,621.5201346626959,47.875,46.25,2025-09-26 15:00:02
158.7,3.1,483.3,142,7,991.3,1389.1,60,213.1,6.5,9.4,1222.0,46,6.1,3.8,0,621.5201346626959,49.437,46.875,2025-09-26 15:01:04
158.7,2.9,467.3,140.6,7,968.7,1352.9,59.98,212.9,6.3,9.5,1222.1,46,6.1,3.8,0,582.6751262462774,49.75,47.125,2025-09-26 15:02:06
160.1,2.8,465.4,144.3,6.8,965.4,1351.1,60.01,213.2,6.3,9.5,1222.1,46.1,6.1,3.8,0,582.6751262462774,50.125,47.125,2025-09-26 15:03:07
157.2,2.7,429.3,141.3,6.2,909.8,1262.8,60,212.9,5.7,9.5,1222.1,46.1,6.1,3.8,0,543.8301178298589,50.125,47.187,2025-09-26 15:04:09
