vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1186.5,0,0.0,0.0,0,-116.53502524925548,,21.437,2025-09-22 05:28:28
148,0,0.0,147.8,0,0.0,0.0,0,0,0,0.0,1186.5,22,0.0,0.0,302,1942.2504208209245,,21.5,2025-09-22 05:29:29
150.9,0,0.0,150.7,0,0.0,0.0,0,0,0,0.0,1186.5,22,0.0,0.0,302,621.5201346626959,,21.562,2025-09-22 05:30:31
152.8,0,0.0,152.7,0,0.0,0.0,0,0,0,0.0,1186.5,22,0.0,0.0,302,-466.14010099702193,,21.5,2025-09-22 05:31:33
154.5,0,0.0,154.5,0,0.0,0.0,0,0,0,0.0,1186.5,22.1,0.0,0.0,302,-349.6050757477664,,21.562,2025-09-22 05:32:34
156.1,0,0.0,155.8,0,0.0,0.0,0,0,0,0.0,1186.5,22.1,0.0,0.0,302,776.9001683283698,,21.562,2025-09-22 05:33:36
157.4,0,0.0,157.2,0,0.0,0.0,0,0,0,0.0,1186.5,22.1,0.0,0.0,302,1786.8703871552507,,21.562,2025-09-22 05:34:37
158.7,0,0.0,158.5,0,0.0,0.0,0,0,0,0.0,1186.5,22.2,0.0,0.0,302,893.4351935776253,,21.625,2025-09-22 05:35:39
160.3,0,0.0,160.1,0,0.0,0.0,0,0,0,0.0,1186.5,22.2,0.0,0.0,302,77.69001683283699,,21.625,2025-09-22 05:36:41
161.5,0,0.0,161.2,0,0.0,0.0,0,0,0,0.0,1186.5,22.2,0.0,0.0,302,-388.4500841641849,,21.687,2025-09-22 05:37:42
162.4,0,0.0,162,0,0.0,0.0,0,0,0,0.0,1186.5,22.2,0.0,0.0,302,932.2802019940439,,21.687,2025-09-22 05:38:44
163,0,0.0,162.6,0,0.0,0.0,0,0,0,0.0,1186.5,22.3,0.0,0.0,302,1165.3502524925548,,21.687,2025-09-22 05:39:46
163.5,0,0.0,163.1,0,0.0,0.0,0,0,0,0.0,1186.5,22.3,0.0,0.0,302,-582.6751262462774,,21.687,2025-09-22 05:40:47
