vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,883.6,0,0.0,0.0,0,-38.845008416418494,22.687,22.5,2025-06-22 05:26:29
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,883.6,0,0.0,0.0,0,-38.845008416418494,22.687,22.75,2025-06-22 05:26:47
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,883.6,0,0.0,0.0,0,-38.845008416418494,22.687,22.687,2025-06-22 05:27:49
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,883.6,0,0.0,0.0,0,-38.845008416418494,22.687,22.5,2025-06-22 05:28:32
134.6,0,0.0,134.3,0,0.0,0.0,59.99,215,0,0.0,883.6,23,0.0,0.0,0,-38.845008416418494,22.687,22.687,2025-06-22 05:28:52
148.1,0,0.0,148.1,0,0.0,0.0,59.99,214.7,0,0.0,883.6,23,0.0,0.0,0,-38.845008416418494,22.625,22.5,2025-06-22 05:29:35
149,0,0.0,148.9,0,0.0,0.0,59.98,214.7,0,0.0,883.6,23,0.0,0.0,0,-38.845008416418494,22.625,22.625,2025-06-22 05:29:54
150.6,0,0.0,150.4,0,0.0,0.0,60.04,214.9,0,0.0,883.6,23.1,0.0,0.0,0,-38.845008416418494,22.625,22.5,2025-06-22 05:30:37
151.2,0,0.0,151,0,0.0,0.0,60.02,215,0,0.0,883.6,23.1,0.0,0.0,0,-38.845008416418494,22.625,22.625,2025-06-22 05:30:57
152.2,0,0.0,152,0,0.0,0.0,60,215.1,0,0.0,883.6,23.1,0.0,0.0,0,-38.845008416418494,22.625,22.5,2025-06-22 05:31:40
152.5,0,0.0,152.3,0,0.0,0.0,59.98,214.9,0,0.0,883.6,23.1,0.0,0.0,0,0.0,22.625,22.625,2025-06-22 05:31:59
153.3,0,0.0,153.2,0,0.0,0.0,60.01,215.1,0,0.0,883.6,23.1,0.0,0.0,0,-38.845008416418494,22.625,22.5,2025-06-22 05:32:42
153.5,0,0.0,153.5,0,0.0,0.0,60.04,215.1,0,0.0,883.6,23.1,0.0,0.0,0,-38.845008416418494,22.625,22.625,2025-06-22 05:33:01
99.5,0,0.0,87,0,0.0,0.0,60.03,215,0,0.0,883.6,23.1,0.0,0.0,0,-38.845008416418494,22.625,22.5,2025-06-22 05:33:45
120.8,0,0.0,108.2,0,0.0,0.0,59.97,215.1,0,0.0,883.6,23.1,0.0,0.0,0,-38.845008416418494,22.625,22.625,2025-06-22 05:34:04
155.2,0,0.0,155.1,0,0.0,0.0,60,214.9,0,0.0,883.6,23.2,0.0,0.0,0,-38.845008416418494,22.625,22.562,2025-06-22 05:34:47
155.5,0,0.0,155.3,0,0.0,0.0,59.97,214.9,0,0.0,883.6,23.2,0.0,0.0,0,0.0,22.625,22.625,2025-06-22 05:35:06
156,0,0.0,155.8,0,0.0,0.0,60,214.8,0,0.0,883.6,23.2,0.0,0.0,0,0.0,22.625,22.562,2025-06-22 05:35:50
156.2,0,0.0,156,0,0.0,0.0,59.99,214.9,0,0.0,883.6,23.2,0.0,0.0,0,-38.845008416418494,22.687,22.687,2025-06-22 05:36:09
156.9,0,0.0,156.7,0,0.0,0.0,60.04,215,0,0.0,883.6,23.2,0.0,0.0,0,-38.845008416418494,22.625,22.562,2025-06-22 05:36:52
157.1,0,0.0,156.9,0,0.0,0.0,60.02,214.8,0,0.0,883.6,23.2,0.0,0.0,0,-38.845008416418494,22.687,22.687,2025-06-22 05:37:11
157.6,0,0.0,157.4,0,0.0,0.0,60.01,214.9,0,0.0,883.6,23.2,0.0,0.0,0,-38.845008416418494,22.625,22.562,2025-06-22 05:37:55
157.8,0,0.0,157.6,0,0.0,0.0,59.98,214.9,0,0.0,883.6,23.3,0.0,0.0,0,0.0,22.687,22.687,2025-06-22 05:38:14
99.8,0,0.0,86.7,0,0.0,0.0,59.99,215,0,0.0,883.6,23.3,0.0,0.0,0,0.0,22.687,22.562,2025-06-22 05:38:57
161.4,0,0.0,158,0,0.0,0.0,60,214.7,0,0.0,883.6,23.3,0.0,0.0,0,0.0,22.687,22.687,2025-06-22 05:39:16
158.6,0,0.0,158.3,0,0.0,0.0,60.03,214.9,0,0.0,883.6,23.3,0.0,0.0,0,0.0,22.687,22.562,2025-06-22 05:40:00
158.7,0,0.0,158.4,0,0.0,0.0,60.02,214.8,0,0.0,883.6,23.3,0.0,0.0,0,-38.845008416418494,22.687,22.687,2025-06-22 05:40:19
159.1,0,0.0,158.6,0,0.0,0.0,60.03,215,0,0.0,883.6,23.3,0.0,0.0,0,-38.845008416418494,22.687,22.562,2025-06-22 05:41:02
159.2,0,0.0,158.7,0,0.0,0.0,60.04,214.9,0,0.0,883.6,23.3,0.0,0.0,0,0.0,22.687,22.687,2025-06-22 05:41:21
159.3,0,0.0,158.8,0,0.0,0.0,60.01,215,0,0.0,883.6,23.4,0.0,0.0,0,0.0,22.687,22.562,2025-06-22 05:42:04
159.3,0,0.0,158.8,0,0.0,0.0,60.01,215,0,0.0,883.6,23.4,0.0,0.0,0,-38.845008416418494,22.75,22.75,2025-06-22 05:42:24
159.5,0,0.0,158.9,0,0.0,0.0,59.99,214.9,0,0.0,883.6,23.4,0.0,0.0,0,-38.845008416418494,22.75,22.625,2025-06-22 05:43:07
159.5,0,0.0,159,0,0.0,0.0,59.98,214.8,0,0.0,883.6,23.4,0.0,0.0,0,0.0,22.75,22.75,2025-06-22 05:43:26
162.2,0,0.0,159,0,0.0,0.0,60.02,215,0,0.0,883.6,23.4,0.0,0.0,0,0.0,22.75,22.625,2025-06-22 05:44:09
145.5,0,13.5,149.2,0,5.2,18.3,60.01,215,0.4,0.0,883.6,23.4,0.0,0.0,0,-38.845008416418494,22.75,22.812,2025-06-22 05:44:29
132.4,0,14.7,134.9,0,6.1,20.5,60,215,0.3,0.0,883.6,23.6,0.0,0.0,0,0.0,22.75,22.625,2025-06-22 05:45:12
124,0,14.3,143.5,0,5.1,19.3,60.04,214.6,0.4,0.0,883.6,23.6,0.0,0.0,0,0.0,22.75,22.812,2025-06-22 05:45:31
123.9,0,13.5,116.5,0,5.7,18.9,60.05,214.7,0.4,0.0,883.6,23.7,0.0,0.0,0,-38.845008416418494,22.75,22.625,2025-06-22 05:46:14
123.7,0,14.0,104.7,0,5.3,19.1,60.05,215,0.5,0.0,883.6,23.8,0.0,0.0,0,-38.845008416418494,22.75,22.812,2025-06-22 05:46:34
117.8,0,15.0,116.6,0,5.1,20.1,60.05,214.9,0.4,0.0,883.6,23.9,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-22 05:47:17
129.7,0,15.0,111.4,0,5.4,20.1,60.03,215,0.4,0.0,883.6,23.9,0.0,0.0,0,0.0,22.812,22.812,2025-06-22 05:47:36
132.9,0,15.1,108.2,0,5.7,20.6,60.04,215,0.5,0.0,883.6,24,0.0,0.0,0,0.0,22.812,22.625,2025-06-22 05:48:19
148.5,0,17.3,147.1,0,6.0,23.0,60.01,214.7,0.4,0.0,883.6,24,0.0,0.0,0,0.0,22.812,22.812,2025-06-22 05:48:38
120.9,0,17.2,140.2,0,7.0,23.9,59.99,214.8,0.4,0.0,883.6,24.1,0.0,0.0,0,-38.845008416418494,22.812,22.625,2025-06-22 05:49:22
123.8,0,17.3,132.1,0,6.4,23.7,59.98,215,0.4,0.0,883.6,24.2,0.0,0.0,0,0.0,22.812,22.812,2025-06-22 05:49:41
134.9,0,18.1,131,0,7.5,25.3,60,214.8,0.4,0.0,883.6,24.3,0.0,0.0,0,0.0,22.812,22.687,2025-06-22 05:50:24
129.8,0,19.5,135.8,0,6.6,25.8,60.03,214.9,0.3,0.0,883.6,24.3,0.0,0.0,0,0.0,22.812,22.812,2025-06-22 05:50:43
126.8,0,19.2,130.2,0,6.9,25.0,59.99,215,0.4,0.0,883.6,24.4,0.0,0.0,0,0.0,22.812,22.687,2025-06-22 05:51:27
127.1,0,18.3,120.5,0,7.3,25.6,60.01,214.9,0.4,0.0,883.6,24.4,0.0,0.0,0,0.0,22.812,22.812,2025-06-22 05:51:46
123.9,0,18.7,114.5,0,7.0,25.3,60,215,0.5,0.0,883.6,24.5,0.0,0.0,0,0.0,22.812,22.687,2025-06-22 05:52:29
126.6,0,18.5,146.4,0,6.1,20.5,59.98,215,0.4,0.0,883.6,24.6,0.0,0.0,0,0.0,22.812,22.875,2025-06-22 05:52:48
136.7,0,19.3,139.4,0,9.3,28.3,59.99,214.7,0.5,0.0,883.6,24.6,0.0,0.0,0,-38.845008416418494,22.812,22.687,2025-06-22 05:53:32
136.6,0,20.1,130.5,0,8.8,28.6,60,214.8,0.5,0.0,883.6,24.7,0.0,0.0,0,0.0,22.812,22.875,2025-06-22 05:53:51
139.7,0,21.7,133.3,0,8.7,29.9,60,214.7,0.4,0.0,883.6,24.8,0.0,0.0,0,0.0,22.875,22.625,2025-06-22 05:54:34
136.8,0,20.3,130.5,0,10.0,29.7,59.98,214.8,0.5,0.0,883.6,24.8,0.0,0.0,0,0.0,22.875,22.875,2025-06-22 05:54:53
135.6,0,21.0,132.7,0,10.9,31.5,60,214.8,0.4,0.0,883.6,24.9,0.0,0.0,0,0.0,22.875,22.687,2025-06-22 05:55:36
139.7,0,22.3,130.6,0,9.7,31.6,60.02,214.9,0.4,0.0,883.6,24.9,0.0,0.0,0,0.0,22.875,22.875,2025-06-22 05:55:56
143.2,0,23.2,139.4,0,12.2,34.9,59.98,214.7,0.4,0.0,883.6,25,0.0,0.0,0,0.0,22.875,22.687,2025-06-22 05:56:39
145.5,0,24.6,142.5,0,11.4,35.4,59.98,214.8,0.5,0.0,883.6,25,0.0,0.0,0,0.0,22.937,22.937,2025-06-22 05:56:58
145.9,0,25.0,134,0,12.0,36.7,59.99,214.8,0.4,0.0,883.6,25.1,0.0,0.0,0,0.0,22.875,22.75,2025-06-22 05:57:41
149.5,0,27.0,143.7,0,12.7,39.0,59.98,214.7,0.4,0.0,883.6,25.2,0.0,0.0,0,0.0,22.937,22.937,2025-06-22 05:58:01
145.6,0.1,27.9,139.2,0,13.3,40.6,60.04,214.6,0.4,0.0,883.6,25.2,0.0,0.0,0,0.0,22.937,22.75,2025-06-22 05:58:44
144,0.1,27.4,126,0,13.3,40.0,60.03,214.6,0.5,0.0,883.6,25.3,0.0,0.0,0,0.0,22.937,22.937,2025-06-22 05:59:03
145,0.1,29.9,145.1,0,15.4,44.3,59.96,214.7,0.4,0.0,883.6,25.4,0.0,0.0,0,0.0,22.937,22.75,2025-06-22 05:59:46
146.8,0.1,31.8,140.8,0,15.6,46.2,59.97,214.8,0.4,0.0,883.6,25.4,0.0,0.0,0,0.0,22.937,22.937,2025-06-22 06:00:06
153.1,0.1,33.3,141,0,17.3,48.3,59.99,214.6,0.4,0.0,883.6,25.5,0.0,0.0,0,0.0,22.937,22.75,2025-06-22 06:00:49
