timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,Irradiancia_incidente_SP722 [W/m2],Irradiancia_reflejada_SP722 [W/m2],Detector_incidente_SP722 [mV],Detector_reflejado_SP722 [mV],Albedo_SP722
2026-05-21 05:05:08,,,,,,,,,,,,,,,,0,,,-36.99525,-37.90272,0.0,,,,,
2026-05-21 05:10:08,,,,,,,,,,,,,,,,0,,,-31.07601,-37.90272,0.0,,,,,
2026-05-21 05:15:08,,,,,,,,,,,,,,,,0,,,-34.96051,-36.00758,0.0,,,,,
2026-05-21 05:20:08,77.78,0.0,0.0,67.39,0.0,0.0,0.0,28.0,99.79,0.0,0.0,2631.3,10.78,0.0,0.0,0,23.29547,23.1208,-13.59575,-36.00758,0.0,,,,,
2026-05-21 05:25:08,136.33,0.0,0.0,134.56,0.0,0.0,0.0,57.0,203.28,0.0,0.0,2631.3,22.06,0.0,0.0,0,23.3842,23.1653,-11.6535,-36.00758,0.0,,,,,
2026-05-21 05:30:08,140.76,0.0,0.0,139.02,0.0,0.0,0.0,60.0,213.9,0.0,0.0,2631.3,23.4,0.0,0.0,0,23.47165,23.2436,-9.71125,-36.00758,0.0,,,,,
2026-05-21 05:35:08,149.58,0.0,0.0,148.84,0.0,0.0,0.0,60.0,214.09,0.0,0.0,2631.3,23.56,0.0,0.0,0,23.56215,23.32165,0.0,-30.32218,0.0,,,,,
2026-05-21 05:40:08,148.63,0.0,0.0,148.55,0.0,0.0,0.0,60.02,213.64,0.0,0.0,2631.3,23.69,0.0,0.0,0,23.562,23.3183,0.0,-30.32218,0.0,,,,,
2026-05-21 05:45:08,154.86,0.0,0.0,154.28,0.0,0.0,0.0,60.02,213.97,0.0,0.0,2631.3,23.79,0.0,0.0,0,23.62475,23.3372,0.0,-32.21731,0.0,,,,,
2026-05-21 05:50:08,164.48,0.0,0.0,162.59,0.0,0.0,0.0,60.01,213.68,0.0,0.0,2631.3,23.95,0.0,0.0,0,23.7309,23.44355,0.0,-9.47568,0.0,,,,,
2026-05-21 05:55:08,154.66,0.14,27.84,144.37,0.1,21.27,48.38,60.02,213.63,0.43,0.0,2631.3,24.38,0.0,0.0,0,23.8559,23.56215,0.0,0.0,0.0,,,,,
2026-05-21 06:00:08,153.21,0.18,37.46,143.02,0.16,31.88,68.21,60.0,212.83,0.48,0.0,2631.3,25.04,0.0,0.0,0,24.05615,23.6684,11.6535,-1.89514,0.0,,,,,
2026-05-21 06:05:08,155.96,0.29,54.62,149.63,0.25,47.81,100.7,60.0,212.62,0.54,0.0,2631.3,25.6,0.0,0.0,0,24.1653,23.806,34.96051,0.0,0.0,,,,,
2026-05-21 06:10:08,157.28,0.51,84.0,150.03,0.46,77.81,157.38,60.0,212.29,0.79,0.0,2631.3,26.18,0.0,0.0,0,24.37155,23.9342,52.44076,0.0,0.0,,,,,
2026-05-21 06:15:08,162.5,0.93,156.93,153.74,1.46,229.77,364.8,60.0,212.61,1.66,0.0,2631.3,26.92,0.0,0.0,0,25.33715,24.6435,93.22802,0.0,0.0,,,,,
2026-05-21 06:20:08,163.75,0.62,107.47,156.64,0.92,149.46,248.03,60.0,212.53,1.11,0.0,2631.3,27.58,0.0,0.0,0,25.73105,24.7247,73.80552,0.0,0.0,,,,,
2026-05-21 06:25:08,163.29,0.83,140.04,158.25,0.82,132.05,262.58,60.02,212.32,1.19,0.02,2631.32,28.04,0.0,0.0,0,25.5341,24.6748,83.51677,0.0,0.0,,,,,
2026-05-21 06:30:08,163.36,0.77,130.94,155.59,0.86,141.06,262.82,60.01,212.53,1.19,0.1,2631.4,28.55,0.0,0.0,0,25.55605,24.92485,81.57452,0.0,0.0,,,,,
2026-05-21 06:35:08,166.2,1.53,260.64,157.39,2.73,428.93,647.35,60.02,212.7,3.0,0.1,2631.4,29.3,0.0,0.01,0,26.04035,25.37475,134.01528,18.95136,0.10896,,,,,
2026-05-21 06:40:08,167.25,2.11,356.53,156.18,3.91,611.63,904.66,60.0,212.59,4.18,0.18,2631.47,30.84,0.04,0.1,0,27.68415,26.6997,188.39829,36.00758,0.19352,,,,,
2026-05-21 06:45:08,165.66,2.24,370.48,154.23,3.29,513.88,826.5,60.02,212.46,3.84,0.25,2631.55,32.09,0.1,0.1,0,29.9403,27.3748,221.41655,37.90272,0.17145,,,,,
2026-05-21 06:50:08,163.54,1.97,318.88,154.62,2.52,394.21,667.4,59.99,212.15,3.14,0.3,2631.6,32.64,0.1,0.19,0,31.006,27.3998,205.87854,37.90272,0.18557,,,,,
2026-05-21 06:55:08,163.75,1.8,298.94,154.26,2.46,382.84,639.6,60.0,212.05,2.97,0.38,2631.67,33.29,0.1,0.2,0,31.76535,27.96225,170.91804,24.63677,0.11686,,,,,
2026-05-21 07:00:08,159.39,1.67,270.32,147.57,2.11,309.84,544.67,60.0,211.67,2.54,0.4,2631.7,33.18,0.18,0.2,0,31.72795,28.1904,165.09129,18.95136,0.09432,,,,,
2026-05-21 07:05:08,162.66,1.65,268.79,154.99,1.68,263.06,499.51,59.99,211.35,2.33,0.45,2631.75,33.49,0.2,0.24,0,32.25605,28.9934,161.20678,17.05622,0.10245,,,,,
2026-05-21 07:10:08,161.7,2.68,427.51,153.67,3.86,597.81,958.61,60.01,211.8,4.49,0.5,2631.8,34.38,0.2,0.3,0,32.9966,30.0747,266.08831,45.48326,0.15635,,,,,
2026-05-21 07:15:08,162.84,2.25,369.87,153.71,3.29,506.33,820.0,60.02,211.24,3.86,0.6,2631.9,34.82,0.22,0.3,0,33.7029,31.3434,225.30105,39.79785,0.16061,,,,,
2026-05-21 07:20:08,159.96,2.49,393.23,153.63,3.01,469.46,809.11,60.0,211.48,3.77,0.66,2631.96,35.4,0.3,0.4,0,34.0841,32.70595,231.1278,37.90272,0.13225,,,,,
2026-05-21 07:25:08,158.72,1.77,286.14,144.67,1.91,279.14,528.69,60.01,210.69,2.48,0.7,2632.0,35.08,0.3,0.4,0,33.606,32.38095,178.68704,17.05622,0.07765,,,,,
2026-05-21 07:30:08,159.62,1.3,220.27,150.57,1.39,217.22,413.25,60.02,210.49,1.88,0.75,2632.05,34.95,0.3,0.4,0,33.24655,32.3623,137.89978,15.16109,0.0805,,,,,
2026-05-21 07:35:08,159.58,1.35,216.67,152.67,1.36,212.08,405.99,60.0,210.4,1.89,0.8,2632.1,34.55,0.3,0.4,0,32.00925,31.18415,135.95753,7.58054,0.03984,,,,,
2026-05-21 07:40:08,162.73,2.5,412.92,153.99,2.79,444.64,788.77,60.02,211.14,3.69,0.82,2632.12,34.73,0.4,0.49,0,32.03405,31.36845,283.56856,53.06381,0.18271,,,,,
2026-05-21 07:45:08,160.51,1.52,245.47,152.5,1.68,257.8,473.73,60.0,210.56,2.22,0.9,2632.2,35.0,0.4,0.5,0,32.57795,32.00285,157.32228,7.58054,0.04635,,,,,
2026-05-21 07:50:08,152.61,2.94,438.14,154.03,3.04,466.18,845.81,60.0,211.61,4.0,0.92,2632.22,35.21,0.4,0.5,0,32.7467,32.29975,297.16431,54.95894,0.18061,,,,,
2026-05-21 07:55:08,157.3,2.77,436.3,154.79,2.92,458.68,832.5,59.99,211.66,3.96,1.0,2632.3,35.84,0.47,0.58,0,34.31525,33.78105,304.93332,51.16867,0.1657,,,,,
2026-05-21 08:00:08,160.54,3.49,545.5,153.37,3.64,560.78,1038.97,60.01,212.35,4.9,1.1,2632.4,36.88,0.5,0.6,0,35.5966,35.40915,365.14308,62.53948,0.16538,,,,,
2026-05-21 08:05:08,157.0,3.21,496.09,153.96,3.2,488.43,921.63,59.99,211.98,4.4,1.17,2632.47,37.02,0.54,0.66,0,35.83105,35.9373,334.06707,58.74921,0.16812,,,,,
2026-05-21 08:10:08,160.86,5.24,836.38,153.36,5.69,862.65,1585.72,60.01,211.41,7.53,1.27,2632.56,38.17,0.6,0.7,0,36.4435,37.80295,569.07937,106.12761,0.18663,,,,,
2026-05-21 08:15:08,155.18,4.19,639.46,149.42,4.38,662.65,1216.06,60.01,210.4,5.75,1.39,2632.69,39.24,0.66,0.79,0,37.99345,40.606,458.3711,83.38598,0.17627,,,,,
2026-05-21 08:20:08,155.91,4.39,674.02,149.38,4.26,634.09,1221.72,60.0,210.24,5.81,1.49,2632.79,39.49,0.7,0.8,0,38.481,40.63405,475.85135,81.49084,0.15775,,,,,
2026-05-21 08:25:08,153.45,3.9,597.0,147.81,3.62,535.85,1057.34,60.0,209.94,5.01,1.6,2632.9,39.81,0.8,0.9,0,38.93725,40.931,427.29509,72.01516,0.1576,,,,,
2026-05-21 08:30:08,155.99,2.54,396.27,149.16,2.16,327.13,676.48,60.01,208.69,3.22,1.67,2632.97,39.34,0.8,0.9,0,38.70285,39.5122,291.33756,45.48326,0.15281,,,,,
2026-05-21 08:35:08,157.35,2.4,376.61,151.23,2.12,320.83,652.57,60.0,209.0,3.12,1.7,2633.0,38.7,0.84,0.9,0,37.36525,38.00915,281.62631,39.79786,0.14283,,,,,
2026-05-21 08:40:08,158.74,2.31,371.5,152.52,2.0,306.26,634.37,60.0,208.54,3.02,1.79,2633.08,38.27,0.9,0.99,0,36.4091,36.80595,268.03056,37.90272,0.142,,,,,
2026-05-21 08:45:08,159.77,1.86,298.31,152.77,1.61,247.97,512.43,60.02,208.35,2.44,1.8,2633.1,37.97,0.9,1.0,0,35.5998,35.981,221.41655,37.90272,0.17424,,,,,
2026-05-21 08:50:08,159.78,1.8,286.63,152.52,1.58,244.88,499.93,60.01,208.99,2.38,1.86,2633.16,37.57,0.9,1.0,0,34.4091,34.56845,215.5898,37.90272,0.18074,,,,,
2026-05-21 08:55:08,161.27,2.1,338.11,152.55,1.9,292.97,590.79,60.01,209.26,2.81,1.9,2633.2,37.35,0.96,1.0,0,34.05605,34.0122,268.03056,37.90272,0.14171,,,,,
2026-05-21 09:00:08,161.95,2.39,395.11,153.66,2.24,346.79,695.18,60.01,209.27,3.26,1.96,2633.27,37.37,1.0,1.06,0,34.3279,34.256,295.22207,37.90272,0.12894,,,,,
2026-05-21 09:05:08,160.53,3.42,543.2,153.91,2.85,441.76,922.57,59.99,209.53,4.43,2.02,2633.32,37.72,1.0,1.1,0,34.8372,35.2842,392.33459,66.32976,0.16168,,,,,
2026-05-21 09:10:08,159.53,2.19,352.74,154.45,1.79,282.47,594.61,60.01,208.94,2.8,2.1,2633.4,37.62,1.09,1.1,0,35.34345,35.7779,236.95455,37.90272,0.16367,,,,,
