Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2[A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [°C],Energìa PV1 [Wh],Energìa PV2 [Wh],codigo_error,irradiancia_incidente,irradiancia_reflejada,albedo,temp_vertical,temp_inclinado,timestamp
,0,0.0,0,0,0.0,0.0,0,,,0.0,1378.1,,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.312,23.25,2025-10-28 05:26:32
,,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,,-38.845008416418494,-37.90271636133923,0,23.312,23.25,2025-10-28 05:27:31
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.312,23.25,2025-10-28 05:27:44
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,0,0.0,-37.90271636133923,0,23.312,23.25,2025-10-28 05:28:14
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.312,23.25,2025-10-28 05:28:29
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.375,23.25,2025-10-28 05:28:58
,,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.312,23.312,2025-10-28 05:29:30
,,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:29:45
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.312,23.25,2025-10-28 05:29:58
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.312,23.312,2025-10-28 05:30:14
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1378.1,0,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.375,23.25,2025-10-28 05:30:29
30.5,0,0.0,30.4,0,0.0,0.0,60.01,76.1,0,0.0,1378.1,0,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:30:43
98.4,0,0.0,102.6,0,0.0,0.0,60.05,211.5,0,0.0,1378.1,23.4,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.375,23.25,2025-10-28 05:30:58
146.4,0,0.0,146.2,0,0.0,0.0,60.04,211.6,0,0.0,1378.1,23.4,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.375,23.25,2025-10-28 05:31:13
146.9,0,0.0,146.8,0,0.0,0.0,60.03,211.7,0,0.0,1378.1,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:31:28
147.5,0,0.0,147.4,0,0.0,0.0,60.03,211.6,0,0.0,1378.1,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:31:43
148.4,0,0.0,148.3,0,0.0,0.0,60,211.4,0,0.0,1378.1,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.312,2025-10-28 05:31:58
148.8,0,0.0,148.7,0,0.0,0.0,60.01,211.3,0,0.0,1378.1,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.312,2025-10-28 05:32:13
149.3,0,0.0,148.5,0,0.0,0.0,60.01,211.3,0,0.0,1378.1,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:32:28
149.9,0,0.0,149.7,0,0.0,0.0,59.99,211.4,0,0.0,1378.1,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:32:43
150.5,0,0.0,150.3,0,0.0,0.0,59.98,211.4,0,0.0,1378.1,23.4,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:32:58
150.9,0,0.0,150.7,0,0.0,0.0,59.98,211.5,0,0.0,1378.1,23.4,0.0,0.0,0,0.0,0.0,0,23.375,23.25,2025-10-28 05:33:13
151.3,0,0.0,151.1,0,0.0,0.0,59.98,211.4,0,0.0,1378.1,23.5,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:33:28
151.8,0,0.0,151.5,0,0.0,0.0,60.02,211.4,0,0.0,1378.1,23.5,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:33:43
152.1,0,0.0,151.9,0,0.0,0.0,60.01,211.4,0,0.0,1378.1,23.5,0.0,0.0,0,0.0,0.0,0,23.375,23.25,2025-10-28 05:33:58
152.4,0,0.0,152.2,0,0.0,0.0,59.98,211.5,0,0.0,1378.1,23.5,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:34:13
152.7,0,0.0,152.6,0,0.0,0.0,60.02,211.6,0,0.0,1378.1,23.5,0.0,0.0,0,-38.845008416418494,0.0,0,23.375,23.25,2025-10-28 05:34:28
153.1,0,0.0,153,0,0.0,0.0,60,211.5,0,0.0,1378.1,23.5,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:34:43
153.2,0,0.0,153.2,0,0.0,0.0,59.97,211.4,0,0.0,1378.1,23.5,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:34:58
153.7,0,0.0,153.7,0,0.0,0.0,59.99,211.4,0,0.0,1378.1,23.5,0.0,0.0,0,0.0,0.0,0,23.375,23.25,2025-10-28 05:35:13
154.2,0,0.0,154.1,0,0.0,0.0,60.01,211.3,0,0.0,1378.1,23.6,0.0,0.0,0,-38.845008416418494,-37.90271636133923,0,23.375,23.25,2025-10-28 05:35:28
154.4,0,0.0,154.3,0,0.0,0.0,60.01,211.4,0,0.0,1378.1,23.5,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:35:43
99.7,0,0.0,95.7,0,0.0,0.0,60,211.3,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.25,23.25,2025-10-28 05:35:58
158.6,0,0.0,156.2,0,0.0,0.0,59.97,211.4,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.25,2025-10-28 05:36:13
158.9,0,0.0,156.5,0,0.0,0.0,60.02,211.3,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:36:28
156,0,0.0,155.8,0,0.0,0.0,60.03,211.4,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:36:43
156.5,0,0.0,156.2,0,0.0,0.0,60.04,211.2,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:36:58
156.7,0,0.0,156.6,0,0.0,0.0,60.03,211.3,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.25,2025-10-28 05:37:13
157.1,0,0.0,156.9,0,0.0,0.0,60.03,211.2,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.25,2025-10-28 05:37:28
157.5,0,0.0,157.3,0,0.0,0.0,60.03,211.2,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.375,23.25,2025-10-28 05:37:43
157.9,0,0.0,157.7,0,0.0,0.0,60.01,211.2,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.25,2025-10-28 05:37:58
158.3,0,0.0,158.1,0,0.0,0.0,59.98,211.2,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.25,2025-10-28 05:38:13
158.7,0,0.0,158.5,0,0.0,0.0,59.99,211.5,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.25,2025-10-28 05:38:28
159,0,0.0,158.8,0,0.0,0.0,60.01,211.6,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,-37.90271636133923,0,23.187,23.25,2025-10-28 05:38:43
159.4,0,0.0,159.1,0,0.0,0.0,59.97,211.6,0,0.0,1378.1,23.6,0.0,0.0,0,0.0,0.0,0,23.437,23.25,2025-10-28 05:38:58
159.7,0,0.0,159.5,0,0.0,0.0,59.98,211.5,0,0.0,1378.1,23.7,0.0,0.0,0,0.0,0.0,0,23.5,23.25,2025-10-28 05:39:13
160.1,0,0.0,159.8,0,0.0,0.0,59.99,211.4,0,0.0,1378.1,23.7,0.0,0.0,0,0.0,-37.90271636133923,0,23.312,23.25,2025-10-28 05:39:28
160.5,0,0.0,160.2,0,0.0,0.0,59.98,211.3,0,0.0,1378.1,23.7,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.25,2025-10-28 05:39:43
160.9,0,0.0,160.5,0,0.0,0.0,59.98,211.4,0,0.0,1378.1,23.7,0.0,0.0,0,0.0,0.0,0,85.0,23.25,2025-10-28 05:39:58
161.1,0,0.0,160.7,0,0.0,0.0,59.99,211.4,0,0.0,1378.1,23.7,0.0,0.0,0,0.0,-37.90271636133923,0,23.562,23.25,2025-10-28 05:40:13
161.7,0,0.0,161,0,0.0,0.0,60.02,211.4,0,0.0,1378.1,23.7,0.0,0.0,0,0.0,0.0,0,22.875,23.25,2025-10-28 05:40:28
162,0,0.0,161.3,0,0.0,0.0,60.02,211.5,0,0.0,1378.1,23.7,0.0,0.0,0,0.0,0.0,0,23.437,23.25,2025-10-28 05:40:43
162.3,0,0.0,161.5,0,0.0,0.0,60.03,211.4,0,0.0,1378.1,23.7,0.0,0.0,0,0.0,0.0,0,23.437,23.25,2025-10-28 05:40:58
162.6,0,0.0,159.9,0,0.0,0.0,60.01,211.4,0,0.0,1378.1,23.7,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.312,2025-10-28 05:41:13
145.5,0,20.6,142.8,0,9.9,30.1,60.02,211.5,0.3,0.0,1378.1,23.7,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.312,2025-10-28 05:41:28
130.7,0,19.6,122,0,10.3,29.4,59.98,211.3,0.4,0.0,1378.1,23.7,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.312,2025-10-28 05:41:43
136.7,0,19.8,113.6,0,10.3,29.7,59.99,211.2,0.4,0.0,1378.1,23.8,0.0,0.0,0,0.0,0.0,0,23.5,23.312,2025-10-28 05:41:58
148.2,0,20.5,107.1,0,11.0,31.0,59.97,211.3,0.3,0.0,1378.1,23.9,0.0,0.0,0,0.0,-37.90271636133923,0,23.437,23.312,2025-10-28 05:42:13
127.7,0.1,20.7,115.1,0,11.5,31.7,60.01,211.3,0.4,0.0,1378.1,23.9,0.0,0.0,0,0.0,0.0,0,23.5,23.312,2025-10-28 05:42:28
123.8,0.1,22.8,128.6,0,13.6,35.9,60.02,211.3,0.5,0.0,1378.1,24,0.0,0.0,0,0.0,-37.90271636133923,0,23.5,23.312,2025-10-28 05:42:43
127.1,0.1,23.4,132.5,0,14.4,37.3,60.01,211.5,0.4,0.0,1378.1,24,0.0,0.0,0,0.0,0.0,0,22.75,23.312,2025-10-28 05:42:58
136.5,0.1,23.6,130.6,0,16.4,39.8,60.01,211.5,0.5,0.0,1378.1,24,0.0,0.0,0,0.0,0.0,0,23.5,23.312,2025-10-28 05:43:13
125,0.1,24.2,128,0,15.8,39.3,59.99,211.4,0.3,0.0,1378.1,24.1,0.0,0.0,0,0.0,0.0,0,23.5,23.312,2025-10-28 05:43:28
133.2,0.1,26.0,131.2,0,17.6,42.9,60.01,211.4,0.4,0.0,1378.1,24.1,0.0,0.0,0,0.0,0.0,0,23.5,23.312,2025-10-28 05:43:43
127.7,0.1,26.6,143,0,17.1,43.4,60,211.3,0.5,0.0,1378.1,24.2,0.0,0.0,0,0.0,-37.90271636133923,0,23.562,23.375,2025-10-28 05:43:58
130.4,0.1,27.2,133.6,0,18.9,45.3,60,211.4,0.6,0.0,1378.1,24.2,0.0,0.0,0,0.0,0.0,0,23.562,23.375,2025-10-28 05:44:13
145.5,0.1,28.6,136.7,0.1,19.9,47.6,60.03,211.4,0.5,0.0,1378.1,24.2,0.0,0.0,0,0.0,0.0,0,23.562,23.375,2025-10-28 05:44:28
147.1,0.1,29.3,130.5,0.1,20.8,49.1,60.02,211.6,0.5,0.0,1378.1,24.3,0.0,0.0,0,0.0,0.0,0,23.562,23.375,2025-10-28 05:44:43
136.7,0.1,29.3,142.6,0.1,22.0,50.7,60.01,211.7,0.5,0.0,1378.1,24.3,0.0,0.0,0,0.0,0.0,0,23.562,23.375,2025-10-28 05:44:58
128.3,0.1,29.4,136.2,0.1,22.5,51.0,59.99,211.7,0.6,0.0,1378.1,24.3,0.0,0.0,0,0.0,0.0,0,23.625,23.375,2025-10-28 05:45:13
133.1,0.1,31.4,142.6,0.1,24.3,54.7,60.01,211.5,0.4,0.0,1378.1,24.3,0.0,0.0,0,0.0,0.0,0,23.625,23.437,2025-10-28 05:45:28
155.2,0.1,32.9,147.7,0.1,25.9,57.8,60.02,211.3,0.4,0.0,1378.1,24.4,0.0,0.0,0,0.0,0.0,0,23.625,23.375,2025-10-28 05:45:43
143.1,0.1,32.1,132.2,0.1,28.0,58.4,60.03,211.3,0.4,0.0,1378.1,24.4,0.0,0.0,0,0.0,0.0,0,23.687,23.437,2025-10-28 05:45:58
149.4,0.1,32.7,138.1,0.1,29.8,61.4,60.03,211.3,0.4,0.0,1378.1,24.5,0.0,0.0,0,0.0,0.0,0,23.687,23.437,2025-10-28 05:46:13
142.2,0.1,33.8,138.3,0.1,31.6,63.8,59.99,211.2,0.5,0.0,1378.1,24.5,0.0,0.0,0,0.0,0.0,0,23.687,23.437,2025-10-28 05:46:28
140.5,0.1,33.7,140,0.1,32.8,65.4,60.02,211.3,0.5,0.0,1378.1,24.5,0.0,0.0,0,0.0,0.0,0,23.687,23.437,2025-10-28 05:46:43
149.3,0.1,33.8,134.5,0.1,32.9,65.5,60,211.4,0.5,0.0,1378.1,24.6,0.0,0.0,0,0.0,0.0,0,23.75,23.437,2025-10-28 05:46:58
146.4,0.1,35.5,141.2,0.1,34.0,68.4,60.01,211.6,0.5,0.0,1378.1,24.6,0.0,0.0,0,0.0,0.0,0,23.75,23.437,2025-10-28 05:47:13
140.7,0.1,36.1,141.3,0.1,34.0,68.8,60,211.5,0.5,0.0,1378.1,24.6,0.0,0.0,0,0.0,0.0,0,23.812,23.437,2025-10-28 05:47:28
143.5,0.1,38.1,147.1,0.1,33.5,70.3,60,211.6,0.5,0.0,1378.1,24.7,0.0,0.0,0,0.0,0.0,0,23.812,23.437,2025-10-28 05:47:43
140.6,0.2,36.8,135.3,0.2,34.3,70.2,60,211.6,0.5,0.0,1378.1,24.7,0.0,0.0,0,0.0,0.0,0,23.812,23.437,2025-10-28 05:47:58
143.4,0.2,40.2,143.9,0.1,36.9,75.7,60.01,211.6,0.5,0.0,1378.1,24.7,0.0,0.0,0,0.0,-37.90271636133923,0,23.875,23.5,2025-10-28 05:48:13
137.7,0.2,39.6,138.5,0.2,39.2,77.4,60.01,211.5,0.5,0.0,1378.1,24.8,0.0,0.0,0,0.0,0.0,0,23.875,23.5,2025-10-28 05:48:28
140.5,0.2,41.7,144.3,0.2,41.7,82.0,59.99,211.8,0.5,0.0,1378.1,24.8,0.0,0.0,0,0.0,-37.90271636133923,0,23.875,23.5,2025-10-28 05:48:43
149.4,0.2,42.3,141.3,0.2,44.2,84.9,59.98,211.7,0.5,0.0,1378.1,24.8,0.0,0.0,0,0.0,0.0,0,23.937,23.562,2025-10-28 05:48:58
147.4,0.2,43.5,139.3,0.2,46.1,88.2,60.02,211.7,0.5,0.0,1378.1,24.8,0.0,0.0,0,0.0,0.0,0,23.937,23.562,2025-10-28 05:49:13
145.9,0.2,45.0,149.5,0.2,50.2,93.4,60.02,211.8,0.5,0.0,1378.1,24.9,0.0,0.0,0,0.0,0.0,0,24.0,23.562,2025-10-28 05:49:28
149.3,0.2,45.2,141.7,0.3,53.4,96.9,59.98,211.8,0.5,0.0,1378.1,24.9,0.0,0.0,0,0.0,0.0,0,24.0,23.625,2025-10-28 05:49:43
146.4,0.2,45.8,147.1,0.3,60.0,103.8,60,211.8,0.5,0.0,1378.1,24.9,0.0,0.0,0,0.0,0.0,0,24.062,23.562,2025-10-28 05:49:58
148.6,0.2,46.9,144.6,0.3,65.7,110.7,60.02,211.7,0.6,0.0,1378.1,24.9,0.0,0.0,0,0.0,0.0,0,24.125,23.625,2025-10-28 05:50:13
158.2,0.2,47.7,142.8,0.4,72.6,118.1,60,211.7,0.6,0.0,1378.1,25,0.0,0.0,0,0.0,0.0,0,24.125,23.687,2025-10-28 05:50:28
152.3,0.2,48.0,135.3,0.5,77.4,122.9,59.99,211.8,0.6,0.0,1378.1,25,0.0,0.0,0,0.0,0.0,0,24.187,23.687,2025-10-28 05:50:43
155.3,0.2,50.1,150,0.4,82.1,129.7,60,211.6,0.6,0.0,1378.1,25,0.0,0.0,0,0.0,0.0,0,24.187,23.75,2025-10-28 05:50:58
158.2,0.2,50.9,147,0.5,89.2,137.4,60.01,211.6,0.6,0.0,1378.1,25.1,0.0,0.0,0,0.0,0.0,0,24.187,23.75,2025-10-28 05:51:13
164.1,0.2,53.2,150.1,0.5,93.6,144.1,60,211.6,0.7,0.0,1378.1,25.1,0.0,0.0,0,0.0,0.0,0,24.25,23.812,2025-10-28 05:51:28
166.1,0.2,54.1,153.3,0.5,97.3,148.6,60,211.5,0.7,0.0,1378.1,25.1,0.0,0.0,0,0.0,0.0,0,24.312,23.812,2025-10-28 05:51:43
161.2,0.3,54.3,150.1,0.5,97.4,148.9,60.03,211.6,0.7,0.0,1378.1,25.2,0.0,0.0,0,0.0,0.0,0,24.312,23.812,2025-10-28 05:51:58
161.2,0.3,54.7,151.5,0.5,99.4,151.2,60.03,211.7,0.8,0.0,1378.1,25.2,0.0,0.0,0,0.0,0.0,0,24.375,23.875,2025-10-28 05:52:13
158.5,0.3,54.7,145.6,0.6,102.8,154.2,60.01,211.7,0.7,0.0,1378.1,25.2,0.0,0.0,0,0.0,0.0,0,24.375,23.875,2025-10-28 05:52:28
159.8,0.3,55.2,145.2,0.6,105.7,157.9,60.02,211.8,0.8,0.0,1378.1,25.2,0.0,0.0,0,0.0,0.0,0,24.437,23.937,2025-10-28 05:52:43
161.4,0.3,56.1,149.4,0.6,111.4,164.4,60.02,211.8,0.7,0.0,1378.1,25.3,0.0,0.0,0,0.0,0.0,0,24.437,24.0,2025-10-28 05:52:58
168.6,0.3,58.0,149.1,0.7,119.0,173.7,59.97,211.7,0.8,0.0,1378.1,25.3,0.0,0.0,0,0.0,0.0,0,24.5,24.0,2025-10-28 05:53:13
166.1,0.3,58.0,148.7,0.7,125.3,179.6,59.98,211.6,0.8,0.0,1378.1,25.3,0.0,0.0,0,38.845008416418494,0.0,0.0,24.562,24.062,2025-10-28 05:53:28
166.1,0.3,59.4,145.7,0.8,130.1,186.0,59.97,211.7,0.8,0.0,1378.1,25.4,0.0,0.0,0,38.845008416418494,0.0,0.0,24.562,24.062,2025-10-28 05:53:43
160.2,0.3,59.5,141.1,1,142.0,197.9,59.99,211.8,0.9,0.0,1378.1,25.4,0.0,0.0,0,38.845008416418494,0.0,0.0,24.625,24.062,2025-10-28 05:53:58
161.6,0.3,60.6,139.3,1,154.8,209.6,60.01,211.7,0.9,0.0,1378.1,25.5,0.0,0.0,0,0.0,0.0,0,24.625,24.125,2025-10-28 05:54:13
161.5,0.3,62.9,137,1.1,154.9,213.5,60,211.6,1,0.0,1378.1,25.5,0.0,0.0,0,38.845008416418494,0.0,0.0,24.687,24.125,2025-10-28 05:54:28
166.1,0.3,64.9,133.6,1.1,156.0,216.8,59.97,211.6,1,0.0,1378.1,25.5,0.0,0.0,0,38.845008416418494,0.0,0.0,24.687,24.125,2025-10-28 05:54:43
163.8,0.3,64.3,134.5,1.1,156.6,217.5,60,211.6,1,0.0,1378.1,25.5,0.0,0.0,0,38.845008416418494,0.0,0.0,24.75,24.187,2025-10-28 05:54:58
170.2,0.3,66.7,137.9,1,158.4,220.7,60.01,211.6,1,0.0,1378.1,25.6,0.0,0.0,0,38.845008416418494,0.0,0.0,24.75,24.187,2025-10-28 05:55:13
171.2,0.3,67.7,136.9,1.1,158.6,221.5,60,211.6,1,0.0,1378.1,25.6,0.0,0.0,0,38.845008416418494,0.0,0.0,24.812,24.25,2025-10-28 05:55:28
168.4,0.3,68.3,133.8,1.1,156.2,220.2,60,211.4,1.1,0.0,1378.1,25.6,0.0,0.0,0,38.845008416418494,0.0,0.0,24.875,24.25,2025-10-28 05:55:43
168.3,0.4,70.2,136.8,1.1,156.4,222.2,60.01,211.4,1,0.0,1378.1,25.7,0.0,0.0,0,38.845008416418494,0.0,0.0,24.937,24.312,2025-10-28 05:55:58
163.9,0.4,75.3,136.9,1,155.5,226.6,60.01,211.4,1,0.0,1378.1,25.7,0.0,0.0,0,38.845008416418494,0.0,0.0,24.937,24.312,2025-10-28 05:56:13
168.2,0.4,81.4,139.8,1,157.6,234.0,60.01,211.4,1.1,0.0,1378.1,25.8,0.0,0.0,0,38.845008416418494,0.0,0.0,25.0,24.375,2025-10-28 05:56:28
169.8,0.5,93.4,136.8,1,153.8,243.3,59.98,211.4,1.1,0.0,1378.1,25.8,0.0,0.0,0,38.845008416418494,0.0,0.0,25.0,24.375,2025-10-28 05:56:43
171.2,0.6,109.4,142.5,1,146.6,251.7,59.99,211.5,1.2,0.0,1378.1,25.8,0.0,0.0,0,38.845008416418494,0.0,0.0,25.062,24.375,2025-10-28 05:56:58
171.2,0.6,120.1,139.8,1,148.6,263.8,59.99,211.8,1.2,0.0,1378.1,25.8,0.0,0.0,0,38.845008416418494,0.0,0.0,25.125,24.437,2025-10-28 05:57:13
166,0.8,133.7,139.8,0.9,141.6,270.0,59.99,212,1.2,0.0,1378.1,25.9,0.0,0.0,0,38.845008416418494,0.0,0.0,25.187,24.5,2025-10-28 05:57:28
164.9,0.8,141.6,141,0.9,121.5,259.1,59.98,212.1,1.2,0.0,1378.1,25.9,0.0,0.0,0,38.845008416418494,0.0,0.0,25.187,24.5,2025-10-28 05:57:43
166,0.7,136.0,141.1,0.8,127.1,258.1,60.01,212.1,1.2,0.0,1378.1,26,0.0,0.0,0,38.845008416418494,0.0,0.0,25.25,24.562,2025-10-28 05:57:58
164.4,0.7,131.7,139.6,0.8,121.6,248.0,60.03,211.9,1.1,0.0,1378.1,26,0.0,0.0,0,38.845008416418494,0.0,0.0,25.312,24.625,2025-10-28 05:58:13
163.7,0.7,129.2,142.6,0.7,104.9,232.9,60.02,211.4,1.1,0.0,1378.1,26,0.0,0.0,0,38.845008416418494,0.0,0.0,25.312,24.687,2025-10-28 05:58:28
166.7,0.7,125.4,139.1,0.7,112.3,233.0,59.98,211.6,1,0.0,1378.1,26.1,0.0,0.0,0,38.845008416418494,0.0,0.0,25.375,24.687,2025-10-28 05:58:43
163.7,0.7,121.6,137.4,0.7,105.9,223.2,59.97,211.9,1.1,0.0,1378.1,26.1,0.0,0.0,0,38.845008416418494,0.0,0.0,25.437,24.75,2025-10-28 05:58:58
163.5,0.6,119.1,139.7,0.7,102.8,217.1,60.02,212,1,0.0,1378.1,26.1,0.0,0.0,0,38.845008416418494,0.0,0.0,25.437,24.75,2025-10-28 05:59:13
166.9,0.6,114.6,139.8,0.6,98.0,207.3,60,211.6,1,0.0,1378.1,26.2,0.0,0.0,0,38.845008416418494,0.0,0.0,25.437,24.75,2025-10-28 05:59:28
163.7,0.6,112.3,136.6,0.6,94.1,202.5,59.97,211.6,0.9,0.0,1378.1,26.2,0.0,0.0,0,38.845008416418494,0.0,0.0,25.5,24.75,2025-10-28 05:59:43
160.7,0.6,109.1,133.8,0.6,90.1,195.3,59.98,211.7,0.9,0.0,1378.1,26.2,0.0,0.0,0,38.845008416418494,0.0,0.0,25.562,24.75,2025-10-28 05:59:58
162.9,0.6,107.6,136.7,0.5,88.1,191.9,59.98,211.8,0.8,0.0,1378.1,26.3,0.0,0.0,0,38.845008416418494,0.0,0.0,25.562,24.75,2025-10-28 06:00:13
160.9,0.6,105.8,133.8,0.5,85.2,187.3,60,211.9,0.8,0.0,1378.1,26.3,0.0,0.0,0,38.845008416418494,0.0,0.0,25.625,24.75,2025-10-28 06:00:28
163.7,0.5,101.1,136.6,0.5,80.8,178.4,59.98,211.9,0.8,0.0,1378.1,26.4,0.0,0.0,0,38.845008416418494,0.0,0.0,25.687,24.812,2025-10-28 06:00:43
163.5,0.5,94.6,136.2,0.4,73.6,163.6,60.01,211.9,0.8,0.0,1378.1,26.4,0.0,0.0,0,0.0,0.0,0,25.687,24.812,2025-10-28 06:00:58
161.7,0.4,85.2,136.8,0.4,67.6,150.0,60.04,212,0.8,0.0,1378.1,26.5,0.0,0.0,0,38.845008416418494,0.0,0.0,25.75,24.812,2025-10-28 06:01:13
162.9,0.4,76.5,133.9,0.4,59.9,133.8,60.02,211.9,0.6,0.0,1378.1,26.5,0.0,0.0,0,0.0,0.0,0,25.812,24.875,2025-10-28 06:01:28
160.9,0.3,68.9,135.7,0.3,53.6,120.3,60.03,212.1,0.5,0.0,1378.1,26.5,0.0,0.0,0,38.845008416418494,0.0,0.0,25.812,24.875,2025-10-28 06:01:43
157.9,0.3,63.1,136.9,0.3,50.0,111.1,60.03,212.2,0.5,0.0,1378.1,26.5,0.0,0.0,0,0.0,0.0,0,25.875,24.875,2025-10-28 06:01:58
160.8,0.3,61.1,134,0.2,48.1,107.3,60.03,212.2,0.5,0.0,1378.1,26.6,0.0,0.0,0,0.0,0.0,0,25.875,24.875,2025-10-28 06:02:13
157.9,0.3,61.8,136.8,0.3,49.1,108.8,60.02,212.1,0.5,0.0,1378.1,26.6,0.0,0.0,0,0.0,0.0,0,25.937,24.937,2025-10-28 06:02:28
160.8,0.3,62.2,136.6,0.3,49.2,109.9,60.02,212.1,0.5,0.0,1378.1,26.6,0.0,0.0,0,0.0,0.0,0,25.937,24.875,2025-10-28 06:02:43
157.7,0.3,61.8,132.3,0.3,48.7,108.4,59.98,212.2,0.6,0.0,1378.1,26.7,0.0,0.0,0,0.0,-37.90271636133923,0,26.0,24.875,2025-10-28 06:02:58
161.2,0.3,62.7,143.1,0.2,50.3,110.9,59.98,212.1,0.6,0.0,1378.1,26.7,0.0,0.0,0,0.0,0.0,0,26.0,24.875,2025-10-28 06:03:13
161.2,0.2,62.5,138.8,0.3,50.4,106.2,59.99,212.1,0.6,0.0,1378.1,26.7,0.0,0.0,0,0.0,0.0,0,26.0,24.875,2025-10-28 06:03:28
160.9,0.3,62.1,139.6,0.2,50.3,110.2,60.02,212.1,0.5,0.0,1378.1,26.8,0.0,0.0,0,0.0,0.0,0,26.062,24.875,2025-10-28 06:03:43
162.1,0.2,62.3,147.2,0.2,48.1,108.4,60.03,212.1,0.5,0.0,1378.1,26.8,0.0,0.0,0,38.845008416418494,0.0,0.0,26.125,24.875,2025-10-28 06:03:58
160.8,0.2,61.7,144.9,0.2,47.4,107.1,60.01,212,0.6,0.0,1378.1,26.8,0.0,0.0,0,0.0,0.0,0,26.125,24.937,2025-10-28 06:04:13
160.8,0.3,60.5,136.9,0.2,47.9,106.4,59.96,212,0.5,0.0,1378.1,26.8,0.0,0.0,0,0.0,0.0,0,26.125,24.875,2025-10-28 06:04:28
