vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia_incidente,temp1,temp2,timestamp
99.6,0,0.0,82.7,0,0.0,0.0,60.01,212.3,0,0.0,1205.7,24.7,0.0,0.0,0,0.0,24.437,85.0,2025-09-25 05:47:22
99.7,0,0.0,81.4,0,0.0,0.0,59.99,212.5,0,0.0,1205.7,24.7,0.0,0.0,0,0.0,24.437,85.0,2025-09-25 05:47:39
148.8,0,0.0,148.7,0,0.0,0.0,60.01,212.3,0,0.0,1205.7,24.7,0.0,0.0,0,0.0,24.437,85.0,2025-09-25 05:48:25
148.6,0,0.0,148.6,0,0.0,0.0,60,212.4,0,0.0,1205.7,24.7,0.0,0.0,0,0.0,24.437,85.0,2025-09-25 05:48:41
148.9,0,0.0,149.2,0,0.0,0.0,59.99,212.1,0,0.0,1205.7,24.7,0.0,0.0,0,0.0,24.437,85.0,2025-09-25 05:49:27
148.7,0,0.0,148.7,0,0.0,0.0,59.99,212.1,0,0.0,1205.7,24.7,0.0,0.0,0,0.0,24.437,85.0,2025-09-25 05:49:44
149.4,0,0.0,149.3,0,0.0,0.0,59.99,212.2,0,0.0,1205.7,24.8,0.0,0.0,0,0.0,24.437,85.0,2025-09-25 05:50:30
149.6,0,0.0,149.5,0,0.0,0.0,60.03,212.3,0,0.0,1205.7,24.8,0.0,0.0,0,0.0,24.437,85.0,2025-09-25 05:50:46
149.2,0,0.0,149.1,0,0.0,0.0,60,212.3,0,0.0,1205.7,24.8,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:51:32
148.6,0,0.0,148.5,0,0.0,0.0,59.99,212.4,0,0.0,1205.7,24.8,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:51:48
151.1,0,0.0,150.9,0,0.0,0.0,59.99,212.1,0,0.0,1205.7,24.8,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:52:35
99.4,0,0.0,87.1,0,0.0,0.0,60.01,212.1,0,0.0,1205.7,24.8,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:52:51
156.6,0,0.0,152.6,0,0.0,0.0,60.02,212.2,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:53:37
151.8,0,0.0,151.5,0,0.0,0.0,60.03,212.1,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:53:53
152.5,0,0.0,152.3,0,0.0,0.0,60,212,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 05:54:40
152.7,0,0.0,152.6,0,0.0,0.0,59.99,212,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:54:56
152.9,0,0.0,152.8,0,0.0,0.0,60.01,212.1,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:55:42
152.9,0,0.0,152.8,0,0.0,0.0,60,212.2,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:55:58
153.2,0,0.0,153.2,0,0.0,0.0,60.04,212.6,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:56:45
153.5,0,0.0,153.6,0,0.0,0.0,60.04,212.6,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:57:01
154.4,0,0.0,154.3,0,0.0,0.0,60.03,212.5,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.5,85.0,2025-09-25 05:57:47
154.6,0,0.0,154.5,0,0.0,0.0,60.03,212.5,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 05:58:03
158.8,0,0.0,155,0,0.0,0.0,60.02,212.4,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 05:58:49
154.8,0,0.0,154.7,0,0.0,0.0,60.02,212.5,0,0.0,1205.7,24.9,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 05:59:06
155.3,0,0.0,155.1,0,0.0,0.0,60.02,212.3,0,0.0,1205.7,25,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 05:59:52
155.6,0,0.0,155.4,0,0.0,0.0,59.99,212.3,0,0.0,1205.7,25,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:00:08
156.5,0,0.0,155.9,0,0.0,0.0,60,212.3,0,0.0,1205.7,25,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:00:54
156.5,0,0.0,156,0,0.0,0.0,59.98,212.4,0,0.0,1205.7,25,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:01:11
156.5,0,0.0,156.2,0,0.0,0.0,60.04,212.4,0,0.0,1205.7,25,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:01:57
156.8,0,0.0,156.6,0,0.0,0.0,60.01,212.3,0,0.0,1205.7,25,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:02:13
158.5,0,0.0,157.7,0,0.0,0.0,59.98,212.4,0,0.0,1205.7,25,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:02:59
158.7,0,0.0,157.9,0,0.0,0.0,59.98,212,0,0.0,1205.7,25,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:03:16
161.2,0,0.0,157.9,0,0.0,0.0,59.99,212.1,0,0.0,1205.7,25.1,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:04:02
158.6,0,0.0,157.9,0,0.0,0.0,60.02,212.1,0,0.0,1205.7,25.1,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:04:18
158.8,0,0.0,158.3,0,0.0,0.0,59.97,212.2,0,0.0,1205.7,25.1,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:05:04
159.2,0,0.0,158.5,0,0.0,0.0,59.99,212.3,0,0.0,1205.7,25.1,0.0,0.0,0,0.0,24.625,85.0,2025-09-25 06:05:20
160.1,0,0.0,159.3,0,0.0,0.0,59.99,212.2,0,0.0,1205.7,25.1,0.0,0.0,0,0.0,24.625,85.0,2025-09-25 06:06:07
160.6,0,0.0,159.8,0,0.0,0.0,59.98,212.1,0,0.0,1205.7,25.1,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:06:23
161.9,0,0.0,160.9,0,0.0,0.0,60.02,212.1,0,0.0,1205.7,25.2,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:07:09
162.3,0,0.0,161.2,0,0.0,0.0,60.01,212.5,0,0.0,1205.7,25.2,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:07:25
163.6,0,0.0,162.2,0,0.0,0.0,60.03,212.3,0,0.0,1205.7,25.2,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:08:12
163.8,0,0.0,162.5,0,0.0,0.0,59.99,212.4,0,0.0,1205.7,25.2,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:08:28
140.8,0.1,21.0,141.4,0.1,19.8,37.8,60.01,212.6,0.5,0.0,1205.7,25.2,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:09:14
130.8,0.1,21.6,145.4,0.1,19.9,38.0,60,212.6,0.5,0.0,1205.7,25.3,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:09:30
143.9,0.1,25.0,132.3,0.1,21.3,44.9,60.02,212.4,0.4,0.0,1205.7,25.4,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:10:17
142.4,0.1,26.3,147.1,0.1,22.8,47.6,60.04,212.3,0.4,0.0,1205.7,25.5,0.0,0.0,0,0.0,24.562,85.0,2025-09-25 06:10:33
158.7,0.2,28.2,150,0.1,23.8,52.3,60.01,212.2,0.5,0.0,1205.7,25.6,0.0,0.0,0,0.0,24.625,85.0,2025-09-25 06:11:19
157.3,0.2,32.3,148.9,0.1,26.2,55.2,59.98,212.2,0.5,0.0,1205.7,25.6,0.0,0.0,0,0.0,24.625,85.0,2025-09-25 06:11:35
161.5,0.1,25.7,146.9,0.1,27.3,50.4,59.98,212.2,0.4,0.0,1205.7,25.8,0.0,0.0,0,0.0,24.687,85.0,2025-09-25 06:12:21
157.5,0.2,31.3,147.1,0.1,26.5,55.9,59.99,212.1,0.5,0.0,1205.7,25.8,0.0,0.0,0,0.0,24.687,85.0,2025-09-25 06:12:38
158.8,0.1,29.4,140.8,0.1,25.8,53.8,60.01,212.4,0.5,0.0,1205.7,25.9,0.0,0.0,0,0.0,24.687,85.0,2025-09-25 06:13:24
155.9,0.1,29.4,144.2,0.1,26.1,54.0,59.99,212.4,0.5,0.0,1205.7,25.9,0.0,0.0,0,0.0,24.687,85.0,2025-09-25 06:13:40
152.9,0.2,31.3,147.3,0.1,27.9,57.5,60.01,211.8,0.5,0.0,1205.7,26,0.0,0.0,0,0.0,24.75,85.0,2025-09-25 06:14:26
155.9,0.2,32.2,147.1,0.1,28.3,59.4,60.02,211.9,0.5,0.0,1205.7,26,0.0,0.0,0,0.0,24.75,85.0,2025-09-25 06:14:42
157.3,0.2,34.7,145.6,0.2,32.8,66.3,60.01,211.9,0.5,0.0,1205.7,26.1,0.0,0.0,0,0.0,24.812,85.0,2025-09-25 06:15:29
158.9,0.2,36.3,148.3,0.2,33.7,68.4,59.97,211.8,0.5,0.0,1205.7,26.1,0.0,0.0,0,0.0,24.812,85.0,2025-09-25 06:15:45
155.8,0.2,41.5,145.6,0.2,40.7,80.2,60,211.9,0.5,0.0,1205.7,26.3,0.0,0.0,0,38.845008416418494,24.875,85.0,2025-09-25 06:16:31
159.2,0.2,43.3,146,0.2,41.4,84.0,60,211.9,0.5,0.0,1205.7,26.3,0.0,0.0,0,38.845008416418494,24.875,85.0,2025-09-25 06:16:47
158.7,0.3,49.2,150.1,0.3,46.1,93.0,59.97,212,0.5,0.0,1205.7,26.4,0.0,0.0,0,38.845008416418494,24.875,85.0,2025-09-25 06:17:34
161.5,0.3,52.1,153,0.3,47.9,98.0,59.97,212.2,0.5,0.0,1205.7,26.4,0.0,0.0,0,38.845008416418494,24.937,85.0,2025-09-25 06:17:50
161.5,0.3,61.7,146.6,0.4,57.1,116.1,60.01,212.7,0.6,0.0,1205.7,26.5,0.0,0.0,0,38.845008416418494,25.0,85.0,2025-09-25 06:18:36
158.8,0.4,64.3,147,0.4,59.7,121.1,60.02,212.6,0.6,0.0,1205.7,26.5,0.0,0.0,0,38.845008416418494,25.0,85.0,2025-09-25 06:18:52
159.2,0.4,69.3,152.1,0.4,60.5,126.5,60,212.5,0.7,0.0,1205.7,26.6,0.0,0.0,0,38.845008416418494,25.062,85.0,2025-09-25 06:19:39
158.9,0.4,69.7,151.7,0.3,60.5,126.7,59.97,212.5,0.6,0.0,1205.7,26.7,0.0,0.0,0,38.845008416418494,25.062,85.0,2025-09-25 06:19:55
164.7,0.4,70.1,153.1,0.3,60.5,126.0,59.98,212.4,0.7,0.0,1205.7,26.8,0.0,0.0,0,38.845008416418494,25.125,85.0,2025-09-25 06:20:41
161.7,0.4,72.9,148.5,0.4,60.2,129.6,59.99,212.3,0.7,0.0,1205.7,26.8,0.0,0.0,0,38.845008416418494,25.125,85.0,2025-09-25 06:20:57
160.1,0.4,77.1,150,0.4,61.7,134.5,59.97,212.3,0.7,0.0,1205.7,26.8,0.0,0.0,0,38.845008416418494,25.187,85.0,2025-09-25 06:21:43
161.6,0.4,77.8,147,0.4,62.4,136.0,59.99,212,0.8,0.0,1205.7,26.9,0.0,0.0,0,38.845008416418494,25.187,85.0,2025-09-25 06:22:00
160.8,0.5,80.8,149.7,0.4,67.0,143.2,60.02,212.2,0.7,0.0,1205.7,27,0.0,0.0,0,38.845008416418494,25.25,85.0,2025-09-25 06:22:46
163.9,0.5,82.5,149.8,0.4,69.3,147.5,60.01,212.1,0.7,0.0,1205.7,27,0.0,0.0,0,38.845008416418494,25.312,85.0,2025-09-25 06:23:02
164.1,0.5,85.7,153,0.5,80.3,161.1,59.98,212.5,0.8,0.0,1205.7,27.1,0.0,0.0,0,38.845008416418494,25.375,85.0,2025-09-25 06:23:48
164.2,0.5,81.7,154.3,0.5,85.7,164.5,59.99,212.5,0.7,0.0,1205.7,27.2,0.0,0.0,0,38.845008416418494,25.375,85.0,2025-09-25 06:24:05
167.2,0.6,91.1,142.7,0.7,99.4,186.6,60,212.4,0.9,0.0,1205.7,27.3,0.0,0.0,0,38.845008416418494,25.437,85.0,2025-09-25 06:24:51
164.3,0.6,102.3,144.3,0.7,108.4,203.2,60.01,212.1,0.9,0.0,1205.7,27.3,0.0,0.0,0,38.845008416418494,25.5,85.0,2025-09-25 06:25:07
160,0.9,141.0,140.1,1.2,172.8,295.3,60.02,212.3,1.4,0.0,1205.7,27.4,0.0,0.0,0,77.69001683283699,25.562,85.0,2025-09-25 06:25:53
157.2,1,162.6,145.1,1.2,183.7,323.5,60.03,212.3,1.5,0.0,1205.7,27.4,0.0,0.0,0,77.69001683283699,25.687,85.0,2025-09-25 06:26:10
149.7,0.7,115.3,147.7,0.7,113.9,218.1,60.03,212.2,0.9,0.0,1205.7,27.5,0.0,0.0,0,77.69001683283699,25.812,85.0,2025-09-25 06:26:56
148.2,0.7,111.0,148.6,0.7,109.4,209.8,60.02,212.2,0.9,0.0,1205.7,27.5,0.0,0.0,0,38.845008416418494,25.875,85.0,2025-09-25 06:27:12
149.6,0.7,108.5,148,0.7,115.3,213.1,60.04,212.1,1,0.0,1205.7,27.6,0.0,0.0,0,38.845008416418494,26.0,85.0,2025-09-25 06:27:58
150.4,0.7,103.2,145.5,0.7,110.9,204.3,60.04,212.4,1,0.0,1205.7,27.7,0.0,0.0,0,38.845008416418494,26.062,85.0,2025-09-25 06:28:14
147.3,0.7,105.9,143.7,0.8,119.7,215.5,60.03,212.3,1,0.0,1205.7,27.8,0.0,0.0,0,38.845008416418494,26.25,85.0,2025-09-25 06:29:01
149.2,0.7,103.0,145.6,0.7,115.0,208.0,60.01,212.7,0.9,0.0,1205.7,27.8,0.0,0.0,0,38.845008416418494,26.375,85.0,2025-09-25 06:29:17
152.3,0.7,108.8,155.2,0.8,127.6,225.7,60.02,212.7,1,0.0,1205.7,27.9,0.0,0.0,0,38.845008416418494,26.5,85.0,2025-09-25 06:30:03
153.5,0.8,132.1,155.7,0.9,145.9,262.4,60.06,212.8,1.2,0.0,1205.7,27.9,0.0,0.0,0,77.69001683283699,26.562,85.0,2025-09-25 06:30:19
164,0.8,131.4,148.6,1,151.0,267.2,60,212.7,1.2,0.0,1205.7,28,0.0,0.0,0,77.69001683283699,26.75,85.0,2025-09-25 06:31:05
165,0.8,136.2,154.4,1,157.3,278.1,60.03,212.9,1.2,0.0,1205.7,28.1,0.0,0.0,0,77.69001683283699,26.812,85.0,2025-09-25 06:31:22
170.9,1.4,245.3,148.7,2.1,312.2,517.8,60.03,213.1,2.4,0.0,1205.7,28.2,0.0,0.0,0,116.53502524925548,27.0,85.0,2025-09-25 06:32:08
166.7,1.4,230.9,149,2,295.0,488.2,60.01,213.1,2.3,0.0,1205.7,28.3,0.0,0.0,0,116.53502524925548,27.125,85.0,2025-09-25 06:32:24
167.9,1.1,197.6,148.5,1.5,232.0,399.6,60.01,212.8,1.8,0.0,1205.7,28.5,0.0,0.0,0,116.53502524925548,27.375,85.0,2025-09-25 06:33:10
167.9,1,178.4,148.6,1.4,207.5,360.6,60.03,213,1.6,0.0,1205.7,28.5,0.0,0.0,0,77.69001683283699,27.5,85.0,2025-09-25 06:33:27
166.6,1.4,229.0,150.3,2.1,292.5,483.4,60.02,213.1,2.3,0.0,1205.7,28.6,0.0,0.0,0,116.53502524925548,27.75,85.0,2025-09-25 06:34:13
162.5,1.8,294.4,145.7,2.6,381.3,626.6,59.97,213.3,2.9,0.0,1205.7,28.7,0.0,0.0,0,155.38003366567398,27.875,85.0,2025-09-25 06:34:29
169.4,1.8,309.2,150,2.5,382.8,643.0,60.04,213.1,2.9,0.0,1205.7,28.9,0.0,0.0,0,155.38003366567398,28.25,85.0,2025-09-25 06:35:15
171,1.7,295.7,147.2,2.4,358.5,607.9,60.02,213.3,2.8,0.0,1205.7,29,0.0,0.0,0,116.53502524925548,28.375,85.0,2025-09-25 06:35:32
167.3,2,335.5,148.9,2.7,404.9,687.3,60,212.9,3.2,0.0,1205.7,29.2,0.0,0.0,0,155.38003366567398,28.75,85.0,2025-09-25 06:36:18
172.1,1.9,319.5,150,2.6,399.5,665.2,60.02,212.9,3.2,0.0,1205.7,29.3,0.0,0.0,0,155.38003366567398,28.812,85.0,2025-09-25 06:36:34
167.4,1.9,330.8,150,2.6,392.4,670.5,59.98,212.9,3.1,0.1,1205.8,29.5,0.0,0.0,0,155.38003366567398,29.25,85.0,2025-09-25 06:37:20
169.2,2,334.6,152.9,2.7,397.0,679.5,59.98,213,3.2,0.1,1205.8,29.5,0.0,0.0,0,155.38003366567398,29.375,85.0,2025-09-25 06:37:37
170.1,1.9,346.9,151.1,2.6,411.8,704.6,59.99,212.9,3.2,0.1,1205.8,29.8,0.0,0.0,0,155.38003366567398,29.875,85.0,2025-09-25 06:38:23
166.4,2,340.8,147.1,2.8,408.0,696.0,60.01,213,3.3,0.1,1205.8,29.8,0.0,0.0,0,155.38003366567398,30.0,85.0,2025-09-25 06:38:39
171.7,2.1,325.2,150,2.8,414.6,704.5,60.05,212.8,3.4,0.1,1205.8,30,0.0,0.0,0,155.38003366567398,30.5,85.0,2025-09-25 06:39:25
169.3,2.1,354.1,150,2.7,414.1,713.6,60.04,212.8,3.4,0.1,1205.8,30.1,0.0,0.0,0,155.38003366567398,30.625,85.0,2025-09-25 06:39:42
169.3,2.1,353.3,148.5,2.8,411.7,709.0,60.03,212.9,3.3,0.1,1205.8,30.2,0.0,0.0,0,155.38003366567398,31.0,85.0,2025-09-25 06:40:28
168.4,1.3,245.7,149.2,1.7,280.2,488.9,60.01,212.7,2.1,0.1,1205.8,30.3,0.0,0.0,0,116.53502524925548,31.187,85.0,2025-09-25 06:40:44
163.3,1.2,207.0,144.1,1.6,237.8,414.3,60.01,212.5,1.9,0.1,1205.8,30.3,0.0,0.0,0,116.53502524925548,31.437,85.0,2025-09-25 06:41:30
167.5,1.3,221.5,149.1,1.9,276.5,462.5,60.03,212.7,2.2,0.1,1205.8,30.4,0.0,0.0,0,116.53502524925548,31.5,85.0,2025-09-25 06:41:47
167.7,2,340.3,146.9,2.5,382.3,670.4,60.02,213.2,3.1,0.1,1205.8,30.5,0.0,0.0,0,155.38003366567398,31.937,85.0,2025-09-25 06:42:32
169.7,2,345.5,147,2.7,397.3,682.6,60.01,213.1,3.2,0.1,1205.8,30.5,0.0,0.0,0,155.38003366567398,32.125,85.0,2025-09-25 06:42:49
167.9,2,339.2,147.4,2.7,392.4,678.2,60.01,213,3.2,0.1,1205.8,30.7,0.0,0.0,0,155.38003366567398,32.437,85.0,2025-09-25 06:43:35
170.7,2,334.7,147.1,2.7,397.8,679.5,59.97,213.3,3.2,0.1,1205.8,30.7,0.0,0.0,0,155.38003366567398,32.437,85.0,2025-09-25 06:43:51
164.7,2.1,344.1,147,2.7,402.5,692.6,60,213.4,3.2,0.1,1205.8,30.9,0.0,0.1,0,155.38003366567398,32.687,85.0,2025-09-25 06:44:37
167.8,2.1,349.2,147.1,2.7,403.3,698.3,60,213.4,3.2,0.1,1205.8,30.9,0.0,0.1,0,155.38003366567398,32.687,85.0,2025-09-25 06:44:54
167.7,2.1,352.9,148.2,2.6,403.8,702.6,59.99,213.5,3.2,0.1,1205.8,31.1,0.0,0.1,0,155.38003366567398,32.937,85.0,2025-09-25 06:45:40
167.8,2.1,352.6,144.3,2.7,398.5,696.4,59.99,213.4,3.2,0.1,1205.8,31.1,0.0,0.1,0,155.38003366567398,33.062,85.0,2025-09-25 06:45:56
166.8,1.8,308.4,149.4,2.5,350.0,611.1,60.04,213.3,3,0.2,1205.9,31.3,0.1,0.1,0,155.38003366567398,33.375,85.0,2025-09-25 06:46:42
167.5,1.8,322.1,146.8,2.2,355.9,604.8,60.03,212.7,2.7,0.2,1205.9,31.3,0.1,0.1,0,116.53502524925548,33.5,85.0,2025-09-25 06:46:59
166.7,2.3,376.9,145.1,2.9,419.2,738.9,60.01,212.9,3.5,0.2,1205.9,31.5,0.1,0.1,0,155.38003366567398,33.437,85.0,2025-09-25 06:47:45
166.3,2.1,375.6,147,2.8,418.4,737.8,59.98,212.9,3.4,0.2,1205.9,31.5,0.1,0.1,0,155.38003366567398,33.625,85.0,2025-09-25 06:48:01
166.3,1.8,306.7,144,2.1,306.3,568.7,59.99,212.7,2.6,0.2,1205.9,31.7,0.1,0.1,0,116.53502524925548,33.75,85.0,2025-09-25 06:48:47
163.6,1.7,288.1,144.8,2,288.5,535.8,59.99,212.6,2.4,0.2,1205.9,31.7,0.1,0.1,0,116.53502524925548,33.625,85.0,2025-09-25 06:49:04
157.4,2.2,346.0,144.1,2.6,376.5,669.9,59.98,212.8,3.1,0.2,1205.9,31.8,0.1,0.1,0,155.38003366567398,33.875,85.0,2025-09-25 06:49:50
164.1,2.3,376.3,144.9,2.6,374.4,696.2,60,212.9,3.3,0.2,1205.9,31.9,0.1,0.1,0,194.22504208209244,33.937,85.0,2025-09-25 06:50:06
166.3,2.3,384.9,147,2.4,356.8,689.0,59.98,213.2,3.1,0.2,1205.9,31.9,0.1,0.1,0,194.22504208209244,34.0,85.0,2025-09-25 06:50:52
164.2,2.3,384.1,148.9,2.4,369.0,698.9,60.01,213.3,3.3,0.2,1205.9,32,0.1,0.1,0,194.22504208209244,34.062,85.0,2025-09-25 06:51:09
164.9,2.5,405.4,142.6,2.6,370.9,721.4,60.02,213.2,3.4,0.2,1205.9,32.1,0.1,0.1,0,194.22504208209244,34.187,85.0,2025-09-25 06:51:55
166.3,2,357.2,144.1,2.1,302.5,602.9,60.02,213,2.8,0.2,1205.9,32.2,0.1,0.1,0,194.22504208209244,34.125,85.0,2025-09-25 06:52:11
161.5,1.5,242.5,147.2,1.4,207.5,418.0,59.98,213.1,1.9,0.2,1205.9,32.2,0.1,0.1,0,155.38003366567398,33.937,85.0,2025-09-25 06:52:57
164.8,1.5,245.9,155.9,1.4,215.6,431.8,59.99,213,1.9,0.2,1205.9,32.2,0.1,0.1,0,155.38003366567398,33.875,85.0,2025-09-25 06:53:13
160.9,1.6,267.5,153.8,1.5,231.8,465.8,60,212.9,2.1,0.2,1205.9,32.3,0.1,0.1,0,155.38003366567398,33.75,85.0,2025-09-25 06:53:59
160.6,1.7,268.3,156,1.5,231.1,467.1,59.99,213.3,2.2,0.2,1205.9,32.4,0.1,0.1,0,155.38003366567398,33.687,85.0,2025-09-25 06:54:16
165.9,1.5,236.5,155.5,1.3,199.3,408.1,60,213.1,1.9,0.2,1205.9,32.4,0.1,0.1,0,155.38003366567398,33.687,85.0,2025-09-25 06:55:02
162.9,1.5,242.4,153.1,1.2,193.1,407.1,59.99,213.1,1.8,0.2,1205.9,32.4,0.1,0.1,0,155.38003366567398,33.625,85.0,2025-09-25 06:55:18
163.1,1.5,245.2,155.9,1.2,190.4,407.3,59.98,212.9,1.9,0.2,1205.9,32.5,0.1,0.1,0,155.38003366567398,33.125,85.0,2025-09-25 06:56:04
163.3,1.4,245.6,150,1.2,187.2,403.3,60.01,213.2,1.8,0.2,1205.9,32.5,0.1,0.1,0,155.38003366567398,33.062,85.0,2025-09-25 06:56:21
163.2,1.5,248.0,152.9,1.1,180.6,400.9,60.04,213,1.8,0.3,1206.0,32.6,0.1,0.1,0,155.38003366567398,33.0,85.0,2025-09-25 06:57:07
166.2,1.5,232.8,154.5,1.1,173.1,381.1,59.97,213,1.8,0.3,1206.0,32.6,0.1,0.1,0,155.38003366567398,32.812,85.0,2025-09-25 06:57:23
160.3,1.4,223.9,152.9,0.9,144.6,348.6,60,212.6,1.6,0.3,1206.0,32.7,0.1,0.1,0,155.38003366567398,32.437,85.0,2025-09-25 06:58:09
163.5,1.3,215.4,151.3,0.8,135.6,331.6,59.99,212.5,1.5,0.3,1206.0,32.7,0.1,0.1,0,155.38003366567398,32.312,85.0,2025-09-25 06:58:26
160.6,1.1,179.1,149.8,0.7,117.5,281.6,59.99,212.7,1.3,0.3,1206.0,32.8,0.1,0.1,0,116.53502524925548,32.125,85.0,2025-09-25 06:59:12
160.4,1,165.1,148.3,0.7,109.8,261.4,60,212.3,1.2,0.3,1206.0,32.8,0.1,0.1,0,116.53502524925548,32.125,85.0,2025-09-25 06:59:28
