timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,Irradiancia_incidente_SP722 [W/m2],Irradiancia_reflejada_SP722 [W/m2],Detector_incidente_SP722 [mV],Detector_reflejado_SP722 [mV],Albedo_SP722
2026-05-08 05:05:02,,,,,,,,,,,,,,,,0,,,-35.14549,-37.90272,0.0,,,,,
2026-05-08 05:10:02,112.14,0.0,0.0,89.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,13.16,0.0,0.0,302,21.6124,21.1788,-25.24926,-36.00758,0.0,,,,,
2026-05-08 05:15:02,154.78,0.0,0.0,154.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,22.09,0.0,0.0,302,21.57155,21.0934,-9.71125,-37.90272,0.0,,,,,
2026-05-08 05:20:02,155.56,0.0,0.0,155.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,22.21,0.0,0.0,302,21.49685,21.08415,-1.94225,-37.90272,0.0,,,,,
2026-05-08 05:25:02,159.42,0.0,0.0,159.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,22.34,0.0,0.0,302,21.6059,21.2122,0.0,-32.21731,0.0,,,,,
2026-05-08 05:30:02,163.54,0.0,0.0,163.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,22.52,0.0,0.0,302,21.687,21.4308,0.0,-24.63677,0.0,,,,,
2026-05-08 05:35:02,165.85,0.0,0.0,165.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,22.66,0.0,0.0,302,21.8342,21.4559,0.0,-18.95136,0.0,,,,,
2026-05-08 05:40:02,167.6,0.0,0.0,167.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,22.75,0.0,0.0,302,21.9996,21.6435,0.0,-7.58054,0.0,,,,,
2026-05-08 05:45:02,168.53,0.0,0.0,167.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,22.87,0.0,0.0,302,22.1811,21.806,0.0,-11.37082,0.0,,,,,
2026-05-08 05:50:02,169.85,0.0,0.0,168.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,22.99,0.0,0.0,302,22.33405,21.9715,7.769,-1.89514,0.0,,,,,
2026-05-08 05:55:02,171.11,0.0,0.0,170.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,23.1,0.0,0.0,302,22.6341,22.26235,13.59575,0.0,0.0,,,,,
2026-05-08 06:00:02,171.97,0.0,0.0,170.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,23.21,0.0,0.0,302,22.9059,22.54975,31.07601,0.0,0.0,,,,,
2026-05-08 06:05:02,171.48,0.0,0.0,169.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,23.35,0.0,0.0,302,23.04965,22.6746,27.19151,0.0,0.0,,,,,
2026-05-08 06:10:02,172.69,0.0,0.0,170.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,23.45,0.0,0.0,302,23.31235,22.95285,38.84501,0.0,0.0,,,,,
2026-05-08 06:15:02,171.94,0.0,0.0,170.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,23.61,0.0,0.0,302,23.5435,23.0997,38.84501,0.0,0.0,,,,,
2026-05-08 06:20:02,171.92,0.0,0.0,169.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,23.74,0.0,0.0,302,23.6184,23.2654,38.84501,0.0,0.0,,,,,
2026-05-08 06:25:02,173.21,0.0,0.0,170.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,23.88,0.0,0.0,302,23.8622,23.47165,38.84501,0.0,0.0,,,,,
2026-05-08 06:30:02,174.87,0.0,0.0,172.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,24.0,0.0,0.0,302,24.0621,23.7403,64.09427,0.0,0.0,,,,,
2026-05-08 06:35:02,175.66,0.0,0.0,173.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,24.13,0.0,0.0,302,24.3685,24.07785,75.74777,0.0,0.0,,,,,
2026-05-08 06:40:02,176.97,0.0,0.0,174.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,24.29,0.0,0.0,302,24.81225,24.68095,89.34352,1.89514,0.0122,,,,,
2026-05-08 06:45:02,176.79,0.0,0.0,174.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,24.47,0.0,0.0,302,24.99655,24.8748,99.05478,0.0,0.0,,,,,
2026-05-08 06:50:02,177.0,0.0,0.0,174.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,24.6,0.0,0.0,302,25.2621,25.69975,108.76603,1.89514,0.00976,,,,,
2026-05-08 06:55:02,177.28,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,24.76,0.0,0.0,302,25.41845,25.49665,124.30403,1.89514,0.00976,,,,,
2026-05-08 07:00:02,176.86,0.0,0.0,174.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,24.9,0.0,0.0,302,25.84965,25.47485,122.36178,0.0,0.0,,,,,
2026-05-08 07:05:02,177.43,0.0,0.0,175.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,25.05,0.0,0.0,302,26.9559,26.36545,157.32228,7.58054,0.02602,,,,,
2026-05-08 07:10:02,177.18,0.0,0.0,174.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,25.23,0.0,0.0,302,27.3841,26.15605,159.26453,3.79027,0.01951,,,,,
2026-05-08 07:15:02,177.49,0.0,0.0,175.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,25.44,0.0,0.0,302,28.10595,26.5184,186.45604,7.58054,0.03028,,,,,
2026-05-08 07:20:02,175.46,0.0,0.0,173.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,25.62,0.0,0.0,302,28.2654,26.41225,135.95753,5.68541,0.0237,,,,,
2026-05-08 07:25:02,177.35,0.0,0.0,175.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,25.79,0.0,0.0,302,28.94975,27.19975,184.51379,17.05622,0.07277,,,,,
2026-05-08 07:30:02,176.83,0.0,0.0,174.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,25.95,0.0,0.0,302,29.54345,28.10915,186.45604,9.47568,0.0412,,,,,
2026-05-08 07:35:02,176.33,0.0,0.0,174.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,26.12,0.0,0.0,302,29.64365,28.6341,178.68704,5.68541,0.0237,,,,,
2026-05-08 07:40:02,176.94,0.0,0.0,175.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,26.27,0.0,0.0,302,30.4654,30.3341,238.8968,17.05622,0.04646,,,,,
2026-05-08 07:45:02,174.7,0.0,0.0,172.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,26.45,0.0,0.0,302,30.29045,30.6341,151.49553,0.0,0.0,,,,,
2026-05-08 07:50:02,176.6,0.0,0.0,174.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,26.55,0.0,0.0,302,30.23405,30.9591,201.99404,20.8465,0.09757,,,,,
2026-05-08 07:55:02,177.72,0.0,0.0,176.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,26.74,0.0,0.0,302,30.74035,32.2186,271.91506,30.32218,0.10724,,,,,
2026-05-08 08:00:02,176.21,0.0,0.0,174.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,26.86,0.0,0.0,302,30.93735,32.681,217.53205,18.95136,0.08038,,,,,
2026-05-08 08:05:02,179.57,0.0,0.0,178.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,27.02,0.0,0.0,302,31.9091,33.94035,442.8331,66.32976,0.14198,,,,,
2026-05-08 08:10:02,177.05,0.0,0.0,175.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,27.21,0.0,0.0,302,34.04045,37.1153,423.41059,62.53948,0.14338,,,,,
2026-05-08 08:15:02,176.5,0.0,0.0,175.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,27.42,0.0,0.0,302,35.4498,38.7716,466.1401,70.12003,0.1461,,,,,
2026-05-08 08:20:02,176.11,0.0,0.0,174.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,27.66,0.0,0.0,302,36.4029,40.0716,491.38936,81.49084,0.16112,,,,,
2026-05-08 08:25:02,174.47,0.0,0.0,173.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,27.89,0.0,0.0,302,37.756,41.64035,506.92736,79.59571,0.15284,,,,,
2026-05-08 08:30:02,175.39,0.0,0.0,174.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,28.13,0.0,0.0,302,38.5311,42.8153,594.32863,98.54706,0.16588,,,,,
2026-05-08 08:35:02,169.62,0.0,0.0,168.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,28.36,0.0,0.0,302,38.87785,43.04345,341.83607,43.58813,0.08749,,,,,
2026-05-08 08:40:02,170.97,0.0,0.0,169.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,28.52,0.0,0.0,302,37.756,40.3403,283.56856,41.69299,0.14325,,,,,
2026-05-08 08:45:02,172.88,0.0,0.0,171.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,28.6,0.0,0.0,302,36.3404,37.9404,279.68406,39.79786,0.14548,,,,,
2026-05-08 08:50:02,176.09,0.0,0.0,174.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,28.77,0.0,0.0,302,36.8747,39.01535,520.52312,81.49084,0.1437,,,,,
2026-05-08 08:55:02,175.07,0.0,0.0,173.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,28.99,0.0,0.0,302,37.7059,40.7216,504.98511,73.9103,0.14298,,,,,
2026-05-08 09:00:02,175.75,0.0,0.0,175.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,29.22,0.0,0.0,302,39.01535,42.86535,714.74816,115.60329,0.15937,,,,,
2026-05-08 09:05:02,173.51,0.0,0.0,173.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,29.54,0.0,0.0,302,40.2841,45.2716,685.6144,109.91788,0.16009,,,,,
2026-05-08 09:10:02,172.66,0.0,0.0,172.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,29.84,0.0,0.0,302,40.99975,46.14035,724.45941,109.91788,0.1508,,,,,
2026-05-08 09:15:02,172.49,0.0,0.0,172.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,30.14,0.0,0.0,302,41.89665,46.8341,755.53541,117.49842,0.15547,,,,,
2026-05-08 09:20:02,171.9,0.0,0.0,171.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,30.39,0.0,0.0,302,42.2778,47.69035,757.47767,113.70815,0.15021,,,,,
2026-05-08 09:25:02,171.06,0.0,0.0,171.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,30.61,0.0,0.0,302,42.54665,48.631,720.57491,109.91788,0.15374,,,,,
2026-05-08 09:30:02,171.71,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,30.82,0.0,0.0,302,42.44025,47.84345,773.01567,113.70815,0.1469,,,,,
2026-05-08 09:35:02,172.09,0.0,0.0,172.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,31.04,0.0,0.0,302,42.33105,47.0998,798.26493,115.60329,0.14485,,,,,
2026-05-08 09:40:02,171.5,0.0,0.0,171.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,31.24,0.0,0.0,302,42.8966,47.60595,815.74518,123.18383,0.15101,,,,,
2026-05-08 09:45:02,171.51,0.0,0.0,171.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,31.44,0.0,0.0,302,42.83415,47.5717,815.74518,132.65951,0.16262,,,,,
2026-05-08 09:50:02,171.31,0.0,0.0,171.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,31.65,0.0,0.0,302,42.89035,47.4779,815.74518,149.71573,0.18354,,,,,
2026-05-08 09:55:02,171.63,0.0,0.0,171.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,31.89,0.0,0.0,302,42.9873,46.83415,840.99444,151.61087,0.18037,,,,,
2026-05-08 10:00:02,172.04,0.0,0.0,172.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.06,0.0,0.0,302,42.79655,46.6622,854.59019,151.61087,0.17741,,,,,
2026-05-08 10:05:02,172.3,0.0,0.0,172.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.2,0.0,0.0,302,42.5404,46.0622,854.59019,151.61087,0.17741,,,,,
2026-05-08 10:10:02,173.03,0.0,0.0,172.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.23,0.0,0.0,302,41.73095,44.55285,862.35919,151.61087,0.17587,,,,,
2026-05-08 10:15:02,173.69,0.0,0.0,173.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.3,0.0,0.0,302,41.3966,43.9123,870.12819,151.61087,0.17432,,,,,
2026-05-08 10:20:02,172.92,0.0,0.0,172.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.39,0.0,0.0,302,41.71235,45.3873,877.89719,151.61087,0.17278,,,,,
2026-05-08 10:25:02,172.6,0.0,0.0,172.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.48,0.0,0.0,302,41.46225,45.57475,881.78169,147.8206,0.16695,,,,,
2026-05-08 10:30:02,172.6,0.0,0.0,172.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.46,0.0,0.0,302,41.5936,46.0403,893.43519,151.61087,0.16969,,,,,
2026-05-08 10:35:02,172.49,0.0,0.0,172.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.56,0.0,0.0,302,41.61535,46.3028,914.79995,151.61087,0.1658,,,,,
2026-05-08 10:40:02,171.46,0.0,0.0,172.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.7,0.0,0.0,302,41.97465,47.66545,930.33795,151.61087,0.16297,,,,,
2026-05-08 10:45:02,170.95,0.0,0.0,172.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.8,0.0,0.0,302,41.87475,47.4654,897.31969,145.92546,0.16262,,,,,
2026-05-08 10:50:02,171.76,0.0,0.0,172.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.8,0.0,0.0,302,41.45295,45.71535,864.30144,138.34492,0.15309,,,,,
2026-05-08 10:55:02,173.06,0.0,0.0,173.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.8,0.0,0.0,302,40.8716,44.6935,932.2802,151.61087,0.16262,,,,,
2026-05-08 11:00:02,172.12,0.0,0.0,172.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.8,0.0,0.0,302,41.3872,46.04655,932.2802,151.61087,0.16262,,,,,
2026-05-08 11:05:02,171.76,0.0,0.0,172.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.2,32.84,0.0,0.0,302,41.42475,46.9622,930.33795,151.61087,0.16297,,,,,
