Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2[A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [°C],Energìa PV1 [Wh],Energìa PV2 [Wh],codigo_error,irradiancia_incidente,irradiancia_reflejada,albedo,temp_vertical,temp_inclinado,timestamp
160.5,0,0.0,159.8,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,0.0,0,22.5,22.312,2025-10-30 06:14:23
160.4,0,0.0,159.7,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:14:38
160.4,0,0.0,159.7,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:14:53
160.3,0,0.0,159.7,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:15:08
160.3,0,0.0,159.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,0.0,0,22.5,22.312,2025-10-30 06:15:23
160.2,0,0.0,159.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:15:38
160.1,0,0.0,159.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:15:53
160.1,0,0.0,159.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.312,2025-10-30 06:16:08
160,0,0.0,159.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:16:23
159.8,0,0.0,159.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:16:38
159.7,0,0.0,159.5,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,0.0,0,22.5,22.312,2025-10-30 06:16:53
159.6,0,0.0,159.5,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.312,2025-10-30 06:17:08
159.6,0,0.0,159.4,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.312,2025-10-30 06:17:23
159.5,0,0.0,159.3,0,0.0,0.0,0,0,0,0.0,1395.7,23.1,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.312,2025-10-30 06:17:38
159.4,0,0.0,159.2,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,0.0,0,22.5,22.312,2025-10-30 06:17:53
159.4,0,0.0,159.2,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:18:08
159.3,0,0.0,159.1,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:18:23
159.3,0,0.0,159,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:18:38
159.2,0,0.0,159,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:18:53
159.1,0,0.0,159,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.25,2025-10-30 06:19:08
159.1,0,0.0,158.9,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:19:23
159.1,0,0.0,158.9,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.25,2025-10-30 06:19:38
159.1,0,0.0,158.9,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.25,2025-10-30 06:19:53
159.1,0,0.0,158.9,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.25,2025-10-30 06:20:08
159.1,0,0.0,158.9,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.312,2025-10-30 06:20:23
159.1,0,0.0,158.9,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:20:38
159.2,0,0.0,159,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.25,2025-10-30 06:20:53
159.2,0,0.0,159,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.562,22.312,2025-10-30 06:21:08
159.3,0,0.0,159.1,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:21:23
159.4,0,0.0,159.1,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:21:38
159.4,0,0.0,159.1,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:21:53
159.5,0,0.0,159.2,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:22:08
159.6,0,0.0,159.3,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:22:23
159.7,0,0.0,159.3,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:22:38
159.8,0,0.0,159.4,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:22:53
159.8,0,0.0,159.4,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:23:08
159.9,0,0.0,159.5,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:23:23
160,0,0.0,159.5,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:23:38
160.1,0,0.0,159.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:23:53
160.2,0,0.0,159.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:24:08
160.3,0,0.0,159.7,0,0.0,0.0,0,0,0,0.0,1395.7,23.2,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:24:23
160.4,0,0.0,159.7,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:24:38
160.5,0,0.0,159.8,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:24:53
160.6,0,0.0,159.8,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:25:08
160.6,0,0.0,159.9,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:25:23
160.6,0,0.0,160,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:25:38
160.7,0,0.0,160.1,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.437,22.187,2025-10-30 06:25:53
160.8,0,0.0,160.2,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.187,2025-10-30 06:26:08
160.9,0,0.0,160.3,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,0.0,0,22.437,22.187,2025-10-30 06:26:23
161,0,0.0,160.4,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.187,2025-10-30 06:26:38
161.2,0,0.0,160.5,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,0.0,0,22.5,22.187,2025-10-30 06:26:53
161.4,0,0.0,160.7,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.187,2025-10-30 06:27:08
161.6,0,0.0,160.8,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:27:23
161.9,0,0.0,160.9,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:27:38
162.2,0,0.0,161.1,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:27:53
162.4,0,0.0,161.3,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:28:08
162.7,0,0.0,161.5,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.437,22.25,2025-10-30 06:28:23
163.1,0,0.0,161.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:28:38
163.4,0,0.0,161.8,0,0.0,0.0,0,0,0,0.0,1395.7,23.3,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:28:53
163.7,0,0.0,162,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:29:08
164.1,0,0.0,162.3,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:29:23
164.5,0,0.0,162.5,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:29:38
164.7,0,0.0,162.7,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:29:53
165,0,0.0,162.9,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:30:08
165.3,0,0.0,163,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:30:23
165.5,0,0.0,163.3,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,0.0,0,22.5,22.25,2025-10-30 06:30:38
165.8,0,0.0,163.4,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.25,2025-10-30 06:30:53
165.9,0,0.0,163.6,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,0.0,0,22.5,22.312,2025-10-30 06:31:08
166.1,0,0.0,163.8,0,0.0,0.0,0,0,0,0.0,1395.7,23.4,0.0,0.0,302,0.0,-37.90271636133923,0,22.5,22.312,2025-10-30 06:31:23
