vpv1,ipv1,pv1_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
148.4,0.2,40.6,80.9,59.99,213.4,0.5,0.0,586.2,22,0.0,0.0,0,-2330.70050498511,,,2025-05-05 05:35:16
151,0.2,43.5,84.2,60,213.6,0.6,0.0,586.2,22.2,0.0,0.0,0,3534.895765894082,,,2025-05-05 05:36:17
154,0.2,45.7,90.8,60,213.5,0.5,0.0,586.2,22.3,0.0,0.0,0,4039.8808753075223,,,2025-05-05 05:37:18
146.8,0.2,46.9,94.4,59.99,213.8,0.6,0.0,586.2,22.4,0.0,0.0,0,854.5901851612068,,,2025-05-05 05:38:18
157,0.2,47.7,97.2,60.03,213.9,0.6,0.0,586.2,22.5,0.0,0.0,0,-1786.8703871552507,,,2025-05-05 05:39:19
152.2,0.2,50.7,101.3,60,213.5,0.5,0.0,586.2,22.7,0.0,0.0,0,-5127.541110967241,,,2025-05-05 05:40:20
157.5,0.2,50.7,103.6,59.98,213.8,0.6,0.0,586.2,22.8,0.0,0.0,0,-4117.570892140361,,,2025-05-05 05:41:20
155.3,0.2,54.4,108.3,60.01,213.8,0.6,0.0,586.2,22.9,0.0,0.0,0,3573.740774310501,,,2025-05-05 05:42:21
154.5,0.2,54.4,107.9,60.03,213.8,0.5,0.0,586.2,23,0.0,0.0,0,-5360.611161465752,,,2025-05-05 05:43:22
155.4,0.2,54.2,104.7,60,213.8,0.5,0.0,586.2,23.1,0.0,0.0,0,-5399.456169882171,,,2025-05-05 05:44:23
154.1,0.2,55.1,103.6,60.02,214,0.5,0.0,586.2,23.3,0.0,0.0,0,2913.375631231387,,,2025-05-05 05:45:23
155.4,0.2,56.8,107.3,59.97,213.7,0.6,0.0,586.2,23.4,0.0,0.0,0,-4777.936035219474,,,2025-05-05 05:46:24
156.4,0.3,57.4,109.6,60.01,213.5,0.6,0.0,586.2,23.5,0.0,0.0,0,-4894.47106046873,,,2025-05-05 05:47:25
154.8,0.3,60.4,114.4,60.01,213.5,0.7,0.0,586.2,23.6,0.0,0.0,0,-5360.611161465752,,,2025-05-05 05:48:25
154.6,0.3,61.5,118.3,59.99,213.4,0.6,0.0,586.2,23.7,0.0,0.0,0,-4894.47106046873,,,2025-05-05 05:49:26
154.9,0.3,64.1,122.6,60,213.4,0.6,0.0,586.2,23.8,0.0,0.0,0,2136.4754629030176,,,2025-05-05 05:50:27
155.9,0.3,64.8,125.6,60.01,213.6,0.6,0.0,586.2,23.9,0.0,0.0,0,-4972.161077301567,,,2025-05-05 05:51:27
152.4,0.3,66.4,129.0,60.04,213.7,0.6,0.0,586.2,24,0.0,0.0,0,1670.3353619059951,,,2025-05-05 05:52:28
157,0.3,69.6,135.2,60.04,213.6,0.8,0.0,586.2,24.1,0.0,0.0,0,-2719.150589149294,,,2025-05-05 05:53:29
157.5,0.3,69.4,139.2,60.03,213.9,0.7,0.0,586.2,24.2,0.0,0.0,0,1864.5604039880877,,,2025-05-05 05:54:30
156.6,0.4,73.2,144.5,59.98,214,0.7,0.0,586.2,24.3,0.0,0.0,0,-4117.570892140361,,,2025-05-05 05:55:30
156.7,0.4,74.6,147.2,60.02,214,0.7,0.0,586.2,24.5,0.0,0.0,0,-5321.766153049334,,,2025-05-05 05:56:31
156.5,0.4,77.2,150.7,60.06,214.1,0.7,0.0,586.2,24.6,0.0,0.0,0,-4350.640942638871,,,2025-05-05 05:57:32
156.8,0.4,78.8,154.6,60.02,214.1,0.6,0.0,586.2,24.6,0.0,0.0,0,-2019.9404376537605,,,2025-05-05 05:58:32
156.9,0.4,80.7,158.3,60.01,214.1,0.7,0.0,586.2,24.8,0.0,0.0,0,-4195.260908973198,,,2025-05-05 05:59:33
156.9,0.4,83.2,163.0,60.02,214.1,0.7,0.0,586.2,24.9,0.0,0.0,0,-3068.755664897061,,,2025-05-05 06:00:34
157.9,0.4,85.2,167.7,59.99,214,0.8,0.0,586.2,24.9,0.0,0.0,0,-4972.161077301567,,,2025-05-05 06:01:34
158.4,0.5,87.9,172.1,60.01,214.1,0.8,0.0,586.2,25,0.0,0.0,0,-1903.405412404505,,,2025-05-05 06:02:35
158.2,0.5,89.0,176.2,59.97,214.7,0.7,0.0,586.2,25.1,0.0,0.0,0,-3301.825715395572,,,2025-05-05 06:03:36
159.8,0.5,91.3,180.5,60.01,214.8,0.8,0.0,586.2,25.2,0.0,0.0,0,194.2250420820912,,,2025-05-05 06:04:37
158.8,0.5,93.8,186.8,60,215.1,0.8,0.0,586.2,25.3,0.0,0.0,0,-854.5901851612061,,,2025-05-05 06:05:37
162.2,0.5,92.9,188.8,60.02,214.8,0.9,0.0,586.2,25.4,0.0,0.0,0,3185.2906901463157,,,2025-05-05 06:06:38
159.7,0.5,100.8,201.8,60.03,214.8,0.9,0.0,586.2,25.5,0.0,0.0,0,-3185.290690146316,,,2025-05-05 06:07:39
158,0.6,105.2,215.4,60.04,214.9,0.9,0.0,586.2,25.6,0.0,0.0,0,-4001.0358668911053,,,2025-05-05 06:08:39
156.7,0.6,109.1,229.8,60.02,214.9,1,0.0,586.2,25.7,0.0,0.0,0,233.07005049851116,,,2025-05-05 06:09:40
159.3,0.7,115.3,247.5,59.97,214.9,1.1,0.0,586.2,25.8,0.0,0.0,0,3224.135698562734,,,2025-05-05 06:10:41
156.7,0.7,121.7,269.3,59.97,215.1,1.3,0.0,586.2,25.8,0.0,0.0,0,-155.38003366567412,,,2025-05-05 06:11:41
162.1,0.7,129.3,292.0,59.98,215.1,1.3,0.0,586.2,25.9,0.0,0.0,0,-4117.570892140361,,,2025-05-05 06:12:42
156.7,0.8,141.7,330.5,60.02,215.2,1.5,0.1,586.3,26.1,0.0,0.0,0,2913.375631231387,,,2025-05-05 06:13:43
156.6,1,156.8,379.0,60.01,215.2,1.7,0.1,586.3,26.2,0.0,0.0,0,-1165.3502524925543,,,2025-05-05 06:14:44
162.8,1,167.7,407.0,60.01,215,1.9,0.1,586.3,26.3,0.0,0.0,0,2719.150589149294,,,2025-05-05 06:15:44
162.8,1,173.5,421.3,60.01,215,2,0.1,586.3,26.4,0.0,0.0,0,-4972.161077301567,,,2025-05-05 06:16:45
159.8,1.1,184.0,456.1,59.97,215.1,2.1,0.1,586.3,26.5,0.0,0.0,0,699.2101514955335,,,2025-05-05 06:17:46
159.8,1.1,185.6,456.8,60,215,2.1,0.1,586.3,26.6,0.0,0.0,0,2952.220639647805,,,2025-05-05 06:18:46
162.6,1.2,197.7,487.5,59.98,215.1,2.2,0.1,586.3,26.7,0.0,0.0,0,932.2802019940439,,,2025-05-05 06:19:47
162.9,1.2,194.9,487.6,60,215,2.2,0.1,586.3,26.8,0.0,0.0,0,-2602.6155639000385,,,2025-05-05 06:20:48
161.1,1.1,182.8,436.8,60.01,215,2,0.1,586.3,27,0.0,0.0,0,-2641.460572316457,,,2025-05-05 06:21:49
162.7,1,173.8,405.5,60.01,215.2,1.8,0.1,586.3,27.1,0.0,0.0,0,-194.22504208209264,,,2025-05-05 06:22:49
161.7,1.1,179.8,418.5,60.03,215.2,1.9,0.1,586.3,27.2,0.0,0.0,0,-466.14010099702233,,,2025-05-05 06:23:50
162.7,1.2,198.9,470.3,59.98,215.2,2.2,0.1,586.3,27.4,0.0,0.1,0,-5787.906254046355,,,2025-05-05 06:24:51
160.2,1.3,208.1,492.1,60,215,2.2,0.1,586.3,27.5,0.0,0.1,0,-1204.1952609089728,,,2025-05-05 06:25:51
163.1,1.2,201.9,473.0,59.98,215,2.2,0.2,586.4,27.6,0.0,0.1,0,1243.0402693253914,,,2025-05-05 06:26:52
162.7,1.2,197.0,453.4,60.04,215.2,2.1,0.2,586.4,27.7,0.0,0.1,0,-2641.460572316457,,,2025-05-05 06:27:53
166,1.2,202.3,480.6,60,215.2,2.2,0.2,586.4,27.8,0.0,0.1,0,-5205.231127800078,,,2025-05-05 06:28:54
162.7,1.4,225.3,527.0,60.03,215.3,2.4,0.2,586.4,27.9,0.1,0.1,0,1670.3353619059944,,,2025-05-05 06:29:54
162.7,1.2,216.8,497.3,60,215,2.2,0.2,586.4,28,0.1,0.1,0,2330.7005049851086,,,2025-05-05 06:30:55
162.2,1.2,197.7,449.9,60.04,215,2.1,0.2,586.4,28,0.1,0.1,0,-5554.836203547845,,,2025-05-05 06:31:56
159.7,1.2,190.5,423.4,60.03,214.9,2,0.2,586.4,28.1,0.1,0.1,0,2913.3756312313867,,,2025-05-05 06:32:56
162.7,1.1,190.9,419.9,60,215,1.9,0.2,586.4,28.1,0.1,0.1,0,-5282.9211446329155,,,2025-05-05 06:33:57
164.1,1.1,191.0,418.2,59.99,215,1.9,0.2,586.4,28.2,0.1,0.1,0,1553.8003366567389,,,2025-05-05 06:34:58
162.6,1.2,191.3,415.2,60.02,215,1.9,0.2,586.4,28.2,0.1,0.1,0,1126.5052440761358,,,2025-05-05 06:35:58
156.8,1.2,190.1,409.7,60.02,215.2,1.9,0.2,586.4,28.3,0.1,0.1,0,155.38003366567412,,,2025-05-05 06:36:59
159.9,1.2,196.4,422.9,59.98,215.3,1.9,0.2,586.4,28.4,0.1,0.1,0,-3884.5008416418495,,,2025-05-05 06:38:00
162.5,1.2,204.6,438.3,59.99,215.4,2,0.2,586.4,28.4,0.1,0.1,0,-3340.6707238119902,,,2025-05-05 06:39:01
162.9,1.2,205.1,439.8,59.98,215.4,2,0.2,586.4,28.5,0.1,0.1,0,-3340.6707238119902,,,2025-05-05 06:40:01
159.7,1.3,212.9,454.7,60.03,215.5,2.1,0.3,586.5,28.6,0.1,0.1,0,-4622.556001553802,,,2025-05-05 06:41:02
162.7,1.4,225.5,486.6,59.98,215.4,2.2,0.3,586.5,28.6,0.1,0.1,0,0.0,,,2025-05-05 06:42:03
165.8,1.4,238.6,522.1,60.04,215.3,2.4,0.3,586.5,28.8,0.1,0.1,0,-3457.205749061246,,,2025-05-05 06:43:03
160.3,1.5,242.1,518.2,60.03,215.2,2.3,0.3,586.5,28.9,0.1,0.1,0,1825.7153955716685,,,2025-05-05 06:44:04
159.7,1.5,244.8,526.1,60.01,215.3,2.4,0.3,586.5,29,0.1,0.1,0,1281.88527774181,,,2025-05-05 06:45:05
163,1.5,248.6,532.4,60.02,215.2,2.5,0.3,586.5,29.2,0.1,0.1,0,38.84500841641853,,,2025-05-05 06:46:06
162.7,1.5,256.6,545.1,59.99,215.4,2.4,0.3,586.5,29.2,0.1,0.2,0,-3146.445681729898,,,2025-05-05 06:47:06
165.8,1.6,258.9,564.0,59.97,215.2,2.6,0.3,586.5,29.3,0.1,0.2,0,-3457.205749061246,,,2025-05-05 06:48:07
162.1,1.8,287.0,612.8,60.02,215.4,2.8,0.3,586.5,29.5,0.1,0.2,0,-1709.1803703224136,,,2025-05-05 06:49:08
159.9,1.8,290.3,618.5,60.02,215.4,2.9,0.3,586.5,29.6,0.1,0.2,0,-1786.8703871552507,,,2025-05-05 06:50:08
162.8,1.8,294.2,618.0,60.02,215.3,2.9,0.3,586.5,29.7,0.1,0.2,0,-3146.445681729898,,,2025-05-05 06:51:09
162.8,1.7,292.5,620.3,59.98,215.4,2.8,0.4,586.6,29.9,0.1,0.2,0,2447.2355302343644,,,2025-05-05 06:52:10
164.3,1.9,302.7,653.7,60.02,215.6,3.1,0.4,586.6,30,0.1,0.2,0,-699.210151495532,,,2025-05-05 06:53:10
162.7,2.1,335.3,706.7,59.99,215.6,3.3,0.4,586.6,30.2,0.1,0.2,0,-427.2950925806038,,,2025-05-05 06:54:11
162.8,2.2,357.6,753.6,59.95,215.7,3.5,0.4,586.6,30.4,0.2,0.2,0,2602.6155639000385,,,2025-05-05 06:55:12
163.2,2.1,350.5,735.5,59.99,215.7,3.4,0.4,586.6,30.6,0.2,0.2,0,2447.2355302343644,,,2025-05-05 06:56:13
163.4,2.2,349.9,750.0,60.03,215.8,3.5,0.4,586.6,30.7,0.2,0.2,0,-3340.6707238119902,,,2025-05-05 06:57:13
162.7,2.3,373.2,776.9,60.02,215.8,3.6,0.4,586.6,30.9,0.2,0.2,0,310.76006733134676,,,2025-05-05 06:58:14
159.7,2.4,386.2,806.0,59.97,215.4,3.7,0.4,586.6,31.1,0.2,0.2,0,194.2250420820912,,,2025-05-05 06:59:15
159.9,2.4,381.4,791.6,59.98,215.6,3.7,0.5,586.7,31.3,0.2,0.2,0,-660.365143079115,,,2025-05-05 07:00:15
159.8,2.4,384.7,794.8,60.04,215.4,3.6,0.5,586.7,31.5,0.2,0.2,0,-776.9001683283691,,,2025-05-05 07:01:16
157.1,2.4,374.1,774.7,60,215.5,3.6,0.5,586.7,31.6,0.2,0.3,0,-1709.1803703224136,,,2025-05-05 07:02:17
162.8,2.3,363.9,746.5,59.97,215.6,3.5,0.5,586.7,31.7,0.2,0.3,0,-971.1252104104617,,,2025-05-05 07:03:18
159.1,2.4,384.0,785.5,59.99,215.4,3.6,0.5,586.7,31.9,0.2,0.3,0,2408.390521817947,,,2025-05-05 07:04:18
159.9,2.3,365.1,737.6,60.03,215,3.4,0.5,586.7,32,0.2,0.3,0,2757.9955975657126,,,2025-05-05 07:05:19
158.4,2.2,357.5,717.6,59.96,215.2,3.3,0.5,586.7,32.2,0.2,0.3,0,2602.6155639000385,,,2025-05-05 07:06:20
159.8,2.3,363.4,725.1,59.99,215.4,3.3,0.5,586.7,32.3,0.2,0.3,0,-233.07005049851116,,,2025-05-05 07:07:20
157.9,2.3,361.1,719.3,60,215.3,3.3,0.6,586.8,32.4,0.2,0.3,0,-1243.0402693253914,,,2025-05-05 07:08:21
159,2.2,356.6,707.9,60.04,215.2,3.3,0.6,586.8,32.5,0.2,0.3,0,1009.9702188268802,,,2025-05-05 07:09:22
157.3,2.2,353.3,693.8,60.02,215.2,3.2,0.6,586.8,32.6,0.2,0.3,0,1359.575294574647,,,2025-05-05 07:10:22
158.9,2.1,343.2,675.0,59.99,215.1,3.1,0.6,586.8,32.6,0.3,0.3,0,-815.7451767447876,,,2025-05-05 07:11:23
156.8,2.1,337.6,662.3,59.99,215,3,0.6,586.8,32.6,0.3,0.3,0,-2097.630454486599,,,2025-05-05 07:12:24
159.7,2.1,343.1,671.6,59.99,214.9,3.1,0.6,586.8,32.6,0.3,0.3,0,-2097.6304544865975,,,2025-05-05 07:13:24
159.8,2,328.1,637.9,60.01,215.1,2.9,0.6,586.8,32.6,0.3,0.3,0,1786.87038715525,,,2025-05-05 07:14:25
161.7,1.8,310.6,600.7,59.99,215.1,2.7,0.6,586.8,32.6,0.3,0.3,0,1864.560403988087,,,2025-05-05 07:15:26
160,1.9,303.1,583.9,59.98,214.9,2.7,0.6,586.8,32.6,0.3,0.3,0,2952.2206396478045,,,2025-05-05 07:16:27
159.8,1.8,303.3,581.7,60.01,215.2,2.6,0.7,586.9,32.6,0.3,0.3,0,-1592.645345073158,,,2025-05-05 07:17:27
159.8,1.8,286.4,546.3,59.98,215.1,2.5,0.7,586.9,32.6,0.3,0.3,0,-1048.8152272433001,,,2025-05-05 07:18:28
156.8,1.8,287.1,546.4,59.99,214.9,2.5,0.7,586.9,32.6,0.3,0.4,0,-1087.6602356597173,,,2025-05-05 07:19:29
157,1.8,290.3,551.4,59.99,215,2.5,0.7,586.9,32.6,0.3,0.4,0,194.22504208209264,,,2025-05-05 07:20:29
159.8,1.8,288.4,545.5,60,214.9,2.5,0.7,586.9,32.6,0.3,0.4,0,-1748.0253787388322,,,2025-05-05 07:21:30
160,1.7,289.0,545.2,60.01,214.9,2.4,0.7,586.9,32.7,0.3,0.4,0,-77.69001683283706,,,2025-05-05 07:22:31
162.8,1.8,283.7,540.3,60.02,214.8,2.6,0.7,586.9,32.8,0.3,0.4,0,-776.9001683283706,,,2025-05-05 07:23:32
159.8,1.9,300.0,564.3,60.03,214.9,2.6,0.7,586.9,32.9,0.3,0.4,0,2330.7005049851086,,,2025-05-05 07:24:32
159.8,1.8,291.2,543.8,60.01,215,2.5,0.7,586.9,33,0.3,0.4,0,2330.7005049851086,,,2025-05-05 07:25:33
156.8,1.9,299.5,560.6,60,215,2.5,0.7,586.9,33.1,0.3,0.4,0,1243.040269325392,,,2025-05-05 07:26:34
159.8,2.1,332.6,626.2,60,214.9,2.9,0.8,587.0,33.1,0.3,0.4,0,-1126.5052440761372,,,2025-05-05 07:27:34
159.9,2.4,379.5,717.5,60.02,215.1,3.3,0.8,587.0,33.2,0.3,0.4,0,-1087.6602356597173,,,2025-05-05 07:28:35
159.8,2.7,426.1,806.2,60.04,215.3,3.8,0.8,587.0,33.3,0.3,0.4,0,1631.490353489576,,,2025-05-05 07:29:36
159.8,2.5,404.1,763.6,60.02,215.3,3.5,0.8,587.0,33.4,0.4,0.4,0,-1592.6453450731597,,,2025-05-05 07:30:36
159.8,2.3,365.8,684.6,60.02,214.9,3.2,0.8,587.0,33.5,0.4,0.4,0,-932.2802019940447,,,2025-05-05 07:31:37
159.8,2.3,371.1,692.3,60,215.1,3.2,0.8,587.0,33.5,0.4,0.4,0,-893.4351935776247,,,2025-05-05 07:32:38
159.8,2.4,384.3,718.1,60.01,215.1,3.4,0.8,587.0,33.6,0.4,0.4,0,1748.0253787388315,,,2025-05-05 07:33:39
159.9,2.6,407.0,757.6,60.04,215.4,3.5,0.8,587.0,33.8,0.4,0.4,0,-271.91505891492966,,,2025-05-05 07:34:39
152.1,3,453.6,857.2,60.03,215.3,4,0.9,587.1,33.9,0.4,0.4,0,1009.9702188268802,,,2025-05-05 07:35:40
152.5,3.8,567.4,1075.2,59.99,215.5,5,0.9,587.1,34.2,0.4,0.5,0,-854.5901851612076,,,2025-05-05 07:36:41
152.4,4.2,642.1,1223.7,60.01,215.9,5.7,0.9,587.1,34.4,0.4,0.5,0,1670.3353619059944,,,2025-05-05 07:37:41
159.5,3.7,630.9,1218.9,59.98,215.6,5.5,0.9,587.1,34.6,0.4,0.5,0,349.6050757477653,,,2025-05-05 07:38:42
155.5,3.3,526.3,963.9,60.04,215.4,4.4,0.9,587.1,34.7,0.4,0.5,0,-2447.235530234366,,,2025-05-05 07:39:43
159.1,4.5,724.3,1363.1,60,216,6.1,0.9,587.1,34.9,0.4,0.5,0,-504.98510941344085,,,2025-05-05 07:40:44
155.9,4.2,673.4,1244.0,60.02,215.9,5.5,1.0,587.2,35.2,0.4,0.5,0,-466.14010099702233,,,2025-05-05 07:41:44
158.4,4.8,745.7,1369.8,60.04,216.3,6.3,1.0,587.2,35.3,0.5,0.5,0,-1825.7153955716692,,,2025-05-05 07:42:45
152.4,4.5,672.9,1228.7,59.98,216,5.7,1.0,587.2,35.5,0.5,0.5,0,-2602.61556390004,,,2025-05-05 07:43:46
157.2,4.3,638.6,1136.0,59.98,215.8,5.4,1.0,587.2,35.8,0.5,0.5,0,-2291.8554965686917,,,2025-05-05 07:44:46
156.8,3,467.7,817.0,60.03,215.4,3.8,1.0,587.2,35.9,0.5,0.5,0,-3185.290690146316,,,2025-05-05 07:45:47
157.8,3,454.9,802.2,60.03,215.2,3.8,1.1,587.3,35.7,0.5,0.5,0,-349.60507574776676,,,2025-05-05 07:46:48
156.8,3.2,502.9,877.8,60.02,215.4,4.1,1.1,587.3,35.7,0.5,0.6,0,-2214.1654797358547,,,2025-05-05 07:47:49
158.8,3.2,486.2,861.6,59.97,215.1,4.1,1.1,587.3,35.6,0.5,0.6,0,-1009.9702188268817,,,2025-05-05 07:48:49
158.4,3.5,533.8,928.1,60.02,215.1,4.3,1.1,587.3,35.7,0.5,0.6,0,-1281.8852777418115,,,2025-05-05 07:49:50
156.9,4,617.6,1081.4,60.01,215.5,5,1.1,587.3,35.8,0.5,0.6,0,-271.91505891492966,,,2025-05-05 07:50:51
161.2,4.6,719.1,1282.7,59.99,215.6,6,1.1,587.3,36,0.5,0.6,0,-621.5201346626965,,,2025-05-05 07:51:51
155.2,5.7,895.9,1585.3,59.98,216.3,7.3,1.2,587.4,36.4,0.6,0.6,0,-932.2802019940447,,,2025-05-05 07:52:52
155.3,3,462.0,798.7,60,215.3,3.7,1.2,587.4,36.8,0.6,0.6,0,-116.53502524925558,,,2025-05-05 07:53:53
145.1,5.7,821.7,1488.7,60.01,216.2,6.9,1.2,587.4,36.7,0.6,0.6,0,-155.38003366567412,,,2025-05-05 07:54:54
155.6,4.7,713.6,1271.5,60,216,6,1.2,587.4,36.8,0.6,0.6,0,-4972.161077301567,,,2025-05-05 07:55:54
155,5.4,866.2,1533.1,60.01,216.3,6.9,1.3,587.5,37,0.6,0.6,0,-3068.755664897061,,,2025-05-05 07:56:55
155.5,5.9,918.0,1643.4,60.02,216.6,7.6,1.3,587.5,37.4,0.6,0.7,0,-3690.275799559757,,,2025-05-05 07:57:56
151.7,4.5,670.0,1213.5,59.99,216,5.7,1.3,587.5,37.3,0.6,0.7,0,-4467.175967888128,,,2025-05-05 07:58:56
153.4,6.1,901.6,1608.7,60.03,216.2,7.6,1.3,587.5,37.5,0.6,0.7,0,-1748.0253787388322,,,2025-05-05 07:59:57
153.3,6.3,939.6,1676.2,60.02,216.4,7.9,1.4,587.6,37.9,0.7,0.7,0,-5205.23112780008,,,2025-05-05 08:00:58
156.4,3.3,524.0,933.2,60.01,215.5,4.4,1.4,587.6,38.1,0.7,0.7,0,-3301.825715395572,,,2025-05-05 08:01:58
154.5,3.4,530.1,967.6,60.01,215.3,4.3,1.4,587.6,37.9,0.7,0.7,0,-3962.1908584746866,,,2025-05-05 08:02:59
150.7,3.1,475.8,855.4,59.98,215.4,4,1.4,587.6,37.8,0.7,0.7,0,-2486.080538650784,,,2025-05-05 08:04:00
153.4,5.6,819.3,1464.7,59.99,216.2,7.1,1.4,587.6,37.7,0.7,0.7,0,-3729.1208079761755,,,2025-05-05 08:05:01
153.8,6.1,925.8,1644.4,60,216.3,7.6,1.4,587.6,38.2,0.7,0.7,0,-5438.301178298588,,,2025-05-05 08:06:01
152.4,5.9,924.6,1607.8,60.02,216.4,7.4,1.5,587.7,38.5,0.7,0.8,0,-5632.526220380681,,,2025-05-05 08:07:02
156.9,6,925.4,1646.3,59.98,215.9,7.6,1.5,587.7,38.8,0.7,0.8,0,-7963.226725365791,,,2025-05-05 08:08:03
153.1,3.9,621.0,1083.0,59.99,215,4.8,1.5,587.7,38.9,0.8,0.8,0,-6525.961413958308,,,2025-05-05 08:09:03
152.5,2.6,392.7,696.9,60,214.8,3.2,1.5,587.7,38.8,0.8,0.8,0,-6914.411498122492,,,2025-05-05 08:10:04
152.4,2.6,397.8,707.1,59.98,214.6,3.3,1.6,587.8,38.3,0.8,0.8,0,-8196.296775864303,,,2025-05-05 08:11:05
152.4,2.8,424.9,753.2,59.97,214.8,3.5,1.6,587.8,38.3,0.8,0.8,0,-5826.751262462773,,,2025-05-05 08:12:05
152.3,3.2,482.1,844.0,60,215.1,3.9,1.6,587.8,38.3,0.8,0.8,0,-5205.231127800078,,,2025-05-05 08:13:06
143.5,6.8,966.6,1688.5,59.99,216.6,7.8,1.6,587.8,38.5,0.8,0.8,0,-6836.721481289655,,,2025-05-05 08:14:07
152.1,6.7,998.1,1715.8,59.99,216.3,8,1.6,587.8,39,0.8,0.8,0,-4661.401009970219,,,2025-05-05 08:15:08
148.7,4,782.5,1236.4,59.99,215.9,4.5,1.6,587.8,39.3,0.8,0.8,0,-7846.691700116535,,,2025-05-05 08:16:08
154.1,3.2,482.7,832.7,60.01,215.5,3.9,1.7,587.9,39.1,0.8,0.8,0,-3651.4307911433384,,,2025-05-05 08:17:09
153.3,3.5,521.1,910.7,60.02,215.4,4.2,1.7,587.9,39.1,0.8,0.8,0,-7885.5367085329535,,,2025-05-05 08:18:10
156.7,3.4,531.4,910.2,60.01,215.4,4.2,1.7,587.9,39.2,0.9,0.9,0,-8040.916742198628,,,2025-05-05 08:19:10
156.4,3.5,549.0,921.2,60.02,215.1,4.3,1.7,587.9,39.2,0.9,0.9,0,-4622.5560015538,,,2025-05-05 08:20:11
153.8,3.8,584.4,972.2,60.03,215.3,4.4,1.7,587.9,39.3,0.9,0.9,0,-5088.696102550823,,,2025-05-05 08:21:12
157.6,4.7,692.8,1160.4,60.01,215.6,5.7,1.7,587.9,39.4,0.9,0.9,0,-6914.411498122493,,,2025-05-05 08:22:13
151.4,6.5,966.8,1562.7,59.99,216.1,7.3,1.8,588.0,39.6,0.9,0.9,0,-8079.761750615046,,,2025-05-05 08:23:13
148.3,8,1153.2,1922.4,59.96,216.7,8.8,1.8,588.0,39.9,0.9,0.9,0,-4195.260908973198,,,2025-05-05 08:24:14
153.6,7.7,1157.9,1948.7,59.99,216.7,8.8,1.8,588.0,40.6,0.9,0.9,0,-3962.1908584746866,,,2025-05-05 08:25:15
150.9,7.5,1146.9,1922.7,59.98,216.7,8.9,1.9,588.1,40.9,1.0,0.9,0,-3884.5008416418495,,,2025-05-05 08:26:15
159.3,6.8,1021.9,1824.0,60.02,216.3,8.6,1.9,588.1,41.3,1.0,0.9,0,-7652.466658034444,,,2025-05-05 08:27:16
144.2,4.6,610.5,1111.1,60.01,215.5,5.7,1.9,588.1,41.6,1.0,1.0,0,-4777.936035219474,,,2025-05-05 08:28:17
147.5,3.7,568.3,938.9,60.01,215.5,4.2,1.9,588.1,41.3,1.0,1.0,0,-6953.256506538912,,,2025-05-05 08:29:18
