vpv1,ipv1,pv1_watt,vpv2,ipv2,pv2_watt,pac_total,freq,vac1,iac1,energia_hoy,energia_total,temp_inversor,Energìa PV1,Energìa PV2,codigo_error,irradiancia,temp1,temp2,timestamp
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1299.0,0,0.0,0.0,0,-38.845008416418494,20.75,20.75,2025-10-15 05:25:46
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1299.0,0,0.0,0.0,0,0.0,20.75,20.75,2025-10-15 05:26:26
,,0.0,0,0,0.0,0.0,0,0,0,0.0,1299.0,0,0.0,0.0,0,-38.845008416418494,20.75,20.687,2025-10-15 05:26:50
,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1299.0,0,0.0,0.0,0,-38.845008416418494,20.187,20.687,2025-10-15 05:27:29
0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,1299.0,0,0.0,0.0,0,-38.845008416418494,20.375,20.687,2025-10-15 05:27:53
148.7,0,0.0,148.6,0,0.0,0.0,60.02,213.8,0,0.0,1299.0,21.1,0.0,0.0,0,-38.845008416418494,20.75,20.687,2025-10-15 05:28:31
148.9,0,0.0,148.8,0,0.0,0.0,59.98,213.9,0,0.0,1299.0,21.1,0.0,0.0,0,-38.845008416418494,20.687,20.687,2025-10-15 05:28:55
152.1,0,0.0,151.9,0,0.0,0.0,59.99,213.9,0,0.0,1299.0,21.1,0.0,0.0,0,-38.845008416418494,20.75,20.687,2025-10-15 05:29:34
152.7,0,0.0,152.5,0,0.0,0.0,59.98,213.9,0,0.0,1299.0,21.1,0.0,0.0,0,0.0,20.75,20.687,2025-10-15 05:29:57
153.5,0,0.0,153.5,0,0.0,0.0,59.99,214,0,0.0,1299.0,21.2,0.0,0.0,0,-38.845008416418494,20.187,20.625,2025-10-15 05:30:36
154.1,0,0.0,154,0,0.0,0.0,59.98,214.1,0,0.0,1299.0,21.2,0.0,0.0,0,0.0,20.75,20.562,2025-10-15 05:31:00
154.8,0,0.0,154.7,0,0.0,0.0,60.01,214.2,0,0.0,1299.0,21.2,0.0,0.0,0,-38.845008416418494,20.5,20.562,2025-10-15 05:31:39
155.3,0,0.0,155.1,0,0.0,0.0,60.02,214.3,0,0.0,1299.0,21.2,0.0,0.0,0,-38.845008416418494,20.5,20.625,2025-10-15 05:32:02
