timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,Irradiancia_incidente_SP722 [W/m2],Irradiancia_reflejada_SP722 [W/m2],Detector_incidente_SP722 [mV],Detector_reflejado_SP722 [mV],Albedo_SP722
2026-05-18 05:05:02,,,,,,,,,,,,,,,,0,,,-38.84501,-37.90272,0.0,,,,,
2026-05-18 05:10:02,,,,,,,,,,,,,,,,0,,,-31.07601,-37.90272,0.0,,,,,
2026-05-18 05:15:02,,,,,,,,,,,,,,,,0,,,-31.07601,-37.90272,0.0,,,,,
2026-05-18 05:20:02,,,,,,,,,,,,,,,,0,,,-34.96051,-37.90272,0.0,,,,,
2026-05-18 05:25:02,88.07,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0,10.41,0.0,0.0,302,24.49213,24.187,-17.48025,-37.90272,0.0,,,,,
2026-05-18 05:30:02,150.49,0.0,0.0,150.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0,24.35,0.0,0.0,302,24.5062,24.1839,-1.94225,-37.90272,0.0,,,,,
2026-05-18 05:35:02,158.52,0.0,0.0,157.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0,24.51,0.0,0.0,302,24.5558,24.21535,0.0,-26.5319,0.0,,,,,
2026-05-18 05:40:02,160.67,0.0,0.0,159.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0,24.67,0.0,0.0,302,24.6435,24.32145,0.0,-24.63677,0.0,,,,,
2026-05-18 05:45:02,160.07,0.0,0.0,159.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0,24.86,0.0,0.0,302,24.6933,24.35295,0.0,-30.32218,0.0,,,,,
2026-05-18 05:50:02,162.03,0.0,0.0,160.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0,24.98,0.0,0.0,302,24.76235,24.40915,0.0,-24.63677,0.0,,,,,
2026-05-18 05:55:02,164.96,0.0,0.0,163.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.0,25.11,0.0,0.0,302,24.8246,24.4685,0.0,-7.58054,0.0,,,,,
