voltaje_pv1_v,voltaje_pv2_v,corriente_pv1_a,corriente_pv2_a,potencia_pv1_w,potencia_pv2_w,energia_hoy_wh,voltaje_vac,corriente_aac,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,timestamp,corriente_pv2_a_1,potencia_total_va,energia_pv1_wh,energia_pv2_wh
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,85.0,-38.845008416418494,-37.90271636133923,0.0,2026-02-25 06:03:28,,,,
105.57319587628865,105.44639175257733,0.0,0.0,0.0,0.0,0.0,152.26494845360818,0.0,17.752546391752574,85.0,-8.964232711481195,-33.89377520773597,0.0,2026-02-25 06:08:44,,,,
151.70708661417322,149.98818897637793,0.0,0.0,0.0,0.0,0.0,214.03307086614177,0.0,17.797354330708615,85.0,-0.8762031973628231,-32.20305976564905,0.0,2026-02-25 06:14:00,,,,
157.37011494252886,156.29999999999995,0.0,0.0,0.0,0.0,0.0,214.08390804597684,0.0,17.813448275862044,85.0,0.0,-32.98028566506135,0.0,2026-02-25 06:19:19,,,,
156.62499999999997,151.765,0.0,0.0,8.635000000000002,3.2950000000000004,0.0,214.17,0.205,17.818300000000004,85.0,0.0,-25.268477574226154,0.0,2026-02-25 06:24:34,,,,
142.61904761904765,134.15714285714282,0.0,0.0,17.195238095238093,5.723809523809523,0.0,214.09047619047618,0.4238095238095239,17.898523809523812,85.0,0.0,-34.45701487394476,0.0,2026-02-25 06:30:04,,,,
131.05238095238096,155.63333333333333,0.0,0.0,10.619047619047619,4.671428571428571,0.0,214.30476190476193,0.41904761904761906,17.883857142857146,85.0,0.0,-27.07336882952802,0.0,2026-02-25 06:35:19,,,,
147.72,133.47,0.0,0.0,22.555,7.495,0.0,214.02499999999995,0.43000000000000005,17.912200000000006,85.0,0.0,-23.463586318924285,0.0,2026-02-25 06:40:34,,,,
151.31,133.54,0.025,0.0,27.919999999999998,11.945,0.0,214.16000000000003,0.4200000000000001,17.96535,85.0,0.0,-17.22850743697238,0.0,2026-02-25 06:46:04,,,,
149.4047619047619,139.48095238095237,0.03809523809523809,0.0,29.114285714285714,11.7,0.0,214.33809523809526,0.4333333333333334,18.062238095238097,85.0,0.0,-14.439130042414945,0.0,2026-02-25 06:51:19,,,,
153.76500000000004,144.41500000000002,0.15500000000000003,0.07,45.345000000000006,25.165000000000003,0.0,214.28500000000003,0.5,18.174600000000005,85.0,22.19714766652486,0.0,0.0,2026-02-25 06:56:34,,,,
162.25499999999997,152.18,0.2899999999999999,0.18000000000000005,68.49499999999999,44.44,0.0,214.115,0.5949999999999999,18.221600000000002,85.0,38.84500841641851,0.0,0.0,2026-02-25 07:01:49,,,,
162.0142857142857,154.1,0.4000000000000001,0.23809523809523808,83.84761904761905,54.652380952380945,0.0,214.23333333333335,0.6714285714285712,18.350904761904765,85.0,38.845008416418516,0.0,0.0,2026-02-25 07:07:19,,,,
161.885,153.925,0.3449999999999999,0.20000000000000004,76.91,50.42999999999999,0.0,214.18000000000006,0.6249999999999998,18.499850000000002,85.0,38.84500841641851,0.0,0.0,2026-02-25 07:12:34,,,,
162.09047619047618,153.98095238095243,0.38571428571428584,0.20000000000000004,79.85238095238097,51.2857142857143,0.0,214.26666666666665,0.6619047619047617,18.54428571428572,85.0,38.84500841641851,0.0,0.0,2026-02-25 07:17:49,,,,
161.63999999999996,151.90500000000003,0.26,0.16000000000000003,64.99499999999999,40.52499999999999,0.0,213.955,0.5799999999999998,18.431000000000004,85.0,35.14548380533103,0.0,0.0,2026-02-25 07:23:04,,,,
161.60952380952378,150.13809523809527,0.20000000000000004,0.10000000000000002,57.900000000000006,36.22857142857143,0.0,213.8571428571428,0.557142857142857,18.353952380952386,85.0,33.54796181417962,-1.7228507436972378,-0.044351920978579214,2026-02-25 07:28:34,,,,
159.195,151.95,0.29000000000000004,0.16500000000000004,68.955,43.47500000000001,0.0,213.97000000000003,0.5849999999999997,18.305900000000005,85.0,38.84500841641851,0.0,0.0,2026-02-25 07:33:49,,,,
163.26190476190473,155.04761904761907,0.4000000000000001,0.26666666666666666,87.42380952380952,55.74285714285714,0.004761904761904762,213.86190476190478,0.6857142857142854,18.487904761904765,85.0,38.845008416418516,0.0,0.0,2026-02-25 07:39:19,,,,
162.6333333333333,154.46190476190472,0.4000000000000001,0.2761904761904761,86.6047619047619,56.55238095238095,0.10000000000000002,214.16666666666666,0.6428571428571426,18.731809523809527,85.0,38.84500841641851,0.0,0.0,2026-02-25 07:44:34,,,,
161.54285714285717,152.91904761904766,0.39047619047619053,0.23333333333333345,80.58095238095238,54.77142857142857,0.10000000000000002,213.8238095238095,0.6190476190476188,18.77642857142858,85.0,38.845008416418516,0.0,0.0,2026-02-25 07:50:04,,,,
162.59499999999997,154.095,0.39500000000000013,0.2849999999999999,85.61,58.364999999999995,0.10000000000000002,213.805,0.6549999999999998,18.759100000000004,85.0,38.84500841641851,0.0,0.0,2026-02-25 07:55:19,,,,
161.97619047619048,154.2380952380952,0.4476190476190475,0.3190476190476191,93.47142857142858,63.85238095238095,0.10000000000000002,213.83809523809526,0.7095238095238096,18.898476190476195,85.0,51.79334455522468,0.0,0.0,2026-02-25 08:00:34,,,,
163.65000000000003,155.65999999999997,0.49000000000000005,0.3399999999999999,102.03999999999999,68.205,0.10000000000000002,213.46499999999997,0.7449999999999999,18.8747,85.0,38.84500841641851,0.0,0.0,2026-02-25 08:05:49,,,,
163.48095238095235,153.14285714285714,0.4047619047619048,0.29999999999999993,86.33809523809522,58.37142857142858,0.10000000000000002,213.79523809523812,0.6904761904761904,18.913380952380958,85.0,40.610690617164806,0.0,0.0,2026-02-25 08:11:19,,,,
163.5523809523809,155.48095238095237,0.480952380952381,0.3238095238095237,102.04285714285717,66.84761904761905,0.10000000000000002,213.8285714285715,0.7714285714285714,18.94319047619048,85.0,51.793344555224685,0.0,0.0,2026-02-25 08:16:34,,,,
163.34761904761905,155.11904761904756,0.49523809523809514,0.3476190476190477,101.21904761904764,69.74285714285713,0.13333333333333336,211.81428571428577,0.7857142857142859,19.068142857142863,85.0,163.74499999999995,155.26,0.5249999999999999,2026-02-25 08:21:49,,,,
163.33499999999998,154.92000000000002,0.5699999999999998,0.4250000000000001,113.77000000000001,80.465,0.20000000000000004,209.76000000000005,0.875,19.287150000000004,85.0,72.1407299162058,0.0,0.0,2026-02-25 08:27:04,,,,
163.5047619047619,156.1761904761905,0.5666666666666665,0.39047619047619053,112.4,76.4095238095238,0.20000000000000004,209.86666666666665,0.8523809523809525,19.354000000000003,85.0,72.39297023059814,0.0,0.0,2026-02-25 08:32:34,,,,
164.78499999999997,155.57999999999998,0.6899999999999998,0.465,131.15500000000003,87.45500000000001,0.20000000000000004,210.15000000000003,0.9650000000000001,19.530950000000004,85.0,73.99049222174955,0.0,0.0,2026-02-25 08:37:49,,,,
163.2333333333333,154.18571428571425,0.576190476190476,0.4000000000000001,112.74285714285713,79.27142857142859,0.20000000000000004,209.92380952380955,0.8761904761904763,19.639761904761908,85.0,77.69001683283703,0.0,0.0,2026-02-25 08:43:19,,,,
164.68095238095233,154.92380952380952,0.6761904761904761,0.4666666666666667,128.49047619047622,86.05238095238094,0.22857142857142856,209.4809523809524,0.9666666666666669,19.594952380952385,85.0,77.69001683283703,0.0,0.0,2026-02-25 08:48:49,,,,
163.72500000000002,155.84,0.6449999999999998,0.4550000000000002,123.55499999999999,85.805,0.29999999999999993,209.66000000000003,0.9400000000000001,19.5623,85.0,77.69001683283703,0.0,0.0,2026-02-25 08:54:19,,,,
165.89999999999998,155.01999999999995,0.7550000000000001,0.5349999999999999,143.095,98.09499999999998,0.29999999999999993,209.84,1.0550000000000002,19.737150000000007,85.0,81.3895414439245,0.0,0.0,2026-02-25 08:59:34,,,,
165.0619047619047,157.6333333333333,0.9095238095238096,0.6523809523809521,164.47619047619048,113.5,0.29999999999999993,209.8238095238096,1.247619047619048,19.89566666666667,85.0,109.47229644627033,0.0,0.0,2026-02-25 09:05:04,,,,
165.16190476190476,156.47142857142853,0.8476190476190476,0.5619047619047619,157.28571428571428,104.22380952380952,0.29999999999999993,209.93333333333334,1.1714285714285715,20.041428571428575,85.0,98.03740219381814,0.0,0.0,2026-02-25 09:10:19,,,,
165.1047619047619,156.56666666666666,0.8476190476190478,0.6190476190476188,157.99523809523808,108.18095238095236,0.35238095238095246,210.1428571428572,1.1952380952380959,20.166333333333338,85.0,83.23930374946823,0.0,0.0,2026-02-25 09:15:34,,,,
164.82999999999998,155.565,0.8650000000000002,0.6599999999999998,160.03000000000003,113.89000000000001,0.4000000000000001,210.01500000000001,1.2400000000000002,20.262350000000005,85.0,116.5350252492555,0.0,0.0,2026-02-25 09:20:49,,,,
164.84761904761905,157.19523809523807,1.0047619047619047,0.6999999999999997,181.22380952380956,123.54285714285714,0.4000000000000001,209.8857142857143,1.3904761904761902,20.44619047619048,85.0,116.53502524925548,0.0,0.0,2026-02-25 09:26:19,,,,
167.02500000000003,158.40999999999997,1.1549999999999998,0.8100000000000002,204.71,138.345,0.4000000000000001,210.16500000000002,1.5550000000000006,20.456000000000003,85.0,116.5350252492555,0.0,0.0,2026-02-25 09:31:34,,,,
167.1095238095238,158.18095238095233,1.0428571428571427,0.7904761904761907,183.87142857142857,134.41428571428574,0.45714285714285713,210.08095238095237,1.4476190476190471,20.532428571428575,85.0,116.53502524925548,0.0,0.0,2026-02-25 09:37:04,,,,
166.15714285714287,155.82857142857142,0.995238095238095,0.7904761904761906,179.55714285714285,134.46190476190478,0.5,209.91428571428574,1.4095238095238096,20.684380952380955,85.0,116.5350252492555,0.0,0.0,2026-02-25 09:42:19,,,,
166.05238095238096,155.8714285714286,1.028571428571429,0.7523809523809527,184.3142857142857,128.84761904761905,0.5,209.60000000000002,1.4142857142857141,20.562190476190477,85.0,116.5350252492555,0.0,0.0,2026-02-25 09:47:34,,,,
166.35500000000002,157.0,1.1249999999999996,0.8250000000000002,202.04500000000002,142.14,0.5,209.87499999999994,1.5400000000000005,20.727800000000006,85.0,136.8824106102366,0.0,0.0,2026-02-25 09:52:49,,,,
166.28095238095236,156.70476190476185,1.0571428571428567,0.7761904761904761,190.09523809523805,133.72380952380954,0.5952380952380951,209.43809523809523,1.4619047619047618,20.737809523809528,85.0,116.53502524925548,0.0,0.0,2026-02-25 09:58:19,,,,
166.36999999999995,156.72,1.0000000000000002,0.7800000000000002,178.695,132.42000000000002,0.5999999999999999,209.39499999999998,1.405,20.809200000000004,85.0,105.43645141599308,0.0,0.0,2026-02-25 10:03:34,,,,
164.87142857142857,155.4380952380952,0.8666666666666671,0.657142857142857,158.83809523809526,115.5952380952381,0.5999999999999999,209.69047619047623,1.2238095238095241,20.913380952380958,85.0,90.63835297164317,0.0,0.0,2026-02-25 10:08:49,,,,
164.75999999999993,155.465,0.8300000000000003,0.5849999999999999,153.225,105.715,0.5999999999999999,209.20500000000007,1.175,20.830900000000007,85.0,81.22138123432961,0.0,0.0,2026-02-25 10:14:19,,,,
163.685,155.38999999999996,0.7800000000000002,0.6249999999999998,146.22499999999997,109.13499999999999,0.6799999999999997,209.365,1.16,20.63415,85.0,116.5350252492555,0.0,0.0,2026-02-25 10:19:34,,,,
166.40999999999997,157.7,1.075,0.7800000000000001,190.33,134.595,0.6999999999999997,209.54999999999995,1.465,20.777900000000002,85.0,131.33312369360542,0.0,0.0,2026-02-25 10:24:49,,,,
166.35714285714286,157.3095238095238,1.123809523809524,0.8238095238095242,201.2904761904762,139.9904761904762,0.6999999999999997,209.23333333333332,1.5476190476190477,20.922380952380955,85.0,164.575,155.79999999999995,0.9500000000000002,2026-02-25 10:30:04,,,,
114.76934304850919,0.0,0.0,,,,,,,,,164.99999999999997,156.0523809523809,1.0428571428571427,2026-02-25 10:35:19,,,,
116.5350252492555,0.0,0.0,,,,,,,,,165.01500000000004,155.53999999999996,1.0,2026-02-25 10:40:19,,,,
116.53502524925548,0.0,0.0,,,,,,,,,164.77,155.98999999999998,1.1599999999999997,2026-02-25 10:45:19,,,,
135.0326483046929,0.0,0.0,,,,,,,,,166.19523809523807,157.02857142857147,1.147619047619048,2026-02-25 10:50:34,,,,
122.0843121658867,0.0,0.0,,,,,,,,,164.82380952380953,156.3952380952381,1.0285714285714287,2026-02-25 10:55:49,,,,
118.38478755479922,0.0,0.0,,,,,,,,,164.78000000000003,155.95,0.9849999999999998,2026-02-25 11:00:49,,,,
116.53502524925548,0.0,0.0,,,,,,,,,165.96666666666667,155.5380952380952,1.1238095238095238,2026-02-25 11:06:04,,,,
142.43169752686785,0.0,0.0,,,,,,,,,166.315,155.735,1.125,2026-02-25 11:11:04,,,,
141.25457605970368,0.0,0.0,,,,,,,,,166.67619047619047,155.9714285714286,1.1190476190476188,2026-02-25 11:16:19,,,,
118.38478755479922,0.0,0.0,,,,,,,,,164.77142857142852,155.28095238095233,0.9523809523809528,2026-02-25 11:21:34,,,,
112.83550063816801,0.0,0.0,,,,,,,,,164.80499999999998,156.07999999999998,0.9800000000000001,2026-02-25 11:26:34,,,,
136.8824106102366,0.0,0.0,,,,,,,,,167.44,158.38,1.46,2026-02-25 11:31:34,,,,
165.97412687015176,0.0,0.0,,,,,,,,,165.3142857142857,155.92380952380955,1.0904761904761902,2026-02-25 11:36:49,,,,
116.5350252492555,0.0,0.0,,,,,,,,,164.63333333333333,154.58571428571432,0.9190476190476192,2026-02-25 11:42:04,,,,
123.59775405224072,0.0,0.0,,,,,,,,,160.695,155.12999999999994,1.3,2026-02-25 11:47:04,,,,
147.9809844434991,0.0,0.0,,,,,,,,,166.84761904761905,156.82857142857142,1.285714285714286,2026-02-25 11:52:19,,,,
136.88241061023658,0.0,0.0,,,,,,,,,166.28,156.4,1.1200000000000003,2026-02-25 11:57:19,,,,
129.48336138806167,0.0,0.0,,,,,,,,,166.13000000000002,155.47499999999997,1.22,2026-02-25 12:02:19,,,,
143.02025826044985,0.0,0.0,,,,,,,,,165.13333333333333,155.65238095238092,1.0095238095238097,2026-02-25 12:07:34,,,,
109.13597602708053,0.0,0.0,,,,,,,,,165.41,155.07,0.9499999999999998,2026-02-25 12:12:34,,,,
121.8320718514944,0.0,0.0,,,,,,,,,164.67142857142858,155.87619047619043,1.1285714285714286,2026-02-25 12:17:49,,,,
218.27195205416106,18.04891255301868,0.07898865926661253,,,,,,,,,167.305,157.93499999999997,1.8849999999999998,2026-02-25 12:22:49,,,,
225.6710012763361,16.244021297716813,0.06969587582348163,,,,,,,,,166.6904761904762,157.75238095238097,1.8142857142857143,2026-02-25 12:28:04,,,,
164.455,155.45999999999998,1.1400000000000001,0.9350000000000003,199.52500000000003,158.185,1.4249999999999998,214.30499999999998,1.5799999999999996,22.315300000000004,85.0,134.1918472567184,0.0,0.0,2026-02-25 12:33:04,,,,
