timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo
2026-04-03 05:05:46,,,,,,,,,,,,,,,,,18.505636363636366,18.20159090909091,-38.845008416418516,-36.179865617641994,0.0
2026-04-03 05:10:46,,,,,,,,,,,,,,,,,18.534100000000002,18.312000000000005,-34.960507574776656,-37.90271636133923,0.0
2026-04-03 05:15:46,,,,,,,,,,,,,,,,,18.568450000000006,18.290300000000002,-36.90275799559758,-37.90271636133923,0.0
2026-04-03 05:20:46,,,,,,,,,,,,,,,,,18.646700000000003,18.3624,-38.84500841641851,-36.00758054327227,0.0
2026-04-03 05:25:46,,,,,,,,,,,,,,,,,18.6281,18.312000000000005,-36.90275799559758,-36.00758054327227,0.0
2026-04-03 05:30:46,,,,,,,,,,,,,,,,,18.625,18.30580000000001,-34.960507574776656,-36.00758054327227,0.0
2026-04-03 05:35:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.9,0.0,0.0,0.0,0.0,18.643600000000003,18.318300000000004,-27.191505891492955,-36.00758054327227,0.0
2026-04-03 05:40:46,140.29444444444442,0.0,0.0,127.53,0.0,0.0,0.0,54.0175,185.23499999999996,0.0,0.0,2324.9000000000005,16.224999999999998,0.0,0.0,0.0,18.746850000000002,18.352950000000003,-13.595752945746472,-36.00758054327227,0.0
2026-04-03 05:45:46,154.97,0.0,0.0,154.705,0.0,0.0,0.0,60.001,213.445,0.0,0.0,2324.9000000000005,19.299999999999997,0.0,0.0,0.0,18.812300000000004,18.406000000000006,0.0,-30.322173089071384,0.0
2026-04-03 05:50:46,145.92499999999998,0.0,12.68,140.59,0.0,11.2,23.555,60.003499999999995,213.58499999999998,0.295,0.0,2324.9000000000005,19.705000000000002,0.0,0.0,0.0,18.956050000000005,18.48415,0.0,-30.322173089071384,0.0
2026-04-03 05:55:46,154.45,0.09000000000000002,28.665,139.645,0.08500000000000002,26.934999999999995,54.709999999999994,60.004,213.33,0.51,0.0,2324.9000000000005,20.515,0.0,0.0,0.0,19.2904,18.602750000000004,0.0,-9.475679090334808,0.0
2026-04-03 06:00:46,157.56,0.17,44.305,142.23499999999999,0.185,42.955,85.735,60.010000000000005,213.72500000000005,0.5549999999999999,0.0,2324.9000000000005,21.119999999999997,0.0,0.0,0.0,19.756000000000004,18.781000000000002,1.9422504208209248,-7.580543272267846,0.0
2026-04-03 06:05:46,162.75500000000005,0.3450000000000001,70.6,148.24000000000004,0.4050000000000001,75.14,142.45499999999998,60.006499999999996,213.325,0.695,0.0,2324.9000000000005,21.669999999999995,0.0,0.0,0.0,20.324800000000003,19.027900000000002,36.90275799559758,0.0,0.0
2026-04-03 06:10:46,162.61,0.29999999999999993,65.25000000000001,144.925,0.28,58.74500000000002,121.6,60.0055,213.40500000000003,0.5999999999999999,0.0,2324.9000000000005,22.244999999999994,0.0,0.0,0.0,20.827900000000003,19.390300000000003,38.84500841641851,0.0,0.0
2026-04-03 06:15:46,163.26,0.3500000000000001,79.775,146.11499999999998,0.3,58.08,135.34499999999997,60.00699999999999,213.58,0.6249999999999998,0.0,2324.9000000000005,22.714999999999996,0.0,0.0,0.0,20.993400000000005,19.665350000000004,38.84500841641851,0.0,0.0
2026-04-03 06:20:46,164.14500000000004,0.6100000000000001,116.25999999999999,147.995,0.5349999999999998,91.61000000000001,203.97,59.9995,213.83499999999998,0.9299999999999999,0.0,2324.9000000000005,23.11,0.0,0.0,0.0,21.418550000000003,19.909200000000002,58.26751262462776,0.0,0.0
2026-04-03 06:25:46,165.67500000000004,0.7299999999999998,137.32,150.12999999999997,0.7149999999999996,119.1,251.54000000000002,59.99050000000001,213.58000000000007,1.1350000000000002,0.0,2324.9000000000005,23.654999999999994,0.0,0.0,0.0,22.568500000000004,20.455950000000005,73.80551599119516,0.0,0.0
2026-04-03 06:30:46,164.755,0.5899999999999999,113.89000000000001,160.695,0.6599999999999998,119.93500000000002,229.38000000000002,60.008,213.70999999999998,1.025,0.025,2324.925,24.209999999999997,0.0,0.0,0.0,23.380950000000006,20.593500000000002,38.84500841641851,0.0,0.0
2026-04-03 06:35:46,162.86000000000007,0.6449999999999998,118.38500000000002,162.13500000000005,0.73,133.9,248.17000000000002,60.011999999999986,213.52999999999992,1.105,0.10000000000000002,2325.0,24.754999999999992,0.0,0.0,0.0,23.2562,20.687150000000006,40.787258837239435,0.0,0.0
2026-04-03 06:40:46,165.25500000000002,0.5,96.99499999999999,149.86499999999998,0.6149999999999999,107.64500000000001,200.84500000000003,59.9995,213.56500000000005,0.9250000000000002,0.10000000000000002,2325.0,25.214999999999996,0.0,0.0,0.0,23.412300000000005,20.887300000000003,38.84500841641851,0.0,0.0
2026-04-03 06:45:46,165.28500000000003,0.9400000000000001,163.075,147.065,1.3699999999999997,212.18,367.165,60.00749999999999,213.775,1.685,0.10000000000000002,2325.0,25.725,0.0,0.0,0.0,24.4279,21.027850000000004,71.86326557037424,0.0,0.0
2026-04-03 06:50:46,166.245,1.36,229.685,149.525,1.9250000000000003,290.51000000000005,505.86,60.009,213.59500000000008,2.325,0.12500000000000003,2325.0249999999996,26.515000000000004,0.025,0.045,0.0,26.30285,21.640350000000005,106.82377314515088,1.8951358180669615,0.00975742261528743
2026-04-03 06:55:46,169.18,3.1299999999999994,525.1600000000001,152.94999999999996,4.469999999999999,680.855,1146.2800000000002,59.986500000000014,214.59999999999997,5.3100000000000005,0.21000000000000005,2325.109999999999,28.060000000000002,0.10000000000000002,0.10000000000000002,0.0,29.168550000000003,23.181000000000004,223.35879839440636,37.90271636133923,0.17156801431880397
2026-04-03 07:00:46,166.13000000000002,3.3950000000000005,564.0200000000002,155.17000000000002,4.5,695.13,1194.86,59.96400000000001,214.74000000000007,5.505,0.30999999999999994,2325.21,30.04,0.10000000000000002,0.14500000000000002,0.0,32.30910000000001,25.065350000000006,256.3770555483621,37.90271636133923,0.1486845350900941
2026-04-03 07:05:46,165.46500000000003,3.8400000000000007,628.5699999999999,159.08999999999997,4.569999999999999,721.1800000000001,1281.6150000000002,59.99100000000001,214.445,5.965,0.41500000000000004,2325.315,31.7,0.19500000000000006,0.20000000000000004,0.0,33.727850000000004,26.065350000000006,287.45306228149695,39.79785217940619,0.13939175164696324
2026-04-03 07:10:46,162.805,4.09,665.4699999999999,156.64500000000004,4.645,721.4449999999999,1315.1,60.01849999999998,215.15,6.090000000000002,0.5199999999999999,2325.4200000000005,33.224999999999994,0.20500000000000007,0.2749999999999999,0.0,32.9123,27.33405,337.9515732228408,54.95893872394188,0.1605134740145795
2026-04-03 07:15:46,160.23999999999998,3.5499999999999994,572.155,155.17000000000002,3.8800000000000003,602.22,1117.8999999999999,60.02199999999999,216.03999999999996,5.115,0.6199999999999998,2325.5199999999995,34.475,0.29999999999999993,0.29999999999999993,0.0,31.9341,30.259149999999998,285.51081186067586,41.69298799747315,0.13590695785578918
2026-04-03 07:20:46,161.305,4.25,682.345,155.13,4.67,716.435,1326.8749999999998,60.00849999999999,216.07499999999996,6.16,0.7300000000000002,2325.6299999999987,35.57000000000001,0.315,0.39500000000000013,0.0,31.83405000000001,32.5185,341.83607406448266,56.854074542008846,0.16430802725385793
2026-04-03 07:25:46,160.10999999999996,3.79,610.4749999999999,154.13499999999996,4.080000000000001,629.0550000000001,1177.9850000000001,60.03349999999999,215.71499999999997,5.4350000000000005,0.8350000000000002,2325.735000000001,36.19000000000001,0.4000000000000001,0.425,0.0,33.0497,34.4716,297.1643143856015,43.588123815540115,0.13536487882160655
2026-04-03 07:30:46,160.23000000000002,3.3300000000000005,528.125,149.915,3.5349999999999993,527.0850000000002,1007.085,60.05099999999999,215.57,4.654999999999999,0.9150000000000003,2325.815,36.13499999999999,0.4050000000000001,0.5,0.0,33.3154,34.999849999999995,273.85730933575036,37.90271636133923,0.12816297165318014
2026-04-03 07:35:46,160.69000000000003,3.979999999999999,638.24,155.1,4.079999999999999,633.6099999999999,1208.295,60.04399999999998,215.65499999999997,5.5649999999999995,1.0200000000000002,2325.9200000000005,36.85000000000001,0.5,0.5199999999999999,0.0,33.774750000000004,35.590300000000006,332.12482196037803,53.06380290587492,0.1523048486398139
2026-04-03 07:40:46,159.40000000000003,4.71,748.805,154.74500000000003,4.595,702.435,1376.63,60.03749999999999,215.955,6.365,1.1249999999999996,2326.0249999999996,37.845,0.5299999999999999,0.5999999999999999,0.0,32.84660000000001,36.63105,388.45008416418483,75.80543272267846,0.19514845230574854
2026-04-03 07:45:46,159.21999999999997,4.71,744.905,153.61499999999998,4.470000000000001,684.78,1357.7849999999999,60.042999999999985,215.73499999999999,6.279999999999999,1.2349999999999999,2326.134999999999,38.665,0.5999999999999999,0.6349999999999997,0.0,32.84660000000001,37.73725,405.9303379515733,72.01516108654454,0.17703456457910022
