timestamp,Voltaje PV1 [V],Corriente PV1 [A],Potencia PV1 [W],Voltaje PV2 [V],Corriente PV2 [A],Potencia PV2 [W],Potencia total [Wac],Frecuencia,Voltaje [Vac],Corriente [Aac],Energia hoy [Wh],Energia total [Wh],Temperatura inversor [C],Energia PV1 [Wh],Energia PV2 [Wh],codigo_error,temp_vertical,temp_inclinado,irradiancia_incidente,irradiancia_reflejada,albedo,Irradiancia_incidente_SP722 [W/m2],Irradiancia_reflejada_SP722 [W/m2],Detector_incidente_SP722 [mV],Detector_reflejado_SP722 [mV],Albedo_SP722
2026-05-26 05:05:08,,,,,,,,,,,,,,,,0,,,-35.14549,-36.09783,0.0,,,,,
2026-05-26 05:10:11,,,,,,,,,,,,,,,,0,,,-31.07601,-37.90272,0.0,,,,,
2026-05-26 05:15:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672.7,0.0,0.0,0.0,0,22.78543,22.41929,-23.30701,-37.90272,0.0,,,,,
2026-05-26 05:20:08,142.99,0.0,0.0,135.71,0.0,0.0,0.0,54.0,190.2,0.0,0.0,2672.7,20.98,0.0,0.0,0,22.8246,22.44015,-19.42251,-37.90272,0.0,,,,,
2026-05-26 05:25:08,151.38,0.0,0.0,152.19,0.0,0.0,0.0,60.0,211.7,0.0,0.0,2672.7,23.45,0.0,0.0,0,22.8183,22.3998,-1.94225,-37.90272,0.0,,,,,
2026-05-26 05:30:08,147.98,0.0,9.12,142.42,0.01,15.26,24.15,59.99,213.26,0.33,0.0,2672.7,23.82,0.0,0.0,0,22.86535,22.4279,0.0,-20.8465,0.0,,,,,
2026-05-26 05:35:08,150.27,0.04,19.95,146.34,0.1,29.65,48.82,60.0,213.0,0.46,0.0,2672.7,24.49,0.0,0.0,0,23.05605,22.56845,0.0,-20.8465,0.0,,,,,
2026-05-26 05:40:08,153.24,0.11,32.43,150.5,0.2,46.09,76.89,60.0,213.3,0.49,0.0,2672.7,25.08,0.0,0.0,0,23.33095,22.68105,0.0,-7.58054,0.0,,,,,
2026-05-26 05:45:08,157.31,0.22,47.11,152.99,0.28,61.52,106.83,60.01,212.73,0.58,0.0,2672.7,25.65,0.0,0.0,0,23.6623,22.90915,7.769,0.0,0.0,,,,,
2026-05-26 05:50:08,158.75,0.43,79.53,156.42,0.57,105.87,182.06,60.01,213.05,0.86,0.0,2672.7,26.21,0.0,0.0,0,24.1123,23.29345,38.84501,0.0,0.0,,,,,
2026-05-26 05:55:08,165.0,0.7,128.73,165.51,1.01,178.39,301.37,60.0,212.97,1.35,0.0,2672.7,26.8,0.0,0.0,0,24.72785,23.99345,38.84501,0.0,0.0,,,,,
2026-05-26 06:00:08,164.61,0.91,154.89,159.9,2.77,443.12,577.73,60.01,213.46,2.67,0.02,2672.72,27.74,0.0,0.0,0,26.22475,24.7122,38.84501,0.0,0.0,,,,,
2026-05-26 06:05:08,165.06,1.14,192.27,155.59,3.51,546.07,707.22,60.03,212.11,3.33,0.1,2672.8,28.77,0.0,0.03,0,27.7591,25.32155,67.97877,5.68541,0.07318,,,,,
2026-05-26 06:10:08,168.74,1.52,253.14,153.54,4.28,654.65,863.52,60.0,211.52,4.08,0.16,2672.86,30.12,0.0,0.1,0,29.34035,26.28725,108.76603,34.11245,0.32525,,,,,
2026-05-26 06:15:08,166.86,1.49,256.83,152.3,3.78,577.61,793.91,60.0,211.04,3.73,0.21,2672.91,31.35,0.0,0.15,0,30.39035,27.3121,116.53503,30.32218,0.2602,,,,,
2026-05-26 06:20:08,165.76,1.79,302.81,152.25,4.2,638.13,893.47,60.0,210.96,4.2,0.3,2673.0,32.23,0.09,0.2,0,31.1842,28.1685,141.78428,37.90272,0.2724,,,,,
2026-05-26 06:25:08,165.09,1.82,305.33,152.29,3.93,597.1,858.98,60.0,210.89,4.02,0.38,2673.08,33.2,0.1,0.26,0,31.9248,29.2154,147.61103,37.90272,0.26183,,,,,
2026-05-26 06:30:08,163.25,1.89,313.4,150.57,3.88,586.23,855.96,59.99,211.01,4.0,0.44,2673.14,34.12,0.1,0.3,0,32.18415,30.0342,165.09128,32.21731,0.19108,,,,,
2026-05-26 06:35:08,162.48,1.0,168.03,149.72,1.31,202.94,364.01,59.99,209.61,1.69,0.5,2673.2,34.21,0.1,0.3,0,31.96845,29.7684,116.53503,0.0,0.0,,,,,
2026-05-26 06:40:08,162.59,0.96,161.61,150.97,1.14,180.59,336.15,60.02,210.43,1.56,0.5,2673.2,33.81,0.12,0.33,0,30.99045,28.74345,116.53503,0.0,0.0,,,,,
2026-05-26 06:45:08,162.92,0.97,164.93,151.95,1.17,186.71,343.5,60.01,210.07,1.6,0.54,2673.24,33.49,0.2,0.4,0,30.32785,28.1779,116.53503,0.0,0.0,,,,,
2026-05-26 06:50:08,162.62,0.92,159.35,152.42,1.14,182.91,334.62,60.01,210.19,1.55,0.6,2673.3,33.5,0.2,0.4,0,29.5746,27.96535,116.53503,0.0,0.0,,,,,
2026-05-26 06:55:08,162.51,0.8,142.4,150.31,0.84,137.35,273.82,60.0,209.85,1.26,0.6,2673.3,33.49,0.2,0.4,0,29.0935,27.7998,87.40127,0.0,0.0,,,,,
2026-05-26 07:00:08,162.54,0.79,138.37,152.09,0.69,117.31,250.51,60.0,210.09,1.17,0.6,2673.3,33.32,0.2,0.4,0,28.66235,27.2997,77.69002,0.0,0.0,,,,,
2026-05-26 07:05:08,162.53,0.78,137.58,152.59,0.67,111.59,244.46,60.0,209.49,1.11,0.62,2673.32,33.21,0.2,0.4,0,28.30915,27.02475,77.69002,0.0,0.0,,,,,
2026-05-26 07:10:08,162.86,0.79,135.06,152.94,0.64,110.92,241.53,60.0,209.55,1.1,0.7,2673.4,33.01,0.2,0.4,0,27.931,26.85905,77.69002,0.0,0.0,,,,,
2026-05-26 07:15:08,162.39,0.83,147.81,153.17,0.74,122.22,264.59,60.02,209.14,1.21,0.7,2673.4,33.03,0.2,0.4,0,27.74035,27.12785,95.17027,0.0,0.0,,,,,
2026-05-26 07:20:08,162.82,1.04,178.25,154.13,0.83,137.95,310.06,60.0,208.9,1.44,0.7,2673.4,33.14,0.22,0.4,0,28.05595,27.64965,116.53503,0.0,0.0,,,,,
2026-05-26 07:25:08,162.72,1.14,191.36,155.85,0.92,149.9,334.89,59.99,211.94,1.54,0.7,2673.4,33.24,0.3,0.47,0,28.4966,28.26535,128.18853,0.0,0.0,,,,,
2026-05-26 07:30:08,162.94,1.21,205.13,156.6,0.99,165.19,363.23,60.0,212.4,1.66,0.8,2673.5,33.35,0.3,0.5,0,28.70895,28.8466,141.78428,1.89514,0.0122,,,,,
2026-05-26 07:35:08,162.83,1.09,189.86,155.55,1.03,168.93,351.37,60.01,212.67,1.58,0.8,2673.5,33.39,0.3,0.5,0,28.94665,28.9998,116.53503,0.0,0.0,,,,,
2026-05-26 07:40:08,162.5,1.16,195.16,155.19,1.04,167.47,355.99,60.01,212.1,1.63,0.8,2673.5,33.4,0.3,0.5,0,29.4748,29.2122,130.13078,0.0,0.0,,,,,
2026-05-26 07:45:08,162.92,1.31,216.9,154.5,1.16,185.21,393.45,60.02,212.46,1.81,0.86,2673.56,33.56,0.3,0.5,0,29.45595,29.4654,145.66878,15.16109,0.09758,,,,,
2026-05-26 07:50:08,162.94,1.51,251.05,155.52,1.36,216.23,456.46,60.0,212.24,2.12,0.9,2673.6,33.84,0.33,0.5,0,29.93105,30.0309,170.91803,34.11245,0.20247,,,,,
2026-05-26 07:55:08,164.29,1.69,278.48,156.11,1.59,254.55,517.44,60.01,212.22,2.41,0.91,2673.61,34.09,0.4,0.53,0,30.56535,30.3997,196.16729,37.90272,0.19352,,,,,
2026-05-26 08:00:08,162.73,2.05,336.85,151.99,2.07,316.99,628.07,60.0,212.43,2.94,1.0,2673.7,34.45,0.4,0.6,0,30.9716,31.09355,233.07005,37.90272,0.16495,,,,,
2026-05-26 08:05:08,162.99,2.02,330.91,153.84,2.17,341.97,644.17,60.01,212.72,3.02,1.03,2673.73,34.99,0.4,0.6,0,31.95595,32.25605,233.07005,34.11245,0.13248,,,,,
2026-05-26 08:10:08,161.05,1.16,191.83,152.21,1.12,179.1,363.53,60.01,211.72,1.69,1.1,2673.8,34.92,0.41,0.6,0,32.01845,32.0591,134.01528,0.0,0.0,,,,,
2026-05-26 08:15:08,161.53,1.17,195.97,152.75,1.03,163.88,352.43,60.0,212.34,1.64,1.1,2673.8,34.71,0.5,0.6,0,31.6967,31.39675,134.01528,1.89514,0.0122,,,,,
2026-05-26 08:20:08,162.15,1.43,235.53,154.38,1.19,188.74,415.62,60.0,209.41,1.94,1.11,2673.82,34.66,0.5,0.63,0,31.3373,30.93095,167.03353,24.63677,0.14392,,,,,
2026-05-26 08:25:08,164.56,1.81,297.87,155.67,1.65,260.07,538.7,59.99,208.36,2.58,1.2,2673.9,34.73,0.5,0.7,0,31.1934,31.078,211.70529,37.90272,0.18051,,,,,
2026-05-26 08:30:08,162.77,1.79,293.06,154.82,1.67,261.76,536.77,59.98,208.73,2.51,1.2,2673.9,34.89,0.5,0.7,0,31.4153,31.5185,209.76304,37.90272,0.18214,,,,,
